https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume BA,Volume USDT,tradecount
1657805400000,2022-07-14,BA,141.11,147.49,140.61,147.15,9456100,1391465057.28,0
1657719000000,2022-07-13,BA,142.79,146.41,142.18,143.95,9038700,1301120837.42,0
1657632600000,2022-07-12,BA,136.86,149.32,136.81,147.15,18598200,2736725016.49,0
1657546200000,2022-07-11,BA,137.77,139.24,134.89,136.99,6176500,846118768.93,0
1657287000000,2022-07-08,BA,139.70,140.74,137.37,139.07,5655500,786510426.42,0
1657200600000,2022-07-07,BA,137.93,142.28,137.90,139.97,7674400,1074185777.37,0
1657114200000,2022-07-06,BA,137.54,138.71,134.46,136.31,6608000,900736463.87,0
1657027800000,2022-07-05,BA,136.25,138.07,131.29,137.70,10065900,1386074399.28,0
1656682200000,2022-07-01,BA,135.88,141.79,135.40,139.84,7627100,1066573636.07,0
1656595800000,2022-06-30,BA,134.30,137.49,131.60,136.72,8455100,1155981282.32,0
1656509400000,2022-06-29,BA,138.61,138.92,134.84,138.45,7489200,1036879717.14,0
1656423000000,2022-06-28,BA,140.89,147.18,138.54,138.70,12125400,1681792943.00,0
1656336600000,2022-06-27,BA,140.28,140.57,136.22,138.72,8457400,1173210538.32,0
1656077400000,2022-06-24,BA,135.01,141.87,134.95,141.53,13626200,1928516069.37,0
1655991000000,2022-06-23,BA,136.42,137.42,130.09,133.97,10746900,1439762206.12,0
1655904600000,2022-06-22,BA,134.03,138.79,133.28,137.16,7713300,1057956256.25,0
1655818200000,2022-06-21,BA,139.17,140.94,135.84,136.75,10519900,1438596325.00,0
1655472600000,2022-06-17,BA,132.25,138.98,131.50,136.80,16042500,2194614048.96,0
1655386200000,2022-06-16,BA,131.70,135.34,131.26,133.36,19543600,2606334507.93,0
1655299800000,2022-06-15,BA,124.35,134.99,123.83,133.72,25997800,3476425847.74,0
1655213400000,2022-06-14,BA,116.65,122.19,113.02,122.16,17549800,2143883632.27,0
1655127000000,2022-06-13,BA,123.00,123.25,114.14,115.86,16778500,1943957020.24,0
1654867800000,2022-06-10,BA,130.27,132.19,126.85,127.00,7770700,986878900.00,0
1654781400000,2022-06-09,BA,139.35,139.66,133.70,133.73,6010100,803730647.32,0
1654695000000,2022-06-08,BA,139.13,142.21,138.44,139.63,5833700,814559559.48,0
1654608600000,2022-06-07,BA,137.49,141.24,135.91,140.82,5436100,765511641.82,0
1654522200000,2022-06-06,BA,139.99,141.14,136.83,139.24,6354800,884842386.91,0
1654263000000,2022-06-03,BA,138.52,140.70,137.59,139.25,10091800,1405283150.00,0
1654176600000,2022-06-02,BA,132.14,140.55,131.87,140.50,12777000,1795168500.00,0
1654090200000,2022-06-01,BA,133.00,134.33,127.01,130.65,9991600,1305402479.02,0
1654003800000,2022-05-31,BA,131.03,132.99,128.86,131.40,7953700,1045116131.45,0
1653658200000,2022-05-27,BA,128.77,132.23,128.32,132.23,7261500,960188113.98,0
1653571800000,2022-05-26,BA,123.10,128.84,122.74,127.73,8333900,1064489074.98,0
1653485400000,2022-05-25,BA,119.17,122.60,118.76,122.06,7707900,940826255.18,0
1653399000000,2022-05-24,BA,122.44,122.70,117.29,119.40,9092400,1085632573.87,0
1653312600000,2022-05-23,BA,121.70,124.48,120.34,124.07,9341500,1158999902.15,0
1653053400000,2022-05-20,BA,128.77,128.85,117.08,120.70,18822200,2271839482.56,0
1652967000000,2022-05-19,BA,124.40,128.40,123.70,127.14,8075800,1026757207.07,0
1652880600000,2022-05-18,BA,130.34,132.10,124.36,125.52,9567600,1200925119.88,0
1652794200000,2022-05-17,BA,126.91,132.83,125.79,132.05,12154200,1604962147.09,0
1652707800000,2022-05-16,BA,127.05,131.12,122.35,124.05,10631600,1318850012.45,0
1652448600000,2022-05-13,BA,124.98,130.80,122.38,127.20,20891500,2657398736.24,0
1652362200000,2022-05-12,BA,126.89,128.53,120.28,123.14,15891300,1956854672.30,0
1652275800000,2022-05-11,BA,132.95,138.96,129.11,129.39,11388400,1473545069.05,0
1652189400000,2022-05-10,BA,136.76,137.84,130.33,132.95,11781400,1566337094.05,0
1652103000000,2022-05-09,BA,146.00,146.95,132.65,133.31,12593800,1678879447.25,0
1651843800000,2022-05-06,BA,149.96,150.90,145.85,148.90,7697900,1146217263.02,0
1651757400000,2022-05-05,BA,155.69,157.99,149.05,150.47,7950800,1196356885.71,0
1651671000000,2022-05-04,BA,152.91,157.14,150.77,156.97,9550600,1499157693.66,0
1651584600000,2022-05-03,BA,149.09,154.45,147.91,153.58,10149500,1558760228.58,0
1651498200000,2022-05-02,BA,148.02,149.45,143.38,148.61,12399200,1842645119.57,0
1651239000000,2022-04-29,BA,153.44,157.03,148.52,148.84,10880300,1619423812.16,0
1651152600000,2022-04-28,BA,156.61,156.79,149.00,154.22,13518800,2084869352.50,0
1651066200000,2022-04-27,BA,161.25,161.25,146.00,154.46,40371700,6235813053.05,0
1650979800000,2022-04-26,BA,174.76,174.87,166.85,167.04,9277300,1549680129.71,0
1650893400000,2022-04-25,BA,174.51,176.08,172.45,175.91,6293100,1107019244.05,0
1650634200000,2022-04-22,BA,180.78,182.67,176.50,176.92,6372400,1127404996.33,0
1650547800000,2022-04-21,BA,188.73,189.85,180.55,181.02,7446100,1347893053.81,0
1650461400000,2022-04-20,BA,187.24,187.34,182.86,183.55,6824300,1252600285.83,0
1650375000000,2022-04-19,BA,180.36,187.61,180.28,185.98,7485600,1392171856.02,0
1650288600000,2022-04-18,BA,181.45,182.46,178.55,179.85,5042600,906911640.78,0
1649943000000,2022-04-14,BA,182.75,185.54,181.64,181.94,5144600,936008536.56,0
1649856600000,2022-04-13,BA,176.96,183.46,176.96,182.87,7399900,1353219676.87,0
1649770200000,2022-04-12,BA,175.50,178.50,174.53,176.28,6125100,1079732620.52,0
1649683800000,2022-04-11,BA,173.84,179.67,173.40,175.03,6001100,1050372525.67,0
1649424600000,2022-04-08,BA,176.54,178.13,174.24,175.20,6524100,1143022300.09,0
1649338200000,2022-04-07,BA,178.13,178.66,173.87,177.97,7517800,1337942875.18,0
1649251800000,2022-04-06,BA,180.40,180.57,176.58,178.72,8173900,1460839417.98,0
1649165400000,2022-04-05,BA,189.70,192.35,182.52,182.65,9371600,1711722682.80,0
1649079000000,2022-04-04,BA,190.02,191.84,186.91,191.18,7792100,1489693620.93,0
1648819800000,2022-04-01,BA,192.58,192.62,188.78,190.76,4862100,927494169.29,0
1648733400000,2022-03-31,BA,195.00,197.58,191.45,191.50,6447900,1234772850.00,0
1648647000000,2022-03-30,BA,192.32,197.45,191.36,194.91,9959300,1941167199.47,0
1648560600000,2022-03-29,BA,191.62,196.36,191.20,193.80,8438700,1635420085.75,0
1648474200000,2022-03-28,BA,188.43,189.26,184.47,188.16,6904100,1299075481.28,0
1648215000000,2022-03-25,BA,187.76,191.70,186.93,188.95,6365600,1202780100.57,0
1648128600000,2022-03-24,BA,186.35,189.19,184.72,189.05,7094400,1341196341.65,0
1648042200000,2022-03-23,BA,189.67,190.16,185.03,186.04,8297800,1543722656.29,0
1647955800000,2022-03-22,BA,185.24,192.86,184.52,191.04,14378500,2746868543.46,0
1647869400000,2022-03-21,BA,184.40,187.27,180.61,185.90,27369600,5088008472.95,0
1647610200000,2022-03-18,BA,192.07,193.38,190.10,192.83,12849600,2477788391.53,0
1647523800000,2022-03-17,BA,186.36,190.24,185.27,190.19,8126600,1545598073.84,0
1647437400000,2022-03-16,BA,183.39,189.60,182.30,188.99,12077500,2282526791.34,0
1647351000000,2022-03-15,BA,176.30,180.50,175.60,179.89,8051500,1448384330.09,0
1647264600000,2022-03-14,BA,175.88,178.23,172.57,175.52,8138900,1428539762.77,0
1647009000000,2022-03-11,BA,183.59,184.86,175.95,176.23,9373600,1651909487.95,0
1646922600000,2022-03-10,BA,175.76,182.02,175.39,178.39,8364100,1492071793.89,0
1646836200000,2022-03-09,BA,179.80,182.87,177.41,178.56,10062100,1796688551.43,0
1646749800000,2022-03-08,BA,169.73,180.82,167.58,173.80,13715500,2383753941.86,0
1646663400000,2022-03-07,BA,181.03,182.72,169.06,169.17,12847500,2173411551.48,0
1646404200000,2022-03-04,BA,187.37,188.32,178.97,180.84,13084000,2366110512.08,0
1646317800000,2022-03-03,BA,197.94,198.50,188.71,188.85,12424500,2346366900.83,0
1646231400000,2022-03-02,BA,196.27,199.85,194.64,197.81,7463400,1476335135.78,0
1646145000000,2022-03-01,BA,203.11,203.50,192.93,194.91,11799500,2299840588.21,0
1646058600000,2022-02-28,BA,198.58,207.31,196.75,205.34,9859300,2024508625.89,0
1645799400000,2022-02-25,BA,201.09,204.07,199.10,201.48,8730300,1758980806.70,0
1645713000000,2022-02-24,BA,189.29,198.86,186.88,198.43,12207600,2422353978.59,0
1645626600000,2022-02-23,BA,201.13,203.25,195.91,196.42,7326300,1439031832.59,0
1645540200000,2022-02-22,BA,205.00,206.90,197.82,198.74,10382100,2063338611.03,0
1645194600000,2022-02-18,BA,212.56,214.73,208.60,209.03,6973600,1457691599.49,0
1645108200000,2022-02-17,BA,218.47,218.58,212.67,213.58,6176600,1319198239.31,0
1645021800000,2022-02-16,BA,216.10,219.68,215.28,218.93,5698900,1247660135.26,0
1644935400000,2022-02-15,BA,214.84,219.54,213.69,217.73,10448500,2274951860.36,0
1644849000000,2022-02-14,BA,213.00,215.63,208.76,210.04,6481400,1361353212.48,0
1644589800000,2022-02-11,BA,217.87,221.42,210.27,212.30,11443700,2429497544.92,0
1644503400000,2022-02-10,BA,213.71,223.23,213.70,218.75,11695900,2558478125.00,0
1644417000000,2022-02-09,BA,214.91,217.04,213.30,215.86,7587700,1637880926.63,0
1644330600000,2022-02-08,BA,212.68,213.87,209.69,213.27,7356200,1568856805.43,0
1644244200000,2022-02-07,BA,205.79,214.37,205.42,211.92,11816900,2504237426.36,0
1643985000000,2022-02-04,BA,205.00,208.25,203.10,206.45,5952600,1228914251.83,0
1643898600000,2022-02-03,BA,206.06,209.10,204.26,206.39,7054700,1456019528.69,0
1643812200000,2022-02-02,BA,205.43,208.39,203.21,207.52,7843700,1627724657.51,0
1643725800000,2022-02-01,BA,202.48,208.89,200.50,208.34,12265100,2555310889.08,0
1643639400000,2022-01-31,BA,190.73,200.34,190.00,200.24,15504600,3104641189.17,0
1643380200000,2022-01-28,BA,188.78,190.72,183.77,190.57,10966700,2089924099.32,0
1643293800000,2022-01-27,BA,196.38,199.71,188.64,189.75,12670100,2404151475.00,0
1643207400000,2022-01-26,BA,206.21,206.21,191.92,194.27,19974400,3880426773.34,0
1643121000000,2022-01-25,BA,200.10,205.63,197.55,204.10,8824500,1801080503.86,0
1643034600000,2022-01-24,BA,199.85,204.80,192.51,204.20,13796500,2817245257.90,0
1642775400000,2022-01-21,BA,213.79,213.79,204.57,205.44,11548500,2372523868.19,0
1642689000000,2022-01-20,BA,217.38,221.95,213.42,214.19,7636800,1635726210.64,0
1642602600000,2022-01-19,BA,225.10,225.42,216.94,217.08,9382800,2036818241.18,0
1642516200000,2022-01-18,BA,224.50,229.67,224.26,225.01,8930700,2009496757.94,0
1642170600000,2022-01-14,BA,222.16,226.20,220.25,225.96,8053500,1819768914.07,0
1642084200000,2022-01-13,BA,222.25,226.89,220.05,223.90,17628000,3946909092.41,0
1641997800000,2022-01-12,BA,217.09,221.24,216.30,217.45,9134500,1986296997.12,0
1641911400000,2022-01-11,BA,209.00,217.03,208.41,216.02,8098400,1749416402.60,0
1641825000000,2022-01-10,BA,214.26,215.28,207.13,209.31,8229000,1722411969.91,0
1641565800000,2022-01-07,BA,212.98,218.32,212.38,215.50,9526400,2052939200.00,0
1641479400000,2022-01-06,BA,214.64,216.00,207.86,211.34,7142200,1509432521.84,0
1641393000000,2022-01-05,BA,216.64,218.93,211.81,213.07,11564700,2464090713.70,0
1641306600000,2022-01-04,BA,211.30,214.56,209.78,213.63,11414600,2438501053.74,0
1641220200000,2022-01-03,BA,204.00,210.55,203.34,207.86,9060200,1883253177.53,0
1640961000000,2021-12-31,BA,202.20,203.69,200.03,201.32,8053000,1621230018.98,0
1640874600000,2021-12-30,BA,203.00,206.00,202.60,202.71,7012600,1421524193.08,0
1640788200000,2021-12-29,BA,205.36,205.41,202.60,203.66,6119000,1246195562.41,0
1640701800000,2021-12-28,BA,202.23,208.94,201.65,206.13,8879700,1830372604.36,0
1640615400000,2021-12-27,BA,201.99,203.43,199.10,203.17,7818900,1588565898.68,0
1640269800000,2021-12-23,BA,202.13,205.13,201.32,204.22,7415200,1514332153.05,0
1640183400000,2021-12-22,BA,199.46,202.93,197.94,201.69,8145300,1642825576.89,0
1640097000000,2021-12-21,BA,190.28,199.69,190.04,199.52,12082300,2410660547.62,0
1640010600000,2021-12-20,BA,188.11,190.36,185.26,188.48,10256400,1933126228.18,0
1639751400000,2021-12-17,BA,190.27,194.77,187.88,192.63,12618300,2430663190.61,0
1639665000000,2021-12-16,BA,197.00,198.32,190.44,190.79,8216800,1567683216.83,0
1639578600000,2021-12-15,BA,195.28,196.58,190.32,195.43,10535900,2059030859.83,0
1639492200000,2021-12-14,BA,195.60,200.50,195.18,195.50,8445100,1651017050.00,0
1639405800000,2021-12-13,BA,202.50,202.81,195.55,197.40,10619600,2096308975.18,0
1639146600000,2021-12-10,BA,208.81,209.00,203.48,205.06,6040000,1238562385.25,0
1639060200000,2021-12-09,BA,207.53,208.55,205.20,207.56,7011000,1455203142.88,0
1638973800000,2021-12-08,BA,209.18,212.68,207.71,211.03,6986800,1474424395.47,0
1638887400000,2021-12-07,BA,207.06,211.65,206.38,208.83,10387900,2169305176.02,0
1638801000000,2021-12-06,BA,199.77,206.42,199.20,205.88,11587900,2385716908.58,0
1638541800000,2021-12-03,BA,198.70,199.90,195.42,198.49,10742700,2132318582.01,0
1638455400000,2021-12-02,BA,196.80,202.54,192.41,202.38,20435400,4135716351.78,0
1638369000000,2021-12-01,BA,200.81,201.62,188.00,188.19,13268700,2497036685.39,0
1638282600000,2021-11-30,BA,196.02,198.82,193.85,197.85,12638900,2500606442.14,0
1638196200000,2021-11-29,BA,201.87,204.28,195.33,198.50,12276200,2436825700.00,0
1637937000000,2021-11-26,BA,197.57,199.42,194.00,199.21,17636600,3513387204.41,0
1637764200000,2021-11-24,BA,207.52,211.22,206.87,210.60,5437600,1145158593.19,0
1637677800000,2021-11-23,BA,211.50,212.99,207.77,209.13,8882800,1857660007.37,0
1637591400000,2021-11-22,BA,215.00,215.02,208.95,209.90,10764300,2259426504.30,0
1637332200000,2021-11-19,BA,225.07,225.33,213.23,214.13,20844100,4463347234.78,0
1637245800000,2021-11-18,BA,230.30,231.50,224.95,227.25,10983700,2496045825.00,0
1637159400000,2021-11-17,BA,229.54,231.32,224.20,226.62,10750900,2436368905.51,0
1637073000000,2021-11-16,BA,232.94,232.95,225.51,225.80,10120200,2285141190.88,0
1636986600000,2021-11-15,BA,227.37,233.94,226.92,233.09,21921900,5109775590.72,0
1636727400000,2021-11-12,BA,219.72,223.75,218.90,220.96,6419900,1418541147.10,0
1636641000000,2021-11-11,BA,220.50,222.65,218.90,219.38,6567300,1440734306.07,0
1636554600000,2021-11-10,BA,219.36,225.68,217.27,218.50,8197600,1791175600.00,0
1636468200000,2021-11-09,BA,222.49,222.85,217.54,220.79,6863700,1515436276.92,0
1636381800000,2021-11-08,BA,225.24,226.99,222.11,222.68,9456100,2105684278.74,0
1636119000000,2021-11-05,BA,217.70,224.58,217.70,224.46,16936300,3801522011.71,0
1636032600000,2021-11-04,BA,213.80,214.82,211.87,213.03,5849600,1246140280.86,0
1635946200000,2021-11-03,BA,211.47,213.76,210.87,213.38,4636100,989251040.64,0
1635859800000,2021-11-02,BA,213.83,215.72,210.70,212.77,6160200,1310705780.32,0
1635773400000,2021-11-01,BA,207.00,214.69,206.81,214.58,9284900,1992353859.00,0
1635514200000,2021-10-29,BA,206.84,208.24,205.29,207.03,8559500,1772073274.55,0
1635427800000,2021-10-28,BA,206.00,208.74,204.60,207.85,8825500,1834380228.87,0
1635341400000,2021-10-27,BA,212.85,212.90,205.64,206.61,14761700,3049914846.01,0
1635255000000,2021-10-26,BA,213.19,214.85,208.18,209.81,11014500,2310952218.11,0
1635168600000,2021-10-25,BA,213.25,213.98,211.70,212.87,7239100,1540987181.65,0
1634909400000,2021-10-22,BA,214.60,216.72,212.58,212.97,7077600,1507316480.64,0
1634823000000,2021-10-21,BA,216.54,218.11,213.81,214.34,8691500,1862936078.17,0
1634736600000,2021-10-20,BA,215.49,218.66,214.35,216.17,8485200,1834245668.46,0
1634650200000,2021-10-19,BA,217.47,217.66,215.28,215.97,5963400,1287915505.28,0
1634563800000,2021-10-18,BA,216.00,217.28,214.05,216.98,6553500,1421978402.00,0
1634304600000,2021-10-15,BA,218.17,219.61,216.28,217.04,8773400,1904178677.10,0
1634218200000,2021-10-14,BA,221.07,222.18,217.04,217.44,10427300,2267312137.46,0
1634131800000,2021-10-13,BA,224.00,224.30,219.36,221.78,8240200,1827511545.94,0
1634045400000,2021-10-12,BA,226.00,228.66,223.12,223.57,8486800,1897393938.16,0
1633959000000,2021-10-11,BA,226.50,232.10,225.32,226.45,7287000,1650141127.76,0
1633699800000,2021-10-08,BA,226.75,228.71,225.40,226.39,4515000,1022150847.24,0
1633613400000,2021-10-07,BA,227.34,229.00,225.90,226.48,7748500,1754880246.89,0
1633527000000,2021-10-06,BA,221.08,225.07,219.20,224.99,7157600,1610388463.32,0
1633440600000,2021-10-05,BA,224.27,226.45,222.42,224.42,5687300,1276343855.59,0
1633354200000,2021-10-04,BA,225.68,227.97,222.00,223.79,6946100,1554467672.36,0
1633095000000,2021-10-01,BA,222.85,226.72,220.60,226.00,9113600,2059673600.00,0
1633008600000,2021-09-30,BA,226.08,226.15,219.46,219.94,10366900,2280096011.31,0
1632922200000,2021-09-29,BA,227.80,229.94,224.86,225.36,16808000,3787850890.26,0
1632835800000,2021-09-28,BA,222.90,224.58,216.42,218.41,9639800,2105428753.30,0
1632749400000,2021-09-27,BA,224.00,228.60,223.88,224.16,9749200,2185380707.70,0
1632490200000,2021-09-24,BA,219.13,222.41,218.66,221.39,6498200,1438636494.03,0
1632403800000,2021-09-23,BA,217.81,222.62,217.15,221.10,9344600,2066091117.03,0
1632317400000,2021-09-22,BA,210.00,217.99,209.65,216.98,10953000,2376581893.20,0
1632231000000,2021-09-21,BA,210.25,211.76,207.72,208.51,7139000,1488552850.78,0
1632144600000,2021-09-20,BA,210.81,212.43,206.53,209.50,10567400,2213870300.00,0
1631885400000,2021-09-17,BA,213.12,215.37,211.91,213.36,7932700,1692520876.84,0
1631799000000,2021-09-16,BA,213.96,216.31,213.31,213.36,6370900,1359295227.89,0
1631712600000,2021-09-15,BA,211.79,214.35,210.32,214.22,7916300,1695829795.66,0
1631626200000,2021-09-14,BA,215.84,216.11,210.71,211.57,9947000,2104486862.85,0
1631539800000,2021-09-13,BA,211.35,215.64,209.88,214.48,10175900,2182526988.52,0
1631280600000,2021-09-10,BA,215.16,215.89,210.12,210.30,6959700,1463624931.24,0
1631194200000,2021-09-09,BA,211.15,216.61,210.72,213.94,9242800,1977404654.57,0
1631107800000,2021-09-08,BA,213.60,216.08,210.51,211.38,8877600,1876547131.35,0
1631021400000,2021-09-07,BA,215.91,216.71,212.17,214.24,13196100,2827132536.49,0
1630675800000,2021-09-03,BA,219.45,221.18,217.46,218.17,6393500,1394869883.29,0
1630589400000,2021-09-02,BA,218.95,223.84,218.08,220.83,8899500,1965276601.30,0
1630503000000,2021-09-01,BA,220.00,221.76,217.62,218.12,7157400,1561172053.05,0
1630416600000,2021-08-31,BA,217.33,221.33,217.09,219.50,6764500,1484807750.00,0
1630330200000,2021-08-30,BA,222.35,222.37,217.53,217.66,7587800,1651560575.79,0
1630071000000,2021-08-27,BA,217.47,222.43,216.86,221.75,7684900,1704126575.00,0
1629984600000,2021-08-26,BA,221.41,222.90,215.91,216.50,8341400,1805913100.00,0
1629898200000,2021-08-25,BA,221.50,222.30,219.10,221.03,6528900,1443082759.03,0
1629811800000,2021-08-24,BA,220.11,223.10,219.80,221.43,8942600,1980159852.50,0
1629725400000,2021-08-23,BA,215.83,220.18,215.38,219.40,10392100,2280026676.57,0
1629466200000,2021-08-20,BA,212.31,214.74,210.94,212.67,9335700,1985423301.91,0
1629379800000,2021-08-19,BA,216.30,218.30,211.73,212.16,11404400,2419557545.76,0
1629293400000,2021-08-18,BA,221.73,223.65,218.90,219.00,9000900,1971197100.00,0
1629207000000,2021-08-17,BA,226.20,226.24,219.80,222.22,13124000,2916415296.02,0
1629120600000,2021-08-16,BA,231.90,232.03,227.14,229.06,7622000,1745895301.39,0
1628861400000,2021-08-13,BA,238.01,239.69,234.28,234.46,6390300,1498269780.90,0
1628775000000,2021-08-12,BA,240.00,241.15,236.51,238.18,6810000,1622005750.12,0
1628688600000,2021-08-11,BA,236.61,239.59,234.58,239.49,9664000,2314431413.09,0
1628602200000,2021-08-10,BA,231.97,236.85,231.62,235.78,9603500,2264313218.28,0
1628515800000,2021-08-09,BA,229.00,233.57,226.89,232.27,8358600,1941452057.71,0
1628256600000,2021-08-06,BA,231.55,233.57,230.42,231.33,6061900,1402299338.10,0
1628170200000,2021-08-05,BA,226.68,231.54,226.49,229.94,8362600,1922896264.42,0
1628083800000,2021-08-04,BA,226.42,232.35,225.33,226.63,9756300,2211070316.64,0
1627997400000,2021-08-03,BA,225.90,229.10,221.30,229.09,7326400,1678404949.17,0
1627911000000,2021-08-02,BA,227.19,230.47,224.87,225.34,8889100,2003069761.45,0
1627651800000,2021-07-30,BA,229.39,231.18,225.40,226.48,9940100,2251233805.53,0
1627565400000,2021-07-29,BA,233.69,234.82,231.12,231.63,8667900,2007745719.32,0
1627479000000,2021-07-28,BA,234.05,237.49,231.33,231.57,19330500,4476364026.58,0
1627392600000,2021-07-27,BA,223.17,225.70,220.42,222.27,8784200,1952464171.53,0
1627306200000,2021-07-26,BA,220.00,226.12,219.89,225.85,8933200,2017563274.52,0
1627047000000,2021-07-23,BA,222.97,224.63,220.94,221.52,9379500,2077746880.07,0
1626960600000,2021-07-22,BA,221.52,222.25,218.31,220.87,9768900,2157656895.30,0
1626874200000,2021-07-21,BA,219.50,224.09,218.90,222.54,11437600,2545323427.21,0
1626787800000,2021-07-20,BA,208.10,217.37,206.62,217.15,17027300,3697478091.07,0
1626701400000,2021-07-19,BA,211.18,211.55,204.80,206.99,24123600,4993344096.51,0
1626442200000,2021-07-16,BA,223.11,224.00,217.03,217.74,12413400,2702893784.19,0
1626355800000,2021-07-15,BA,222.88,226.67,220.80,222.76,12228600,2724042868.83,0
1626269400000,2021-07-14,BA,229.02,230.52,224.30,224.45,12137000,2724149612.96,0
1626183000000,2021-07-13,BA,232.27,234.49,228.16,228.20,21029500,4798931835.82,0
1626096600000,2021-07-12,BA,237.99,240.77,236.46,238.29,9071500,2161647674.10,0
1625837400000,2021-07-09,BA,237.77,240.38,236.22,239.59,12385400,2967417940.64,0
1625751000000,2021-07-08,BA,227.48,237.47,226.16,236.77,17964300,4253407387.75,0
1625664600000,2021-07-07,BA,235.17,238.01,230.52,231.78,11497000,2664774645.97,0
1625578200000,2021-07-06,BA,236.85,237.17,233.47,236.14,11045800,2608355205.26,0
1625232600000,2021-07-02,BA,239.55,240.11,233.47,236.68,15706600,3717437972.96,0
1625146200000,2021-07-01,BA,240.36,241.80,238.61,239.73,9516200,2281318585.34,0
1625059800000,2021-06-30,BA,236.24,241.17,236.00,239.56,12089100,2896064766.49,0
1624973400000,2021-06-29,BA,243.74,244.37,235.66,235.76,16743900,3947541772.02,0
1624887000000,2021-06-28,BA,244.73,245.08,238.88,239.96,18152000,4355754041.87,0
1624627800000,2021-06-25,BA,250.75,252.30,248.25,248.38,9625800,2390856251.00,0
1624541400000,2021-06-24,BA,245.20,250.74,243.70,250.57,13755600,3446740792.75,0
1624455000000,2021-06-23,BA,244.80,246.87,243.17,243.57,9874700,2405180751.32,0
1624368600000,2021-06-22,BA,244.50,244.63,241.08,243.78,10042500,2448160637.74,0
1624282200000,2021-06-21,BA,238.66,245.62,237.25,245.28,15301800,3753225485.32,0
1624023000000,2021-06-18,BA,237.79,239.31,235.80,237.35,11965000,2839892823.03,0
1623936600000,2021-06-17,BA,241.96,243.50,237.33,239.22,10774400,2577451981.15,0
1623850200000,2021-06-16,BA,245.25,246.06,241.55,242.27,10529200,2550909328.99,0
1623763800000,2021-06-15,BA,245.36,248.51,244.94,246.54,10630900,2620942014.63,0
1623677400000,2021-06-14,BA,246.44,249.20,244.40,245.14,9344400,2290686210.30,0
1623418200000,2021-06-11,BA,250.35,251.12,245.78,247.28,9934200,2456528963.87,0
1623331800000,2021-06-10,BA,251.72,255.14,248.10,248.34,14519200,3605698074.83,0
1623245400000,2021-06-09,BA,251.20,253.17,247.91,248.06,10693200,2652555165.89,0
1623159000000,2021-06-08,BA,256.26,256.31,250.00,252.76,15113900,3820189280.98,0
1623072600000,2021-06-07,BA,251.50,253.20,248.81,252.66,10606000,2679711998.84,0
1622813400000,2021-06-04,BA,251.51,251.80,248.49,249.92,8799000,2199046063.89,0
1622727000000,2021-06-03,BA,252.98,254.80,249.69,250.32,10402000,2603828716.19,0
1622640600000,2021-06-02,BA,255.60,258.40,254.62,255.62,10820400,2765910595.17,0
1622554200000,2021-06-01,BA,253.00,255.64,251.52,254.73,13562800,3454851986.05,0
1622208600000,2021-05-28,BA,247.48,248.98,245.37,247.02,11197400,2765981795.84,0
1622122200000,2021-05-27,BA,248.11,252.60,247.19,250.70,18404400,4613983023.83,0
1622035800000,2021-05-26,BA,241.70,242.49,239.87,241.37,7240200,1747567038.65,0
1621949400000,2021-05-25,BA,240.00,243.78,239.23,240.74,12908000,3107471990.91,0
1621863000000,2021-05-24,BA,235.14,238.50,232.60,237.44,10106000,2399568664.67,0
1621603800000,2021-05-21,BA,232.90,236.30,231.39,234.82,16579000,3893080901.43,0
1621517400000,2021-05-20,BA,225.13,228.44,223.77,227.65,9218900,2098682528.73,0
1621431000000,2021-05-19,BA,223.18,225.12,220.28,224.42,13162700,2953973109.90,0
1621344600000,2021-05-18,BA,227.25,232.27,226.43,227.55,10081100,2293954335.77,0
1621258200000,2021-05-17,BA,226.24,228.26,223.58,227.98,9559300,2179329173.16,0
1620999000000,2021-05-14,BA,225.99,228.81,224.35,228.47,10162400,2321803540.41,0
1620912600000,2021-05-13,BA,223.00,229.27,219.07,222.64,16503400,3674316965.93,0
1620826200000,2021-05-12,BA,227.25,229.74,220.63,220.78,14931200,3296510317.77,0
1620739800000,2021-05-11,BA,226.56,230.13,223.85,228.88,16273200,3724610095.46,0
1620653400000,2021-05-10,BA,236.84,241.10,232.50,232.93,14813900,3450601618.50,0
1620394200000,2021-05-07,BA,229.80,235.91,227.99,235.47,12823000,3019431825.65,0
1620307800000,2021-05-06,BA,229.30,231.17,226.55,229.81,11857100,2724880122.05,0
1620221400000,2021-05-05,BA,232.45,233.49,227.56,228.18,14913500,3402962320.77,0
1620135000000,2021-05-04,BA,235.75,236.65,225.65,233.63,17807200,4160296222.95,0
1620048600000,2021-05-03,BA,234.11,237.10,233.81,235.19,9887800,2325511706.14,0
1619789400000,2021-04-30,BA,233.68,236.77,232.70,234.31,10380400,2432231498.66,0
1619703000000,2021-04-29,BA,237.00,237.68,231.80,235.94,12296100,2901141864.02,0
1619616600000,2021-04-28,BA,239.00,239.65,232.85,235.46,19054100,4486478513.93,0
1619530200000,2021-04-27,BA,241.88,243.49,239.41,242.47,10583300,2566132763.92,0
1619443800000,2021-04-26,BA,240.24,244.65,240.10,241.44,10599600,2559167449.88,0
1619184600000,2021-04-23,BA,233.89,238.58,233.11,238.38,11533100,2749260434.31,0
1619098200000,2021-04-22,BA,235.96,239.65,233.38,234.33,13854400,3246501577.37,0
