https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume JPM,Volume USDT,tradecount
1672324200000,2022-12-29,JPM,132.93,133.27,132.31,133.22,6585200,877280352.04,0
1672237800000,2022-12-28,JPM,131.85,133.41,131.01,132.46,8827700,1169317201.27,0
1672151400000,2022-12-27,JPM,131.57,132.22,130.55,131.74,5411000,712845169.72,0
1671805800000,2022-12-23,JPM,130.58,131.44,129.64,131.28,5091900,668464625.78,0
1671719400000,2022-12-22,JPM,131.10,131.30,128.41,130.66,8648200,1129973843.67,0
1671633000000,2022-12-21,JPM,132.18,132.98,131.77,132.16,8051700,1064112701.49,0
1671546600000,2022-12-20,JPM,130.97,132.05,130.20,130.69,8549900,1117386451.87,0
1671460200000,2022-12-19,JPM,129.65,131.33,129.09,130.06,9017200,1172777009.99,0
1671201000000,2022-12-16,JPM,129.15,129.90,128.43,129.29,21133700,2732375931.11,0
1671114600000,2022-12-15,JPM,131.15,132.08,129.05,130.10,12087800,1572622853.78,0
1671028200000,2022-12-14,JPM,133.78,135.71,132.76,133.41,9966100,1329577437.50,0
1670941800000,2022-12-13,JPM,136.89,137.09,133.08,134.08,10025400,1344205650.36,0
1670855400000,2022-12-12,JPM,132.40,134.65,131.60,134.21,8841600,1186631195.36,0
1670596200000,2022-12-09,JPM,132.20,133.76,132.00,132.16,7957800,1051702877.14,0
1670509800000,2022-12-08,JPM,132.33,132.98,131.43,132.88,8907300,1183602067.49,0
1670423400000,2022-12-07,JPM,131.31,133.08,130.33,131.50,11739400,1543731100.00,0
1670337000000,2022-12-06,JPM,133.39,135.11,129.87,131.59,13966700,1837878001.85,0
1670250600000,2022-12-05,JPM,134.24,134.57,130.60,131.37,10154500,1333996615.42,0
1669991400000,2022-12-02,JPM,134.49,135.35,133.34,135.16,8931900,1207235636.71,0
1669905000000,2022-12-01,JPM,138.18,138.66,135.43,136.24,8858500,1206882088.66,0
1669818600000,2022-11-30,JPM,136.09,138.18,133.19,138.18,14761200,2039702507.89,0
1669732200000,2022-11-29,JPM,134.66,136.64,134.41,136.56,7925300,1082278948.65,0
1669645800000,2022-11-28,JPM,136.07,136.71,134.19,134.35,9906900,1330992075.47,0
1669386600000,2022-11-25,JPM,136.48,137.14,136.06,136.74,3220500,440371187.69,0
1669213800000,2022-11-23,JPM,134.94,136.50,134.86,136.48,7316200,998514944.74,0
1669127400000,2022-11-22,JPM,134.00,135.27,133.69,135.04,9185700,1240436866.33,0
1669041000000,2022-11-21,JPM,133.74,134.56,132.75,133.05,7800500,1037856548.81,0
1668781800000,2022-11-18,JPM,134.57,134.67,132.28,133.84,9468500,1267264005.33,0
1668695400000,2022-11-17,JPM,132.00,132.89,131.28,132.54,8820200,1169029248.78,0
1668609000000,2022-11-16,JPM,133.00,133.56,132.03,133.12,7893400,1050769369.46,0
1668522600000,2022-11-15,JPM,134.68,135.71,131.60,132.94,14038300,1866251636.27,0
1668436200000,2022-11-14,JPM,134.80,135.73,133.91,133.91,11085600,1484472736.60,0
1668177000000,2022-11-11,JPM,135.19,136.17,133.78,135.30,10704700,1448345942.67,0
1668090600000,2022-11-10,JPM,132.63,135.25,132.53,135.08,16351600,2208774157.94,0
1668004200000,2022-11-09,JPM,131.32,131.43,129.22,129.74,9494000,1231751612.15,0
1667917800000,2022-11-08,JPM,131.24,132.06,130.14,131.45,9884100,1299264914.84,0
1667831400000,2022-11-07,JPM,131.00,132.29,130.48,131.37,12011200,1577911285.35,0
1667568600000,2022-11-04,JPM,129.49,130.83,128.46,130.68,14953200,1954084066.48,0
1667482200000,2022-11-03,JPM,126.31,128.18,125.91,127.20,12474400,1586743641.93,0
1667395800000,2022-11-02,JPM,127.65,130.36,126.64,126.97,16546100,2100858337.20,0
1667309400000,2022-11-01,JPM,126.87,128.28,126.33,128.15,13386900,1715531153.29,0
1667223000000,2022-10-31,JPM,125.70,127.43,125.59,125.88,13295200,1673599739.48,0
1666963800000,2022-10-28,JPM,125.29,126.28,124.05,126.08,11859500,1495245781.72,0
1666877400000,2022-10-27,JPM,125.20,126.20,124.21,124.60,10727600,1336658943.63,0
1666791000000,2022-10-26,JPM,123.00,125.20,122.88,124.11,11667000,1447991377.12,0
1666704600000,2022-10-25,JPM,121.85,123.27,120.89,122.70,11289100,1385172535.55,0
1666618200000,2022-10-24,JPM,122.07,123.10,121.33,122.38,12624200,1544949561.33,0
1666359000000,2022-10-21,JPM,116.46,122.39,116.33,122.23,20593300,2517119128.13,0
1666272600000,2022-10-20,JPM,117.16,118.71,115.65,116.13,12207400,1417645328.47,0
1666186200000,2022-10-19,JPM,117.99,118.83,115.67,116.51,17072000,1989058756.47,0
1666099800000,2022-10-18,JPM,119.66,120.14,116.96,118.84,21539700,2559777869.12,0
1666013400000,2022-10-17,JPM,115.41,117.01,114.32,115.86,22276300,2580932131.60,0
1665754200000,2022-10-14,JPM,111.96,115.24,110.72,111.19,33387100,3712311730.51,0
1665667800000,2022-10-13,JPM,101.98,109.90,101.76,109.37,22398700,2449745880.52,0
1665581400000,2022-10-12,JPM,101.80,104.73,101.28,103.61,13181000,1365683418.05,0
1665495000000,2022-10-11,JPM,104.37,104.54,101.85,101.96,12739700,1298939800.34,0
1665408600000,2022-10-10,JPM,106.73,107.31,104.52,104.99,8931700,937739163.92,0
1665149400000,2022-10-07,JPM,107.52,107.71,105.27,105.98,11681100,1237963017.21,0
1665063000000,2022-10-06,JPM,109.46,110.19,107.94,108.14,11521400,1245924188.97,0
1664976600000,2022-10-05,JPM,109.75,110.95,108.83,110.39,10943500,1208052958.32,0
1664890200000,2022-10-04,JPM,110.61,112.99,109.86,112.77,16013600,1805853618.24,0
1664803800000,2022-10-03,JPM,105.62,108.36,104.46,107.73,12248100,1319487854.12,0
1664544600000,2022-09-30,JPM,106.06,107.62,104.40,104.50,15973400,1669220300.00,0
1664458200000,2022-09-29,JPM,106.95,107.28,104.40,106.16,12713900,1349707670.56,0
1664371800000,2022-09-28,JPM,105.95,108.73,105.64,107.99,12762600,1378233146.74,0
1664285400000,2022-09-27,JPM,107.75,108.17,104.65,105.85,12793600,1354202540.48,0
1664199000000,2022-09-26,JPM,108.00,109.61,106.06,106.79,15753600,1682326958.42,0
1663939800000,2022-09-23,JPM,110.05,110.34,107.16,109.14,18138600,1979646792.93,0
1663853400000,2022-09-22,JPM,113.38,113.60,111.07,111.21,11684500,1299433234.30,0
1663767000000,2022-09-21,JPM,116.54,116.60,112.42,112.49,12606300,1418082660.07,0
1663680600000,2022-09-20,JPM,117.41,117.69,114.64,115.83,9619000,1114168787.61,0
1663594200000,2022-09-19,JPM,116.00,118.73,115.51,118.16,8201300,969065638.03,0
1663335000000,2022-09-16,JPM,117.39,117.40,115.37,117.08,14844100,1737947255.18,0
1663248600000,2022-09-15,JPM,116.12,119.38,115.76,117.87,10821400,1275518447.72,0
1663162200000,2022-09-14,JPM,116.70,117.84,114.88,116.12,9345700,1085222709.67,0
1663075800000,2022-09-13,JPM,118.07,118.92,115.78,116.39,12904600,1501966386.12,0
1662989400000,2022-09-12,JPM,120.62,121.55,119.79,120.58,8614600,1038748483.77,0
1662730200000,2022-09-09,JPM,119.14,120.05,118.67,119.17,9299700,1108245231.97,0
1662643800000,2022-09-08,JPM,115.28,118.79,114.63,118.60,11435000,1356190982.55,0
1662557400000,2022-09-07,JPM,113.13,116.11,112.76,115.90,10647900,1234091626.25,0
1662471000000,2022-09-06,JPM,114.33,114.75,112.07,113.74,9751900,1109181085.17,0
1662125400000,2022-09-02,JPM,115.87,117.45,113.19,113.71,10666600,1212899076.23,0
1662039000000,2022-09-01,JPM,113.29,114.63,111.91,114.51,9979800,1142786919.32,0
1661952600000,2022-08-31,JPM,114.48,115.03,113.34,113.73,10738300,1221266895.05,0
1661866200000,2022-08-30,JPM,115.00,115.58,113.36,114.41,10745400,1229381253.35,0
1661779800000,2022-08-29,JPM,114.00,114.86,113.46,114.39,8117300,928537942.05,0
1661520600000,2022-08-26,JPM,119.46,119.99,114.60,114.67,11276200,1293041833.35,0
1661434200000,2022-08-25,JPM,116.16,118.74,115.68,118.55,10758900,1275467627.83,0
1661347800000,2022-08-24,JPM,115.29,116.41,114.45,115.80,9771300,1131516569.82,0
1661261400000,2022-08-23,JPM,116.69,117.29,115.38,115.52,7607000,878760614.46,0
1661175000000,2022-08-22,JPM,116.75,117.16,115.50,116.67,8967600,1046249875.58,0
1660915800000,2022-08-19,JPM,120.62,120.99,118.11,118.63,13464500,1597293598.02,0
1660829400000,2022-08-18,JPM,122.24,122.47,120.55,121.64,9531800,1159448146.18,0
1660743000000,2022-08-17,JPM,122.30,123.16,121.69,122.59,8149300,999022657.16,0
1660656600000,2022-08-16,JPM,122.29,124.24,121.87,123.63,9555000,1181284623.76,0
1660570200000,2022-08-15,JPM,121.14,122.72,120.60,122.46,8456200,1035546244.26,0
1660311000000,2022-08-12,JPM,120.67,122.25,119.44,122.13,9906700,1209905243.79,0
1660224600000,2022-08-11,JPM,119.90,121.20,119.31,120.14,11684900,1403823878.87,0
1660138200000,2022-08-10,JPM,117.96,119.37,117.50,118.39,12847300,1520991839.16,0
1660051800000,2022-08-09,JPM,114.75,115.99,114.37,115.38,10233800,1180775815.89,0
1659965400000,2022-08-08,JPM,116.25,116.70,114.18,114.35,10332500,1181521359.23,0
1659706200000,2022-08-05,JPM,112.53,116.19,112.05,115.76,14174600,1640851726.28,0
1659619800000,2022-08-04,JPM,112.85,113.32,111.02,112.36,18033900,2026289015.01,0
1659533400000,2022-08-03,JPM,113.45,114.10,111.71,113.61,14394500,1635359153.79,0
1659447000000,2022-08-02,JPM,113.92,114.40,112.27,112.43,14942900,1680030251.56,0
1659360600000,2022-08-01,JPM,114.50,115.11,113.07,114.21,14740400,1683501070.50,0
1659101400000,2022-07-29,JPM,115.59,116.50,114.79,115.36,12944500,1493277527.90,0
1659015000000,2022-07-28,JPM,115.25,115.98,113.53,114.81,10384800,1192278862.65,0
1658928600000,2022-07-27,JPM,114.01,115.74,113.30,115.24,9337400,1076041956.05,0
1658842200000,2022-07-26,JPM,114.58,115.58,113.03,113.42,10675100,1210769822.45,0
1658755800000,2022-07-25,JPM,115.84,116.46,114.77,115.22,9394000,1082376691.47,0
1658496600000,2022-07-22,JPM,115.24,116.25,113.67,114.76,7645500,877397596.33,0
1658410200000,2022-07-21,JPM,114.44,115.53,113.37,115.32,11595900,1337239184.46,0
1658323800000,2022-07-20,JPM,114.10,114.74,113.48,114.54,11667500,1336395460.68,0
1658237400000,2022-07-19,JPM,113.13,114.94,112.67,114.56,11862300,1358945059.04,0
1658151000000,2022-07-18,JPM,114.77,115.84,111.29,111.79,13977900,1562589453.80,0
1657891800000,2022-07-15,JPM,109.16,113.88,107.67,112.95,18863900,2130677447.43,0
1657805400000,2022-07-14,JPM,107.99,108.23,106.06,108.00,26204800,2830118400.00,0
1657719000000,2022-07-13,JPM,111.75,112.48,110.38,111.91,12979900,1452580656.53,0
1657632600000,2022-07-12,JPM,112.58,115.18,112.26,112.97,11250900,1271014186.73,0
1657546200000,2022-07-11,JPM,113.55,114.23,112.22,112.86,7939500,896051974.85,0
1657287000000,2022-07-08,JPM,115.16,115.65,113.61,114.36,8807800,1007260013.38,0
1657200600000,2022-07-07,JPM,113.50,114.90,113.40,114.72,10347400,1187053740.63,0
1657114200000,2022-07-06,JPM,111.73,112.99,110.79,111.89,10656200,1192322211.50,0
1657027800000,2022-07-05,JPM,110.77,112.71,109.30,112.62,12514200,1409349238.37,0
1656682200000,2022-07-01,JPM,112.65,114.42,111.16,114.05,10573600,1205919112.27,0
1656595800000,2022-06-30,JPM,113.17,114.08,110.93,112.61,15172600,1708586495.26,0
1656509400000,2022-06-29,JPM,116.00,116.82,114.73,115.30,9338400,1076717548.50,0
1656423000000,2022-06-28,JPM,117.67,119.29,115.60,115.82,11590900,1342458034.46,0
1656336600000,2022-06-27,JPM,118.06,118.50,115.64,116.38,11280500,1312824559.02,0
1656077400000,2022-06-24,JPM,113.23,117.82,112.83,117.32,14841100,1741157847.47,0
1655991000000,2022-06-23,JPM,115.01,115.18,111.48,113.92,11851500,1350122858.30,0
1655904600000,2022-06-22,JPM,114.88,116.20,114.39,115.18,9842700,1133682189.00,0
1655818200000,2022-06-21,JPM,115.87,117.03,115.04,115.83,11680500,1352952336.39,0
1655472600000,2022-06-17,JPM,113.54,114.63,112.16,113.03,30919900,3494876259.26,0
1655386200000,2022-06-16,JPM,113.86,114.26,111.87,113.43,16724900,1897105412.10,0
1655299800000,2022-06-15,JPM,115.62,116.95,113.17,115.41,14083500,1625376786.58,0
1655213400000,2022-06-14,JPM,115.55,117.32,113.22,114.06,13357900,1523602041.39,0
1655127000000,2022-06-13,JPM,116.86,117.95,115.06,115.99,16805600,1949281508.10,0
1654867800000,2022-06-10,JPM,122.59,123.40,119.32,119.55,12945200,1547598699.51,0
1654781400000,2022-06-09,JPM,127.37,128.10,125.27,125.31,13560100,1699216097.89,0
1654695000000,2022-06-08,JPM,129.00,129.45,126.90,128.00,8422100,1078028800.00,0
1654608600000,2022-06-07,JPM,128.83,130.32,128.62,130.07,6722200,874356603.23,0
1654522200000,2022-06-06,JPM,131.09,132.39,129.46,129.73,11323500,1468997606.62,0
1654263000000,2022-06-03,JPM,131.21,131.77,129.99,130.16,8596000,1118855391.48,0
1654176600000,2022-06-02,JPM,129.90,132.01,128.67,132.00,8374800,1105473600.00,0
1654090200000,2022-06-01,JPM,132.87,132.87,128.67,129.91,10768000,1398870919.43,0
1654003800000,2022-05-31,JPM,130.18,133.15,129.71,132.23,17015000,2249893377.30,0
1653658200000,2022-05-27,JPM,130.16,131.27,129.14,131.27,11177800,1467309853.76,0
1653571800000,2022-05-26,JPM,128.37,130.19,128.21,129.44,15990900,2069862135.04,0
1653485400000,2022-05-25,JPM,126.28,127.86,125.17,127.24,12780400,1626178068.70,0
1653399000000,2022-05-24,JPM,124.36,127.49,123.11,126.36,19324900,2441894375.79,0
1653312600000,2022-05-23,JPM,120.46,126.57,120.45,124.60,24376700,3037336782.80,0
1653053400000,2022-05-20,JPM,119.46,119.67,115.02,117.34,13150100,1543032685.84,0
1652967000000,2022-05-19,JPM,118.19,119.65,117.63,118.31,12765800,1510321766.83,0
1652880600000,2022-05-18,JPM,121.30,121.97,119.53,120.09,12664900,1520927794.62,0
1652794200000,2022-05-17,JPM,121.04,122.97,120.81,122.18,11160200,1363553239.41,0
1652707800000,2022-05-16,JPM,118.54,119.46,117.23,118.26,10269000,1214411961.94,0
1652448600000,2022-05-13,JPM,119.41,120.25,117.96,119.09,10443200,1243680649.76,0
1652362200000,2022-05-12,JPM,117.00,118.32,115.37,118.04,16318800,1926271166.94,0
1652275800000,2022-05-11,JPM,119.30,122.89,117.94,118.14,14630300,1728423633.07,0
1652189400000,2022-05-10,JPM,123.11,123.78,117.56,118.89,16382400,1947703526.00,0
1652103000000,2022-05-09,JPM,122.11,123.33,120.50,121.86,14312300,1744096886.74,0
1651843800000,2022-05-06,JPM,123.80,124.29,121.18,123.72,14417900,1783782605.60,0
1651757400000,2022-05-05,JPM,125.25,126.10,122.16,123.92,15055400,1865665140.43,0
1651671000000,2022-05-04,JPM,122.80,127.40,122.74,127.10,17128500,2177032323.86,0
1651584600000,2022-05-03,JPM,121.53,124.17,120.78,123.03,15720900,1934142307.81,0
1651498200000,2022-05-02,JPM,119.88,120.71,118.22,120.45,18545000,2233745193.41,0
1651239000000,2022-04-29,JPM,123.05,123.61,118.90,119.36,14874800,1775456137.08,0
1651152600000,2022-04-28,JPM,122.81,123.65,121.14,123.34,13015600,1605344056.34,0
1651066200000,2022-04-27,JPM,122.33,123.56,121.22,121.42,17215200,2090269552.48,0
1650979800000,2022-04-26,JPM,124.64,126.41,122.87,123.02,17209500,2117112632.23,0
1650893400000,2022-04-25,JPM,126.01,127.12,123.11,126.77,17149000,2173978672.43,0
1650634200000,2022-04-22,JPM,130.28,130.52,126.69,126.81,14318800,1815766993.04,0
1650547800000,2022-04-21,JPM,132.22,132.81,129.96,130.56,12174200,1589463522.28,0
1650461400000,2022-04-20,JPM,132.52,133.51,131.34,131.58,13430200,1767145740.59,0
1650375000000,2022-04-19,JPM,128.45,131.32,128.23,131.12,15015400,1968819174.68,0
1650288600000,2022-04-18,JPM,125.67,129.24,125.54,128.46,11834400,1520247103.45,0
1649943000000,2022-04-14,JPM,126.50,128.30,125.02,126.12,18835200,2375495475.73,0
1649856600000,2022-04-13,JPM,126.94,129.25,126.01,127.30,30838000,3925677494.11,0
1649770200000,2022-04-12,JPM,132.14,134.58,130.70,131.54,12989900,1708691358.79,0
1649683800000,2022-04-11,JPM,133.00,134.90,132.57,133.00,10466400,1392031200.00,0
1649424600000,2022-04-08,JPM,131.67,133.90,131.49,133.49,13126900,1752309953.11,0
1649338200000,2022-04-07,JPM,130.95,131.92,128.73,131.09,12994200,1703409630.41,0
1649251800000,2022-04-06,JPM,131.58,132.56,130.96,131.49,12914700,1698153973.94,0
1649165400000,2022-04-05,JPM,134.07,135.40,133.01,133.34,12110300,1614787357.65,0
1649079000000,2022-04-04,JPM,134.12,136.94,132.89,135.91,17416400,2367062987.78,0
1648819800000,2022-04-01,JPM,137.40,137.41,133.80,135.31,15721300,2127249064.62,0
1648733400000,2022-03-31,JPM,139.83,140.35,136.26,136.32,17353900,2365683775.10,0
1648647000000,2022-03-30,JPM,141.90,142.12,139.91,140.54,8771000,1232676281.11,0
1648560600000,2022-03-29,JPM,143.35,143.60,140.24,141.18,11316500,1597663387.12,0
1648474200000,2022-03-28,JPM,140.00,140.97,137.90,140.87,10818100,1523945694.18,0
1648215000000,2022-03-25,JPM,141.09,143.18,140.80,141.92,8383500,1189786304.65,0
1648128600000,2022-03-24,JPM,140.30,140.71,139.11,140.69,10017600,1409376168.46,0
1648042200000,2022-03-23,JPM,140.98,141.59,139.20,139.78,12093200,1690387481.24,0
1647955800000,2022-03-22,JPM,142.27,143.93,141.72,142.62,13548600,1932301265.84,0
1647869400000,2022-03-21,JPM,140.35,140.76,138.73,139.65,12676100,1770217287.63,0
1647610200000,2022-03-18,JPM,140.19,140.85,138.46,140.10,23656500,3314275794.39,0
1647523800000,2022-03-17,JPM,136.86,140.19,135.92,140.15,17050500,2389627470.93,0
1647437400000,2022-03-16,JPM,134.87,138.49,134.43,138.40,20354900,2817118035.76,0
1647351000000,2022-03-15,JPM,131.80,133.55,131.13,132.48,15096600,1999997503.50,0
1647264600000,2022-03-14,JPM,129.46,132.92,129.23,130.17,15786900,2054980744.09,0
1647009000000,2022-03-11,JPM,132.49,134.08,128.42,128.89,20061800,2585765389.76,0
1646922600000,2022-03-10,JPM,131.86,133.45,130.32,131.86,15604200,2057569821.52,0
1646836200000,2022-03-09,JPM,132.90,135.24,132.44,133.44,17536200,2340030570.81,0
1646749800000,2022-03-08,JPM,129.64,131.79,127.27,128.30,19207800,2464360798.62,0
1646663400000,2022-03-07,JPM,132.17,132.69,128.95,129.21,27560100,3561040706.03,0
1646404200000,2022-03-04,JPM,134.94,135.42,132.40,134.40,21016000,2824550271.73,0
1646317800000,2022-03-03,JPM,139.84,140.98,137.06,138.29,16640800,2301256120.28,0
1646231400000,2022-03-02,JPM,137.29,140.04,136.61,139.28,19405600,2702811944.31,0
1646145000000,2022-03-01,JPM,140.04,140.48,133.58,136.45,36840400,5026872467.57,0
1646058600000,2022-02-28,JPM,143.55,145.06,140.88,141.80,31315300,4440509635.57,0
1645799400000,2022-02-25,JPM,145.25,150.13,144.91,147.97,18367700,2717868591.42,0
1645713000000,2022-02-24,JPM,142.94,144.99,139.78,144.55,25655100,3708444783.29,0
1645626600000,2022-02-23,JPM,153.12,153.30,147.97,148.69,11799000,1754393338.81,0
1645540200000,2022-02-22,JPM,150.60,153.24,150.41,151.87,11333500,1721218589.66,0
1645194600000,2022-02-18,JPM,152.13,154.14,151.13,152.14,11733300,1785104254.84,0
1645108200000,2022-02-17,JPM,153.00,153.73,150.67,151.43,11367500,1721380441.74,0
1645021800000,2022-02-16,JPM,153.74,156.10,153.74,155.00,9076500,1406857500.00,0
1644935400000,2022-02-15,JPM,154.51,155.94,153.85,154.72,9500000,1469840011.60,0
1644849000000,2022-02-14,JPM,152.73,153.68,150.32,152.49,17026500,2596371078.53,0
1644589800000,2022-02-11,JPM,155.61,158.19,152.97,153.92,16830000,2590473569.18,0
1644503400000,2022-02-10,JPM,156.66,159.03,155.22,155.95,16455600,2566250769.78,0
1644417000000,2022-02-09,JPM,156.59,157.43,155.82,156.60,9131100,1429930315.73,0
1644330600000,2022-02-08,JPM,155.00,158.48,154.80,155.95,20411400,3183157767.71,0
1644244200000,2022-02-07,JPM,153.27,153.62,150.85,153.07,12572300,1924442053.08,0
1643985000000,2022-02-04,JPM,149.10,153.50,148.77,152.56,16654400,2540795223.34,0
1643898600000,2022-02-03,JPM,150.00,151.65,148.29,148.70,12474900,1855017591.93,0
1643812200000,2022-02-02,JPM,150.50,150.94,148.07,149.94,12441100,1865418564.37,0
1643725800000,2022-02-01,JPM,148.69,151.47,148.30,151.15,14584900,2204507545.98,0
1643639400000,2022-01-31,JPM,145.64,148.79,144.67,148.60,13985700,2078275105.36,0
1643380200000,2022-01-28,JPM,144.19,146.76,142.17,146.61,14117000,2069693378.62,0
1643293800000,2022-01-27,JPM,149.42,150.38,144.13,145.31,17536800,2548272365.19,0
1643207400000,2022-01-26,JPM,148.72,150.57,145.96,147.92,20709100,3063290034.08,0
1643121000000,2022-01-25,JPM,143.65,146.85,140.79,146.53,18915900,2771746803.91,0
1643034600000,2022-01-24,JPM,142.28,145.48,139.57,144.95,28471400,4126929343.11,0
1642775400000,2022-01-21,JPM,147.50,147.51,144.27,145.08,20705400,3003939469.91,0
1642689000000,2022-01-20,JPM,148.99,150.61,147.36,147.66,14860800,2194345782.42,0
1642602600000,2022-01-19,JPM,151.57,152.23,148.55,148.93,22380000,3333053236.08,0
1642516200000,2022-01-18,JPM,155.78,155.78,150.54,151.27,32324800,4889772634.11,0
1642170600000,2022-01-14,JPM,160.76,161.03,156.90,157.89,40158400,6340609751.49,0
1642084200000,2022-01-13,JPM,168.34,169.81,167.89,168.23,13623400,2291864523.79,0
1641997800000,2022-01-12,JPM,168.46,169.59,167.18,168.44,12568000,2116953950.68,0
1641911400000,2022-01-11,JPM,168.26,168.52,166.31,167.49,11854100,1985443274.12,0
1641825000000,2022-01-10,JPM,169.07,169.31,165.53,167.32,12922500,2162192794.65,0
1641565800000,2022-01-07,JPM,165.67,167.53,165.06,167.16,13913300,2325747278.95,0
1641479400000,2022-01-06,JPM,166.91,167.37,163.87,165.52,14047500,2325142260.02,0
1641393000000,2022-01-05,JPM,167.82,168.36,163.73,163.78,17539400,2872602910.59,0
1641306600000,2022-01-04,JPM,164.31,168.58,164.23,167.83,20195800,3389461150.98,0
1641220200000,2022-01-03,JPM,159.86,162.64,159.51,161.70,13120900,2121649489.96,0
1640961000000,2021-12-31,JPM,158.45,159.29,157.96,158.35,5805900,919364300.44,0
1640874600000,2021-12-30,JPM,159.11,160.24,158.37,158.48,6948200,1101150706.31,0
1640788200000,2021-12-29,JPM,158.85,159.63,158.15,158.56,6398900,1014609568.38,0
1640701800000,2021-12-28,JPM,158.20,160.15,158.08,158.64,6342300,1006142468.13,0
1640615400000,2021-12-27,JPM,157.60,158.20,156.34,158.16,6188100,978709918.66,0
1640269800000,2021-12-23,JPM,157.61,159.12,157.21,157.26,8055200,1266760707.75,0
1640183400000,2021-12-22,JPM,155.75,157.06,155.24,156.70,7273000,1139679077.80,0
1640097000000,2021-12-21,JPM,155.41,157.18,155.09,156.09,11291300,1762458975.65,0
1640010600000,2021-12-20,JPM,154.51,154.70,151.84,153.94,15148000,2331883156.98,0
1639751400000,2021-12-17,JPM,159.32,159.38,155.18,156.76,28082000,4402134165.74,0
1639665000000,2021-12-16,JPM,160.39,161.82,158.70,160.41,19542800,3134860619.57,0
1639578600000,2021-12-15,JPM,159.85,159.85,157.35,157.94,14014200,2213402782.21,0
1639492200000,2021-12-14,JPM,157.45,160.89,157.30,159.13,12563600,1999245729.35,0
1639405800000,2021-12-13,JPM,159.50,159.79,157.28,157.92,12069000,1905936457.90,0
1639146600000,2021-12-10,JPM,161.32,161.70,159.13,159.82,10405400,1662991104.21,0
1639060200000,2021-12-09,JPM,159.65,160.93,158.65,160.46,11189600,1795483291.13,0
1638973800000,2021-12-08,JPM,162.66,163.27,160.17,160.71,11705700,1881223125.59,0
1638887400000,2021-12-07,JPM,161.88,163.39,161.16,162.57,9851600,1601574684.16,0
1638801000000,2021-12-06,JPM,161.01,162.61,159.46,160.16,11186500,1791629880.97,0
1638541800000,2021-12-03,JPM,161.50,161.83,157.19,158.29,12681800,2007402036.86,0
1638455400000,2021-12-02,JPM,159.83,163.25,158.80,161.21,12969900,2090877666.08,0
1638369000000,2021-12-01,JPM,161.00,163.27,157.80,157.89,12253400,1934689318.52,0
1638282600000,2021-11-30,JPM,159.16,160.63,158.29,158.83,18922600,3005476592.65,0
1638196200000,2021-11-29,JPM,163.31,164.78,159.82,161.23,12104400,1951592360.28,0
1637937000000,2021-11-26,JPM,162.14,162.65,158.82,161.93,13619300,2205373149.25,0
1637764200000,2021-11-24,JPM,168.46,169.44,166.44,166.96,9629800,1607791472.65,0
1637677800000,2021-11-23,JPM,165.50,168.56,165.37,168.28,12354400,2078998416.92,0
1637591400000,2021-11-22,JPM,164.16,165.98,162.99,164.35,14549900,2391276153.81,0
1637332200000,2021-11-19,JPM,161.30,162.11,159.45,160.92,12193600,1962194089.67,0
1637245800000,2021-11-18,JPM,164.39,164.85,162.56,163.05,8122500,1324373649.79,0
1637159400000,2021-11-17,JPM,165.21,165.56,163.39,164.47,9909600,1629831924.10,0
1637073000000,2021-11-16,JPM,167.06,167.07,165.12,165.36,9706100,1605000701.92,0
1636986600000,2021-11-15,JPM,167.21,167.79,166.00,166.56,6492500,1081390784.15,0
1636727400000,2021-11-12,JPM,167.65,167.74,165.72,166.86,8113400,1353801928.95,0
1636641000000,2021-11-11,JPM,167.52,168.68,166.90,167.61,5815300,974702436.55,0
1636554600000,2021-11-10,JPM,167.45,168.95,167.09,167.62,6999200,1173205869.82,0
1636468200000,2021-11-09,JPM,167.35,168.47,166.60,167.78,7990300,1340612524.25,0
1636381800000,2021-11-08,JPM,169.05,170.92,168.74,169.06,6413700,1084300106.34,0
1636119000000,2021-11-05,JPM,168.90,170.09,167.41,168.05,7975600,1340299604.34,0
1636032600000,2021-11-04,JPM,170.00,170.20,166.49,168.29,9574200,1611242053.72,0
1635946200000,2021-11-03,JPM,170.13,171.13,169.15,170.53,8402700,1432912420.74,0
1635859800000,2021-11-02,JPM,169.80,171.69,168.92,170.47,7173800,1222917694.76,0
1635773400000,2021-11-01,JPM,172.04,172.33,169.01,169.80,7435500,1262547922.69,0
1635514200000,2021-10-29,JPM,171.18,172.24,169.39,169.89,8140100,1382921584.03,0
1635427800000,2021-10-28,JPM,168.30,170.51,167.96,170.36,7212900,1228789648.40,0
1635341400000,2021-10-27,JPM,170.32,170.70,167.34,167.83,9847000,1652622028.03,0
1635255000000,2021-10-26,JPM,171.00,172.49,170.54,171.40,8015100,1373788091.08,0
1635168600000,2021-10-25,JPM,172.71,172.96,170.48,170.94,10159200,1736613672.80,0
1634909400000,2021-10-22,JPM,170.03,172.09,169.70,171.78,8817900,1514738851.24,0
1634823000000,2021-10-21,JPM,170.76,171.33,168.68,169.50,8415200,1426376400.00,0
1634736600000,2021-10-20,JPM,168.30,170.87,167.46,170.84,8185600,1398427874.02,0
1634650200000,2021-10-19,JPM,167.40,168.65,166.58,168.57,8053900,1357645981.99,0
1634563800000,2021-10-18,JPM,166.48,168.61,165.91,166.55,12672900,2110671533.67,0
