https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ORCL,Volume USDT,tradecount
1631539800000,2021-09-13,ORCL,90.12,90.51,88.23,88.89,18883400,1678545414.47,0
1631280600000,2021-09-10,ORCL,89.65,90.55,89.51,89.68,10547400,945890835.22,0
1631194200000,2021-09-09,ORCL,89.60,90.83,89.41,89.54,11034700,988047048.10,0
1631107800000,2021-09-08,ORCL,88.14,89.60,87.97,89.47,8851200,791916874.80,0
1631021400000,2021-09-07,ORCL,90.04,90.67,88.54,88.72,11046000,980001133.48,0
1630675800000,2021-09-03,ORCL,89.34,90.48,89.30,90.00,8456900,761121000.00,0
1630589400000,2021-09-02,ORCL,90.17,90.50,89.41,89.80,7717400,693022543.55,0
1630503000000,2021-09-01,ORCL,89.26,90.17,88.87,89.95,8208000,738309574.95,0
1630416600000,2021-08-31,ORCL,89.45,89.50,88.49,89.13,8113300,723138406.72,0
1630330200000,2021-08-30,ORCL,89.46,89.98,89.30,89.45,5357000,479183633.65,0
1630071000000,2021-08-27,ORCL,88.79,89.52,88.61,89.35,5426800,484884571.72,0
1629984600000,2021-08-26,ORCL,88.81,89.18,88.46,88.72,9093200,806748715.10,0
1629898200000,2021-08-25,ORCL,88.55,88.90,88.05,88.62,5748500,509432085.79,0
1629811800000,2021-08-24,ORCL,89.21,89.65,88.47,88.55,6320100,559644874.29,0
1629725400000,2021-08-23,ORCL,89.49,89.57,88.71,89.12,7147300,636967395.63,0
1629466200000,2021-08-20,ORCL,88.80,89.40,88.30,88.94,8716400,775236637.28,0
1629379800000,2021-08-19,ORCL,88.29,89.39,88.23,88.71,8099400,718497766.58,0
1629293400000,2021-08-18,ORCL,90.49,91.05,88.86,88.94,7666300,681840740.72,0
1629207000000,2021-08-17,ORCL,90.99,91.78,90.37,90.95,6738500,612866554.44,0
1629120600000,2021-08-16,ORCL,89.86,90.84,89.54,90.82,7122800,646892693.83,0
1628861400000,2021-08-13,ORCL,90.62,91.34,89.95,90.38,6640400,600159333.76,0
1628775000000,2021-08-12,ORCL,89.11,89.98,88.67,89.81,5687200,510767418.12,0
1628688600000,2021-08-11,ORCL,89.90,90.42,89.51,89.63,8009800,717918352.00,0
1628602200000,2021-08-10,ORCL,89.10,90.12,88.93,89.64,5473300,490626608.66,0
1628515800000,2021-08-09,ORCL,89.46,90.47,89.10,89.90,5798700,521303138.85,0
1628256600000,2021-08-06,ORCL,89.24,89.88,88.82,89.52,6513900,583124306.13,0
1628170200000,2021-08-05,ORCL,90.18,90.52,88.76,89.43,8231300,736125161.51,0
1628083800000,2021-08-04,ORCL,89.79,90.09,89.28,90.05,7509900,676266517.92,0
1627997400000,2021-08-03,ORCL,87.88,90.17,87.81,89.74,9889800,887510630.87,0
1627911000000,2021-08-02,ORCL,87.73,87.93,87.09,87.60,5579100,488729151.49,0
1627651800000,2021-07-30,ORCL,87.41,88.15,86.87,87.14,7962800,693878387.14,0
1627565400000,2021-07-29,ORCL,87.68,88.26,87.33,87.63,6201400,543428664.97,0
1627479000000,2021-07-28,ORCL,87.90,87.95,87.12,87.18,6396800,557673025.95,0
1627392600000,2021-07-27,ORCL,87.76,88.60,87.12,87.80,8465200,743244585.83,0
1627306200000,2021-07-26,ORCL,87.44,88.10,86.67,87.86,10454100,918497232.38,0
1627047000000,2021-07-23,ORCL,90.99,91.20,87.12,87.69,12680900,1111988151.96,0
1626960600000,2021-07-22,ORCL,90.00,91.14,89.68,90.69,13638900,1236911874.30,0
1626874200000,2021-07-21,ORCL,88.89,90.25,88.46,89.69,13108100,1175665521.00,0
1626787800000,2021-07-20,ORCL,87.10,89.05,87.02,88.66,12813900,1136080420.93,0
1626701400000,2021-07-19,ORCL,86.91,87.87,86.19,86.98,15619900,1358618954.43,0
1626442200000,2021-07-16,ORCL,86.75,88.48,86.52,87.49,14617500,1278885043.77,0
1626355800000,2021-07-15,ORCL,88.10,88.77,85.51,86.24,18306300,1578735272.89,0
1626269400000,2021-07-14,ORCL,87.08,88.67,86.66,88.28,13330500,1176816523.73,0
1626183000000,2021-07-13,ORCL,86.70,87.93,86.53,87.07,12789300,1113564347.10,0
1626096600000,2021-07-12,ORCL,87.53,88.85,86.97,87.08,16076800,1399967773.44,0
1625837400000,2021-07-09,ORCL,85.88,88.40,85.78,87.76,15685300,1376541961.51,0
1625751000000,2021-07-08,ORCL,85.02,86.89,84.66,85.59,16383300,1402246587.00,0
1625664600000,2021-07-07,ORCL,83.17,87.17,82.96,86.09,20976600,1805875417.18,0
1625578200000,2021-07-06,ORCL,81.60,83.63,81.36,83.08,14200400,1179769258.00,0
1625232600000,2021-07-02,ORCL,79.45,82.26,79.35,81.82,15258100,1248417737.34,0
1625146200000,2021-07-01,ORCL,77.98,79.62,77.91,79.54,13108000,1042610332.00,0
1625059800000,2021-06-30,ORCL,77.59,78.21,77.58,77.84,7899800,614920403.07,0
1624973400000,2021-06-29,ORCL,78.54,78.59,77.82,78.10,5392900,421185481.77,0
1624887000000,2021-06-28,ORCL,78.49,78.97,78.33,78.50,5605400,440023900.00,0
1624627800000,2021-06-25,ORCL,78.03,78.61,77.56,78.46,12845000,1007818688.24,0
1624541400000,2021-06-24,ORCL,78.65,78.96,77.61,77.74,9624000,748169739.44,0
1624455000000,2021-06-23,ORCL,78.76,78.87,78.06,78.10,7295900,569809778.87,0
1624368600000,2021-06-22,ORCL,78.06,79.19,77.66,78.68,9845800,774667547.00,0
1624282200000,2021-06-21,ORCL,76.61,78.10,76.55,77.99,8924300,696006137.94,0
1624023000000,2021-06-18,ORCL,76.90,76.91,75.97,76.23,22521200,1716791151.60,0
1623936600000,2021-06-17,ORCL,76.99,77.74,76.56,77.56,14836100,1150687879.78,0
1623850200000,2021-06-16,ORCL,77.99,78.55,75.90,77.08,36560600,2818091114.94,0
1623763800000,2021-06-15,ORCL,82.00,82.51,81.35,81.64,17298000,1412208709.44,0
1623677400000,2021-06-14,ORCL,83.00,83.10,82.13,82.62,10173200,840509811.94,0
1623418200000,2021-06-11,ORCL,81.98,83.24,81.84,82.90,11066500,917412866.89,0
1623331800000,2021-06-10,ORCL,84.16,84.46,81.71,82.30,16680800,1372829890.91,0
1623245400000,2021-06-09,ORCL,84.60,84.83,84.03,84.52,9720300,821559723.37,0
1623159000000,2021-06-08,ORCL,84.03,85.03,84.00,84.61,10726800,907594554.55,0
1623072600000,2021-06-07,ORCL,82.94,84.25,82.85,83.94,10445600,876803689.50,0
1622813400000,2021-06-04,ORCL,81.42,83.96,81.37,82.89,14502900,1202145372.15,0
1622727000000,2021-06-03,ORCL,79.80,81.46,79.65,81.09,12038700,976218138.91,0
1622640600000,2021-06-02,ORCL,79.70,80.93,79.51,80.27,12249300,983251269.88,0
1622554200000,2021-06-01,ORCL,79.58,79.83,78.48,79.57,10485300,834315317.80,0
1622208600000,2021-05-28,ORCL,78.95,79.36,78.67,78.74,6929700,545644563.20,0
1622122200000,2021-05-27,ORCL,79.50,80.05,78.84,78.98,12867800,1016298887.20,0
1622035800000,2021-05-26,ORCL,78.59,79.37,78.55,79.26,12851100,1018578213.45,0
1621949400000,2021-05-25,ORCL,79.61,79.68,78.65,78.83,7160600,564470111.11,0
1621863000000,2021-05-24,ORCL,79.49,79.88,79.14,79.38,7044700,559208266.65,0
1621603800000,2021-05-21,ORCL,79.19,79.85,78.98,79.03,8629000,681949859.47,0
1621517400000,2021-05-20,ORCL,78.95,79.32,78.68,78.72,8802700,692948554.75,0
1621431000000,2021-05-19,ORCL,77.81,78.77,77.55,78.74,8165000,642912082.56,0
1621344600000,2021-05-18,ORCL,78.99,79.47,78.39,78.69,6643100,522745555.22,0
1621258200000,2021-05-17,ORCL,78.88,79.53,78.85,79.08,6637900,524925144.15,0
1620999000000,2021-05-14,ORCL,78.12,79.05,78.12,78.89,9033400,712644920.49,0
1620912600000,2021-05-13,ORCL,77.53,78.44,76.88,78.14,11399300,890741295.04,0
1620826200000,2021-05-12,ORCL,77.57,78.19,76.53,76.75,12302600,944224550.00,0
1620739800000,2021-05-11,ORCL,79.75,79.90,77.25,77.69,12980400,1008447307.69,0
1620653400000,2021-05-10,ORCL,78.77,80.72,78.60,80.15,17356700,1391139531.48,0
1620394200000,2021-05-07,ORCL,79.81,80.54,78.58,80.40,14073400,1131501381.47,0
1620307800000,2021-05-06,ORCL,79.18,79.96,78.56,79.74,14089700,1123512647.90,0
1620221400000,2021-05-05,ORCL,78.97,79.83,78.42,79.19,12271900,971811790.96,0
1620135000000,2021-05-04,ORCL,77.07,78.70,76.93,78.53,15316500,1202804726.30,0
1620048600000,2021-05-03,ORCL,76.28,77.48,76.08,77.33,15319600,1184664696.05,0
1619789400000,2021-04-30,ORCL,75.56,75.92,75.19,75.79,7825300,593079494.16,0
1619703000000,2021-04-29,ORCL,75.38,75.90,74.64,75.87,7940400,602438169.81,0
1619616600000,2021-04-28,ORCL,75.16,75.27,74.66,74.77,6107800,456680185.50,0
1619530200000,2021-04-27,ORCL,74.39,75.43,74.22,75.22,9300200,699561055.35,0
1619443800000,2021-04-26,ORCL,74.97,75.04,74.20,74.50,9402200,700463900.00,0
1619184600000,2021-04-23,ORCL,74.29,75.00,73.85,74.97,10664700,799532572.02,0
1619098200000,2021-04-22,ORCL,76.11,76.48,74.75,74.87,16769300,1255517537.06,0
1619011800000,2021-04-21,ORCL,78.79,79.34,76.53,76.66,18672800,1431456916.38,0
1618925400000,2021-04-20,ORCL,78.70,79.42,78.65,79.24,12562300,995436625.16,0
1618839000000,2021-04-19,ORCL,78.81,80.21,78.34,78.75,19967200,1572417000.00,0
1618579800000,2021-04-16,ORCL,78.31,79.34,77.86,78.95,13334100,1052727154.31,0
1618493400000,2021-04-15,ORCL,77.00,78.55,76.83,78.29,13604200,1065072830.46,0
1618407000000,2021-04-14,ORCL,77.04,77.36,76.51,76.82,12730700,977972370.11,0
1618320600000,2021-04-13,ORCL,76.16,77.01,75.90,76.67,13142400,1007627783.94,0
1618234200000,2021-04-12,ORCL,75.25,76.19,75.20,76.12,10634900,809528617.21,0
1617975000000,2021-04-09,ORCL,75.35,75.69,74.90,75.58,13285700,1004133230.33,0
1617888600000,2021-04-08,ORCL,74.27,75.53,74.15,75.28,13507700,1016859639.51,0
1617802200000,2021-04-07,ORCL,73.60,74.18,73.45,74.07,12356800,915268172.23,0
1617715800000,2021-04-06,ORCL,73.62,74.65,73.16,74.28,14699800,1091901126.06,0
1617629400000,2021-04-05,ORCL,72.19,74.90,72.06,74.16,25010200,1854756523.59,0
1617283800000,2021-04-01,ORCL,70.46,71.83,70.33,71.81,13228700,949952914.70,0
1617197400000,2021-03-31,ORCL,70.70,71.10,69.91,70.17,9971700,699714170.74,0
1617111000000,2021-03-30,ORCL,70.83,71.05,69.95,70.55,12000200,846614146.62,0
1617024600000,2021-03-29,ORCL,70.21,72.33,70.17,71.13,15183700,1080016539.30,0
