https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume UBER,Volume USDT,tradecount
1695389400000,2023-09-22,UBER,45.16,45.35,44.03,44.41,16158700,717607864.53,0
1695303000000,2023-09-21,UBER,45.79,45.79,43.93,44.60,27865700,1242810177.48,0
1695216600000,2023-09-20,UBER,46.87,47.54,46.40,46.55,22582000,1051192082.77,0
1695130200000,2023-09-19,UBER,46.40,47.76,46.21,47.59,19180200,912785720.93,0
1695043800000,2023-09-18,UBER,47.30,47.35,46.48,46.51,15025500,698835979.78,0
1694784600000,2023-09-15,UBER,48.19,48.49,47.27,47.52,16130100,766502359.38,0
1694698200000,2023-09-14,UBER,48.63,48.69,47.81,48.32,13068200,631455420.01,0
1694611800000,2023-09-13,UBER,47.51,48.36,47.28,48.16,12691800,611237086.06,0
1694525400000,2023-09-12,UBER,48.34,49.19,47.90,47.92,18809000,901327245.56,0
1694439000000,2023-09-11,UBER,47.74,48.97,47.65,48.94,19007300,930217235.90,0
1694179800000,2023-09-08,UBER,46.34,47.25,46.27,47.24,15956900,753803982.78,0
1694093400000,2023-09-07,UBER,45.50,46.68,45.25,46.27,14972200,692763700.85,0
1694007000000,2023-09-06,UBER,46.34,46.85,45.61,45.90,14262700,654657951.76,0
1693920600000,2023-09-05,UBER,46.87,47.14,46.30,46.55,16461700,766292122.44,0
1693575000000,2023-09-01,UBER,47.51,47.70,46.83,47.04,14614500,687466093.38,0
1693488600000,2023-08-31,UBER,46.69,47.57,46.52,47.23,19263800,909829265.18,0
1693402200000,2023-08-30,UBER,45.35,46.75,45.30,46.51,19869400,924125760.65,0
1693315800000,2023-08-29,UBER,44.21,45.58,44.12,45.35,11335400,514060372.70,0
1693229400000,2023-08-28,UBER,44.11,44.52,43.71,44.15,10424100,460224030.91,0
1692970200000,2023-08-25,UBER,44.71,44.84,43.08,43.96,19132500,841064682.48,0
1692883800000,2023-08-24,UBER,45.24,45.72,44.64,44.68,18129600,810030533.53,0
1692797400000,2023-08-23,UBER,44.00,45.62,44.00,45.14,14625800,660208603.07,0
1692711000000,2023-08-22,UBER,44.94,45.18,44.02,44.35,13593100,602853964.26,0
1692624600000,2023-08-21,UBER,44.98,45.30,44.01,44.63,15362100,685610539.41,0
1692365400000,2023-08-18,UBER,43.27,44.84,43.19,44.69,17138000,765897196.46,0
1692279000000,2023-08-17,UBER,44.18,44.86,43.91,43.97,21326600,937730628.03,0
1692192600000,2023-08-16,UBER,43.98,44.33,43.40,43.65,14980800,653911942.86,0
1692106200000,2023-08-15,UBER,44.70,44.88,44.01,44.08,13404700,590879200.54,0
1692019800000,2023-08-14,UBER,43.50,44.88,42.95,44.85,15828800,709921655.85,0
1691760600000,2023-08-11,UBER,44.00,44.30,43.31,43.71,16181100,707275866.19,0
1691674200000,2023-08-10,UBER,44.13,45.18,44.09,44.60,16908200,754105694.20,0
1691587800000,2023-08-09,UBER,45.25,45.46,43.84,44.11,20113000,887184442.28,0
1691501400000,2023-08-08,UBER,44.50,45.24,44.08,45.16,14742200,665757749.75,0
1691415000000,2023-08-07,UBER,45.01,45.53,44.38,44.95,22122500,994406391.88,0
1691155800000,2023-08-04,UBER,46.00,46.38,45.02,45.20,25657600,1159723539.58,0
1691069400000,2023-08-03,UBER,46.22,47.85,45.79,45.91,25248800,1159172404.15,0
1690983000000,2023-08-02,UBER,46.06,47.71,45.67,46.96,36303800,1704826414.76,0
1690896600000,2023-08-01,UBER,48.67,49.03,46.01,46.65,82097500,3829848500.27,0
1690810200000,2023-07-31,UBER,48.85,49.49,48.15,49.46,38736800,1915922092.54,0
1690551000000,2023-07-28,UBER,47.14,48.43,46.71,48.14,17154600,825822433.53,0
1690464600000,2023-07-27,UBER,48.00,48.09,46.35,46.61,17992000,838607130.98,0
1690378200000,2023-07-26,UBER,47.05,47.56,46.62,47.31,16666200,788477944.89,0
1690291800000,2023-07-25,UBER,47.20,47.73,46.93,47.17,14188200,669257368.02,0
1690205400000,2023-07-24,UBER,47.06,47.55,46.84,47.32,16669800,788814930.91,0
1689946200000,2023-07-21,UBER,46.55,47.34,46.28,47.23,20181200,953158066.76,0
1689859800000,2023-07-20,UBER,46.07,47.50,45.86,46.57,23085300,1075082413.95,0
1689773400000,2023-07-19,UBER,47.10,47.90,46.55,47.12,21990900,1036211184.51,0
1689687000000,2023-07-18,UBER,45.34,47.75,45.34,47.41,42599100,2019623324.50,0
1689600600000,2023-07-17,UBER,44.68,45.65,44.50,45.51,21937900,998393792.18,0
1689341400000,2023-07-14,UBER,45.90,46.40,44.56,44.75,22054800,986952300.00,0
1689255000000,2023-07-13,UBER,45.21,45.94,44.62,45.64,21193200,967257635.06,0
1689168600000,2023-07-12,UBER,45.00,45.22,43.97,44.52,21830100,971876061.99,0
1689082200000,2023-07-11,UBER,42.10,44.67,41.75,44.36,32165000,1426839419.63,0
1688995800000,2023-07-10,UBER,42.58,43.20,42.44,42.78,15821800,676856584.69,0
1688736600000,2023-07-07,UBER,42.07,43.12,41.94,42.91,14937600,640972413.72,0
1688650200000,2023-07-06,UBER,42.99,43.00,41.87,42.11,17983600,757289406.98,0
1688563800000,2023-07-05,UBER,42.89,43.88,42.89,43.66,15730400,686789261.60,0
1688391000000,2023-07-03,UBER,43.17,43.40,42.58,43.09,7578100,326540330.16,0
1688131800000,2023-06-30,UBER,43.11,43.43,42.92,43.17,17589200,759325731.79,0
1688045400000,2023-06-29,UBER,44.09,44.28,42.11,42.58,28595300,1217587926.36,0
1687959000000,2023-06-28,UBER,43.50,45.24,43.32,44.24,28187400,1247010623.31,0
1687872600000,2023-06-27,UBER,44.69,44.83,43.75,43.83,29652100,1299651597.29,0
1687786200000,2023-06-26,UBER,43.75,45.04,43.68,44.42,33693000,1496642998.31,0
