https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume AMZN,Volume USDT,tradecount
1672929000000,2023-01-05,AMZN,85.33,85.42,83.07,83.12,67930800,5646408282.58,0
1672842600000,2023-01-04,AMZN,86.55,86.98,83.36,85.14,68885100,5864877371.96,0
1672756200000,2023-01-03,AMZN,85.46,86.96,84.21,85.82,76706000,6582908896.59,0
1672410600000,2022-12-30,AMZN,83.12,84.05,82.47,84.00,62401200,5241700800.00,0
1672324200000,2022-12-29,AMZN,82.87,84.55,82.55,84.18,54995900,4629554878.78,0
1672237800000,2022-12-28,AMZN,82.80,83.48,81.69,81.82,58228600,4764264034.23,0
1672151400000,2022-12-27,AMZN,84.97,85.35,83.00,83.04,57284000,4756863412.45,0
1671805800000,2022-12-23,AMZN,83.25,85.78,82.93,85.25,57433700,4896222925.00,0
1671719400000,2022-12-22,AMZN,85.52,85.68,82.25,83.79,81431300,6823128701.55,0
1671633000000,2022-12-21,AMZN,86.18,87.23,85.21,86.77,59267200,5142614745.04,0
1671546600000,2022-12-20,AMZN,85.33,86.61,84.33,85.19,74348300,6333731858.51,0
1671460200000,2022-12-19,AMZN,87.51,87.63,84.51,84.92,83531500,7093494827.05,0
1671201000000,2022-12-16,AMZN,88.27,89.35,86.73,87.86,146144100,12840220715.20,0
1671114600000,2022-12-15,AMZN,89.89,89.97,87.47,88.45,84802900,7500816246.20,0
1671028200000,2022-12-14,AMZN,92.50,93.46,89.87,91.58,70298000,6437890968.72,0
1670941800000,2022-12-13,AMZN,95.23,96.25,90.52,92.49,100212000,9268607665.92,0
1670855400000,2022-12-12,AMZN,89.21,90.58,87.87,90.55,61999800,5614082079.21,0
1670596200000,2022-12-09,AMZN,88.90,90.30,88.63,89.09,67398500,6004532118.18,0
1670509800000,2022-12-08,AMZN,89.24,90.86,87.88,90.35,73305900,6623187953.14,0
1670423400000,2022-12-07,AMZN,88.34,89.89,87.48,88.46,68086900,6022967111.66,0
1670337000000,2022-12-06,AMZN,90.50,91.04,87.90,88.25,75503600,6663192700.00,0
1670250600000,2022-12-05,AMZN,93.05,94.06,90.82,91.01,71535500,6510446007.82,0
1669991400000,2022-12-02,AMZN,94.48,95.36,93.78,94.13,72496400,6824085932.88,0
1669905000000,2022-12-01,AMZN,96.99,97.23,94.92,95.50,68488000,6540604000.00,0
1669818600000,2022-11-30,AMZN,92.47,96.54,91.53,96.54,102805800,9924872026.12,0
1669732200000,2022-11-29,AMZN,94.04,94.41,91.44,92.42,65567300,6059729745.94,0
1669645800000,2022-11-28,AMZN,93.93,96.40,93.43,93.95,74943100,7040904016.29,0
1669386600000,2022-11-25,AMZN,93.79,94.43,93.07,93.41,35088600,3277626254.50,0
1669213800000,2022-11-23,AMZN,93.24,94.58,92.83,94.13,59414700,5592705547.81,0
1669127400000,2022-11-22,AMZN,92.62,93.35,90.87,93.20,62192000,5796294210.21,0
1669041000000,2022-11-21,AMZN,93.97,95.02,90.59,92.46,84330300,7797179460.79,0
1668781800000,2022-11-18,AMZN,95.95,95.99,92.48,94.14,72428200,6818390703.79,0
1668695400000,2022-11-17,AMZN,95.37,96.97,94.03,94.85,82617900,7836307688.94,0
1668609000000,2022-11-16,AMZN,96.85,98.49,95.54,97.12,87958800,8542558897.59,0
1668522600000,2022-11-15,AMZN,103.21,103.79,97.34,98.94,111336300,11015613793.82,0
1668436200000,2022-11-14,AMZN,98.77,100.12,97.29,98.49,99533100,9803014806.37,0
1668177000000,2022-11-11,AMZN,97.88,101.19,96.66,100.79,111590500,11247206597.16,0
1668090600000,2022-11-10,AMZN,92.94,98.69,91.65,96.63,173414900,16757081310.70,0
1668004200000,2022-11-09,AMZN,89.47,89.48,85.87,86.14,90796200,7821184612.58,0
1667917800000,2022-11-08,AMZN,90.79,91.72,88.23,89.98,88703400,7981532229.77,0
1667831400000,2022-11-07,AMZN,91.95,92.10,89.04,90.53,77495700,7015685626.40,0
1667568600000,2022-11-04,AMZN,91.49,92.44,88.04,90.98,129101300,11745636707.38,0
1667482200000,2022-11-03,AMZN,92.47,93.50,89.02,89.30,136683300,12205819107.12,0
1667395800000,2022-11-02,AMZN,97.32,97.74,92.01,92.12,135761800,12506377388.88,0
1667309400000,2022-11-01,AMZN,103.99,104.58,96.06,96.79,153370000,14844682440.41,0
1667223000000,2022-10-31,AMZN,103.56,104.87,100.74,102.44,99251400,10167313658.31,0
1666963800000,2022-10-28,AMZN,97.91,103.96,97.66,103.41,223133400,23074225711.14,0
1666877400000,2022-10-27,AMZN,113.92,114.12,109.77,110.96,129605400,14381015065.34,0
1666791000000,2022-10-26,AMZN,116.00,119.35,114.76,115.66,68802300,7957674269.96,0
1666704600000,2022-10-25,AMZN,119.65,121.32,118.95,120.60,50934600,6142712682.28,0
1666618200000,2022-10-24,AMZN,119.98,120.39,116.57,119.82,49531500,5934864314.88,0
1666359000000,2022-10-21,AMZN,114.79,119.59,114.50,119.32,55660500,6641410843.01,0
1666272600000,2022-10-20,AMZN,113.83,118.24,113.51,115.25,48795100,5623635275.00,0
1666186200000,2022-10-19,AMZN,114.71,116.59,113.22,115.07,47198100,5431085352.60,0
1666099800000,2022-10-18,AMZN,119.06,119.52,114.79,116.36,65607400,7634077104.04,0
1666013400000,2022-10-17,AMZN,110.11,114.19,110.09,113.79,62782000,7143963837.48,0
1665754200000,2022-10-14,AMZN,114.10,114.96,106.60,106.90,67737300,7241117473.36,0
1665667800000,2022-10-13,AMZN,107.88,113.44,105.35,112.53,86868100,9775267186.96,0
1665581400000,2022-10-12,AMZN,112.49,113.83,111.40,112.90,45728700,5162770299.78,0
1665495000000,2022-10-11,AMZN,112.71,115.48,110.39,112.21,56432200,6332257110.33,0
1665408600000,2022-10-10,AMZN,115.10,116.25,112.43,113.67,42339700,4812753621.47,0
1665149400000,2022-10-07,AMZN,118.00,118.17,113.88,114.56,54678000,6263911546.51,0
1665063000000,2022-10-06,AMZN,120.77,121.53,119.50,120.30,42253800,5083132268.95,0
1664976600000,2022-10-05,AMZN,118.58,121.75,117.69,120.95,48217500,5831906477.85,0
1664890200000,2022-10-04,AMZN,119.89,123.00,119.79,121.09,62812600,7605977503.97,0
1664803800000,2022-10-03,AMZN,113.58,116.91,112.45,115.88,50941900,5903147232.08,0
1664544600000,2022-09-30,AMZN,114.08,116.92,112.84,113.00,59479600,6721194800.00,0
1664458200000,2022-09-29,AMZN,115.60,116.07,113.06,114.80,58969700,6769721739.96,0
1664371800000,2022-09-28,AMZN,114.38,118.70,113.80,118.01,55763800,6580686157.12,0
1664285400000,2022-09-27,AMZN,117.20,118.32,113.05,114.41,60094700,6875434847.07,0
1664199000000,2022-09-26,AMZN,113.30,117.34,113.13,115.15,62723300,7222588090.71,0
1663939800000,2022-09-23,AMZN,116.00,116.05,112.06,113.78,65126700,7410115846.50,0
1663853400000,2022-09-22,AMZN,117.08,118.79,116.26,117.31,55229200,6478937317.16,0
1663767000000,2022-09-21,AMZN,122.49,123.76,118.45,118.54,58498900,6934459659.56,0
1663680600000,2022-09-20,AMZN,123.35,124.40,121.14,122.19,47698400,5828267612.45,0
1663594200000,2022-09-19,AMZN,122.16,124.71,121.80,124.66,47279700,5893887575.14,0
1663335000000,2022-09-16,AMZN,122.78,123.87,120.70,123.53,115667800,14288443192.80,0
1663248600000,2022-09-15,AMZN,127.38,130.37,125.50,126.28,52887200,6678595551.44,0
1663162200000,2022-09-14,AMZN,127.36,128.84,126.33,128.55,45316800,5825474778.30,0
1663075800000,2022-09-13,AMZN,131.01,131.40,126.27,126.82,72694000,9219053057.82,0
1662989400000,2022-09-12,AMZN,134.10,136.49,134.00,136.45,53826900,7344680340.73,0
1662730200000,2022-09-09,AMZN,130.91,133.69,130.76,133.27,49387600,6581885663.01,0
1662643800000,2022-09-08,AMZN,127.72,130.28,127.10,129.82,43988500,5710587392.18,0
1662557400000,2022-09-07,AMZN,126.12,129.82,125.40,129.48,47900300,6202130639.35,0
1662471000000,2022-09-06,AMZN,127.92,128.62,124.74,126.11,43888600,5534791372.79,0
1662125400000,2022-09-02,AMZN,129.50,131.38,126.39,127.51,57429800,7322873920.68,0
1662039000000,2022-09-01,AMZN,126.00,128.02,123.66,127.82,56636100,7239226284.72,0
1661952600000,2022-08-31,AMZN,129.45,130.59,126.74,126.77,53648700,6801045518.90,0
1661866200000,2022-08-30,AMZN,131.25,132.07,126.85,128.73,49203000,6333901979.78,0
1661779800000,2022-08-29,AMZN,129.90,131.95,128.77,129.79,48101600,6243106341.05,0
1661520600000,2022-08-26,AMZN,136.55,137.83,130.50,130.75,53322700,6971943025.00,0
1661434200000,2022-08-25,AMZN,135.26,137.42,134.28,137.28,37496300,5147492018.23,0
1661347800000,2022-08-24,AMZN,132.75,135.47,132.10,133.80,38627000,5168292717.88,0
1661261400000,2022-08-23,AMZN,133.41,134.99,132.95,133.62,36252100,4844005424.99,0
1661175000000,2022-08-22,AMZN,135.72,136.32,132.85,133.22,50461500,6722481091.60,0
1660915800000,2022-08-19,AMZN,140.47,141.11,137.91,138.23,47792800,6606398539.81,0
1660829400000,2022-08-18,AMZN,141.32,142.77,140.38,142.30,37458700,5330373124.31,0
1660743000000,2022-08-17,AMZN,142.69,143.38,140.78,142.10,48149800,6842086873.88,0
1660656600000,2022-08-16,AMZN,143.91,146.57,142.00,144.78,59102900,8556917789.85,0
1660570200000,2022-08-15,AMZN,142.80,143.76,141.49,143.18,39014600,5586110142.25,0
1660311000000,2022-08-12,AMZN,142.05,143.57,140.12,143.55,47643500,6839224570.40,0
1660224600000,2022-08-11,AMZN,143.86,144.49,139.76,140.64,44867300,6310137044.62,0
1660138200000,2022-08-10,AMZN,142.90,144.60,141.01,142.69,54773800,7815673655.73,0
1660051800000,2022-08-09,AMZN,138.05,138.95,136.21,137.83,40434700,5573114775.04,0
1659965400000,2022-08-08,AMZN,142.05,144.23,138.29,139.41,52229000,7281245081.27,0
1659706200000,2022-08-05,AMZN,140.10,142.86,139.60,140.80,50686900,7136715674.68,0
1659619800000,2022-08-04,AMZN,140.58,143.56,139.55,142.57,70585000,10063303966.98,0
1659533400000,2022-08-03,AMZN,136.21,140.49,136.05,139.52,71827800,10021414962.88,0
1659447000000,2022-08-02,AMZN,134.72,137.44,134.09,134.16,61922400,8307509410.77,0
1659360600000,2022-08-01,AMZN,134.96,138.83,133.51,135.39,76846900,10404301744.10,0
1659101400000,2022-07-29,AMZN,134.90,137.65,132.41,134.95,148892900,20093096400.61,0
1659015000000,2022-07-28,AMZN,121.57,122.84,118.08,122.28,82245500,10056979639.60,0
1658928600000,2022-07-27,AMZN,117.31,121.90,117.16,120.97,61582000,7449574615.17,0
1658842200000,2022-07-26,AMZN,115.79,118.15,114.53,114.81,67075100,7700892067.24,0
1658755800000,2022-07-25,AMZN,122.70,123.64,120.03,121.14,50221300,6083808251.35,0
1658496600000,2022-07-22,AMZN,125.01,125.50,121.35,122.42,51463800,6300198301.77,0
1658410200000,2022-07-21,AMZN,123.20,124.85,121.26,124.63,60239900,7507698571.55,0
1658323800000,2022-07-20,AMZN,118.62,123.48,118.32,122.77,71268300,8749608951.76,0
1658237400000,2022-07-19,AMZN,115.70,118.95,114.03,118.21,60990000,7209627844.16,0
1658151000000,2022-07-18,AMZN,115.00,117.24,113.15,113.76,59115400,6724968030.28,0
1657891800000,2022-07-15,AMZN,112.50,115.59,111.59,113.55,84317800,9574286447.32,0
1657805400000,2022-07-14,AMZN,110.24,111.18,107.58,110.63,51163100,5660173612.48,0
1657719000000,2022-07-13,AMZN,107.03,111.78,106.01,110.40,61353800,6773459613.62,0
1657632600000,2022-07-12,AMZN,112.16,113.23,108.34,109.22,54280300,5928494432.26,0
1657546200000,2022-07-11,AMZN,114.08,114.30,110.87,111.75,53487600,5977239300.00,0
1657287000000,2022-07-08,AMZN,114.60,116.58,113.69,115.54,45719700,5282454179.86,0
1657200600000,2022-07-07,AMZN,113.85,116.99,113.49,116.33,57872300,6732284764.97,0
1657114200000,2022-07-06,AMZN,113.21,115.48,112.01,114.33,66958900,7655411159.61,0
1657027800000,2022-07-05,AMZN,107.60,114.08,106.32,113.50,76583700,8692249950.00,0
1656682200000,2022-07-01,AMZN,106.29,109.75,105.85,109.56,73021200,8000202493.73,0
1656595800000,2022-06-30,AMZN,108.11,108.18,102.52,106.21,97679400,10374528984.57,0
1656509400000,2022-06-29,AMZN,107.38,110.99,106.91,108.92,66375300,7229597554.46,0
1656423000000,2022-06-28,AMZN,113.50,114.85,107.04,107.40,74942900,8048867574.35,0
1656336600000,2022-06-27,AMZN,117.09,117.98,112.70,113.22,62133200,7034720979.85,0
1656077400000,2022-06-24,AMZN,112.38,116.71,111.43,116.46,69867600,8136780632.03,0
1655991000000,2022-06-23,AMZN,110.39,113.00,107.93,112.44,64345300,7234985689.09,0
1655904600000,2022-06-22,AMZN,107.43,112.13,107.02,108.95,60040100,6541368711.77,0
1655818200000,2022-06-21,AMZN,108.20,111.63,103.56,108.68,70901200,7705542437.64,0
1655472600000,2022-06-17,AMZN,102.80,106.98,102.51,106.22,99772100,10597792583.79,0
1655386200000,2022-06-16,AMZN,104.47,104.58,102.01,103.66,82186300,8519432158.98,0
1655299800000,2022-06-15,AMZN,103.86,109.06,103.53,107.67,85011100,9153144981.34,0
1655213400000,2022-06-14,AMZN,104.19,104.88,101.43,102.31,69728800,7133953357.76,0
1655127000000,2022-06-13,AMZN,104.19,106.54,101.86,103.67,99277700,10292118977.22,0
1654867800000,2022-06-10,AMZN,113.42,114.50,109.05,109.65,87266000,9568717033.16,0
1654781400000,2022-06-09,AMZN,119.99,121.30,116.10,116.15,67029800,7785511372.28,0
1654695000000,2022-06-08,AMZN,122.61,123.75,120.75,121.18,64926600,7867805407.81,0
1654608600000,2022-06-07,AMZN,122.01,124.10,120.63,123.00,85156700,10474274100.00,0
1654522200000,2022-06-06,AMZN,125.25,128.99,123.81,124.79,135269000,16880218633.84,0
1654263000000,2022-06-03,AMZN,124.20,124.40,121.05,122.35,97604000,11941849251.07,0
1654176600000,2022-06-02,AMZN,121.68,125.61,120.04,125.51,100560000,12621386319.58,0
1654090200000,2022-06-01,AMZN,122.26,125.18,120.62,121.68,127528000,15518116910.71,0
1654003800000,2022-05-31,AMZN,116.28,121.99,115.68,120.21,144634000,17386381282.04,0
1653658200000,2022-05-27,AMZN,113.55,115.19,112.63,115.15,93660000,10784621155.70,0
1653571800000,2022-05-26,AMZN,107.97,112.67,107.45,111.08,93002000,10330429598.24,0
1653485400000,2022-05-25,AMZN,103.66,108.18,103.65,106.78,93120000,9942888142.09,0
1653399000000,2022-05-24,AMZN,104.03,105.40,101.26,104.10,102934000,10715429242.94,0
1653312600000,2022-05-23,AMZN,108.46,108.82,103.95,107.56,107798000,11594429400.47,0
1653053400000,2022-05-20,AMZN,109.57,109.90,105.01,107.59,99500000,10705304840.09,0
1652967000000,2022-05-19,AMZN,106.28,110.03,106.19,107.32,88142000,9459311319.52,0
1652880600000,2022-05-18,AMZN,111.44,112.85,106.25,107.11,108380000,11608853080.75,0
1652794200000,2022-05-17,AMZN,113.28,115.80,111.28,115.37,76448000,8819691069.34,0
1652707800000,2022-05-16,AMZN,113.10,113.99,110.35,110.81,74566000,8262695824.92,0
1652448600000,2022-05-13,AMZN,109.07,113.18,107.80,113.06,93684000,10591444648.59,0
1652362200000,2022-05-12,AMZN,102.75,110.78,102.41,106.93,132026000,14117605693.39,0
1652275800000,2022-05-11,AMZN,108.10,110.16,104.43,105.37,109704000,11559730068.79,0
1652189400000,2022-05-10,AMZN,111.25,112.64,107.17,108.86,105434000,11477439928.27,0
1652103000000,2022-05-09,AMZN,111.31,114.00,107.96,108.79,128124000,13938482023.68,0
1651843800000,2022-05-06,AMZN,114.85,119.05,113.08,114.77,124260000,14261630736.24,0
1651757400000,2022-05-05,AMZN,123.00,123.50,115.07,116.41,144392000,16808239209.11,0
1651671000000,2022-05-04,AMZN,123.60,126.00,119.18,125.93,110746000,13946077363.59,0
1651584600000,2022-05-03,AMZN,124.05,126.22,122.82,124.25,79134000,9832676618.73,0
1651498200000,2022-05-02,AMZN,122.40,124.67,118.38,124.50,148788000,18524106000.00,0
1651239000000,2022-04-29,AMZN,129.85,130.76,121.62,124.28,272662000,33886842835.62,0
1651152600000,2022-04-28,AMZN,142.18,145.94,140.30,144.60,117316000,16963482593.02,0
1651066200000,2022-04-27,AMZN,140.19,141.95,135.78,138.17,71336000,9856281643.19,0
1650979800000,2022-04-26,AMZN,144.80,144.86,138.93,139.39,77530000,10806984731.60,0
1650893400000,2022-04-25,AMZN,144.02,146.22,142.31,146.07,61874000,9038182993.23,0
1650634200000,2022-04-22,AMZN,148.25,149.62,143.70,144.35,73078000,10548809746.03,0
1650547800000,2022-04-21,AMZN,154.71,156.74,147.59,148.30,63970000,9486495455.78,0
1650461400000,2022-04-20,AMZN,157.60,157.60,153.60,154.00,59630000,9182900805.51,0
1650375000000,2022-04-19,AMZN,152.03,158.65,151.55,158.12,54926000,8684651611.05,0
1650288600000,2022-04-18,AMZN,151.52,154.04,150.25,152.79,46514000,7106641660.34,0
1649943000000,2022-04-14,AMZN,155.39,155.90,151.47,151.71,51598000,7827751842.13,0
1649856600000,2022-04-13,AMZN,150.02,156.02,149.60,155.54,53390000,8304334009.55,0
1649770200000,2022-04-12,AMZN,153.69,155.10,150.38,150.79,55178000,8320153011.78,0
1649683800000,2022-04-11,AMZN,152.71,154.14,150.53,151.12,52112000,7875269352.29,0
1649424600000,2022-04-08,AMZN,156.75,157.37,154.23,154.46,46002000,7105491690.77,0
1649338200000,2022-04-07,AMZN,158.40,160.08,154.51,157.78,68136000,10750804700.32,0
1649251800000,2022-04-06,AMZN,161.65,162.20,157.25,158.76,79056000,12550614075.44,0
1649165400000,2022-04-05,AMZN,167.74,168.11,163.27,164.05,53728000,8814346646.48,0
1649079000000,2022-04-04,AMZN,164.12,168.39,163.21,168.35,49882000,8397459942.50,0
1648819800000,2022-04-01,AMZN,164.15,165.83,162.32,163.56,57090000,9337640260.62,0
1648733400000,2022-03-31,AMZN,166.45,166.49,162.95,163.00,59966000,9774307938.60,0
1648647000000,2022-03-30,AMZN,168.51,168.95,165.50,166.30,56168000,9340794280.03,0
1648560600000,2022-03-29,AMZN,170.38,170.83,167.87,169.32,66154000,11200864671.51,0
1648474200000,2022-03-28,AMZN,164.98,169.04,164.90,168.99,59854000,10114757014.37,0
1648215000000,2022-03-25,AMZN,164.00,165.37,162.25,164.77,49032000,8079174180.18,0
1648128600000,2022-03-24,AMZN,163.75,164.12,160.05,163.65,56798000,9294964619.93,0
1648042200000,2022-03-23,AMZN,163.71,166.37,162.69,163.41,55812000,9120127561.71,0
1647955800000,2022-03-22,AMZN,161.81,166.17,161.70,164.89,64086000,10567076939.03,0
1647869400000,2022-03-21,AMZN,161.12,163.08,159.55,161.49,66538000,10745321483.86,0
1647610200000,2022-03-18,AMZN,156.81,161.59,156.01,161.25,102962000,16602674345.49,0
1647523800000,2022-03-17,AMZN,152.64,157.50,152.14,157.24,72934000,11468069110.26,0
1647437400000,2022-03-16,AMZN,148.50,153.15,147.35,153.10,84958000,13007409963.87,0
1647351000000,2022-03-15,AMZN,142.85,147.99,142.00,147.37,75584000,11138549600.59,0
1647264600000,2022-03-14,AMZN,145.98,147.45,140.88,141.85,74086000,10509321122.86,0
1647009000000,2022-03-11,AMZN,149.57,149.68,145.37,145.52,68900000,10026638436.89,0
1646922600000,2022-03-10,AMZN,145.68,148.67,143.98,146.82,135062000,19829465844.48,0
1646836200000,2022-03-09,AMZN,139.50,140.25,136.83,139.28,82656000,11512245599.12,0
1646749800000,2022-03-08,AMZN,136.68,140.70,133.57,136.01,91662000,12467360718.57,0
1646663400000,2022-03-07,AMZN,145.44,146.09,137.42,137.45,86934000,11949339356.69,0
1646404200000,2022-03-04,AMZN,147.16,147.85,143.81,145.64,60934000,8874489088.23,0
1646317800000,2022-03-03,AMZN,153.53,153.93,146.86,147.90,65198000,9642686307.50,0
1646231400000,2022-03-02,AMZN,150.85,153.00,148.75,152.05,47334000,7197253295.01,0
1646145000000,2022-03-01,AMZN,152.73,154.10,149.98,151.14,44874000,6782346031.31,0
1646058600000,2022-02-28,AMZN,152.43,154.45,150.85,153.56,57684000,8858128296.20,0
1645799400000,2022-02-25,AMZN,150.55,153.99,149.21,153.79,62396000,9595787116.52,0
1645713000000,2022-02-24,AMZN,139.84,151.75,139.50,151.36,100786000,15254767560.24,0
1645626600000,2022-02-23,AMZN,151.65,151.76,144.65,144.83,64244000,9304265521.36,0
1645540200000,2022-02-22,AMZN,150.48,152.98,148.49,150.20,66128000,9932259916.75,0
1645194600000,2022-02-18,AMZN,155.50,155.50,150.89,152.60,63604000,9706065899.17,0
1645108200000,2022-02-17,AMZN,158.15,160.35,154.50,154.65,64032000,9902708645.51,0
1645021800000,2022-02-16,AMZN,155.79,158.83,154.73,158.10,52704000,8332528456.05,0
1644935400000,2022-02-15,AMZN,157.61,158.01,154.64,156.51,56440000,8833452509.77,0
1644849000000,2022-02-14,AMZN,151.75,158.45,151.65,155.17,83230000,12914550029.75,0
1644589800000,2022-02-11,AMZN,158.13,159.00,152.73,153.29,77100000,11818929066.47,0
1644503400000,2022-02-10,AMZN,158.35,160.72,157.75,159.00,68268000,10854850546.33,0
1644417000000,2022-02-09,AMZN,162.87,163.83,160.25,161.19,68786000,11087580871.43,0
1644330600000,2022-02-08,AMZN,156.75,161.79,155.55,161.41,76040000,12273882382.20,0
1644244200000,2022-02-07,AMZN,158.52,162.69,157.25,157.94,102624000,16207972864.75,0
1643985000000,2022-02-04,AMZN,155.61,161.20,150.61,157.64,253456000,39954676060.06,0
1643898600000,2022-02-03,AMZN,141.74,144.25,138.33,138.85,225532000,31314104379.70,0
1643812200000,2022-02-02,AMZN,155.05,155.07,148.86,150.61,87330000,13152989891.51,0
1643725800000,2022-02-01,AMZN,150.00,151.71,147.63,151.19,59220000,8953678874.82,0
1643639400000,2022-01-31,AMZN,144.75,150.36,144.30,149.57,78308000,11712801762.27,0
1643380200000,2022-01-28,AMZN,140.86,144.00,137.93,143.98,74392000,10710811139.89,0
1643293800000,2022-01-27,AMZN,140.80,144.24,139.35,139.64,77516000,10824140213.44,0
1643207400000,2022-01-26,AMZN,144.75,145.18,137.32,138.87,95602000,13276488511.60,0
1643121000000,2022-01-25,AMZN,142.24,143.60,138.15,139.99,90824000,12714087776.61,0
1643034600000,2022-01-24,AMZN,139.00,144.95,135.35,144.54,155624000,22494516443.85,0
1642775400000,2022-01-21,AMZN,149.95,150.90,142.07,142.64,163972000,23389458876.71,0
1642689000000,2022-01-20,AMZN,156.77,158.00,151.35,151.67,71974000,10916116337.49,0
1642602600000,2022-01-19,AMZN,158.76,159.25,156.25,156.30,53242000,8321671143.52,0
1642516200000,2022-01-18,AMZN,159.10,159.73,157.66,158.92,67292000,10693876122.50,0
1642170600000,2022-01-14,AMZN,160.15,162.25,159.80,162.14,45974000,7454132434.45,0
1642084200000,2022-01-13,AMZN,165.25,166.22,161.09,161.21,52188000,8413436467.71,0
1641997800000,2022-01-12,AMZN,166.57,166.88,164.42,165.21,50030000,8265306246.64,0
1641911400000,2022-01-11,AMZN,161.50,166.35,160.70,165.36,62806000,10385725741.33,0
1641825000000,2022-01-10,AMZN,160.59,161.66,156.30,161.49,87798000,14178147163.51,0
1641565800000,2022-01-07,AMZN,163.84,165.24,162.03,162.55,46606000,7575991763.82,0
1641479400000,2022-01-06,AMZN,163.45,164.80,161.94,163.25,51958000,8482351217.83,0
1641393000000,2022-01-05,AMZN,166.88,167.13,164.36,164.36,64302000,10568483468.63,0
1641306600000,2022-01-04,AMZN,170.44,171.40,166.35,167.52,70726000,11848161196.47,0
1641220200000,2022-01-03,AMZN,167.55,170.70,166.16,170.40,63520000,10824093537.60,0
1640961000000,2021-12-31,AMZN,168.96,169.35,166.56,166.72,47830000,7974073882.29,0
1640874600000,2021-12-30,AMZN,169.70,170.89,168.52,168.64,37584000,6338334915.53,0
1640788200000,2021-12-29,AMZN,170.84,171.21,168.60,169.20,35754000,6049612698.03,0
1640701800000,2021-12-28,AMZN,170.18,172.18,169.14,170.66,54638000,9324575471.22,0
1640615400000,2021-12-27,AMZN,171.04,172.94,169.22,169.67,58688000,9957563300.78,0
1640269800000,2021-12-23,AMZN,170.43,171.98,170.15,171.07,36788000,6293267856.75,0
1640183400000,2021-12-22,AMZN,169.27,172.05,168.50,171.04,55036000,9413192473.08,0
1640097000000,2021-12-21,AMZN,167.85,170.72,165.65,170.42,55956000,9535854068.66,0
1640010600000,2021-12-20,AMZN,166.85,167.87,165.60,167.08,57372000,9585656086.85,0
1639751400000,2021-12-17,AMZN,167.71,170.90,165.61,170.02,85542000,14543637141.63,0
1639665000000,2021-12-16,AMZN,173.37,174.17,168.16,168.87,60876000,10280191129.76,0
1639578600000,2021-12-15,AMZN,168.60,173.60,165.20,173.32,75794000,13136237295.04,0
1639492200000,2021-12-14,AMZN,167.55,169.50,166.44,169.09,55976000,9465066193.48,0
1639405800000,2021-12-13,AMZN,172.00,172.10,169.13,169.57,62170000,10542011778.56,0
1639146600000,2021-12-10,AMZN,175.42,175.93,170.50,172.21,60690000,10451546620.79,0
1639060200000,2021-12-09,AMZN,175.75,176.97,174.14,174.17,46062000,8022664843.78,0
1638973800000,2021-12-08,AMZN,176.15,177.18,174.75,176.16,45254000,7971854347.44,0
1638887400000,2021-12-07,AMZN,174.60,177.50,173.33,176.16,66410000,11699084777.37,0
1638801000000,2021-12-06,AMZN,169.65,173.70,166.93,171.37,68860000,11800434893.19,0
1638541800000,2021-12-03,AMZN,172.75,173.49,166.93,169.49,80712000,13679836681.64,0
1638455400000,2021-12-02,AMZN,173.00,174.63,171.19,171.87,64726000,11124327923.07,0
1638369000000,2021-12-01,AMZN,177.25,177.99,172.08,172.19,74916000,12899486723.51,0
1638282600000,2021-11-30,AMZN,178.18,179.29,174.60,175.35,80022000,14032137806.30,0
1638196200000,2021-11-29,AMZN,177.38,179.80,176.57,178.08,65312000,11630663414.55,0
1637937000000,2021-11-26,AMZN,180.10,181.68,175.21,175.23,59826000,10483190138.12,0
1637764200000,2021-11-24,AMZN,178.13,180.68,176.84,179.02,46560000,8335194133.30,0
1637677800000,2021-11-23,AMZN,179.25,181.05,176.39,179.00,73804000,13211063526.92,0
1637591400000,2021-11-22,AMZN,183.82,185.67,178.38,178.63,96844000,17299097898.38,0
1637332200000,2021-11-19,AMZN,185.63,188.11,183.79,183.83,98734000,18150123757.78,0
1637245800000,2021-11-18,AMZN,178.32,185.21,178.05,184.80,114070000,21080477499.85,0
1637159400000,2021-11-17,AMZN,178.24,179.36,177.27,177.45,51206000,9086504543.73,0
1637073000000,2021-11-16,AMZN,176.95,178.82,176.26,177.04,44342000,7850086132.39,0
1636986600000,2021-11-15,AMZN,176.85,179.69,176.29,177.28,58594000,10387778495.73,0
1636727400000,2021-11-12,AMZN,174.25,177.04,172.35,176.26,53788000,9480538803.96,0
1636641000000,2021-11-11,AMZN,175.65,177.16,173.37,173.62,45288000,7863129000.00,0
1636554600000,2021-11-10,AMZN,178.19,180.27,173.15,174.10,80548000,14023607629.21,0
1636468200000,2021-11-09,AMZN,175.76,179.69,175.07,178.81,85898000,15359549618.84,0
1636381800000,2021-11-08,AMZN,176.16,178.95,174.39,174.45,61480000,10725124835.21,0
1636119000000,2021-11-05,AMZN,173.85,178.31,173.85,175.95,99940000,17584392371.22,0
1636032600000,2021-11-04,AMZN,168.50,174.93,168.25,173.85,107060000,18612381653.44,0
1635946200000,2021-11-03,AMZN,165.45,169.75,164.88,169.20,67944000,11496124592.65,0
1635859800000,2021-11-02,AMZN,165.75,166.56,164.18,165.64,52552000,8704581739.62,0
