https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume GOOGL,Volume USDT,tradecount
1683898200000,2023-05-12,GOOGL,116.68,118.03,116.11,117.51,41102300,4829931360.80,0
1683811800000,2023-05-11,GOOGL,115.40,117.92,114.41,116.57,78900000,9197372975.92,0
1683725400000,2023-05-10,GOOGL,107.97,112.94,107.93,111.75,63153400,7057392450.00,0
1683639000000,2023-05-09,GOOGL,108.39,110.15,107.19,107.35,36360100,3903256679.52,0
1683552600000,2023-05-08,GOOGL,105.18,107.96,105.16,107.77,26511400,2857133489.00,0
1683293400000,2023-05-05,GOOGL,104.82,105.88,104.11,105.57,26639300,2812310892.87,0
1683207000000,2023-05-04,GOOGL,105.49,105.60,103.97,104.69,23419500,2451787512.18,0
1683120600000,2023-05-03,GOOGL,105.53,107.49,104.96,105.41,21795400,2297453193.82,0
1683034200000,2023-05-02,GOOGL,107.14,107.20,103.71,105.32,30997200,3264625094.54,0
1682947800000,2023-05-01,GOOGL,106.84,107.99,106.82,107.20,26681700,2860278158.57,0
1682688600000,2023-04-28,GOOGL,107.04,107.35,105.09,107.34,36139800,3879245999.65,0
1682602200000,2023-04-27,GOOGL,104.45,108.37,103.54,107.59,50089200,5389096844.57,0
1682515800000,2023-04-26,GOOGL,104.92,106.35,102.63,103.71,53347600,5532679547.16,0
1682429400000,2023-04-25,GOOGL,105.83,106.69,103.84,103.85,46664100,4846066713.80,0
1682343000000,2023-04-24,GOOGL,105.49,106.63,104.70,105.97,23542800,2494830544.74,0
1682083800000,2023-04-21,GOOGL,105.47,106.00,104.78,105.41,25800100,2719588635.48,0
1681997400000,2023-04-20,GOOGL,103.91,106.25,103.87,105.29,27820800,2929252057.47,0
1681911000000,2023-04-19,GOOGL,103.58,104.98,103.07,104.18,20905700,2177955832.38,0
1681824600000,2023-04-18,GOOGL,106.49,106.54,104.07,104.50,26596400,2779323800.00,0
1681738200000,2023-04-17,GOOGL,104.66,106.16,104.52,105.97,37571200,3981420109.86,0
1681479000000,2023-04-14,GOOGL,106.89,108.94,106.84,108.87,26578000,2893546933.00,0
1681392600000,2023-04-13,GOOGL,105.84,107.49,105.84,107.43,24843600,2668947955.58,0
1681306200000,2023-04-12,GOOGL,106.58,106.75,104.34,104.64,24370300,2550108177.13,0
1681219800000,2023-04-11,GOOGL,106.55,106.73,104.68,105.35,26311800,2771948089.85,0
1681133400000,2023-04-10,GOOGL,106.98,107.59,105.12,106.44,27067400,2881054122.08,0
1680787800000,2023-04-06,GOOGL,105.26,109.17,104.33,108.42,48711500,5281300740.81,0
1680701400000,2023-04-05,GOOGL,105.78,106.10,103.66,104.47,28290500,2955508569.53,0
1680615000000,2023-04-04,GOOGL,104.33,105.58,104.04,104.72,24420100,2557272901.81,0
1680528600000,2023-04-03,GOOGL,102.39,104.53,101.93,104.36,25035400,2612694359.28,0
1680269400000,2023-03-31,GOOGL,101.30,103.89,101.04,103.73,36863400,3823840605.75,0
1680183000000,2023-03-30,GOOGL,100.91,101.16,99.78,100.89,33086200,3338066697.81,0
1680096600000,2023-03-29,GOOGL,102.28,102.49,100.65,101.39,28779600,2917963626.43,0
1680010200000,2023-03-28,GOOGL,102.44,102.45,99.74,101.03,32057900,3238809597.87,0
1679923800000,2023-03-27,GOOGL,104.62,104.76,101.93,102.46,31120900,3188647385.51,0
1679664600000,2023-03-24,GOOGL,104.99,105.49,103.84,105.44,30393300,3204669626.20,0
1679578200000,2023-03-23,GOOGL,105.06,106.30,104.46,105.60,40797800,4308247617.75,0
1679491800000,2023-03-22,GOOGL,104.27,106.59,103.33,103.37,43427400,4489090457.28,0
1679405400000,2023-03-21,GOOGL,101.25,105.10,101.22,104.92,42110300,4418212598.89,0
1679319000000,2023-03-20,GOOGL,100.12,101.75,99.87,101.22,32960400,3336251728.23,0
1679059800000,2023-03-17,GOOGL,100.26,102.84,100.10,101.62,61028500,6201716337.62,0
1678973400000,2023-03-16,GOOGL,96.20,101.19,95.50,100.32,65492000,6570157420.01,0
1678887000000,2023-03-15,GOOGL,93.22,96.93,92.64,96.11,50622100,4865290061.90,0
1678800600000,2023-03-14,GOOGL,92.56,94.36,92.44,93.97,36050200,3387637338.01,0
1678714200000,2023-03-13,GOOGL,90.09,92.57,89.42,91.11,37335600,3401646538.79,0
1678458600000,2023-03-10,GOOGL,92.17,92.79,90.40,90.63,35941000,3257332731.29,0
1678372200000,2023-03-09,GOOGL,94.05,95.53,91.90,92.32,28813500,2660062311.21,0
1678285800000,2023-03-08,GOOGL,94.12,95.96,94.00,94.25,34103300,3214236025.00,0
1678199400000,2023-03-07,GOOGL,94.98,95.67,93.53,93.86,27835500,2612640046.99,0
1678113000000,2023-03-06,GOOGL,94.02,95.97,94.00,95.13,32639300,3104976519.35,0
1677853800000,2023-03-03,GOOGL,92.48,93.73,92.45,93.65,35160100,3292743418.65,0
1677767400000,2023-03-02,GOOGL,89.66,92.28,89.59,92.00,32204400,2962804800.00,0
1677681000000,2023-03-01,GOOGL,89.98,91.03,89.67,90.36,31111200,2811208050.99,0
1677594600000,2023-02-28,GOOGL,89.33,91.23,89.32,90.06,30142000,2714588446.41,0
1677508200000,2023-02-27,GOOGL,89.87,90.16,89.34,89.87,27502300,2471631776.54,0
1677249000000,2023-02-24,GOOGL,89.44,89.89,88.58,89.13,36585100,3260829862.52,0
1677162600000,2023-02-23,GOOGL,91.92,91.94,89.76,90.89,41206400,3745249670.85,0
1677076200000,2023-02-22,GOOGL,91.70,92.11,90.61,91.65,30884000,2830518647.13,0
1676989800000,2023-02-21,GOOGL,93.00,93.10,91.72,91.79,33629300,3086833477.79,0
1676644200000,2023-02-17,GOOGL,94.85,95.56,93.21,94.35,34284100,3234704782.69,0
1676557800000,2023-02-16,GOOGL,95.37,97.68,94.74,95.51,42462600,4055603016.71,0
1676471400000,2023-02-15,GOOGL,94.49,97.12,94.15,96.94,50169000,4863382982.48,0
1676385000000,2023-02-14,GOOGL,94.43,94.85,92.26,94.68,54726100,5181467164.70,0
1676298600000,2023-02-13,GOOGL,94.74,95.20,93.84,94.61,50076100,4737699851.56,0
1676039400000,2023-02-10,GOOGL,95.45,96.75,94.25,94.57,54980700,5199524782.22,0
1675953000000,2023-02-09,GOOGL,100.00,100.03,93.63,95.01,119455000,11349419805.18,0
1675866600000,2023-02-08,GOOGL,102.05,103.14,98.04,99.37,94743500,9414661855.22,0
1675780200000,2023-02-07,GOOGL,103.22,108.18,103.12,107.64,49010200,5275457898.09,0
1675693800000,2023-02-06,GOOGL,102.40,104.36,101.88,102.90,31999600,3292758888.83,0
1675434600000,2023-02-03,GOOGL,102.93,107.81,102.58,104.78,65309300,6843108374.28,0
1675348200000,2023-02-02,GOOGL,105.80,107.85,105.61,107.74,69883800,7529280462.71,0
1675261800000,2023-02-01,GOOGL,98.71,101.19,97.58,100.43,35531100,3568388383.84,0
1675175400000,2023-01-31,GOOGL,96.87,98.88,96.82,98.84,29870700,2952419878.61,0
1675089000000,2023-01-30,GOOGL,97.48,98.29,96.40,96.94,27226200,2639307894.47,0
1674829800000,2023-01-27,GOOGL,97.31,100.32,97.31,99.37,33879800,3366635819.05,0
1674743400000,2023-01-26,GOOGL,96.50,97.57,95.38,97.52,30114000,2936717178.91,0
1674657000000,2023-01-25,GOOGL,95.57,96.16,93.76,95.22,42330000,4030662651.67,0
1674570600000,2023-01-24,GOOGL,98.10,99.61,97.20,97.70,33078500,3231769349.05,0
1674484200000,2023-01-23,GOOGL,97.95,100.04,97.50,99.79,40005100,3992108965.63,0
1674225000000,2023-01-20,GOOGL,95.10,98.30,95.02,98.02,63191100,6193991409.87,0
1674138600000,2023-01-19,GOOGL,90.72,93.61,90.63,93.05,37000400,3442887332.92,0
1674052200000,2023-01-18,GOOGL,92.14,92.80,90.64,91.12,29116700,2653113783.97,0
1673965800000,2023-01-17,GOOGL,92.06,92.25,90.05,91.29,32602400,2976273125.85,0
1673620200000,2023-01-13,GOOGL,90.85,92.19,90.13,92.12,26329200,2425445976.32,0
1673533800000,2023-01-12,GOOGL,91.48,91.87,89.75,91.13,30258100,2757420569.89,0
1673447400000,2023-01-11,GOOGL,89.18,91.60,89.01,91.52,26862000,2458410149.83,0
1673361000000,2023-01-10,GOOGL,85.98,88.67,85.83,88.42,30467800,2693962820.21,0
1673274600000,2023-01-09,GOOGL,88.36,90.05,87.86,88.02,29003900,2552923180.64,0
1673015400000,2023-01-06,GOOGL,86.79,87.69,84.86,87.34,41381500,3614260058.46,0
1672929000000,2023-01-05,GOOGL,87.47,87.57,85.90,86.20,27194400,2344157197.01,0
1672842600000,2023-01-04,GOOGL,90.35,90.65,87.27,88.08,34854800,3070010847.82,0
1672756200000,2023-01-03,GOOGL,89.59,91.05,88.52,89.12,28131200,2507052621.26,0
1672410600000,2022-12-30,GOOGL,86.98,88.30,86.57,88.23,23986300,2116311329.52,0
1672324200000,2022-12-29,GOOGL,86.62,88.85,86.61,88.45,23333500,2063848003.79,0
1672237800000,2022-12-28,GOOGL,86.98,88.04,85.94,86.02,19523200,1679385598.46,0
1672151400000,2022-12-27,GOOGL,88.80,88.94,87.01,87.39,20097300,1756303034.73,0
1671805800000,2022-12-23,GOOGL,87.11,89.55,87.07,89.23,23003000,2052557767.22,0
1671719400000,2022-12-22,GOOGL,88.16,88.54,86.32,87.76,27658300,2427292467.08,0
1671633000000,2022-12-21,GOOGL,89.08,90.22,88.32,89.58,24745600,2216710893.31,0
1671546600000,2022-12-20,GOOGL,88.11,89.18,87.44,89.02,23453800,2087857197.27,0
1671460200000,2022-12-19,GOOGL,90.26,90.56,88.21,88.44,29493000,2608360992.00,0
1671201000000,2022-12-16,GOOGL,90.76,91.33,89.52,90.26,58011800,5236145191.93,0
1671114600000,2022-12-15,GOOGL,93.13,93.64,90.01,90.86,40107000,3644122044.48,0
1671028200000,2022-12-14,GOOGL,95.20,96.87,93.60,95.07,28733600,2731703343.23,0
1670941800000,2022-12-13,GOOGL,97.76,99.53,95.03,95.63,40593700,3881975419.51,0
1670855400000,2022-12-12,GOOGL,92.71,93.56,91.61,93.31,29420000,2745180128.17,0
1670596200000,2022-12-09,GOOGL,93.77,94.26,92.75,92.83,28225400,2620163933.68,0
1670509800000,2022-12-08,GOOGL,95.38,95.58,93.45,93.71,32213300,3018708313.51,0
1670423400000,2022-12-07,GOOGL,96.41,96.88,94.72,94.94,31045400,2947450351.79,0
1670337000000,2022-12-06,GOOGL,99.30,99.78,96.42,96.98,24910700,2415839769.62,0
1670250600000,2022-12-05,GOOGL,99.40,101.38,99.00,99.48,24405100,2427819429.93,0
1669991400000,2022-12-02,GOOGL,99.05,100.77,98.90,100.44,21480700,2157521560.44,0
1669905000000,2022-12-01,GOOGL,101.02,102.25,100.25,100.99,28687100,2897110167.72,0
1669818600000,2022-11-30,GOOGL,94.82,101.04,94.42,100.99,43647500,4407960931.76,0
1669732200000,2022-11-29,GOOGL,95.73,96.12,94.11,95.19,20061700,1909673271.98,0
1669645800000,2022-11-28,GOOGL,97.04,97.58,95.61,96.05,26237500,2520111955.07,0
1669386600000,2022-11-25,GOOGL,98.24,98.64,97.40,97.46,9701400,945498435.12,0
1669213800000,2022-11-23,GOOGL,97.09,98.76,97.09,98.46,18868100,1857753108.73,0
1669127400000,2022-11-22,GOOGL,95.95,97.22,94.05,97.05,23438500,2274706496.53,0
1669041000000,2022-11-21,GOOGL,97.29,98.40,95.36,95.60,21647400,2069491406.97,0
1668781800000,2022-11-18,GOOGL,98.77,98.90,96.37,97.43,28342300,2761390297.65,0
1668695400000,2022-11-17,GOOGL,96.97,99.28,96.79,98.36,26052600,2562533751.90,0
1668609000000,2022-11-16,GOOGL,97.90,99.64,97.64,98.85,29105200,2877048975.59,0
1668522600000,2022-11-15,GOOGL,98.26,100.14,96.71,98.44,41640800,4099120453.66,0
1668436200000,2022-11-14,GOOGL,95.09,96.79,94.51,95.70,30179500,2888178057.90,0
1668177000000,2022-11-11,GOOGL,94.69,96.93,93.92,96.41,33090500,3190255226.18,0
1668090600000,2022-11-10,GOOGL,92.25,94.39,91.61,93.94,51620100,4849192320.03,0
1668004200000,2022-11-09,GOOGL,88.45,89.44,87.28,87.32,31769100,2774077802.30,0
1667917800000,2022-11-08,GOOGL,88.90,90.32,87.59,88.90,30429000,2705138146.43,0
1667831400000,2022-11-07,GOOGL,87.28,88.90,86.85,88.49,34078900,3015641788.20,0
1667568600000,2022-11-04,GOOGL,85.40,86.64,83.71,86.58,51124900,4426393935.61,0
1667482200000,2022-11-03,GOOGL,86.32,86.52,83.34,83.43,61288000,5113257858.70,0
1667395800000,2022-11-02,GOOGL,90.94,91.18,86.88,86.97,57038300,4960621020.63,0
1667309400000,2022-11-01,GOOGL,95.45,96.03,90.37,90.47,47161400,4266691915.57,0
1667223000000,2022-10-31,GOOGL,95.42,96.03,93.98,94.51,31675000,2993604317.67,0
1666963800000,2022-10-28,GOOGL,92.27,96.55,92.13,96.29,43697300,4207613057.01,0
1666877400000,2022-10-27,GOOGL,94.52,95.43,91.80,92.22,60710900,5598759272.11,0
1666791000000,2022-10-26,GOOGL,96.43,98.31,94.69,94.93,88114100,8364671539.89,0
1666704600000,2022-10-25,GOOGL,102.90,104.82,102.72,104.48,40611400,4243079208.33,0
1666618200000,2022-10-24,GOOGL,101.80,102.75,99.98,102.52,27176400,2786124436.77,0
1666359000000,2022-10-21,GOOGL,97.85,101.31,97.72,101.13,32458700,3282548241.85,0
1666272600000,2022-10-20,GOOGL,100.00,102.32,99.39,99.97,25323200,2531560334.91,0
1666186200000,2022-10-19,GOOGL,100.01,101.02,98.92,99.63,23811100,2372299827.60,0
1666099800000,2022-10-18,GOOGL,103.13,103.47,99.97,100.77,24060700,2424596658.23,0
1666013400000,2022-10-17,GOOGL,98.86,100.93,98.83,99.97,28419200,2841067458.69,0
1665754200000,2022-10-14,GOOGL,99.99,100.69,96.37,96.56,25410700,2453657129.96,0
1665667800000,2022-10-13,GOOGL,95.15,99.78,94.38,99.06,34574500,3424949885.59,0
1665581400000,2022-10-12,GOOGL,97.30,98.75,96.74,97.56,21876400,2134261530.59,0
1665495000000,2022-10-11,GOOGL,97.43,99.25,96.31,97.18,26507100,2575959986.09,0
1665408600000,2022-10-10,GOOGL,99.00,99.10,97.01,97.86,18225100,1783508297.12,0
1665149400000,2022-10-07,GOOGL,99.85,100.53,98.30,98.68,27502800,2713976312.39,0
1665063000000,2022-10-06,GOOGL,100.68,102.93,100.59,101.42,22324000,2264100039.12,0
1664976600000,2022-10-05,GOOGL,99.83,101.93,98.80,101.43,22176900,2249402973.77,0
1664890200000,2022-10-04,GOOGL,100.44,101.84,100.38,101.64,28850800,2932395294.39,0
1664803800000,2022-10-03,GOOGL,96.76,99.29,96.52,98.64,27982000,2760144462.92,0
1664544600000,2022-09-30,GOOGL,97.05,98.90,95.56,95.65,32941500,3150854525.26,0
1664458200000,2022-09-29,GOOGL,98.64,98.64,95.96,97.42,31047200,3024618167.15,0
1664371800000,2022-09-28,GOOGL,97.65,100.70,97.11,100.05,32466300,3248253414.08,0
1664285400000,2022-09-27,GOOGL,99.43,100.00,96.87,97.50,30072800,2932098000.00,0
1664199000000,2022-09-26,GOOGL,98.10,99.88,97.80,98.17,27072700,2657726909.43,0
1663939800000,2022-09-23,GOOGL,99.63,99.66,97.47,98.74,31625400,3122691928.44,0
1663853400000,2022-09-22,GOOGL,98.82,101.24,98.79,100.14,34298600,3434661783.07,0
1663767000000,2022-09-21,GOOGL,101.67,102.88,99.27,99.28,31487300,3126059105.56,0
1663680600000,2022-09-20,GOOGL,102.08,102.37,100.52,101.14,26517100,2681939477.82,0
1663594200000,2022-09-19,GOOGL,101.75,103.33,101.55,103.07,23036800,2374402968.97,0
1663335000000,2022-09-16,GOOGL,102.07,103.13,100.94,102.80,42797200,4399552290.61,0
1663248600000,2022-09-15,GOOGL,104.03,105.27,102.35,102.91,34188300,3518318078.20,0
1663162200000,2022-09-14,GOOGL,104.57,105.28,103.66,105.00,26395100,2771485500.00,0
1663075800000,2022-09-13,GOOGL,107.80,108.30,104.09,104.32,38172900,3982196916.35,0
1662989400000,2022-09-12,GOOGL,110.99,111.62,109.93,110.86,22966800,2546099462.02,0
1662730200000,2022-09-09,GOOGL,109.07,110.99,109.02,110.65,23197700,2566825540.40,0
1662643800000,2022-09-08,GOOGL,108.04,109.60,107.16,108.38,24238300,2626946887.43,0
1662557400000,2022-09-07,GOOGL,107.06,109.98,106.90,109.45,23167000,2535628079.30,0
1662471000000,2022-09-06,GOOGL,107.30,108.03,105.78,106.81,25068300,2677545061.80,0
1662125400000,2022-09-02,GOOGL,110.59,110.74,107.26,107.85,24160700,2605731458.13,0
1662039000000,2022-09-01,GOOGL,108.28,110.45,107.36,109.74,28360900,3112325105.41,0
1661952600000,2022-08-31,GOOGL,110.65,110.85,108.13,108.22,28627000,3098013974.95,0
1661866200000,2022-08-30,GOOGL,110.17,110.50,107.80,108.94,27513300,2997298969.17,0
1661779800000,2022-08-29,GOOGL,109.99,110.95,108.80,109.42,21191200,2318741065.20,0
1661520600000,2022-08-26,GOOGL,114.72,115.12,110.19,110.34,37245700,4109690401.60,0
1661434200000,2022-08-25,GOOGL,114.24,116.72,114.11,116.65,16956800,1978010745.87,0
1661347800000,2022-08-24,GOOGL,113.50,114.78,112.87,113.69,17734600,2016246717.30,0
1661261400000,2022-08-23,GOOGL,113.48,115.01,113.43,113.86,15870400,1807003753.69,0
1661175000000,2022-08-22,GOOGL,115.20,115.63,113.85,114.24,21456600,2451201938.16,0
1660915800000,2022-08-19,GOOGL,119.06,119.15,116.76,117.21,21809500,2556291475.03,0
1660829400000,2022-08-18,GOOGL,119.43,120.82,118.72,120.17,17987700,2161581876.06,0
1660743000000,2022-08-17,GOOGL,120.12,121.29,119.38,119.55,22847000,2731358919.72,0
1660656600000,2022-08-16,GOOGL,121.52,122.43,120.64,121.70,19041200,2317313981.89,0
1660570200000,2022-08-15,GOOGL,121.13,122.30,120.61,122.08,19494800,2379925219.70,0
1660311000000,2022-08-12,GOOGL,120.26,121.68,119.46,121.68,19096300,2323637789.83,0
1660224600000,2022-08-11,GOOGL,121.28,121.49,118.56,118.84,24293700,2887063219.03,0
1660138200000,2022-08-10,GOOGL,118.78,120.92,118.41,119.70,30930400,3702368785.61,0
1660051800000,2022-08-09,GOOGL,117.14,117.32,115.71,116.63,19086500,2226058442.58,0
1659965400000,2022-08-08,GOOGL,118.39,120.15,116.88,117.30,19138300,2244922648.41,0
1659706200000,2022-08-05,GOOGL,116.23,118.11,116.00,117.47,19159500,2250666488.39,0
1659619800000,2022-08-04,GOOGL,117.48,118.78,116.89,118.19,21602900,2553246803.74,0
1659533400000,2022-08-03,GOOGL,115.71,118.62,115.48,118.08,28499000,3365161972.18,0
1659447000000,2022-08-02,GOOGL,114.00,116.35,113.72,115.13,20236000,2329770624.42,0
1659360600000,2022-08-01,GOOGL,115.30,116.72,114.34,114.86,26034300,2990299713.89,0
1659101400000,2022-07-29,GOOGL,113.08,116.71,113.06,116.32,37223400,4329825876.64,0
1659015000000,2022-07-28,GOOGL,112.37,114.34,111.46,114.22,32816600,3748312092.06,0
1658928600000,2022-07-27,GOOGL,109.26,113.91,108.01,113.06,59858500,6767601863.86,0
1658842200000,2022-07-26,GOOGL,106.60,107.20,104.07,105.02,47991000,5040014658.90,0
1658755800000,2022-07-25,GOOGL,108.41,109.87,106.30,107.51,34690900,3729618733.11,0
1658496600000,2022-07-22,GOOGL,111.00,112.34,106.50,107.90,48901200,5276439554.62,0
1658410200000,2022-07-21,GOOGL,114.28,114.55,111.11,114.34,32676200,3736196588.34,0
1658323800000,2022-07-20,GOOGL,113.17,115.40,112.48,113.90,35600400,4054885614.32,0
1658237400000,2022-07-19,GOOGL,110.85,114.02,109.56,113.81,36530900,4157581639.81,0
1658151000000,2022-07-18,GOOGL,112.64,113.68,108.37,109.03,43164600,4706236285.31,0
1657891800000,2022-07-15,GOOGL,112.00,113.14,110.90,111.78,46770000,5227833503.72,0
1657805400000,2022-07-14,GOOGL,110.21,111.09,108.37,110.37,37004000,4084038981.29,0
1657719000000,2022-07-13,GOOGL,111.70,114.20,111.20,111.35,43722000,4868597743.01,0
1657632600000,2022-07-12,GOOGL,116.21,116.97,113.69,114.02,29960000,3416054185.49,0
1657546200000,2022-07-11,GOOGL,118.00,118.00,115.33,115.68,31196000,3608644044.49,0
1657287000000,2022-07-08,GOOGL,117.25,119.68,116.90,119.35,38238000,4563839147.00,0
1657200600000,2022-07-07,GOOGL,115.08,119.19,114.83,118.78,40936000,4862500770.57,0
1657114200000,2022-07-06,GOOGL,113.30,115.59,111.48,114.57,37432000,4288659051.45,0
1657027800000,2022-07-05,GOOGL,107.10,113.38,105.73,113.26,39342000,4455992965.21,0
1656682200000,2022-07-01,GOOGL,107.93,109.25,106.73,108.74,35476000,3857571658.26,0
1656595800000,2022-06-30,GOOGL,110.00,110.89,106.75,108.96,43170000,4703932599.33,0
1656509400000,2022-06-29,GOOGL,111.55,113.16,110.87,111.70,24716000,2760814272.49,0
1656423000000,2022-06-28,GOOGL,115.80,117.31,111.85,112.01,35792000,4008972429.08,0
1656336600000,2022-06-27,GOOGL,118.27,118.58,115.18,115.83,36420000,4218656205.60,0
1656077400000,2022-06-24,GOOGL,113.00,118.08,112.95,117.97,41164000,4856322837.19,0
1655991000000,2022-06-23,GOOGL,112.23,112.74,110.50,112.24,28362000,3183407512.25,0
1655904600000,2022-06-22,GOOGL,110.56,113.35,110.38,111.49,30774000,3430916418.91,0
1655818200000,2022-06-21,GOOGL,108.93,112.49,108.60,111.54,47416000,5288970243.23,0
1655472600000,2022-06-17,GOOGL,106.03,108.70,105.05,107.14,51376000,5504604521.85,0
1655386200000,2022-06-16,GOOGL,107.22,108.65,105.14,106.03,51684000,5480235448.70,0
1655299800000,2022-06-15,GOOGL,108.54,111.42,107.67,109.76,39698000,4357431259.11,0
1655213400000,2022-06-14,GOOGL,106.54,107.92,105.80,106.72,33706000,3596952638.89,0
1655127000000,2022-06-13,GOOGL,106.79,108.79,106.12,106.39,47252000,5027258496.52,0
1654867800000,2022-06-10,GOOGL,112.44,113.28,110.37,111.16,41452000,4607866457.52,0
1654781400000,2022-06-09,GOOGL,116.33,118.30,114.78,114.84,25798000,2962526296.71,0
1654695000000,2022-06-08,GOOGL,116.76,118.57,116.60,117.19,26108000,3059700958.37,0
1654608600000,2022-06-07,GOOGL,115.48,117.69,115.05,117.15,31590000,3700752641.37,0
1654522200000,2022-06-06,GOOGL,116.70,119.35,116.16,116.82,33542000,3918393319.50,0
1654263000000,2022-06-03,GOOGL,116.06,116.32,113.52,114.54,26136000,2993643585.57,0
1654176600000,2022-06-02,GOOGL,114.00,117.90,112.95,117.62,37992000,4468713927.25,0
1654090200000,2022-06-01,GOOGL,114.86,117.10,113.25,113.89,36606000,4169130489.44,0
1654003800000,2022-05-31,GOOGL,112.75,115.74,112.08,113.76,50012000,5689465195.89,0
1653658200000,2022-05-27,GOOGL,109.48,112.32,109.14,112.32,37914000,4258367697.69,0
1653571800000,2022-05-26,GOOGL,105.68,108.65,105.22,107.79,37948000,4090509917.39,0
1653485400000,2022-05-25,GOOGL,104.99,106.50,103.86,105.81,40258000,4259497702.29,0
1653399000000,2022-05-24,GOOGL,105.77,106.46,101.88,105.97,76780000,8136376693.73,0
1653312600000,2022-05-23,GOOGL,109.59,112.15,108.74,111.49,37184000,4145569753.42,0
1653053400000,2022-05-20,GOOGL,111.95,112.18,105.80,108.91,48962000,5332353355.55,0
1652967000000,2022-05-19,GOOGL,111.43,113.01,110.00,110.38,34144000,3768951387.70,0
1652880600000,2022-05-18,GOOGL,115.00,115.40,111.56,111.90,35126000,3930581766.25,0
1652794200000,2022-05-17,GOOGL,116.84,116.90,114.87,116.47,23054000,2685168532.15,0
1652707800000,2022-05-16,GOOGL,114.96,116.17,113.89,114.44,25990000,2974425542.07,0
1652448600000,2022-05-13,GOOGL,114.53,117.88,113.61,116.05,35038000,4066177382.64,0
1652362200000,2022-05-12,GOOGL,111.38,114.29,109.82,112.84,53836000,6075069679.29,0
1652275800000,2022-05-11,GOOGL,113.24,116.36,113.24,113.60,37534000,4263956269.36,0
1652189400000,2022-05-10,GOOGL,115.51,116.25,112.90,114.39,39900000,4564360366.06,0
1652103000000,2022-05-09,GOOGL,113.25,115.08,112.00,112.51,40802000,4590673886.75,0
1651843800000,2022-05-06,GOOGL,115.18,117.57,114.02,115.75,39710000,4596293439.87,0
1651757400000,2022-05-05,GOOGL,120.20,121.04,115.01,116.51,45840000,5340612156.37,0
1651671000000,2022-05-04,GOOGL,117.03,122.85,115.12,122.26,49916000,6102780155.21,0
1651584600000,2022-05-03,GOOGL,116.43,118.44,116.03,117.33,24968000,2929595302.86,0
1651498200000,2022-05-02,GOOGL,113.40,116.75,112.60,116.58,35534000,4142660328.51,0
1651239000000,2022-04-29,GOOGL,116.73,117.92,113.81,114.11,42676000,4869736896.97,0
1651152600000,2022-04-28,GOOGL,116.42,119.65,114.11,118.52,48884000,5793853845.25,0
1651066200000,2022-04-27,GOOGL,114.47,117.24,112.74,114.29,91820000,10494521197.36,0
1650979800000,2022-04-26,GOOGL,122.29,122.51,118.51,118.65,73054000,8667857211.47,0
1650893400000,2022-04-25,GOOGL,119.10,123.28,118.51,123.07,46128000,5677157356.57,0
1650634200000,2022-04-22,GOOGL,125.00,125.40,118.93,119.64,56884000,6805345670.90,0
1650547800000,2022-04-21,GOOGL,129.25,130.10,124.53,124.81,36446000,4548989226.96,0
1650461400000,2022-04-20,GOOGL,130.89,131.40,127.50,128.04,31696000,4058355627.20,0
1650375000000,2022-04-19,GOOGL,127.69,130.33,127.00,130.01,26490000,3443938481.14,0
1650288600000,2022-04-18,GOOGL,127.00,128.21,126.18,127.68,20808000,2656692578.98,0
1649943000000,2022-04-14,GOOGL,130.48,130.48,126.60,126.73,31598000,4004414646.07,0
1649856600000,2022-04-13,GOOGL,128.00,130.33,127.74,129.89,27928000,3627679553.59,0
1649770200000,2022-04-12,GOOGL,131.60,131.60,126.79,127.71,32710000,4177541308.98,0
1649683800000,2022-04-11,GOOGL,131.82,132.09,128.67,128.82,36884000,4751526032.53,0
1649424600000,2022-04-08,GOOGL,135.58,135.67,132.97,133.29,25142000,3351114478.45,0
1649338200000,2022-04-07,GOOGL,136.01,137.16,134.23,135.89,26234000,3564899014.68,0
1649251800000,2022-04-06,GOOGL,138.75,139.36,135.52,136.55,32468000,4433440598.75,0
1649165400000,2022-04-05,GOOGL,142.87,142.99,140.38,140.59,21418000,3011178111.21,0
1649079000000,2022-04-04,GOOGL,140.36,143.71,140.31,142.97,25942000,3708966564.33,0
1648819800000,2022-04-01,GOOGL,139.50,140.47,138.31,140.15,25942000,3635784204.50,0
1648733400000,2022-03-31,GOOGL,142.05,142.11,139.02,139.07,37524000,5218369053.22,0
1648647000000,2022-03-30,GOOGL,142.46,142.72,141.60,141.94,19884000,2822305274.78,0
1648560600000,2022-03-29,GOOGL,142.65,143.79,142.04,142.51,34318000,4890503514.40,0
1648474200000,2022-03-28,GOOGL,140.90,142.00,139.81,141.46,35050000,4958015463.26,0
1648215000000,2022-03-25,GOOGL,141.92,142.04,139.74,141.67,24126000,3418002898.13,0
1648128600000,2022-03-24,GOOGL,139.20,141.62,137.75,141.57,26396000,3736934676.33,0
1648042200000,2022-03-23,GOOGL,138.70,139.59,137.84,138.28,25154000,3478181862.52,0
1647955800000,2022-03-22,GOOGL,136.10,141.05,136.10,139.87,35496000,4964754393.68,0
1647869400000,2022-03-21,GOOGL,136.16,137.05,134.09,136.10,26832000,3651875487.30,0
1647610200000,2022-03-18,GOOGL,133.42,136.24,132.26,136.13,44566000,6066569190.77,0
