https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume NFLX,Volume USDT,tradecount
1673620200000,2023-01-13,NFLX,33.00,33.67,32.89,33.28,82868000,2758012899.92,0
1673533800000,2023-01-12,NFLX,33.25,33.29,32.31,33.01,108562000,3583957359.01,0
1673447400000,2023-01-11,NFLX,32.65,32.89,32.13,32.73,95797000,3135052788.64,0
1673361000000,2023-01-10,NFLX,31.11,32.94,31.11,32.75,130723000,4281701353.44,0
1673274600000,2023-01-09,NFLX,31.68,32.17,31.32,31.52,67666000,2132629335.42,0
1673015400000,2023-01-06,NFLX,31.16,31.68,30.37,31.56,89598000,2827264917.34,0
1672929000000,2023-01-05,NFLX,30.70,31.42,30.45,30.97,83284000,2579305422.81,0
1672842600000,2023-01-04,NFLX,29.82,31.11,29.55,30.94,93451000,2891467389.57,0
1672756200000,2023-01-03,NFLX,29.81,29.84,28.87,29.50,67640000,1995041856.77,0
1672410600000,2022-12-30,NFLX,28.55,29.50,28.32,29.49,75669000,2231327537.81,0
1672324200000,2022-12-29,NFLX,28.32,29.55,28.10,29.11,95885000,2791404073.18,0
1672237800000,2022-12-28,NFLX,28.19,28.52,27.34,27.69,59644000,1651423055.62,0
1672151400000,2022-12-27,NFLX,29.32,29.36,28.21,28.42,57781000,1641962666.42,0
1671805800000,2022-12-23,NFLX,29.62,29.85,29.19,29.50,42511000,1253904468.32,0
1671719400000,2022-12-22,NFLX,29.81,29.89,29.08,29.77,78562000,2339183520.03,0
1671633000000,2022-12-21,NFLX,29.00,30.07,28.65,29.80,63762000,1899852521.84,0
1671546600000,2022-12-20,NFLX,28.12,28.93,28.08,28.82,69181000,1993727255.89,0
1671460200000,2022-12-19,NFLX,28.97,29.23,28.61,28.83,61637000,1776994705.30,0
1671201000000,2022-12-16,NFLX,28.88,29.47,28.87,29.07,140800000,4093196679.69,0
1671114600000,2022-12-15,NFLX,30.21,30.34,28.66,29.04,177246000,5147401150.91,0
1671028200000,2022-12-14,NFLX,31.90,32.47,31.44,31.78,75433000,2397487110.36,0
1670941800000,2022-12-13,NFLX,32.80,33.27,31.72,32.03,107564000,3445705218.67,0
1670855400000,2022-12-12,NFLX,32.00,32.32,30.89,31.52,101486000,3198635712.38,0
1670596200000,2022-12-09,NFLX,32.15,32.90,31.95,32.00,143640000,4596623561.10,0
1670509800000,2022-12-08,NFLX,30.91,31.24,30.48,31.03,72053000,2235516310.93,0
1670423400000,2022-12-07,NFLX,30.65,30.96,30.21,30.84,78216000,2412337798.00,0
1670337000000,2022-12-06,NFLX,31.10,31.32,30.31,30.56,71954000,2198626406.43,0
1670250600000,2022-12-05,NFLX,31.65,32.28,31.09,31.26,84230000,2632945635.55,0
1669991400000,2022-12-02,NFLX,31.05,32.20,31.00,32.04,126906000,4066195192.47,0
1669905000000,2022-12-01,NFLX,30.40,31.98,30.30,31.69,146649000,4648040010.25,0
1669818600000,2022-11-30,NFLX,28.14,30.83,28.04,30.55,160701000,4909897572.08,0
1669732200000,2022-11-29,NFLX,28.25,28.30,27.59,28.10,57869000,1625887462.85,0
1669645800000,2022-11-28,NFLX,28.40,28.95,28.05,28.12,47034000,1322455005.27,0
1669386600000,2022-11-25,NFLX,28.90,28.92,28.42,28.55,32360000,924007467.65,0
1669213800000,2022-11-23,NFLX,28.59,29.25,28.38,29.15,59190000,1725388477.42,0
1669127400000,2022-11-22,NFLX,28.50,28.70,27.73,28.67,62451000,1790407758.07,0
1669041000000,2022-11-21,NFLX,29.10,29.19,28.27,28.50,72565000,2068465264.10,0
1668781800000,2022-11-18,NFLX,29.73,29.80,28.70,28.80,84001000,2419060826.20,0
1668695400000,2022-11-17,NFLX,29.47,29.98,29.10,29.53,98382000,2905023683.99,0
1668609000000,2022-11-16,NFLX,30.99,31.05,30.36,30.60,80386000,2459972314.35,0
1668522600000,2022-11-15,NFLX,30.92,31.27,30.25,31.02,146269000,4537264446.96,0
1668436200000,2022-11-14,NFLX,29.00,31.10,28.82,29.93,179782000,5380335922.23,0
1668177000000,2022-11-11,NFLX,27.45,29.07,27.16,29.01,95738000,2777646640.75,0
1668090600000,2022-11-10,NFLX,26.60,27.54,26.01,27.50,96673000,2658217455.92,0
1668004200000,2022-11-09,NFLX,25.97,26.09,25.42,25.47,72660000,1850359531.17,0
1667917800000,2022-11-08,NFLX,25.99,26.61,25.69,26.35,76838000,2024373999.59,0
1667831400000,2022-11-07,NFLX,26.11,26.11,25.21,25.86,79270000,2049922248.38,0
1667568600000,2022-11-04,NFLX,27.20,27.50,25.53,26.08,111247000,2901210565.62,0
1667482200000,2022-11-03,NFLX,27.12,27.63,26.88,26.91,70574000,1898864053.69,0
1667395800000,2022-11-02,NFLX,28.64,28.73,27.28,27.30,103676000,2830354720.90,0
1667309400000,2022-11-01,NFLX,29.62,29.97,28.64,28.67,69164000,1983277647.23,0
1667223000000,2022-10-31,NFLX,29.51,29.76,28.95,29.19,75051000,2190588567.39,0
1666963800000,2022-10-28,NFLX,29.77,30.12,29.23,29.57,99605000,2945519110.16,0
1666877400000,2022-10-27,NFLX,29.83,30.52,29.48,29.69,146126000,4339065479.68,0
1666791000000,2022-10-26,NFLX,29.00,30.56,28.80,29.86,157141000,4692544465.27,0
1666704600000,2022-10-25,NFLX,28.69,29.76,28.56,29.10,151007000,4394605605.70,0
1666618200000,2022-10-24,NFLX,29.02,29.05,28.04,28.25,133264000,3764041791.84,0
1666359000000,2022-10-21,NFLX,26.90,29.08,26.57,28.96,248891000,7207136869.29,0
1666272600000,2022-10-20,NFLX,27.28,27.84,26.64,26.82,172071000,4614255933.37,0
1666186200000,2022-10-19,NFLX,26.50,27.93,26.27,27.24,466853000,12716142420.05,0
1666099800000,2022-10-18,NFLX,24.98,25.04,23.77,24.09,257767000,6208576076.06,0
1666013400000,2022-10-17,NFLX,23.44,24.99,23.44,24.51,210578000,5161266828.20,0
1665754200000,2022-10-14,NFLX,23.78,23.88,22.95,23.00,152934000,3517482000.00,0
1665667800000,2022-10-13,NFLX,21.27,23.45,21.17,23.25,175050000,4070087453.84,0
1665581400000,2022-10-12,NFLX,21.43,22.37,21.26,22.09,129526000,2860840748.17,0
1665495000000,2022-10-11,NFLX,22.60,23.04,21.37,21.43,152824000,3274865626.59,0
1665408600000,2022-10-10,NFLX,22.56,23.38,22.42,23.00,99911000,2297753097.20,0
1665149400000,2022-10-07,NFLX,23.58,23.73,22.43,22.48,98061000,2203921012.41,0
1665063000000,2022-10-06,NFLX,23.67,24.43,23.39,24.00,91889000,2205519852.31,0
1664976600000,2022-10-05,NFLX,23.88,24.16,22.74,23.67,108256000,2562744324.34,0
1664890200000,2022-10-04,NFLX,24.48,24.58,23.33,24.07,139259000,3352521083.13,0
1664803800000,2022-10-03,NFLX,23.78,24.15,23.28,23.90,86574000,2069464837.88,0
1664544600000,2022-09-30,NFLX,23.70,24.24,23.33,23.54,118486000,2789634458.13,0
1664458200000,2022-09-29,NFLX,24.16,24.70,23.57,23.97,189949000,4553267606.53,0
1664371800000,2022-09-28,NFLX,22.97,24.67,22.74,24.52,175797000,4310542520.47,0
1664285400000,2022-09-27,NFLX,22.86,23.06,22.07,22.44,77622000,1741527255.96,0
1664199000000,2022-09-26,NFLX,22.56,23.27,22.30,22.41,82343000,1845059567.08,0
1663939800000,2022-09-23,NFLX,23.51,23.65,22.14,22.64,112072000,2537422235.79,0
1663853400000,2022-09-22,NFLX,23.53,24.05,23.17,23.70,100180000,2374766892.36,0
1663767000000,2022-09-21,NFLX,24.27,24.83,23.67,23.69,91668000,2171339941.18,0
1663680600000,2022-09-20,NFLX,24.04,25.05,23.97,24.28,160374000,3894682565.53,0
1663594200000,2022-09-19,NFLX,24.50,24.52,23.58,24.36,179124000,4363998167.79,0
1663335000000,2022-09-16,NFLX,23.12,24.14,22.78,24.01,189142000,4541866938.35,0
1663248600000,2022-09-15,NFLX,23.05,24.23,22.91,23.54,194541000,4579106078.78,0
1663162200000,2022-09-14,NFLX,21.98,22.80,21.58,22.41,82303000,1844574890.00,0
1663075800000,2022-09-13,NFLX,22.65,22.77,21.77,21.81,80001000,1745061791.03,0
1662989400000,2022-09-12,NFLX,23.36,23.95,23.34,23.65,60474000,1430391514.62,0
1662730200000,2022-09-09,NFLX,22.96,23.48,22.96,23.36,66996000,1564825595.51,0
1662643800000,2022-09-08,NFLX,22.42,22.87,22.13,22.74,67374000,1532354221.05,0
1662557400000,2022-09-07,NFLX,22.02,22.93,21.83,22.90,81493000,1865863720.54,0
1662471000000,2022-09-06,NFLX,22.56,22.68,21.47,21.84,74690000,1631154962.43,0
1662125400000,2022-09-02,NFLX,23.10,23.39,22.50,22.61,81649000,1846165543.98,0
1662039000000,2022-09-01,NFLX,22.07,23.04,21.95,23.00,72929000,1677658694.86,0
1661952600000,2022-08-31,NFLX,22.70,23.39,22.34,22.36,86159000,1926170681.57,0
1661866200000,2022-08-30,NFLX,22.67,22.98,21.87,22.07,57404000,1266619290.66,0
1661779800000,2022-08-29,NFLX,22.19,22.99,22.15,22.46,71094000,1596558010.07,0
1661520600000,2022-08-26,NFLX,23.36,23.69,22.32,22.33,53498000,1194503296.65,0
1661434200000,2022-08-25,NFLX,23.02,23.42,22.90,23.40,37669000,881379289.01,0
1661347800000,2022-08-24,NFLX,22.57,23.41,22.39,22.96,54263000,1245932767.01,0
1661261400000,2022-08-23,NFLX,22.65,22.99,22.43,22.45,52769000,1184927890.97,0
1661175000000,2022-08-22,NFLX,23.25,23.35,22.46,22.65,86301000,1955062796.06,0
1660915800000,2022-08-19,NFLX,24.09,24.33,23.57,24.12,75047000,1809833393.60,0
1660829400000,2022-08-18,NFLX,24.20,24.65,23.93,24.52,52804000,1294595678.47,0
1660743000000,2022-08-17,NFLX,24.12,24.42,23.76,24.11,56272000,1356999267.12,0
1660656600000,2022-08-16,NFLX,24.72,24.93,24.40,24.57,51368000,1262060404.54,0
1660570200000,2022-08-15,NFLX,24.81,25.20,24.75,24.91,65274000,1626040568.18,0
1660311000000,2022-08-12,NFLX,24.48,24.94,24.38,24.93,60985000,1520356068.61,0
1660224600000,2022-08-11,NFLX,24.47,25.16,24.15,24.27,87801000,2130930310.19,0
1660138200000,2022-08-10,NFLX,23.70,24.45,23.66,24.41,92548000,2259189163.04,0
1660051800000,2022-08-09,NFLX,23.16,23.22,22.47,22.99,61812000,1421305095.93,0
1659965400000,2022-08-08,NFLX,22.75,24.20,22.64,23.35,109821000,2564210631.22,0
1659706200000,2022-08-05,NFLX,22.53,22.86,22.29,22.68,55397000,1256293138.11,0
1659619800000,2022-08-04,NFLX,22.77,23.21,22.50,22.99,71427000,1642178101.42,0
1659533400000,2022-08-03,NFLX,22.48,22.81,22.24,22.67,64007000,1451230732.49,0
1659447000000,2022-08-02,NFLX,22.28,22.82,22.09,22.14,63613000,1408519058.62,0
1659360600000,2022-08-01,NFLX,22.31,22.84,22.10,22.62,55250000,1249810266.02,0
1659101400000,2022-07-29,NFLX,22.33,23.08,22.24,22.49,90649000,2038695989.25,0
1659015000000,2022-07-28,NFLX,22.46,22.81,21.97,22.60,89727000,2028009589.65,0
1658928600000,2022-07-27,NFLX,21.65,22.78,21.46,22.67,105084000,2382779619.83,0
1658842200000,2022-07-26,NFLX,21.67,21.94,21.16,21.39,95085000,2033963306.09,0
1658755800000,2022-07-25,NFLX,22.13,22.52,21.64,21.85,109352000,2389450533.65,0
1658496600000,2022-07-22,NFLX,22.24,22.93,21.84,22.04,178055000,3925044531.39,0
1658410200000,2022-07-21,NFLX,21.43,22.43,21.15,22.39,234301000,5245530902.40,0
1658323800000,2022-07-20,NFLX,20.82,21.70,20.01,21.64,539203000,11670509246.57,0
1658237400000,2022-07-19,NFLX,19.30,20.20,18.84,20.16,281787000,5681671311.10,0
1658151000000,2022-07-18,NFLX,19.25,19.97,18.98,19.09,163228000,3116348821.58,0
1657891800000,2022-07-15,NFLX,17.56,18.92,17.46,18.91,163191000,3086104886.46,0
1657805400000,2022-07-14,NFLX,17.56,17.75,17.18,17.48,90395000,1579923867.93,0
1657719000000,2022-07-13,NFLX,17.05,17.92,16.97,17.66,127344000,2248385681.49,0
1657632600000,2022-07-12,NFLX,17.73,17.98,17.34,17.44,68453000,1194162564.11,0
1657546200000,2022-07-11,NFLX,18.47,18.50,17.69,17.73,60388000,1070920746.85,0
1657287000000,2022-07-08,NFLX,18.60,18.99,18.27,18.70,58357000,1091159183.33,0
1657200600000,2022-07-07,NFLX,18.43,19.02,18.35,18.93,63345000,1198930817.90,0
1657114200000,2022-07-06,NFLX,18.52,18.62,18.08,18.41,57534000,1058970811.90,0
1657027800000,2022-07-05,NFLX,17.63,18.59,17.27,18.59,73343000,1363299635.88,0
1656682200000,2022-07-01,NFLX,17.65,18.01,17.43,18.00,52016000,936027963.65,0
1656595800000,2022-06-30,NFLX,17.71,17.94,17.03,17.49,78947000,1380546150.45,0
1656509400000,2022-06-29,NFLX,17.95,18.07,17.51,17.84,57668000,1028566473.52,0
1656423000000,2022-06-28,NFLX,18.92,19.22,17.94,17.96,71854000,1290497774.22,0
1656336600000,2022-06-27,NFLX,19.18,19.18,18.24,18.91,83639000,1581948008.99,0
1656077400000,2022-06-24,NFLX,18.35,19.12,18.18,19.08,124240000,2371120286.25,0
1655991000000,2022-06-23,NFLX,18.05,18.28,17.59,18.17,95382000,1733186276.88,0
1655904600000,2022-06-22,NFLX,17.08,18.28,17.02,17.89,119924000,2145320428.68,0
1655818200000,2022-06-21,NFLX,17.76,17.86,16.98,17.09,121776000,2081273567.69,0
1655472600000,2022-06-17,NFLX,17.36,17.97,17.33,17.55,121334000,2129533106.20,0
1655386200000,2022-06-16,NFLX,17.40,17.63,17.16,17.33,82013000,1421695279.91,0
1655299800000,2022-06-15,NFLX,16.93,18.39,16.85,18.01,123960000,2232643520.28,0
1655213400000,2022-06-14,NFLX,16.98,17.21,16.43,16.75,115553000,1935974928.50,0
1655127000000,2022-06-13,NFLX,17.71,17.91,16.90,16.97,102224000,1734639041.96,0
1654867800000,2022-06-10,NFLX,18.26,18.59,18.08,18.29,130656000,2390220945.74,0
1654781400000,2022-06-09,NFLX,20.07,20.17,19.25,19.28,69490000,1339558759.69,0
1654695000000,2022-06-08,NFLX,19.80,20.74,19.76,20.28,72441000,1469320871.53,0
1654608600000,2022-06-07,NFLX,19.49,19.96,19.30,19.86,48395000,961173097.95,0
1654522200000,2022-06-06,NFLX,20.21,20.39,19.54,19.71,53720000,1059036117.71,0
1654263000000,2022-06-03,NFLX,20.01,20.30,19.81,19.90,71918000,1431024415.58,0
1654176600000,2022-06-02,NFLX,19.20,20.55,19.17,20.51,96231000,1973601653.89,0
1654090200000,2022-06-01,NFLX,19.87,20.27,19.17,19.29,84162000,1623569172.82,0
1654003800000,2022-05-31,NFLX,19.62,20.00,19.08,19.74,113985000,2250519780.86,0
1653658200000,2022-05-27,NFLX,19.32,19.52,19.04,19.52,85860000,1675901262.70,0
1653571800000,2022-05-26,NFLX,18.65,19.23,18.31,19.14,80499000,1540750810.87,0
1653485400000,2022-05-25,NFLX,18.03,18.89,18.02,18.78,85221000,1600706123.62,0
1653399000000,2022-05-24,NFLX,18.20,18.40,17.72,18.03,77064000,1389772206.57,0
1653312600000,2022-05-23,NFLX,18.61,18.77,17.79,18.74,96020000,1799798830.18,0
1653053400000,2022-05-20,NFLX,18.59,19.02,17.98,18.64,104294000,1943518713.87,0
1652967000000,2022-05-19,NFLX,17.81,18.63,17.57,18.35,104485000,1917090735.36,0
1652880600000,2022-05-18,NFLX,18.67,18.77,17.63,17.72,96656000,1712647650.73,0
1652794200000,2022-05-17,NFLX,18.92,19.14,18.52,19.06,98767000,1882103927.89,0
1652707800000,2022-05-16,NFLX,19.33,19.59,18.57,18.65,161450000,3011203799.72,0
1652448600000,2022-05-13,NFLX,17.72,18.78,17.60,18.76,131363000,2464895323.98,0
1652362200000,2022-05-12,NFLX,16.40,17.76,16.27,17.43,176621000,3078680607.88,0
1652275800000,2022-05-11,NFLX,17.61,18.09,16.56,16.64,126655000,2107159124.84,0
1652189400000,2022-05-10,NFLX,17.60,18.19,17.06,17.77,138839000,2466613777.81,0
1652103000000,2022-05-09,NFLX,17.77,18.32,17.23,17.31,140313000,2428817955.06,0
1651843800000,2022-05-06,NFLX,18.67,18.72,17.58,18.10,171855000,3110059955.98,0
1651757400000,2022-05-05,NFLX,20.05,20.07,18.60,18.83,139713000,2631075318.33,0
1651671000000,2022-05-04,NFLX,19.76,20.44,19.10,20.40,122188000,2492757274.27,0
1651584600000,2022-05-03,NFLX,19.83,20.32,19.48,19.99,118394000,2366340820.19,0
1651498200000,2022-05-02,NFLX,19.17,20.02,19.00,19.95,145916000,2910440411.32,0
1651239000000,2022-04-29,NFLX,19.87,20.47,19.00,19.04,163919000,3120361968.94,0
1651152600000,2022-04-28,NFLX,19.16,20.15,18.56,19.95,213632000,4262385592.29,0
1651066200000,2022-04-27,NFLX,19.40,20.02,18.78,18.85,222984000,4204140356.41,0
1650979800000,2022-04-26,NFLX,20.88,20.92,19.83,19.84,203181000,4031111071.00,0
1650893400000,2022-04-25,NFLX,21.38,21.67,20.45,20.99,281520000,5909386100.92,0
1650634200000,2022-04-22,NFLX,22.02,22.63,21.00,21.55,375151000,8085254369.17,0
1650547800000,2022-04-21,NFLX,22.00,22.77,21.15,21.82,535016000,11675119421.40,0
1650461400000,2022-04-20,NFLX,24.52,24.87,21.25,22.62,1333875000,30170917932.99,0
1650375000000,2022-04-19,NFLX,33.32,35.17,33.32,34.86,209069000,7288354421.76,0
1650288600000,2022-04-18,NFLX,34.00,34.24,33.16,33.79,51050000,1724775264.17,0
1649943000000,2022-04-14,NFLX,35.10,35.20,33.99,34.11,43438000,1481800448.93,0
1649856600000,2022-04-13,NFLX,34.39,35.20,34.12,35.04,32310000,1132239306.34,0
1649770200000,2022-04-12,NFLX,35.59,35.94,34.22,34.41,38243000,1315941624.16,0
1649683800000,2022-04-11,NFLX,35.00,35.48,34.52,34.80,37771000,1314430771.18,0
1649424600000,2022-04-08,NFLX,36.20,36.25,35.49,35.59,40252000,1432488226.36,0
1649338200000,2022-04-07,NFLX,36.50,36.85,35.37,36.22,49489000,1792244142.55,0
1649251800000,2022-04-06,NFLX,37.42,37.65,36.27,36.83,43549000,1604127375.13,0
1649165400000,2022-04-05,NFLX,38.93,39.00,37.73,38.01,42345000,1609745149.15,0
1649079000000,2022-04-04,NFLX,37.35,39.60,37.31,39.15,70018000,2741204806.84,0
1648819800000,2022-04-01,NFLX,37.68,38.09,36.85,37.35,46442000,1734469379.67,0
1648733400000,2022-03-31,NFLX,38.36,38.40,37.36,37.46,41347000,1548817257.86,0
1648647000000,2022-03-30,NFLX,38.96,39.27,37.86,38.15,40233000,1534768225.22,0
1648560600000,2022-03-29,NFLX,38.44,39.65,38.03,39.18,58807000,2304175827.34,0
1648474200000,2022-03-28,NFLX,37.52,38.03,36.67,37.85,43234000,1636450209.21,0
1648215000000,2022-03-25,NFLX,37.71,37.76,36.64,37.38,35745000,1336326765.00,0
1648128600000,2022-03-24,NFLX,37.98,37.98,36.89,37.57,38885000,1460948301.77,0
1648042200000,2022-03-23,NFLX,37.98,38.25,37.45,37.45,37290000,1396473258.93,0
1647955800000,2022-03-22,NFLX,37.11,38.67,36.68,38.29,42428000,1624652968.23,0
1647869400000,2022-03-21,NFLX,37.80,38.18,36.89,37.46,48665000,1822942217.18,0
1647610200000,2022-03-18,NFLX,37.20,38.18,36.85,38.06,83248000,3168418994.32,0
1647523800000,2022-03-17,NFLX,35.97,37.33,35.49,37.14,58183000,2160916584.49,0
1647437400000,2022-03-16,NFLX,34.82,36.00,34.31,35.75,69825000,2496453109.93,0
1647351000000,2022-03-15,NFLX,33.51,34.54,33.24,34.38,54606000,1877081250.00,0
1647264600000,2022-03-14,NFLX,33.87,34.13,32.98,33.10,59078000,1955540980.77,0
1647009000000,2022-03-11,NFLX,36.12,36.34,34.00,34.03,48199000,1640308440.07,0
1646922600000,2022-03-10,NFLX,35.62,36.70,35.33,35.68,48078000,1715278716.50,0
1646836200000,2022-03-09,NFLX,35.77,36.41,35.05,35.88,65202000,2339382663.46,0
1646749800000,2022-03-08,NFLX,34.98,35.89,34.07,34.18,64287000,2197072427.64,0
1646663400000,2022-03-07,NFLX,36.04,36.20,35.02,35.03,57084000,1999424239.75,0
1646404200000,2022-03-04,NFLX,36.80,37.48,35.72,36.17,53255000,1926393132.88,0
1646317800000,2022-03-03,NFLX,38.60,38.61,36.47,36.81,60768000,2236687727.78,0
1646231400000,2022-03-02,NFLX,38.89,38.92,37.52,38.00,53568000,2035744615.72,0
1646145000000,2022-03-01,NFLX,39.16,39.50,38.37,38.62,32904000,1270884114.07,0
1646058600000,2022-02-28,NFLX,38.73,39.78,38.21,39.45,50350000,1986408183.10,0
1645799400000,2022-02-25,NFLX,38.66,39.13,37.56,39.08,48416000,1892097368.65,0
1645713000000,2022-02-24,NFLX,35.51,39.07,35.47,39.00,70687000,2757004944.51,0
1645626600000,2022-02-23,NFLX,38.27,38.60,36.67,36.75,46143000,1695570603.37,0
1645540200000,2022-02-22,NFLX,38.90,39.24,37.30,37.74,66975000,2527502480.51,0
1645194600000,2022-02-18,NFLX,39.25,40.29,38.90,39.13,68017000,2661437303.01,0
1645108200000,2022-02-17,NFLX,39.42,39.91,38.57,38.67,46692000,1805439555.45,0
1645021800000,2022-02-16,NFLX,40.15,40.16,39.04,39.81,52777000,2100946745.13,0
1644935400000,2022-02-15,NFLX,40.38,40.92,40.10,40.75,53923000,2197146470.78,0
1644849000000,2022-02-14,NFLX,38.76,40.94,38.69,39.66,72022000,2856176561.70,0
1644589800000,2022-02-11,NFLX,40.53,41.16,38.76,39.13,75589000,2957873198.22,0
1644503400000,2022-02-10,NFLX,40.21,40.80,39.64,40.63,84529000,3434159590.13,0
1644417000000,2022-02-09,NFLX,40.87,41.30,39.88,41.29,77382000,3195025511.35,0
1644330600000,2022-02-08,NFLX,39.82,40.66,39.58,40.35,68185000,2751469348.70,0
1644244200000,2022-02-07,NFLX,41.02,41.24,39.35,40.21,82329000,3310449014.63,0
1643985000000,2022-02-04,NFLX,40.73,41.28,39.66,41.02,77898000,3195142132.87,0
1643898600000,2022-02-03,NFLX,42.14,42.93,40.43,40.56,99052000,4017549256.03,0
1643812200000,2022-02-02,NFLX,44.83,45.20,42.65,42.95,143460000,6161320347.06,0
1643725800000,2022-02-01,NFLX,43.30,45.85,42.55,45.71,225681000,10316555835.38,0
1643639400000,2022-01-31,NFLX,40.20,42.77,39.82,42.71,200475000,8563089290.71,0
1643380200000,2022-01-28,NFLX,38.68,38.70,37.21,38.44,119666000,4599482474.60,0
1643293800000,2022-01-27,NFLX,38.21,39.48,37.81,38.67,243247000,9406361044.60,0
1643207400000,2022-01-26,NFLX,37.83,38.27,35.66,35.97,126840000,4562434954.83,0
1643121000000,2022-01-25,NFLX,37.91,38.77,36.51,36.64,151458000,5549723777.16,0
1643034600000,2022-01-24,NFLX,38.39,38.73,35.15,38.72,323460000,12522753949.36,0
1642775400000,2022-01-21,NFLX,40.04,40.92,38.00,39.75,589043000,23414459250.00,0
1642689000000,2022-01-20,NFLX,51.78,52.66,50.69,50.83,126590000,6433936846.58,0
1642602600000,2022-01-19,NFLX,51.50,52.32,51.05,51.59,43535000,2245796446.23,0
1642516200000,2022-01-18,NFLX,52.01,52.17,50.87,51.08,48391000,2471812368.61,0
1642170600000,2022-01-14,NFLX,51.76,53.84,51.19,52.57,78611000,4132501678.19,0
1642084200000,2022-01-13,NFLX,53.71,54.08,51.83,51.92,44751000,2323471838.06,0
1641997800000,2022-01-12,NFLX,54.43,54.43,53.20,53.72,37874000,2034667032.62,0
1641911400000,2022-01-11,NFLX,53.70,54.39,53.01,54.08,30778000,1664597340.73,0
1641825000000,2022-01-10,NFLX,53.85,54.37,52.63,53.99,44861000,2421821112.38,0
1641565800000,2022-01-07,NFLX,54.95,55.34,53.82,54.11,33829000,1830351839.93,0
1641479400000,2022-01-06,NFLX,55.43,56.34,54.20,55.33,57118000,3160281740.07,0
1641393000000,2022-01-05,NFLX,59.20,59.28,56.69,56.75,41487000,2354470178.42,0
1641306600000,2022-01-04,NFLX,59.99,60.04,58.16,59.12,43931000,2596981138.74,0
1641220200000,2022-01-03,NFLX,60.56,61.00,59.06,59.74,30675000,1832432460.02,0
1640961000000,2021-12-31,NFLX,61.00,61.41,60.21,60.24,19959000,1202409985.65,0
1640874600000,2021-12-30,NFLX,61.30,62.06,61.12,61.21,16251000,994707453.05,0
1640788200000,2021-12-29,NFLX,61.07,61.40,60.47,61.05,12872000,785887099.00,0
1640701800000,2021-12-28,NFLX,61.49,61.84,60.97,61.07,18828000,1149844771.91,0
1640615400000,2021-12-27,NFLX,61.50,61.50,60.92,61.31,20615000,1263946885.66,0
1640269800000,2021-12-23,NFLX,61.64,61.69,60.76,61.41,16211000,995501305.43,0
1640183400000,2021-12-22,NFLX,60.34,61.48,60.26,61.42,23357000,1434680363.01,0
1640097000000,2021-12-21,NFLX,59.75,60.78,59.39,60.49,23194000,1403051461.45,0
1640010600000,2021-12-20,NFLX,58.64,60.29,58.43,59.37,33584000,1994016434.45,0
1639751400000,2021-12-17,NFLX,59.16,59.33,58.17,58.67,43869000,2573925851.73,0
1639665000000,2021-12-16,NFLX,59.71,60.28,58.80,59.11,31432000,1857819760.35,0
1639578600000,2021-12-15,NFLX,59.82,60.57,58.45,60.50,28662000,1734165694.36,0
1639492200000,2021-12-14,NFLX,59.87,60.23,58.81,59.80,29845000,1784701148.62,0
1639405800000,2021-12-13,NFLX,61.20,61.26,59.95,60.46,25179000,1522221656.27,0
1639146600000,2021-12-10,NFLX,61.68,61.77,60.59,61.17,27488000,1681331018.07,0
1639060200000,2021-12-09,NFLX,62.76,63.02,61.04,61.10,23763000,1451919263.74,0
1638973800000,2021-12-08,NFLX,63.00,63.25,62.32,62.81,22203000,1394525994.19,0
1638887400000,2021-12-07,NFLX,61.98,62.89,61.14,62.56,31252000,1955062574.04,0
1638801000000,2021-12-06,NFLX,60.60,61.73,60.10,61.27,30757000,1884450663.97,0
1638541800000,2021-12-03,NFLX,62.28,62.55,59.40,60.21,48293000,2907866469.43,0
1638455400000,2021-12-02,NFLX,61.71,62.54,61.29,61.65,33311000,2053523195.65,0
1638369000000,2021-12-01,NFLX,64.95,65.45,61.71,61.78,38828000,2398677372.59,0
1638282600000,2021-11-30,NFLX,66.82,67.54,64.00,64.19,56089000,3600353046.94,0
1638196200000,2021-11-29,NFLX,66.32,66.80,65.83,66.38,25294000,1679116963.93,0
1637937000000,2021-11-26,NFLX,67.50,67.64,66.07,66.56,28725000,1912050985.91,0
1637764200000,2021-11-24,NFLX,65.80,66.14,65.11,65.83,18673000,1229224961.45,0
1637677800000,2021-11-23,NFLX,65.82,66.64,64.61,65.41,23202000,1517549970.93,0
1637591400000,2021-11-22,NFLX,67.60,67.95,65.65,65.92,27644000,1822292429.38,0
1637332200000,2021-11-19,NFLX,69.24,69.42,67.50,67.88,26137000,1774179488.21,0
1637245800000,2021-11-18,NFLX,69.16,69.17,67.97,68.20,20129000,1372838128.03,0
1637159400000,2021-11-17,NFLX,69.00,70.10,68.61,69.17,27328000,1890250396.97,0
1637073000000,2021-11-16,NFLX,67.83,68.84,67.69,68.74,20774000,1428004715.62,0
1636986600000,2021-11-15,NFLX,68.12,68.53,67.15,67.93,28722000,1951171587.43,0
1636727400000,2021-11-12,NFLX,66.00,68.33,65.38,68.26,41984000,2865869890.62,0
1636641000000,2021-11-11,NFLX,65.02,66.58,64.97,65.76,28683000,1886136806.79,0
1636554600000,2021-11-10,NFLX,65.30,66.03,64.21,64.69,24058000,1556336123.52,0
