https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume PYPL,Volume USDT,tradecount
1646922600000,2022-03-10,PYPL,99.05,99.32,96.40,98.55,14703200,1449000404.87,0
1646836200000,2022-03-09,PYPL,98.12,100.73,97.29,100.22,20811300,2085708511.40,0
1646749800000,2022-03-08,PYPL,93.04,98.60,92.25,94.90,25130900,2384922448.35,0
1646663400000,2022-03-07,PYPL,99.57,100.33,93.50,93.61,26529900,2483463955.19,0
1646404200000,2022-03-04,PYPL,100.24,102.39,98.62,99.91,20151600,2013346429.80,0
1646317800000,2022-03-03,PYPL,107.66,107.75,100.86,101.34,20330800,2060323197.55,0
1646231400000,2022-03-02,PYPL,105.61,107.23,103.69,106.61,17023500,1814875345.39,0
1646145000000,2022-03-01,PYPL,112.73,112.75,105.56,106.51,19597700,2087351068.87,0
1646058600000,2022-02-28,PYPL,110.31,113.54,108.93,111.93,25719300,2878761256.85,0
1645799400000,2022-02-25,PYPL,106.15,111.10,104.53,110.94,33806900,3750537568.54,0
1645713000000,2022-02-24,PYPL,94.74,105.26,94.50,105.02,35400600,3717770893.16,0
1645626600000,2022-02-23,PYPL,105.02,105.55,100.60,100.72,25263600,2544549822.84,0
1645540200000,2022-02-22,PYPL,102.15,105.08,101.71,103.17,28422200,2932318321.96,0
1645194600000,2022-02-18,PYPL,106.00,106.74,103.03,103.65,28157400,2918514552.96,0
1645108200000,2022-02-17,PYPL,109.99,111.41,104.99,105.20,33972200,3573875336.33,0
1645021800000,2022-02-16,PYPL,114.70,114.79,110.38,110.54,28938700,3198883924.49,0
1644935400000,2022-02-15,PYPL,115.42,116.40,114.01,115.46,19007600,2194617478.60,0
1644849000000,2022-02-14,PYPL,113.62,116.63,113.00,114.12,22787000,2600452502.59,0
1644589800000,2022-02-11,PYPL,119.65,120.89,114.73,115.29,24624900,2839004743.54,0
1644503400000,2022-02-10,PYPL,121.54,125.28,118.48,119.02,30012600,3572099551.25,0
1644417000000,2022-02-09,PYPL,122.21,123.97,119.81,122.94,29475600,3623730335.96,0
1644330600000,2022-02-08,PYPL,121.02,123.33,118.55,120.26,30862700,3711548367.93,0
1644244200000,2022-02-07,PYPL,126.58,129.42,120.50,121.41,30384500,3688982256.27,0
1643985000000,2022-02-04,PYPL,124.39,126.70,121.40,126.08,33103500,4173689340.61,0
1643898600000,2022-02-03,PYPL,129.95,131.45,123.85,124.30,52101200,6476179319.00,0
1643812200000,2022-02-02,PYPL,139.89,139.90,129.01,132.57,136264000,18064519478.03,0
1643725800000,2022-02-01,PYPL,172.77,176.20,170.53,175.80,23286900,4093837091.07,0
1643639400000,2022-01-31,PYPL,164.44,172.16,163.22,171.94,14260000,2451864434.81,0
1643380200000,2022-01-28,PYPL,158.37,163.64,156.79,163.52,9861700,1612585226.13,0
1643293800000,2022-01-27,PYPL,159.43,162.55,156.54,158.11,12657000,2001198277.73,0
1643207400000,2022-01-26,PYPL,162.09,165.33,155.49,156.98,15966500,2506421101.78,0
1643121000000,2022-01-25,PYPL,159.80,160.91,155.27,158.20,13268100,2099013379.51,0
1643034600000,2022-01-24,PYPL,156.11,162.45,152.08,162.17,23632200,3832433830.73,0
1642775400000,2022-01-21,PYPL,171.80,172.96,163.30,163.54,20051000,3279140405.38,0
1642689000000,2022-01-20,PYPL,175.01,179.88,173.04,173.28,13992500,2424620382.92,0
1642602600000,2022-01-19,PYPL,174.35,177.28,172.60,173.55,13715700,2380359776.86,0
1642516200000,2022-01-18,PYPL,176.96,179.68,174.00,174.46,12721300,2219358083.41,0
1642170600000,2022-01-14,PYPL,179.15,182.00,175.40,178.42,14374400,2564680421.68,0
1642084200000,2022-01-13,PYPL,187.78,190.84,180.35,181.01,12779900,2313289628.80,0
1641997800000,2022-01-12,PYPL,189.70,191.45,185.28,187.20,13588800,2543823318.53,0
1641911400000,2022-01-11,PYPL,182.99,192.85,182.62,191.52,12867700,2464421958.98,0
1641825000000,2022-01-10,PYPL,185.75,185.75,177.40,182.95,14701600,2689657675.13,0
1641565800000,2022-01-07,PYPL,190.02,193.12,186.30,187.60,12627300,2368881557.07,0
1641479400000,2022-01-06,PYPL,185.52,195.00,185.07,192.27,14206300,2731445361.70,0
1641393000000,2022-01-05,PYPL,189.87,194.25,187.15,187.16,13227600,2475677664.44,0
1641306600000,2022-01-04,PYPL,196.00,196.10,188.19,191.14,14198000,2713805711.33,0
1641220200000,2022-01-03,PYPL,191.41,196.00,189.95,194.94,12788200,2492931739.22,0
1640961000000,2021-12-31,PYPL,191.45,192.23,188.40,188.58,7360400,1388024245.48,0
1640874600000,2021-12-30,PYPL,189.61,193.95,188.91,191.88,9634800,1848725471.04,0
1640788200000,2021-12-29,PYPL,190.03,191.27,187.83,189.97,7038700,1337141847.59,0
1640701800000,2021-12-28,PYPL,192.19,194.00,189.11,190.10,7969400,1514982988.64,0
1640615400000,2021-12-27,PYPL,192.39,193.92,191.08,192.01,8351800,1603629072.12,0
1640269800000,2021-12-23,PYPL,192.47,192.96,190.25,192.01,7762000,1490381577.36,0
1640183400000,2021-12-22,PYPL,189.16,191.77,188.04,191.68,9541600,1828933818.12,0
1640097000000,2021-12-21,PYPL,183.18,189.29,183.08,189.14,12515500,2367181662.36,0
1640010600000,2021-12-20,PYPL,182.53,184.41,181.67,182.68,10906800,1992454144.12,0
1639751400000,2021-12-17,PYPL,187.01,187.84,181.99,186.20,18899800,3519142702.32,0
1639665000000,2021-12-16,PYPL,194.17,195.24,188.25,188.75,12326100,2326551375.00,0
1639578600000,2021-12-15,PYPL,185.12,191.10,183.67,190.66,11278500,2150358851.30,0
1639492200000,2021-12-14,PYPL,183.74,189.14,182.78,186.80,11414200,2132172594.83,0
1639405800000,2021-12-13,PYPL,187.50,190.20,185.30,186.38,11812200,2201557893.68,0
1639146600000,2021-12-10,PYPL,192.94,194.15,186.80,188.51,11908100,2244795865.59,0
1639060200000,2021-12-09,PYPL,196.06,196.42,191.44,191.75,11550700,2214846725.00,0
1638973800000,2021-12-08,PYPL,191.95,197.69,190.09,197.35,14433200,2848392108.09,0
1638887400000,2021-12-07,PYPL,188.67,192.83,188.43,191.02,17772700,3394941229.93,0
1638801000000,2021-12-06,PYPL,183.41,186.07,179.20,184.86,13303400,2459266532.12,0
1638541800000,2021-12-03,PYPL,187.73,187.80,179.29,183.93,20737500,3814248223.11,0
1638455400000,2021-12-02,PYPL,180.10,188.80,179.73,187.15,20422700,3822108180.35,0
1638369000000,2021-12-01,PYPL,187.77,190.35,179.15,179.32,19491300,3495180058.76,0
1638282600000,2021-11-30,PYPL,186.47,188.82,180.50,184.89,21144300,3909369614.09,0
1638196200000,2021-11-29,PYPL,188.92,189.90,182.43,187.24,16308200,3053547457.58,0
1637937000000,2021-11-26,PYPL,188.38,193.00,186.83,187.79,11080400,2080788241.61,0
1637764200000,2021-11-24,PYPL,187.00,189.64,184.74,188.71,13359100,2520995850.69,0
1637677800000,2021-11-23,PYPL,189.15,190.79,185.20,188.05,20004500,3761846286.05,0
1637591400000,2021-11-22,PYPL,193.62,193.90,184.27,189.48,29956600,5676176440.01,0
1637332200000,2021-11-19,PYPL,202.19,202.50,193.07,193.61,24607500,4764258090.02,0
1637245800000,2021-11-18,PYPL,206.99,207.50,199.20,200.50,19980100,4006010050.00,0
1637159400000,2021-11-17,PYPL,211.15,213.97,203.35,206.27,23095600,4763929510.68,0
1637073000000,2021-11-16,PYPL,214.89,215.97,211.77,215.67,16697500,3601149794.43,0
1636986600000,2021-11-15,PYPL,212.22,214.21,210.71,212.54,17433100,3705230956.96,0
1636727400000,2021-11-12,PYPL,203.25,210.02,201.48,208.30,20954600,4364843243.95,0
1636641000000,2021-11-11,PYPL,207.92,208.31,201.56,202.03,17712100,3578375541.38,0
1636554600000,2021-11-10,PYPL,204.10,208.20,202.78,204.64,23585900,4826618561.60,0
1636468200000,2021-11-09,PYPL,212.40,212.40,200.68,205.42,63995100,13145873324.82,0
1636381800000,2021-11-08,PYPL,227.96,230.97,226.25,229.42,23213900,5325732895.49,0
1636119000000,2021-11-05,PYPL,230.00,230.42,224.60,225.78,16665600,3762759147.66,0
1636032600000,2021-11-04,PYPL,231.61,231.92,225.00,228.22,14158900,3231344175.28,0
1635946200000,2021-11-03,PYPL,228.33,230.90,225.31,230.38,14178000,3266327709.23,0
1635859800000,2021-11-02,PYPL,232.54,232.76,227.80,229.46,12676700,2908795667.11,0
1635773400000,2021-11-01,PYPL,232.70,233.55,230.19,231.28,14054900,3250617254.84,0
1635514200000,2021-10-29,PYPL,235.43,238.90,231.71,232.59,13010800,3026181924.35,0
1635427800000,2021-10-28,PYPL,237.00,237.94,232.78,236.83,14288300,3383898115.16,0
1635341400000,2021-10-27,PYPL,243.85,244.69,233.92,234.94,19043900,4474173912.49,0
1635255000000,2021-10-26,PYPL,249.45,249.88,241.01,243.00,14404300,3500244900.00,0
1635168600000,2021-10-25,PYPL,254.96,255.52,245.82,246.88,23046700,5689769408.53,0
1634909400000,2021-10-22,PYPL,243.73,246.66,239.75,240.40,24170900,5810684212.47,0
1634823000000,2021-10-21,PYPL,258.61,258.96,242.98,243.21,42508900,10338589854.40,0
1634736600000,2021-10-20,PYPL,273.00,273.51,253.10,258.36,31271700,8079355953.92,0
1634650200000,2021-10-19,PYPL,271.01,273.27,269.83,271.70,3985900,1082969078.66,0
1634563800000,2021-10-18,PYPL,266.39,270.44,264.71,270.33,4367100,1180558084.36,0
1634304600000,2021-10-15,PYPL,268.70,269.72,265.44,268.35,5007900,1343869995.57,0
1634218200000,2021-10-14,PYPL,261.50,267.41,260.20,266.45,7850600,2091792465.83,0
1634131800000,2021-10-13,PYPL,258.73,261.24,254.24,256.36,6024100,1544338187.76,0
1634045400000,2021-10-12,PYPL,256.00,257.97,253.78,255.85,4289300,1097417431.18,0
1633959000000,2021-10-11,PYPL,257.93,260.66,254.69,255.05,5031700,1283335100.36,0
1633699800000,2021-10-08,PYPL,264.95,265.47,259.80,260.06,4095900,1065179744.00,0
1633613400000,2021-10-07,PYPL,265.95,268.69,263.07,263.54,5276400,1390542501.09,0
1633527000000,2021-10-06,PYPL,256.29,264.39,256.03,264.06,4615300,1218716106.73,0
1633440600000,2021-10-05,PYPL,255.22,262.77,253.59,260.15,6326600,1645864951.39,0
1633354200000,2021-10-04,PYPL,261.84,262.57,251.59,255.01,7267200,1853208632.08,0
1633095000000,2021-10-01,PYPL,261.45,265.82,260.11,264.65,4560400,1206909832.17,0
1633008600000,2021-09-30,PYPL,259.65,263.47,258.73,260.21,5321700,1384759511.53,0
1632922200000,2021-09-29,PYPL,263.51,264.46,256.89,259.00,6829100,1768736900.00,0
1632835800000,2021-09-28,PYPL,269.89,271.44,261.68,262.19,8352400,2189915776.39,0
1632749400000,2021-09-27,PYPL,274.78,276.78,272.19,273.39,4614900,1261667578.60,0
1632490200000,2021-09-24,PYPL,276.02,278.33,274.69,278.11,3985800,1108490779.61,0
1632403800000,2021-09-23,PYPL,274.45,279.95,273.78,279.10,5409600,1509819393.02,0
1632317400000,2021-09-22,PYPL,270.46,273.47,266.50,272.34,5574100,1518050373.59,0
1632231000000,2021-09-21,PYPL,271.75,272.30,267.80,269.49,4326100,1165840646.75,0
1632144600000,2021-09-20,PYPL,271.55,273.00,265.68,269.91,7728300,2085945481.30,0
1631885400000,2021-09-17,PYPL,282.18,282.50,275.92,276.34,8117200,2243107018.27,0
1631799000000,2021-09-16,PYPL,281.04,283.69,280.39,282.97,3606700,1020587903.40,0
1631712600000,2021-09-15,PYPL,284.21,285.75,279.50,282.43,4056800,1145761994.29,0
1631626200000,2021-09-14,PYPL,281.84,283.17,279.71,282.24,4216700,1190121366.82,0
1631539800000,2021-09-13,PYPL,286.72,287.19,277.80,280.49,4836500,1356589837.77,0
1631280600000,2021-09-10,PYPL,288.60,289.00,284.11,284.32,3816600,1085135739.95,0
1631194200000,2021-09-09,PYPL,287.45,289.37,285.08,286.88,4170000,1196289620.36,0
1631107800000,2021-09-08,PYPL,296.55,296.70,283.33,285.23,11039300,3148739660.28,0
1631021400000,2021-09-07,PYPL,290.41,293.68,288.04,293.26,6787500,1990502316.28,0
1630675800000,2021-09-03,PYPL,285.03,290.38,284.40,289.13,5285700,1528254466.81,0
1630589400000,2021-09-02,PYPL,288.90,288.90,285.25,285.53,4645500,1326429609.33,0
1630503000000,2021-09-01,PYPL,290.10,290.90,286.36,286.75,5568300,1596710025.00,0
1630416600000,2021-08-31,PYPL,290.93,292.65,284.34,288.66,8911800,2572480220.64,0
1630330200000,2021-08-30,PYPL,279.61,290.41,279.08,288.47,14631000,4220604587.86,0
1630071000000,2021-08-27,PYPL,274.03,278.89,273.67,278.33,3917000,1090218557.40,0
1629984600000,2021-08-26,PYPL,277.89,278.68,273.52,273.62,3626400,992255550.29,0
1629898200000,2021-08-25,PYPL,279.82,279.83,276.77,277.69,4392600,1219781104.72,0
1629811800000,2021-08-24,PYPL,278.93,279.58,276.51,279.51,3542600,990192160.60,0
1629725400000,2021-08-23,PYPL,275.75,278.29,273.02,276.98,5507500,1525467410.51,0
1629466200000,2021-08-20,PYPL,269.54,273.93,269.54,272.96,4179500,1140836284.29,0
1629379800000,2021-08-19,PYPL,267.19,272.01,266.60,270.58,5119900,1385342473.25,0
1629293400000,2021-08-18,PYPL,271.01,272.77,268.48,268.84,4830900,1298739138.31,0
1629207000000,2021-08-17,PYPL,275.25,275.55,269.08,271.10,7966100,2159609758.62,0
1629120600000,2021-08-16,PYPL,273.73,279.19,273.56,278.28,5283700,1470348029.55,0
1628861400000,2021-08-13,PYPL,276.17,276.81,274.61,274.91,4097200,1126361267.00,0
1628775000000,2021-08-12,PYPL,274.25,276.80,273.06,274.59,4509100,1238153752.49,0
1628688600000,2021-08-11,PYPL,277.44,278.23,273.13,276.41,5785900,1599280640.19,0
1628602200000,2021-08-10,PYPL,278.94,280.49,272.50,274.37,6264100,1718681086.41,0
1628515800000,2021-08-09,PYPL,280.22,281.10,277.46,278.15,3823000,1063367426.67,0
1628256600000,2021-08-06,PYPL,280.00,282.37,276.87,279.54,6086300,1701364354.01,0
1628170200000,2021-08-05,PYPL,277.10,280.96,275.82,280.67,7354200,2064103412.75,0
1628083800000,2021-08-04,PYPL,274.07,276.09,270.67,275.50,6616900,1822955950.00,0
1627997400000,2021-08-03,PYPL,272.06,274.54,269.57,273.50,8323000,2276340500.00,0
1627911000000,2021-08-02,PYPL,276.89,276.89,270.43,270.99,10082800,2732337873.54,0
1627651800000,2021-07-30,PYPL,280.24,280.50,274.21,275.53,11693300,3221854934.73,0
1627565400000,2021-07-29,PYPL,285.37,289.00,281.60,283.17,18237000,5164171534.88,0
1627479000000,2021-07-28,PYPL,300.74,302.43,296.78,301.98,9185000,2773686400.91,0
1627392600000,2021-07-27,PYPL,305.50,306.34,294.89,300.48,6938400,2084850508.23,0
1627306200000,2021-07-26,PYPL,309.66,310.16,305.23,306.80,3805900,1167650073.54,0
1627047000000,2021-07-23,PYPL,305.76,309.48,304.20,308.53,4231100,1305421277.84,0
1626960600000,2021-07-22,PYPL,302.02,304.57,301.87,303.69,3601500,1093739543.79,0
1626874200000,2021-07-21,PYPL,296.49,301.83,296.20,301.77,5497100,1658859806.61,0
1626787800000,2021-07-20,PYPL,295.52,300.03,291.57,298.07,5424100,1616761526.73,0
1626701400000,2021-07-19,PYPL,292.35,295.07,288.81,294.85,5681500,1675190309.68,0
1626442200000,2021-07-16,PYPL,297.23,298.75,294.44,294.63,4268900,1257746027.84,0
1626355800000,2021-07-15,PYPL,300.86,301.18,294.14,296.51,4943500,1465797233.28,0
1626269400000,2021-07-14,PYPL,303.01,304.81,299.33,300.75,4848200,1458096150.00,0
1626183000000,2021-07-13,PYPL,302.19,307.82,298.75,301.19,7235000,2179109667.66,0
1626096600000,2021-07-12,PYPL,302.37,303.50,298.56,302.97,5456000,1653004326.66,0
1625837400000,2021-07-09,PYPL,296.41,300.83,295.00,300.21,5543300,1664154045.63,0
1625751000000,2021-07-08,PYPL,292.10,295.86,289.46,295.05,5912000,1744335527.83,0
1625664600000,2021-07-07,PYPL,294.90,299.31,291.91,297.13,6713900,1994901139.78,0
1625578200000,2021-07-06,PYPL,290.04,294.53,289.52,292.64,5043500,1475929913.88,0
1625232600000,2021-07-02,PYPL,290.94,292.43,288.92,290.24,4169400,1210126615.28,0
1625146200000,2021-07-01,PYPL,290.33,291.90,285.76,289.00,5647400,1632098600.00,0
1625059800000,2021-06-30,PYPL,291.53,292.70,289.51,291.48,4236000,1234709326.54,0
1624973400000,2021-06-29,PYPL,292.97,295.18,291.53,292.76,4333200,1268587674.32,0
1624887000000,2021-06-28,PYPL,290.85,294.26,289.78,293.65,5058600,1485457859.12,0
1624627800000,2021-06-25,PYPL,292.60,292.87,287.80,289.60,6616900,1916254280.39,0
1624541400000,2021-06-24,PYPL,290.18,296.01,289.64,293.21,7160300,2099471501.82,0
1624455000000,2021-06-23,PYPL,285.94,288.55,284.78,288.12,4966700,1431005579.75,0
1624368600000,2021-06-22,PYPL,281.70,287.46,280.22,286.75,6049400,1734665450.00,0
1624282200000,2021-06-21,PYPL,283.28,284.30,276.73,283.10,7287800,2063176224.48,0
1624023000000,2021-06-18,PYPL,275.30,286.38,274.86,283.38,14713400,4169483363.84,0
1623936600000,2021-06-17,PYPL,268.50,279.37,268.46,278.11,8071100,2244653502.77,0
1623850200000,2021-06-16,PYPL,271.45,275.16,265.31,268.82,6874600,1848030022.35,0
1623763800000,2021-06-15,PYPL,274.73,274.73,270.68,271.89,5371100,1460348457.68,0
1623677400000,2021-06-14,PYPL,271.90,274.97,270.60,274.93,5174200,1422542768.10,0
1623418200000,2021-06-11,PYPL,268.75,271.90,268.40,271.45,4494600,1220059224.87,0
1623331800000,2021-06-10,PYPL,263.07,269.65,261.69,269.47,6055700,1631829486.39,0
1623245400000,2021-06-09,PYPL,265.00,268.20,263.26,263.60,4653000,1226530828.40,0
1623159000000,2021-06-08,PYPL,261.57,264.55,260.57,263.15,4427000,1164965022.98,0
1623072600000,2021-06-07,PYPL,262.48,262.94,260.19,260.60,3979800,1037135904.29,0
1622813400000,2021-06-04,PYPL,259.51,263.46,259.15,263.04,4086100,1074807778.92,0
1622727000000,2021-06-03,PYPL,258.40,260.98,256.15,257.79,4947100,1275312951.27,0
1622640600000,2021-06-02,PYPL,260.48,264.78,259.58,262.17,6801800,1783227997.33,0
1622554200000,2021-06-01,PYPL,261.08,263.42,256.52,259.27,5869600,1521811127.51,0
1622208600000,2021-05-28,PYPL,261.07,263.15,259.87,260.02,4281800,1113353588.96,0
1622122200000,2021-05-27,PYPL,259.86,260.64,256.28,259.47,7051200,1829574872.61,0
1622035800000,2021-05-26,PYPL,259.78,262.32,259.16,261.37,5405300,1412783234.61,0
1621949400000,2021-05-25,PYPL,258.50,260.37,257.28,258.65,6048100,1564341028.09,0
1621863000000,2021-05-24,PYPL,254.13,257.60,252.43,257.17,6370100,1638198702.54,0
1621603800000,2021-05-21,PYPL,253.80,255.21,250.41,250.69,6842200,1715271134.70,0
1621517400000,2021-05-20,PYPL,246.99,252.93,245.35,251.54,8112900,2040718811.53,0
1621431000000,2021-05-19,PYPL,235.86,245.34,235.11,244.63,7210500,1763904650.21,0
1621344600000,2021-05-18,PYPL,243.50,247.43,242.65,243.21,4726800,1149605059.74,0
1621258200000,2021-05-17,PYPL,245.15,246.24,240.60,244.36,5185100,1267031039.16,0
1620999000000,2021-05-14,PYPL,244.02,247.12,242.27,246.29,6729700,1657457767.82,0
1620912600000,2021-05-13,PYPL,241.92,245.68,237.80,240.80,7274000,1751579222.20,0
1620826200000,2021-05-12,PYPL,240.59,246.50,238.82,239.91,8649800,2075173549.68,0
1620739800000,2021-05-11,PYPL,235.00,250.55,233.61,248.60,9258200,2301588576.51,0
1620653400000,2021-05-10,PYPL,252.01,252.41,243.45,243.63,8909200,2170548439.50,0
1620394200000,2021-05-07,PYPL,255.92,258.64,251.64,253.36,10170000,2576671206.21,0
1620307800000,2021-05-06,PYPL,256.00,256.31,245.11,252.02,17998700,4536032450.90,0
1620221400000,2021-05-05,PYPL,254.92,254.92,246.24,247.40,9507300,2352105961.97,0
1620135000000,2021-05-04,PYPL,255.73,256.80,246.65,250.16,9217300,2305799801.75,0
1620048600000,2021-05-03,PYPL,265.06,265.80,256.18,259.09,7522000,1948874952.45,0
1619789400000,2021-04-30,PYPL,265.00,266.15,261.60,262.29,6594500,1729671461.35,0
1619703000000,2021-04-29,PYPL,273.26,273.87,263.53,267.85,5663700,1517022079.57,0
1619616600000,2021-04-28,PYPL,268.76,275.25,267.17,271.09,5530300,1499209006.75,0
1619530200000,2021-04-27,PYPL,272.05,273.82,268.03,268.82,4296200,1154904515.47,0
1619443800000,2021-04-26,PYPL,266.66,271.75,265.92,271.72,5327800,1447669822.50,0
1619184600000,2021-04-23,PYPL,260.97,267.79,260.97,266.03,6297500,1675323917.31,0
1619098200000,2021-04-22,PYPL,265.13,268.16,259.40,262.27,5983200,1569213798.27,0
1619011800000,2021-04-21,PYPL,261.41,266.00,259.27,264.89,4669100,1236797967.40,0
1618925400000,2021-04-20,PYPL,269.62,272.58,262.24,264.43,6208400,1641687166.53,0
1618839000000,2021-04-19,PYPL,267.13,268.50,263.90,267.91,5258200,1408724381.26,0
1618579800000,2021-04-16,PYPL,273.16,274.15,268.59,269.87,6061600,1635843962.40,0
1618493400000,2021-04-15,PYPL,271.36,276.12,270.16,274.00,7542800,2066727200.00,0
1618407000000,2021-04-14,PYPL,275.84,277.86,266.20,267.21,8507200,2273208839.31,0
1618320600000,2021-04-13,PYPL,271.27,276.87,271.00,275.43,7284400,2006342238.65,0
1618234200000,2021-04-12,PYPL,265.39,270.33,262.59,269.03,6681200,1797443227.84,0
1617975000000,2021-04-09,PYPL,262.98,266.94,261.38,266.77,6689700,1784611195.50,0
1617888600000,2021-04-08,PYPL,260.16,265.00,258.17,264.50,9059100,2396131950.00,0
1617802200000,2021-04-07,PYPL,253.07,259.22,251.07,255.60,7243200,1851361964.21,0
1617715800000,2021-04-06,PYPL,251.65,255.00,249.50,253.19,5580400,1412901489.62,0
1617629400000,2021-04-05,PYPL,250.51,251.76,245.70,251.02,5744400,1441959312.54,0
1617283800000,2021-04-01,PYPL,248.04,252.65,246.04,247.54,6990100,1730329307.07,0
1617197400000,2021-03-31,PYPL,238.11,245.23,237.27,242.84,7633400,1853694828.05,0
1617111000000,2021-03-30,PYPL,236.88,238.36,232.63,236.54,6242000,1476482638.09,0
1617024600000,2021-03-29,PYPL,241.58,243.20,233.61,235.67,7510900,1770093789.25,0
