https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume CRM,Volume USDT,tradecount
1685712600000,2023-06-02,CRM,212.90,216.14,210.43,213.03,11026900,2349060493.54,0
1685626200000,2023-06-01,CRM,208.22,215.36,206.06,212.90,20907400,4451185332.39,0
1685539800000,2023-05-31,CRM,219.55,225.00,217.06,223.38,19624000,4383609215.82,0
1685453400000,2023-05-30,CRM,219.27,222.14,215.73,218.87,10421000,2280844219.12,0
1685107800000,2023-05-26,CRM,212.80,216.15,212.55,215.44,6933300,1493710168.93,0
1685021400000,2023-05-25,CRM,212.02,212.33,208.44,209.91,6496700,1363722320.79,0
1684935000000,2023-05-24,CRM,206.04,210.21,205.42,209.06,4894000,1023139628.05,0
1684848600000,2023-05-23,CRM,207.74,209.64,206.47,206.64,4256800,879625149.40,0
1684762200000,2023-05-22,CRM,209.17,212.82,209.04,210.26,3890800,818079586.63,0
1684503000000,2023-05-19,CRM,212.96,213.24,209.93,210.36,6091600,1281428979.72,0
1684416600000,2023-05-18,CRM,209.50,213.88,209.33,213.32,5165500,1101904497.83,0
1684330200000,2023-05-17,CRM,206.50,209.49,204.80,209.38,5772200,1208583264.18,0
1684243800000,2023-05-16,CRM,201.93,205.67,201.75,204.56,4423200,904809781.20,0
1684157400000,2023-05-15,CRM,203.75,205.40,202.48,203.33,4518200,918685614.27,0
1683898200000,2023-05-12,CRM,203.43,203.96,200.13,201.81,4733600,955287804.44,0
1683811800000,2023-05-11,CRM,202.91,203.80,198.55,203.47,5366300,1091881067.55,0
1683725400000,2023-05-10,CRM,204.94,206.28,203.04,204.85,6535600,1338817699.89,0
1683639000000,2023-05-09,CRM,196.78,203.80,196.78,201.18,6996800,1407616172.75,0
1683552600000,2023-05-08,CRM,198.72,200.50,196.08,197.90,4169400,825124234.55,0
1683293400000,2023-05-05,CRM,193.95,198.11,193.25,197.59,4284400,846554580.31,0
1683207000000,2023-05-04,CRM,191.90,194.56,190.76,192.38,4386500,843874891.42,0
1683120600000,2023-05-03,CRM,194.21,195.79,192.56,192.61,3779900,728046541.31,0
1683034200000,2023-05-02,CRM,198.02,198.41,192.93,193.84,6051000,1172925817.84,0
1682947800000,2023-05-01,CRM,197.76,199.05,197.12,197.79,2882900,570208771.64,0
1682688600000,2023-04-28,CRM,196.15,198.65,195.27,198.37,4094600,812245782.01,0
1682602200000,2023-04-27,CRM,194.17,197.51,193.27,195.94,4794400,939414747.71,0
1682515800000,2023-04-26,CRM,192.62,194.37,190.57,191.52,4007600,767535569.12,0
