https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume DIS,Volume USDT,tradecount
1683639000000,2023-05-09,DIS,102.91,102.98,102.09,102.18,6829900,697879184.08,0
1683552600000,2023-05-08,DIS,101.70,103.91,101.69,102.97,10810100,1113116010.20,0
1683293400000,2023-05-05,DIS,98.59,100.85,98.11,100.52,9300100,934846020.78,0
1683207000000,2023-05-04,DIS,99.54,99.54,96.61,97.45,13260700,1292255174.53,0
1683120600000,2023-05-03,DIS,101.06,102.58,100.64,100.86,7772100,783894010.74,0
1683034200000,2023-05-02,DIS,101.33,101.70,99.62,100.60,6955900,699763529.39,0
1682947800000,2023-05-01,DIS,102.41,102.61,101.61,102.21,6909500,706219988.67,0
1682688600000,2023-04-28,DIS,99.37,102.56,99.08,102.50,11329700,1161294250.00,0
1682602200000,2023-04-27,DIS,97.13,100.07,96.71,99.93,8166500,816078347.49,0
1682515800000,2023-04-26,DIS,97.84,98.48,96.46,96.61,8634500,834179050.27,0
1682429400000,2023-04-25,DIS,99.38,99.71,98.01,98.01,6511400,638182327.91,0
1682343000000,2023-04-24,DIS,100.15,100.74,98.67,99.68,8540600,851327010.61,0
1682083800000,2023-04-21,DIS,98.16,99.72,97.72,99.57,9468000,942728757.11,0
1681997400000,2023-04-20,DIS,97.75,98.58,97.39,98.07,7762700,761287986.63,0
1681911000000,2023-04-19,DIS,99.78,99.83,98.36,98.75,11523300,1137925875.00,0
1681824600000,2023-04-18,DIS,100.61,101.15,99.60,100.93,8180100,825617495.50,0
1681738200000,2023-04-17,DIS,99.57,100.57,99.15,100.30,6705300,672541610.46,0
1681479000000,2023-04-14,DIS,100.50,100.86,98.93,99.90,7337300,732996281.20,0
1681392600000,2023-04-13,DIS,98.51,101.07,98.51,100.84,8745000,881845767.97,0
1681306200000,2023-04-12,DIS,101.25,102.22,97.70,97.94,9289200,909784270.68,0
1681219800000,2023-04-11,DIS,101.16,101.91,100.29,100.42,7504600,753611918.26,0
1681133400000,2023-04-10,DIS,99.30,100.81,98.90,100.81,8016600,808153426.43,0
1680787800000,2023-04-06,DIS,99.44,100.32,98.55,99.97,7042500,704038733.60,0
1680701400000,2023-04-05,DIS,99.70,100.18,98.63,99.91,7747200,774022780.37,0
1680615000000,2023-04-04,DIS,100.30,100.42,98.76,99.57,6794200,676498491.93,0
1680528600000,2023-04-03,DIS,100.21,100.43,99.27,99.76,7313200,729564847.62,0
1680269400000,2023-03-31,DIS,98.89,100.20,98.50,100.13,8920000,893159575.50,0
1680183000000,2023-03-30,DIS,98.73,98.92,97.67,98.10,7669500,752377938.30,0
1680096600000,2023-03-29,DIS,96.08,96.91,95.35,96.87,5889100,570477133.17,0
1680010200000,2023-03-28,DIS,95.51,96.00,94.59,94.82,5426100,514502800.34,0
1679923800000,2023-03-27,DIS,94.78,96.02,94.38,95.62,7487900,715993018.57,0
1679664600000,2023-03-24,DIS,94.81,95.00,93.02,94.08,9534600,897015185.46,0
1679578200000,2023-03-23,DIS,95.28,97.02,94.76,95.83,9527000,912972427.44,0
1679491800000,2023-03-22,DIS,97.45,97.93,94.82,94.90,8811100,836173403.44,0
1679405400000,2023-03-21,DIS,95.17,96.85,95.17,96.54,7285800,703371138.67,0
1679319000000,2023-03-20,DIS,93.43,94.92,93.00,94.22,6657200,627241392.13,0
1679059800000,2023-03-17,DIS,94.05,94.27,92.91,93.20,12943200,1206306200.50,0
1678973400000,2023-03-16,DIS,92.67,94.56,91.89,94.29,9931700,936460002.09,0
1678887000000,2023-03-15,DIS,91.63,93.36,91.41,93.10,9543800,888527765.44,0
1678800600000,2023-03-14,DIS,94.00,94.30,92.34,93.36,10323600,963811302.30,0
1678714200000,2023-03-13,DIS,91.89,94.02,90.46,92.60,11915300,1103356761.82,0
1678458600000,2023-03-10,DIS,95.60,95.90,92.83,93.57,13978800,1307996311.73,0
1678372200000,2023-03-09,DIS,99.45,100.05,95.92,96.14,8275600,795616178.95,0
1678285800000,2023-03-08,DIS,99.00,99.62,98.30,99.30,5668700,562901927.30,0
1678199400000,2023-03-07,DIS,100.40,100.94,98.89,99.06,6951300,688595761.03,0
1678113000000,2023-03-06,DIS,101.61,102.70,100.49,100.66,6773300,681800402.80,0
1677853800000,2023-03-03,DIS,99.67,101.18,98.88,101.14,7434300,751905097.46,0
1677767400000,2023-03-02,DIS,97.74,99.29,97.42,98.92,7776600,769261257.76,0
1677681000000,2023-03-01,DIS,99.19,99.63,98.10,98.54,7898300,778298489.23,0
1677594600000,2023-02-28,DIS,100.45,100.75,99.57,99.61,8233700,820158862.03,0
1677508200000,2023-02-27,DIS,100.73,101.47,100.06,100.45,6641200,667108519.73,0
1677249000000,2023-02-24,DIS,99.53,100.43,98.96,100.30,8523000,854856926.01,0
1677162600000,2023-02-23,DIS,101.45,102.05,99.61,101.73,10974800,1116466440.84,0
1677076200000,2023-02-22,DIS,101.33,102.56,101.09,101.68,9885100,1005116971.02,0
1676989800000,2023-02-21,DIS,103.55,103.73,101.83,102.09,10648200,1087074699.01,0
1676644200000,2023-02-17,DIS,105.03,105.80,103.88,105.22,9492200,998769295.59,0
1676557800000,2023-02-16,DIS,107.55,108.02,105.70,105.83,9479900,1003257834.36,0
1676471400000,2023-02-15,DIS,107.09,109.27,106.70,109.24,8156000,890961422.58,0
1676385000000,2023-02-14,DIS,106.82,108.44,105.82,107.66,10768100,1159293685.43,0
1676298600000,2023-02-13,DIS,108.10,108.29,106.55,107.66,12341500,1328685935.20,0
1676039400000,2023-02-10,DIS,108.96,109.74,107.21,108.06,15566000,1682061922.00,0
1675953000000,2023-02-09,DIS,118.04,118.18,109.81,110.36,46137200,5091701420.16,0
1675866600000,2023-02-08,DIS,112.20,113.33,110.29,111.78,27719900,3098530388.16,0
1675780200000,2023-02-07,DIS,109.30,112.12,108.86,111.63,10844000,1210515690.22,0
1675693800000,2023-02-06,DIS,110.17,110.43,108.53,109.87,11956500,1313660687.84,0
1675434600000,2023-02-03,DIS,111.47,113.14,110.37,110.71,12472500,1380830463.58,0
1675348200000,2023-02-02,DIS,110.67,113.53,109.69,113.21,13093200,1482281160.01,0
1675261800000,2023-02-01,DIS,108.50,109.94,106.90,109.39,9975500,1091219938.91,0
1675175400000,2023-01-31,DIS,107.58,108.72,107.45,108.49,8251700,895226915.37,0
1675089000000,2023-01-30,DIS,108.26,108.97,107.48,107.59,8548500,919733083.69,0
1674829800000,2023-01-27,DIS,109.26,110.58,109.16,109.54,10249700,1122752147.38,0
1674743400000,2023-01-26,DIS,108.17,109.76,107.57,109.70,9204400,1009722651.91,0
1674657000000,2023-01-25,DIS,104.96,108.16,104.18,108.12,10008000,1082064987.49,0
1674570600000,2023-01-24,DIS,104.70,108.44,102.00,106.00,8606700,912310200.00,0
1674484200000,2023-01-23,DIS,103.29,105.95,102.92,105.69,11479100,1213226107.03,0
1674225000000,2023-01-20,DIS,100.34,103.59,99.30,103.48,14549900,1505623700.84,0
1674138600000,2023-01-19,DIS,98.12,99.45,97.12,99.08,10973600,1087264308.09,0
1674052200000,2023-01-18,DIS,100.28,101.13,98.72,99.04,11384500,1127520890.42,0
1673965800000,2023-01-17,DIS,100.32,100.99,99.00,99.91,14914200,1490077776.62,0
1673620200000,2023-01-13,DIS,99.38,99.60,98.01,99.40,12230200,1215681898.66,0
1673533800000,2023-01-12,DIS,98.50,100.63,97.57,99.81,19764300,1972674734.75,0
1673447400000,2023-01-11,DIS,95.92,96.55,95.05,96.33,8757300,843590725.04,0
1673361000000,2023-01-10,DIS,94.28,95.64,93.82,95.56,6914600,660759159.12,0
1673274600000,2023-01-09,DIS,94.43,95.70,93.45,94.77,11675800,1106515526.81,0
1673015400000,2023-01-06,DIS,92.66,94.69,91.32,93.92,9828100,923055134.00,0
1672929000000,2023-01-05,DIS,91.66,92.48,90.51,91.92,11622600,1068349370.72,0
1672842600000,2023-01-04,DIS,90.00,92.75,89.36,91.98,14957200,1375763306.21,0
1672756200000,2023-01-03,DIS,88.98,89.97,87.83,88.97,14997100,1334292005.31,0
1672410600000,2022-12-30,DIS,85.73,87.12,85.23,86.88,23231000,2018309216.19,0
1672324200000,2022-12-29,DIS,85.25,88.24,84.97,87.18,13045100,1137271821.98,0
1672237800000,2022-12-28,DIS,86.08,86.69,84.07,84.17,12399500,1043665892.30,0
1672151400000,2022-12-27,DIS,87.42,87.94,85.96,86.37,11561400,998558149.75,0
1671805800000,2022-12-23,DIS,86.06,88.07,85.77,88.01,11171600,983212539.87,0
1671719400000,2022-12-22,DIS,86.03,86.73,84.69,86.67,15487400,1342292929.64,0
1671633000000,2022-12-21,DIS,87.19,88.10,86.48,86.92,11004800,956537195.85,0
1671546600000,2022-12-20,DIS,86.08,87.84,85.76,87.02,14918400,1298199117.92,0
1671460200000,2022-12-19,DIS,89.44,89.46,85.41,85.78,19225300,1649146210.53,0
1671201000000,2022-12-16,DIS,90.19,91.08,88.81,90.08,26383900,2376661760.31,0
1671114600000,2022-12-15,DIS,92.47,93.12,90.12,90.49,15957700,1444012238.91,0
1671028200000,2022-12-14,DIS,94.54,95.47,92.62,94.15,11505400,1083233427.56,0
1670941800000,2022-12-13,DIS,96.49,97.39,93.57,94.70,22882100,2166934800.17,0
1670855400000,2022-12-12,DIS,93.73,94.66,92.61,94.66,14140700,1338558713.78,0
1670596200000,2022-12-09,DIS,92.37,94.91,91.90,93.38,10111900,944249194.23,0
1670509800000,2022-12-08,DIS,92.50,93.43,91.67,92.55,9351200,865453588.54,0
1670423400000,2022-12-07,DIS,92.66,92.79,91.26,92.15,10353400,954065825.80,0
1670337000000,2022-12-06,DIS,95.73,96.00,91.98,92.29,11492400,1060633606.52,0
1670250600000,2022-12-05,DIS,98.24,99.16,95.67,95.93,10764500,1032638488.29,0
1669991400000,2022-12-02,DIS,97.46,99.69,97.01,99.43,12608100,1253623386.85,0
1669905000000,2022-12-01,DIS,97.87,98.84,96.58,98.59,13855700,1366033412.26,0
1669818600000,2022-11-30,DIS,94.95,97.94,93.87,97.87,15368100,1504075989.21,0
1669732200000,2022-11-29,DIS,96.00,96.43,93.92,94.69,13205300,1250409889.24,0
1669645800000,2022-11-28,DIS,98.21,99.13,95.43,95.69,13660000,1307125433.35,0
1669386600000,2022-11-25,DIS,98.81,99.81,98.08,98.87,6664300,658899359.30,0
1669213800000,2022-11-23,DIS,96.00,99.34,95.78,98.88,15503200,1532956373.42,0
1669127400000,2022-11-22,DIS,97.00,97.67,94.68,96.21,25753700,2477763453.42,0
1669041000000,2022-11-21,DIS,100.12,100.89,96.32,97.58,70273500,6857288258.67,0
1668781800000,2022-11-18,DIS,92.86,93.16,90.91,91.80,10011700,919074090.55,0
1668695400000,2022-11-17,DIS,92.12,92.27,90.85,91.45,12306400,1125420242.44,0
1668609000000,2022-11-16,DIS,95.22,95.22,93.72,93.95,11137700,1046386881.01,0
1668522600000,2022-11-15,DIS,96.00,97.18,93.70,95.51,15801900,1509239502.76,0
1668436200000,2022-11-14,DIS,95.85,96.62,94.21,94.28,20598000,1941979414.86,0
1668177000000,2022-11-11,DIS,91.58,95.58,91.10,95.01,22373300,2125687280.79,0
1668090600000,2022-11-10,DIS,89.75,90.50,87.61,90.46,36968100,3344134292.15,0
1668004200000,2022-11-09,DIS,90.55,91.10,86.28,86.75,62029800,5381085150.00,0
1667917800000,2022-11-08,DIS,100.74,101.97,98.05,99.90,27130300,2710317011.40,0
1667831400000,2022-11-07,DIS,100.88,101.56,98.99,100.43,11355200,1140402739.47,0
1667568600000,2022-11-04,DIS,101.15,101.16,98.11,99.58,11035800,1098944984.21,0
1667482200000,2022-11-03,DIS,100.20,100.70,98.56,99.25,8978400,891106200.00,0
1667395800000,2022-11-02,DIS,105.45,106.08,101.79,101.82,9583200,975761421.08,0
1667309400000,2022-11-01,DIS,107.70,108.84,105.64,106.00,7955800,843314800.00,0
1667223000000,2022-10-31,DIS,105.66,106.90,104.82,106.54,8814800,939128800.07,0
1666963800000,2022-10-28,DIS,104.08,106.09,103.53,105.95,7250900,768232832.87,0
1666877400000,2022-10-27,DIS,105.81,106.87,104.31,104.44,8673500,905860361.18,0
1666791000000,2022-10-26,DIS,103.53,107.43,103.53,104.63,9203700,962983105.72,0
1666704600000,2022-10-25,DIS,102.16,104.73,102.03,104.36,7687500,802267504.69,0
1666618200000,2022-10-24,DIS,102.12,103.19,100.12,101.72,8221500,836290990.04,0
1666359000000,2022-10-21,DIS,98.35,102.30,97.89,102.04,10193400,1040134545.33,0
1666272600000,2022-10-20,DIS,98.23,100.75,98.11,98.59,8212400,809660485.93,0
1666186200000,2022-10-19,DIS,100.44,101.87,98.50,98.99,11731000,1161251664.94,0
1666099800000,2022-10-18,DIS,99.87,100.37,97.64,98.48,8533500,840379108.65,0
1666013400000,2022-10-17,DIS,96.38,97.97,96.26,97.33,7083800,689466266.97,0
1665754200000,2022-10-14,DIS,97.47,98.09,94.33,94.45,8202100,774688319.97,0
1665667800000,2022-10-13,DIS,91.57,96.97,90.71,96.64,11025400,1065494649.27,0
1665581400000,2022-10-12,DIS,93.16,94.07,92.20,93.41,6156200,575050664.54,0
1665495000000,2022-10-11,DIS,94.81,95.06,92.65,93.10,8900900,828673776.42,0
1665408600000,2022-10-10,DIS,97.59,97.74,94.42,95.16,9532300,907093702.91,0
1665149400000,2022-10-07,DIS,98.51,98.80,96.45,97.16,7051000,685075185.82,0
1665063000000,2022-10-06,DIS,100.43,101.46,99.87,100.04,6728200,673089134.16,0
1664976600000,2022-10-05,DIS,100.04,101.22,98.70,100.80,7562800,762330263.08,0
1664890200000,2022-10-04,DIS,98.68,101.52,98.23,101.44,10229000,1037629784.97,0
1664803800000,2022-10-03,DIS,95.73,97.78,94.50,97.13,9468400,919665665.99,0
1664544600000,2022-09-30,DIS,96.50,97.48,94.28,94.33,12094900,1140911939.15,0
1664458200000,2022-09-29,DIS,98.53,98.60,96.23,97.45,9435100,919450466.21,0
1664371800000,2022-09-28,DIS,95.79,99.87,95.45,99.40,12895500,1281812719.68,0
1664285400000,2022-09-27,DIS,99.53,99.64,95.43,95.85,13360200,1280575149.61,0
1664199000000,2022-09-26,DIS,98.95,100.66,98.06,98.12,9760500,957700286.81,0
1663939800000,2022-09-23,DIS,100.62,101.18,98.02,99.50,11976900,1191701550.00,0
1663853400000,2022-09-22,DIS,104.21,104.66,102.02,102.16,10953400,1118999384.11,0
1663767000000,2022-09-21,DIS,107.39,108.04,104.49,104.49,9776400,1021536015.12,0
1663680600000,2022-09-20,DIS,108.28,108.41,106.86,107.57,6957400,748407515.88,0
1663594200000,2022-09-19,DIS,107.53,109.22,107.04,109.17,7979500,871122000.39,0
1663335000000,2022-09-16,DIS,109.21,109.58,106.96,108.25,15978800,1729705100.00,0
1663248600000,2022-09-15,DIS,112.39,114.41,110.71,110.77,9739800,1078877613.30,0
1663162200000,2022-09-14,DIS,111.85,112.74,109.88,112.50,8610400,968670000.00,0
1663075800000,2022-09-13,DIS,113.05,113.82,111.17,111.76,10504600,1173994118.44,0
1662989400000,2022-09-12,DIS,116.14,117.49,115.27,116.39,7923400,922204521.16,0
1662730200000,2022-09-09,DIS,113.27,115.53,113.19,115.18,9563100,1101477860.92,0
1662643800000,2022-09-08,DIS,111.07,112.99,110.36,112.33,8443300,948435904.46,0
1662557400000,2022-09-07,DIS,109.87,112.96,109.87,112.69,8193900,923370611.00,0
1662471000000,2022-09-06,DIS,111.77,111.78,108.52,110.09,9537300,1049961322.07,0
1662125400000,2022-09-02,DIS,113.05,113.89,110.84,111.20,8465100,941319094.17,0
1662039000000,2022-09-01,DIS,111.79,112.59,110.03,112.53,7718700,868585301.58,0
1661952600000,2022-08-31,DIS,112.87,113.75,111.85,112.08,7353000,824124253.46,0
1661866200000,2022-08-30,DIS,114.28,114.75,111.45,112.43,8060000,906185802.46,0
1661779800000,2022-08-29,DIS,112.54,114.47,112.41,113.53,6882700,781392922.60,0
1661520600000,2022-08-26,DIS,117.47,118.37,113.89,114.07,7807400,890590115.62,0
1661434200000,2022-08-25,DIS,117.02,117.77,116.11,117.46,6920900,812928907.66,0
1661347800000,2022-08-24,DIS,114.67,117.16,114.10,116.41,7840500,912712633.71,0
1661261400000,2022-08-23,DIS,115.98,116.37,114.62,114.86,7180700,824775206.38,0
1661175000000,2022-08-22,DIS,117.70,118.21,115.69,115.94,11575800,1342098280.26,0
1660915800000,2022-08-19,DIS,121.25,121.39,119.48,120.14,8702500,1045518344.69,0
1660829400000,2022-08-18,DIS,123.01,123.13,121.71,122.67,7343900,900876199.55,0
1660743000000,2022-08-17,DIS,123.45,124.48,122.57,122.81,9140900,1122593906.68,0
1660656600000,2022-08-16,DIS,124.73,126.48,123.45,124.96,14607300,1825328194.63,0
1660570200000,2022-08-15,DIS,121.00,125.96,120.99,124.26,24628300,3060312610.61,0
1660311000000,2022-08-12,DIS,119.00,121.61,118.92,121.57,21964800,2670260729.30,0
1660224600000,2022-08-11,DIS,122.21,123.27,117.33,117.69,50375000,5928633872.99,0
1660138200000,2022-08-10,DIS,112.48,112.67,109.91,112.43,26398700,2968005849.06,0
1660051800000,2022-08-09,DIS,109.22,109.22,107.03,108.13,8776500,949002920.89,0
1659965400000,2022-08-08,DIS,108.21,111.23,107.90,109.11,13025900,1421255956.95,0
1659706200000,2022-08-05,DIS,106.81,107.70,105.37,106.63,10100000,1076962972.26,0
1659619800000,2022-08-04,DIS,108.92,109.45,107.66,108.12,7322400,791697908.11,0
1659533400000,2022-08-03,DIS,105.73,109.70,105.73,109.02,11243000,1225711822.26,0
1659447000000,2022-08-02,DIS,105.74,106.36,104.62,104.71,9093000,952128021.68,0
1659360600000,2022-08-01,DIS,104.87,106.65,103.86,106.22,7769700,825297543.48,0
1659101400000,2022-07-29,DIS,105.14,106.34,103.37,106.10,10320000,1094951984.25,0
1659015000000,2022-07-28,DIS,103.25,104.97,102.71,104.90,7970300,836084482.16,0
1658928600000,2022-07-27,DIS,100.97,103.65,100.81,103.50,9684800,1002376800.00,0
1658842200000,2022-07-26,DIS,102.14,102.36,99.56,99.78,6346600,633263740.25,0
1658755800000,2022-07-25,DIS,102.78,103.39,101.81,102.69,6726700,690764839.42,0
1658496600000,2022-07-22,DIS,103.28,104.57,102.11,102.72,7803500,801575529.53,0
1658410200000,2022-07-21,DIS,102.71,104.25,101.61,104.18,8611300,897125236.63,0
1658323800000,2022-07-20,DIS,100.25,104.26,99.95,103.35,15112700,1561897521.94,0
1658237400000,2022-07-19,DIS,96.68,99.85,96.68,99.61,13683400,1363003482.35,0
1658151000000,2022-07-18,DIS,96.36,97.27,95.31,95.70,10430400,998189248.17,0
1657891800000,2022-07-15,DIS,92.91,95.32,92.70,95.20,14946700,1422925794.39,0
1657805400000,2022-07-14,DIS,91.48,92.04,90.23,91.84,11146400,1023685335.18,0
1657719000000,2022-07-13,DIS,92.12,93.25,91.01,92.94,12006400,1115874845.31,0
1657632600000,2022-07-12,DIS,93.58,95.25,93.31,93.60,8665300,811072066.78,0
1657546200000,2022-07-11,DIS,95.00,95.34,93.43,93.64,7643700,715756063.33,0
1657287000000,2022-07-08,DIS,96.57,97.12,95.35,95.86,7717300,739780382.71,0
1657200600000,2022-07-07,DIS,96.90,97.53,95.93,97.43,7813100,761230335.38,0
1657114200000,2022-07-06,DIS,97.53,98.19,95.40,96.08,8640200,830150431.82,0
1657027800000,2022-07-05,DIS,94.26,97.23,92.31,97.18,10660600,1035997111.25,0
1656682200000,2022-07-01,DIS,94.24,96.31,93.98,96.14,10543400,1013642469.56,0
1656595800000,2022-06-30,DIS,94.42,95.44,92.54,94.40,10983500,1036842416.76,0
1656509400000,2022-06-29,DIS,95.95,96.20,94.53,95.65,8653200,827678593.20,0
1656423000000,2022-06-28,DIS,99.74,100.40,95.78,95.92,16812400,1612645377.22,0
1656336600000,2022-06-27,DIS,98.22,98.23,95.80,96.61,10793700,1042779363.59,0
1656077400000,2022-06-24,DIS,95.45,98.57,95.40,97.78,11681200,1142187721.74,0
1655991000000,2022-06-23,DIS,93.96,94.65,92.07,94.30,11348800,1070191874.63,0
1655904600000,2022-06-22,DIS,92.17,94.61,92.01,93.50,11403500,1066227250.00,0
1655818200000,2022-06-21,DIS,94.90,95.45,93.27,93.29,16649800,1553259857.24,0
1655472600000,2022-06-17,DIS,94.01,95.97,93.47,94.34,15403800,1453194435.59,0
1655386200000,2022-06-16,DIS,94.01,95.38,93.41,94.28,15298500,1442342561.33,0
1655299800000,2022-06-15,DIS,94.61,97.30,94.09,95.88,11751600,1126743375.72,0
1655213400000,2022-06-14,DIS,96.27,96.27,93.10,94.22,12443700,1172445429.19,0
1655127000000,2022-06-13,DIS,97.61,97.61,94.83,95.71,15239700,1458591673.05,0
1654867800000,2022-06-10,DIS,101.43,102.12,99.38,99.40,15369700,1527748203.45,0
1654781400000,2022-06-09,DIS,106.53,107.06,103.25,103.30,8261200,853381985.21,0
1654695000000,2022-06-08,DIS,107.43,109.36,106.96,107.34,7019500,753473104.29,0
1654608600000,2022-06-07,DIS,106.79,107.92,106.00,107.79,7279100,784614195.66,0
1654522200000,2022-06-06,DIS,109.75,110.19,107.65,107.83,7575900,816909310.87,0
1654263000000,2022-06-03,DIS,109.17,109.85,107.92,108.67,6767600,735435079.61,0
1654176600000,2022-06-02,DIS,109.43,110.95,107.91,110.87,8829900,978971037.25,0
1654090200000,2022-06-01,DIS,112.01,112.85,108.27,109.19,11829700,1291684971.88,0
1654003800000,2022-05-31,DIS,110.00,111.24,107.91,110.44,20274600,2239126873.50,0
1653658200000,2022-05-27,DIS,106.89,109.37,106.53,109.32,13671300,1494546511.83,0
1653571800000,2022-05-26,DIS,104.22,106.13,103.96,105.61,11297800,1193160664.90,0
1653485400000,2022-05-25,DIS,101.43,103.81,101.16,103.26,11026600,1138606739.56,0
1653399000000,2022-05-24,DIS,103.71,103.84,100.13,101.59,13970200,1419232566.84,0
1653312600000,2022-05-23,DIS,103.76,106.03,101.56,105.83,14402400,1524206018.37,0
1653053400000,2022-05-20,DIS,104.49,104.80,100.05,102.42,15650400,1602913939.34,0
1652967000000,2022-05-19,DIS,103.43,105.30,102.96,103.14,11285000,1163934893.11,0
1652880600000,2022-05-18,DIS,107.38,107.66,103.88,104.30,11794000,1230114235.99,0
1652794200000,2022-05-17,DIS,107.73,108.79,106.30,108.64,11847600,1287123256.77,0
1652707800000,2022-05-16,DIS,107.46,107.62,104.85,105.18,11993600,1261486851.66,0
1652448600000,2022-05-13,DIS,105.36,107.69,105.31,107.33,16782600,1801276488.73,0
1652362200000,2022-05-12,DIS,102.90,105.00,99.47,104.31,36298800,3786327739.38,0
1652275800000,2022-05-11,DIS,107.90,110.07,104.79,105.21,26933300,2833652468.34,0
1652189400000,2022-05-10,DIS,109.84,110.70,106.14,107.68,15657700,1686021140.78,0
1652103000000,2022-05-09,DIS,108.11,110.74,106.48,106.98,17941600,1919392428.23,0
1651843800000,2022-05-06,DIS,111.77,112.09,108.30,110.29,12525200,1381404319.47,0
1651757400000,2022-05-05,DIS,114.74,115.27,111.48,112.61,12720200,1432421729.76,0
1651671000000,2022-05-04,DIS,113.37,116.44,111.83,116.19,11488300,1334825605.05,0
1651584600000,2022-05-03,DIS,114.05,114.83,112.69,113.55,11149500,1266025759.03,0
1651498200000,2022-05-02,DIS,111.71,113.66,111.01,113.50,14300700,1623129450.00,0
1651239000000,2022-04-29,DIS,115.20,115.99,111.36,111.63,16907000,1887328363.56,0
1651152600000,2022-04-28,DIS,115.22,116.00,112.69,115.29,23192100,2673817230.23,0
1651066200000,2022-04-27,DIS,115.43,116.90,113.39,115.21,15553000,1791861115.76,0
1650979800000,2022-04-26,DIS,119.15,119.15,115.64,115.77,16116000,1865749265.90,0
1650893400000,2022-04-25,DIS,117.66,120.33,116.75,119.95,16491000,1978095399.67,0
1650634200000,2022-04-22,DIS,120.01,121.89,118.15,118.27,19472800,2303047990.63,0
1650547800000,2022-04-21,DIS,125.54,126.45,121.28,121.66,18688600,2273655144.44,0
1650461400000,2022-04-20,DIS,126.05,127.35,124.11,124.57,36465700,4542532237.87,0
1650375000000,2022-04-19,DIS,128.09,133.19,127.79,131.90,12767200,1683993602.08,0
1650288600000,2022-04-18,DIS,130.07,130.22,126.82,127.77,10571000,1350656634.51,0
1649943000000,2022-04-14,DIS,132.81,133.59,130.35,130.47,7283500,950278253.89,0
1649856600000,2022-04-13,DIS,131.05,132.89,130.75,132.35,7694500,1018367121.96,0
1649770200000,2022-04-12,DIS,131.81,133.21,130.15,130.84,7885600,1031751875.12,0
1649683800000,2022-04-11,DIS,130.04,132.43,130.04,130.65,9915300,1295433884.48,0
1649424600000,2022-04-08,DIS,132.00,133.12,130.63,131.87,6702000,883792707.28,0
1649338200000,2022-04-07,DIS,133.01,133.21,130.02,131.87,9858700,1300066720.86,0
1649251800000,2022-04-06,DIS,133.75,133.93,130.81,132.57,11679700,1548377914.54,0
1649165400000,2022-04-05,DIS,137.74,139.20,135.13,135.62,8694100,1179093799.55,0
1649079000000,2022-04-04,DIS,136.97,139.26,136.89,138.58,8174600,1132836082.97,0
1648819800000,2022-04-01,DIS,137.34,138.10,135.53,137.00,10341000,1416717000.00,0
1648733400000,2022-03-31,DIS,140.14,140.88,137.11,137.16,12306500,1687959585.07,0
1648647000000,2022-03-30,DIS,141.31,143.27,140.08,140.96,7922400,1116741557.19,0
1648560600000,2022-03-29,DIS,140.96,144.46,140.96,142.38,11280700,1606146121.08,0
1648474200000,2022-03-28,DIS,138.88,139.63,136.28,138.72,8456100,1173030202.32,0
1648215000000,2022-03-25,DIS,139.28,140.38,138.12,139.14,5949400,827799512.37,0
1648128600000,2022-03-24,DIS,138.58,139.27,137.41,138.96,5858800,814138887.34,0
1648042200000,2022-03-23,DIS,139.07,139.76,137.54,137.64,8761300,1205905326.65,0
1647955800000,2022-03-22,DIS,139.06,142.19,138.90,140.11,8511600,1192560281.20,0
1647869400000,2022-03-21,DIS,138.90,139.30,136.88,138.62,9090300,1260097341.61,0
1647610200000,2022-03-18,DIS,139.55,140.73,138.30,140.30,11308800,1586624674.51,0
1647523800000,2022-03-17,DIS,137.44,139.47,136.56,139.47,6816000,950627528.32,0
1647437400000,2022-03-16,DIS,135.65,138.98,134.94,138.14,10638700,1469630011.51,0
1647351000000,2022-03-15,DIS,129.74,134.56,129.51,134.20,9834800,1319830129.99,0
1647264600000,2022-03-14,DIS,130.98,133.07,128.38,129.03,9971500,1286622632.83,0
1647009000000,2022-03-11,DIS,135.08,136.16,131.57,131.75,7058400,929944200.00,0
1646922600000,2022-03-10,DIS,132.36,134.20,131.62,133.64,8447200,1128883802.84,0
1646836200000,2022-03-09,DIS,135.49,135.50,133.36,133.65,14673100,1961059725.44,0
1646749800000,2022-03-08,DIS,133.02,135.49,129.29,131.75,16552000,2180726000.00,0
1646663400000,2022-03-07,DIS,140.28,140.89,133.44,133.50,14549700,1942384950.00,0
1646404200000,2022-03-04,DIS,144.01,144.26,139.55,140.72,12913000,1817117375.76,0
1646317800000,2022-03-03,DIS,147.31,148.65,144.45,145.57,8048400,1171605646.95,0
1646231400000,2022-03-02,DIS,146.31,148.47,145.92,147.34,7851000,1156766311.25,0
1646145000000,2022-03-01,DIS,147.86,148.15,143.78,145.70,8944000,1303140772.71,0
1646058600000,2022-02-28,DIS,147.83,149.48,146.46,148.46,10834700,1608519634.74,0
1645799400000,2022-02-25,DIS,149.56,150.28,147.22,149.53,10149500,1517654722.61,0
1645713000000,2022-02-24,DIS,140.00,149.57,140.00,149.40,12475500,1863839623.86,0
1645626600000,2022-02-23,DIS,149.50,149.74,145.50,145.87,9300700,1356693063.59,0
1645540200000,2022-02-22,DIS,150.19,150.79,147.61,148.09,12227200,1810726003.22,0
