https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume V,Volume USDT,tradecount
1686317400000,2023-06-09,V,223.64,225.18,222.76,223.56,6385000,1427430584.41,0
1686231000000,2023-06-08,V,225.09,225.14,222.41,223.05,6248200,1393661029.07,0
1686144600000,2023-06-07,V,227.00,227.55,221.02,225.27,8517200,1918669680.39,0
1686058200000,2023-06-06,V,226.69,229.25,226.16,228.22,6020100,1373907229.35,0
1685971800000,2023-06-05,V,227.91,228.33,225.31,226.77,4858900,1101852773.76,0
1685712600000,2023-06-02,V,228.81,230.27,227.42,228.79,5897100,1349197469.41,0
1685626200000,2023-06-01,V,222.73,226.71,222.43,226.50,7003600,1586315400.00,0
1685539800000,2023-05-31,V,219.96,221.53,216.14,221.03,20460600,4522406393.02,0
1685453400000,2023-05-30,V,225.01,225.47,219.75,221.64,6916000,1532862235.78,0
1685107800000,2023-05-26,V,223.82,226.21,223.34,225.01,5067300,1140193145.16,0
1685021400000,2023-05-25,V,222.45,224.69,220.49,223.38,6827600,1525149321.34,0
1684935000000,2023-05-24,V,222.55,223.10,220.03,222.25,6730800,1495920300.00,0
1684848600000,2023-05-23,V,229.27,229.49,223.66,224.58,8537200,1917284391.63,0
1684762200000,2023-05-22,V,233.31,233.87,231.18,231.28,3987800,922298379.13,0
1684503000000,2023-05-19,V,234.00,234.34,231.94,233.31,5399400,1259734000.82,0
1684416600000,2023-05-18,V,232.40,234.15,231.13,233.60,6621900,1546875880.42,0
1684330200000,2023-05-17,V,232.73,233.89,230.55,232.65,4990100,1160946734.54,0
1684243800000,2023-05-16,V,232.56,233.10,229.63,230.47,4289700,988647164.24,0
1684157400000,2023-05-15,V,231.19,232.83,230.55,232.81,2843200,661925385.06,0
1683898200000,2023-05-12,V,232.00,232.73,229.82,231.38,3432700,794258142.76,0
1683811800000,2023-05-11,V,230.75,231.52,228.27,231.01,3818000,881996159.03,0
1683725400000,2023-05-10,V,234.30,234.81,228.90,231.27,5245000,1213011172.41,0
1683639000000,2023-05-09,V,231.08,234.09,230.82,233.26,4352100,1015170822.09,0
1683552600000,2023-05-08,V,231.25,233.45,231.25,232.23,2938400,682384619.45,0
1683293400000,2023-05-05,V,228.34,232.34,227.29,231.78,6237500,1445727742.39,0
1683207000000,2023-05-04,V,224.84,226.06,223.48,225.60,5648700,1274346754.48,0
1683120600000,2023-05-03,V,226.98,228.67,225.92,225.98,4093300,925003916.51,0
1683034200000,2023-05-02,V,231.95,232.37,226.21,226.98,5244000,1190283097.60,0
1682947800000,2023-05-01,V,232.87,234.59,231.51,232.51,4571100,1062826435.89,0
1682688600000,2023-04-28,V,228.65,233.57,228.06,232.73,11627900,2706161117.32,0
1682602200000,2023-04-27,V,228.67,229.63,226.61,229.01,7128200,1632429042.84,0
1682515800000,2023-04-26,V,231.22,232.77,226.72,228.15,8400400,1916551208.73,0
1682429400000,2023-04-25,V,233.02,235.02,229.43,229.59,6076500,1395103612.75,0
1682343000000,2023-04-24,V,234.23,235.15,231.51,232.76,9124100,2123725465.88,0
1682083800000,2023-04-21,V,235.00,235.57,233.38,234.05,6771500,1584869595.66,0
1681997400000,2023-04-20,V,232.46,234.67,231.50,234.60,4925700,1155569250.06,0
1681911000000,2023-04-19,V,234.00,234.06,231.85,232.57,3833900,891650151.08,0
1681824600000,2023-04-18,V,233.75,234.33,231.69,233.60,4796200,1120392349.27,0
1681738200000,2023-04-17,V,234.02,234.05,230.94,233.48,4865000,1135880179.21,0
1681479000000,2023-04-14,V,232.99,234.99,232.24,234.02,9781300,2289019867.79,0
1681392600000,2023-04-13,V,229.46,232.84,228.80,232.69,7615500,1772050713.59,0
1681306200000,2023-04-12,V,229.93,231.59,227.33,227.81,4373000,996213119.32,0
1681219800000,2023-04-11,V,227.00,229.14,226.20,228.45,4513300,1031063371.23,0
1681133400000,2023-04-10,V,225.56,226.48,224.32,226.43,4952200,1121326609.73,0
1680787800000,2023-04-06,V,226.16,226.73,224.68,225.99,4285200,968412371.54,0
1680701400000,2023-04-05,V,226.78,228.47,226.55,228.17,4813600,1098319103.19,0
1680615000000,2023-04-04,V,229.00,230.05,226.83,227.66,5254700,1196285021.24,0
1680528600000,2023-04-03,V,225.23,229.16,224.12,229.00,6421500,1470523500.00,0
1680269400000,2023-03-31,V,223.60,225.84,223.29,225.46,9509000,2143899203.84,0
1680183000000,2023-03-30,V,223.92,224.24,221.21,222.36,5383900,1197164007.29,0
1680096600000,2023-03-29,V,222.29,223.55,220.92,223.30,4483000,1001053913.68,0
1680010200000,2023-03-28,V,222.82,223.33,218.65,220.33,6418400,1414166083.75,0
1679923800000,2023-03-27,V,222.59,224.08,221.39,221.81,7210900,1599449711.40,0
1679664600000,2023-03-24,V,220.67,221.33,218.25,221.04,4791500,1059113127.83,0
1679578200000,2023-03-23,V,220.44,225.25,220.26,222.59,6427700,1430741719.46,0
1679491800000,2023-03-22,V,222.50,224.90,219.92,220.04,6700600,1474399979.01,0
1679405400000,2023-03-21,V,221.34,222.51,218.68,221.95,8971400,1991202202.62,0
1679319000000,2023-03-20,V,217.00,220.55,216.84,218.15,9817400,2141665750.08,0
1679059800000,2023-03-17,V,214.87,218.66,214.87,217.39,18801200,4087192856.52,0
1678973400000,2023-03-16,V,215.17,217.58,208.76,217.45,13674600,2973541728.27,0
1678887000000,2023-03-15,V,214.41,216.91,213.67,216.37,8372200,1811492873.12,0
1678800600000,2023-03-14,V,218.00,219.87,216.04,218.66,7985600,1746131325.24,0
1678714200000,2023-03-13,V,214.63,217.85,212.50,214.47,6810800,1460712284.31,0
1678458600000,2023-03-10,V,219.03,219.12,215.48,216.14,6638900,1434931841.95,0
1678372200000,2023-03-09,V,221.40,224.37,219.66,220.01,5066700,1114724639.17,0
1678285800000,2023-03-08,V,221.96,222.93,221.18,222.19,4194900,932064841.24,0
1678199400000,2023-03-07,V,226.75,227.38,223.08,223.17,4386800,979002147.97,0
1678113000000,2023-03-06,V,223.93,227.42,223.69,226.75,5737600,1301000800.00,0
1677853800000,2023-03-03,V,220.20,224.02,219.90,223.77,6055400,1355016883.87,0
1677767400000,2023-03-02,V,217.89,219.60,217.09,219.06,5539300,1213439044.48,0
1677681000000,2023-03-01,V,219.46,220.27,216.43,218.36,4792700,1046533974.93,0
1677594600000,2023-02-28,V,220.00,221.77,219.50,219.94,5385400,1184464889.15,0
1677508200000,2023-02-27,V,220.73,221.44,219.34,220.35,4255300,937655380.97,0
1677249000000,2023-02-24,V,218.48,220.24,217.46,219.55,4414400,969181533.47,0
1677162600000,2023-02-23,V,221.56,222.09,218.93,221.13,5533800,1223689221.02,0
1677076200000,2023-02-22,V,220.41,221.75,219.45,220.02,4621800,1016888455.75,0
1676989800000,2023-02-21,V,220.16,222.44,219.99,220.62,7276100,1605253146.47,0
1676644200000,2023-02-17,V,224.18,224.77,221.74,223.56,4520200,1010535900.96,0
1676557800000,2023-02-16,V,226.07,228.36,225.67,225.83,3865900,873036204.08,0
1676471400000,2023-02-15,V,227.59,229.07,226.80,228.92,4407300,1008919107.93,0
1676385000000,2023-02-14,V,228.67,231.42,227.17,229.39,4829400,1107816063.05,0
1676298600000,2023-02-13,V,226.88,229.83,226.27,228.88,4946700,1132200720.15,0
1676039400000,2023-02-10,V,228.96,229.91,226.16,227.20,4509700,1024603826.24,0
1675953000000,2023-02-09,V,232.41,232.48,229.13,229.35,5238400,1201427071.97,0
1675866600000,2023-02-08,V,230.34,231.86,229.99,230.20,4978600,1146073704.81,0
1675780200000,2023-02-07,V,228.02,232.13,227.95,231.32,4042600,935134261.61,0
1675693800000,2023-02-06,V,228.70,230.26,228.04,229.44,3402400,780646664.31,0
1675434600000,2023-02-03,V,228.69,230.86,227.64,230.13,5243600,1206709693.60,0
1675348200000,2023-02-02,V,233.96,234.30,228.37,229.56,7190000,1650536382.45,0
1675261800000,2023-02-01,V,229.37,232.66,227.80,230.90,5792700,1337534394.64,0
1675175400000,2023-01-31,V,228.81,230.80,228.45,230.21,11294200,2600037857.83,0
1675089000000,2023-01-30,V,230.20,230.42,227.93,229.10,5677400,1300692374.65,0
1674829800000,2023-01-27,V,228.00,232.84,227.25,231.44,11382600,2634388971.79,0
1674743400000,2023-01-26,V,226.00,227.08,223.67,224.71,7043400,1582722461.29,0
1674657000000,2023-01-25,V,221.62,224.97,221.17,224.90,4729600,1063687011.13,0
1674570600000,2023-01-24,V,222.02,230.00,216.63,223.89,5274900,1180997357.78,0
1674484200000,2023-01-23,V,224.60,226.20,223.15,224.18,5501500,1233326229.71,0
1674225000000,2023-01-20,V,221.14,224.43,220.41,224.31,5211000,1168879397.28,0
1674138600000,2023-01-19,V,218.10,221.52,217.50,220.41,4853100,1069671788.77,0
1674052200000,2023-01-18,V,224.08,224.99,219.44,219.46,6558000,1439218724.03,0
1673965800000,2023-01-17,V,222.38,224.40,222.37,223.00,6101100,1360545300.00,0
1673620200000,2023-01-13,V,221.91,223.76,220.14,223.06,4283200,955410581.54,0
1673533800000,2023-01-12,V,222.10,223.81,220.61,223.62,4264400,953605107.18,0
1673447400000,2023-01-11,V,221.29,222.18,219.70,222.10,5408200,1201161253.01,0
1673361000000,2023-01-10,V,218.99,222.39,218.18,221.09,10857000,2400374090.24,0
1673274600000,2023-01-09,V,219.07,222.21,218.35,218.60,6294500,1375977738.42,0
1673015400000,2023-01-06,V,214.00,218.14,213.09,217.75,6829700,1487167175.00,0
1672929000000,2023-01-05,V,213.80,214.16,210.46,211.11,5246000,1107483063.20,0
1672842600000,2023-01-04,V,209.62,213.20,209.62,212.61,6606200,1404544186.03,0
1672756200000,2023-01-03,V,209.28,212.33,206.16,207.39,4202800,871618689.43,0
1672410600000,2022-12-30,V,206.31,208.04,205.70,207.76,4159400,864156921.15,0
1672324200000,2022-12-29,V,205.95,208.53,205.50,208.06,3675500,764724521.03,0
1672237800000,2022-12-28,V,206.68,208.53,204.80,204.99,3139200,643504625.24,0
1672151400000,2022-12-27,V,205.92,206.88,204.60,206.29,2904900,599251801.50,0
1671805800000,2022-12-23,V,204.13,206.24,203.52,205.83,3246000,668124185.94,0
1671719400000,2022-12-22,V,205.75,206.65,202.13,205.06,5690300,1166852904.11,0
1671633000000,2022-12-21,V,206.57,207.96,205.58,206.81,4086900,845211779.02,0
1671546600000,2022-12-20,V,203.88,206.53,203.55,205.36,5024900,1031913467.07,0
1671460200000,2022-12-19,V,206.63,207.47,203.95,204.82,4893600,1002307187.84,0
1671201000000,2022-12-16,V,207.49,208.40,205.30,206.89,12472900,2580518273.39,0
1671114600000,2022-12-15,V,209.60,211.82,206.82,207.91,10831800,2252039577.67,0
1671028200000,2022-12-14,V,212.85,216.28,211.63,213.32,7001700,1493602695.28,0
1670941800000,2022-12-13,V,219.54,219.98,212.62,213.04,14585000,3107188302.08,0
1670855400000,2022-12-12,V,210.00,214.82,209.47,214.59,5941700,1275029381.24,0
1670596200000,2022-12-09,V,207.91,210.52,207.52,208.70,4928400,1028557064.96,0
1670509800000,2022-12-08,V,209.51,210.30,207.75,209.10,4896500,1023858179.89,0
1670423400000,2022-12-07,V,208.80,209.02,205.13,207.81,7923800,1646644858.65,0
1670337000000,2022-12-06,V,212.00,212.13,207.64,209.08,5986000,1251552890.96,0
1670250600000,2022-12-05,V,215.65,216.91,213.05,213.68,9006300,1924466118.04,0
1669991400000,2022-12-02,V,215.73,218.48,214.24,217.66,5132800,1117205266.80,0
1669905000000,2022-12-01,V,217.00,218.65,215.30,217.00,11261500,2443745500.00,0
1669818600000,2022-11-30,V,208.22,217.00,208.01,217.00,13918100,3020227700.00,0
1669732200000,2022-11-29,V,209.35,210.15,207.35,209.06,8986900,1878801292.06,0
1669645800000,2022-11-28,V,212.26,214.47,210.65,211.26,10229400,2161062987.81,0
1669386600000,2022-11-25,V,211.71,214.00,211.39,213.79,1993500,426190351.62,0
1669213800000,2022-11-23,V,210.00,212.83,209.92,211.73,3807300,806119612.73,0
1669127400000,2022-11-22,V,207.54,210.48,205.35,210.33,5273100,1109091132.66,0
1669041000000,2022-11-21,V,210.30,210.55,205.89,206.32,10450900,2156229764.54,0
1668781800000,2022-11-18,V,213.17,214.17,209.74,210.80,8028500,1692407824.50,0
1668695400000,2022-11-17,V,207.96,211.28,207.32,210.99,5385600,1136307773.58,0
1668609000000,2022-11-16,V,208.58,210.89,208.22,210.14,6125300,1287170538.26,0
1668522600000,2022-11-15,V,209.99,213.73,207.51,209.99,7316100,1536307879.19,0
1668436200000,2022-11-14,V,203.50,209.17,203.21,206.86,5796100,1198981249.54,0
1668177000000,2022-11-11,V,206.00,206.43,202.15,205.00,9601000,1968205000.00,0
1668090600000,2022-11-10,V,203.09,205.76,200.02,205.57,8048900,1654612431.95,0
1668004200000,2022-11-09,V,200.70,201.33,193.33,193.93,7320200,1419606332.39,0
1667917800000,2022-11-08,V,201.66,204.12,199.74,201.78,6943700,1401099777.52,0
1667831400000,2022-11-07,V,198.32,200.44,197.17,200.10,7821300,1565042177.74,0
1667568600000,2022-11-04,V,197.00,201.45,195.34,196.98,9680100,1906786056.64,0
1667482200000,2022-11-03,V,198.28,198.85,194.18,194.75,8236200,1603999950.00,0
1667395800000,2022-11-02,V,205.76,207.00,200.58,200.95,6985600,1403756298.68,0
1667309400000,2022-11-01,V,208.91,209.97,205.33,206.93,5919500,1224922091.64,0
1667223000000,2022-10-31,V,208.92,209.62,206.20,207.16,8674100,1796926587.77,0
1666963800000,2022-10-28,V,205.00,211.52,203.31,209.34,8455600,1770095273.03,0
1666877400000,2022-10-27,V,203.32,206.32,201.59,204.29,7946700,1623431289.65,0
1666791000000,2022-10-26,V,196.58,206.37,196.50,203.33,15450000,3141448528.29,0
1666704600000,2022-10-25,V,190.87,195.23,190.72,194.38,11907200,2314521594.14,0
1666618200000,2022-10-24,V,191.41,193.13,189.10,190.71,7299200,1392030481.01,0
1666359000000,2022-10-21,V,185.80,190.95,185.05,190.37,7582500,1443480487.98,0
1666272600000,2022-10-20,V,186.46,190.98,186.43,187.22,5706700,1068408380.97,0
1666186200000,2022-10-19,V,185.49,187.64,184.76,186.41,4927000,918442088.04,0
1666099800000,2022-10-18,V,189.49,190.19,185.74,187.17,5209200,975005954.46,0
1666013400000,2022-10-17,V,186.00,188.57,182.85,185.25,13952100,2584626525.00,0
1665754200000,2022-10-14,V,186.79,187.13,182.07,182.62,6449400,1177789396.51,0
1665667800000,2022-10-13,V,175.00,185.37,174.60,184.66,8426400,1556019054.86,0
1665581400000,2022-10-12,V,179.09,180.59,178.22,178.24,4884300,870577658.83,0
1665495000000,2022-10-11,V,180.37,181.64,178.19,179.14,6294500,1127596726.16,0
1665408600000,2022-10-10,V,184.13,184.78,180.90,182.18,4743800,864225449.26,0
1665149400000,2022-10-07,V,183.45,184.61,181.93,183.83,5610300,1031341459.27,0
1665063000000,2022-10-06,V,186.65,188.05,185.25,185.59,5163000,958201151.09,0
1664976600000,2022-10-05,V,183.34,188.82,182.36,187.67,6119900,1148521621.79,0
1664890200000,2022-10-04,V,185.05,186.21,183.07,185.65,7081400,1314661866.78,0
1664803800000,2022-10-03,V,179.34,183.36,178.15,181.65,8842300,1606203741.03,0
1664544600000,2022-09-30,V,180.06,182.92,177.60,177.65,9472300,1682754037.19,0
1664458200000,2022-09-29,V,178.83,182.24,178.73,180.06,9105200,1639482289.77,0
1664371800000,2022-09-28,V,177.26,180.10,174.83,179.18,9751000,1747184108.58,0
1664285400000,2022-09-27,V,182.51,184.85,177.02,177.87,9799600,1743054804.15,0
1664199000000,2022-09-26,V,183.04,184.50,179.90,180.59,9914600,1790477577.69,0
1663939800000,2022-09-23,V,183.47,184.58,182.23,183.96,10755800,1978637040.21,0
1663853400000,2022-09-22,V,186.35,187.21,184.66,185.79,6604700,1227087168.66,0
1663767000000,2022-09-21,V,192.53,193.09,187.00,187.02,6705900,1254137446.65,0
1663680600000,2022-09-20,V,191.10,193.03,190.29,192.07,5292500,1016530513.76,0
1663594200000,2022-09-19,V,191.59,193.99,190.71,193.13,8133600,1570842207.71,0
1663335000000,2022-09-16,V,190.22,193.82,188.22,193.30,9398200,1816672088.68,0
1663248600000,2022-09-15,V,198.09,200.31,194.53,195.37,6099300,1191620211.22,0
1663162200000,2022-09-14,V,200.00,200.88,198.06,199.41,4632800,923826664.97,0
1663075800000,2022-09-13,V,202.05,203.47,198.87,199.67,5217900,1041858083.45,0
1662989400000,2022-09-12,V,206.50,207.19,204.95,206.63,3812300,787735567.61,0
1662730200000,2022-09-09,V,202.07,206.40,201.35,205.20,4885600,1002525105.09,0
1662643800000,2022-09-08,V,197.40,201.11,196.96,200.71,4377600,878628125.39,0
1662557400000,2022-09-07,V,198.71,201.14,197.22,200.42,4098300,821381278.50,0
1662471000000,2022-09-06,V,197.90,200.04,196.40,198.64,4547800,903374989.22,0
1662125400000,2022-09-02,V,202.44,202.48,196.85,197.76,4508100,891521831.24,0
1662039000000,2022-09-01,V,198.72,200.43,196.66,200.13,5608300,1122389106.38,0
1661952600000,2022-08-31,V,201.00,203.17,198.64,198.71,6559000,1303338934.04,0
1661866200000,2022-08-30,V,203.92,204.41,200.21,201.38,3918200,789047135.13,0
1661779800000,2022-08-29,V,201.25,203.96,200.62,202.33,4476200,905669554.20,0
1661520600000,2022-08-26,V,209.77,210.26,202.70,202.89,5060200,1026663974.91,0
1661434200000,2022-08-25,V,207.39,209.91,206.50,209.82,4495000,943140932.92,0
1661347800000,2022-08-24,V,206.63,208.35,205.68,206.67,4230800,874379428.25,0
1661261400000,2022-08-23,V,208.00,209.30,206.53,206.80,3525500,729073410.76,0
1661175000000,2022-08-22,V,209.94,211.25,208.20,208.61,5139500,1072151098.14,0
1660915800000,2022-08-19,V,214.11,215.23,212.39,212.82,4178800,889332246.61,0
1660829400000,2022-08-18,V,213.87,216.00,212.43,215.25,4516400,972155100.00,0
1660743000000,2022-08-17,V,215.00,216.18,212.75,214.52,4902500,1051684320.95,0
1660656600000,2022-08-16,V,214.55,217.61,212.13,217.14,6564400,1425393811.99,0
1660570200000,2022-08-15,V,210.37,216.74,210.37,216.42,5290600,1144991642.31,0
1660311000000,2022-08-12,V,213.00,213.22,210.10,211.33,6443700,1361747132.80,0
1660224600000,2022-08-11,V,213.29,213.50,210.59,211.08,6639600,1401486780.16,0
1660138200000,2022-08-10,V,214.83,214.84,211.31,212.10,5746400,1218811475.07,0
1660051800000,2022-08-09,V,212.00,213.45,209.75,210.26,4596800,966523142.75,0
1659965400000,2022-08-08,V,215.23,216.63,212.05,213.32,4063400,866804517.76,0
1659706200000,2022-08-05,V,210.71,215.95,210.50,215.87,5553700,1198877191.88,0
1659619800000,2022-08-04,V,210.53,214.88,208.55,213.47,6789700,1449397267.29,0
1659533400000,2022-08-03,V,207.99,210.33,206.88,208.48,9520100,1984750407.33,0
1659447000000,2022-08-02,V,207.80,208.84,203.93,206.26,9939400,2050100589.40,0
1659360600000,2022-08-01,V,208.45,213.99,207.56,211.36,8028400,1696882628.90,0
1659101400000,2022-07-29,V,212.00,214.16,209.83,212.11,6059700,1285322970.70,0
1659015000000,2022-07-28,V,210.64,212.72,207.92,211.35,7477100,1580285130.64,0
1658928600000,2022-07-27,V,210.77,216.85,201.20,210.47,17432200,3668955155.28,0
1658842200000,2022-07-26,V,213.85,215.15,211.75,212.49,6141000,1304901123.73,0
1658755800000,2022-07-25,V,214.58,214.80,211.62,214.27,4357200,933617262.62,0
1658496600000,2022-07-22,V,217.93,218.07,212.12,213.70,5071500,1083779534.52,0
1658410200000,2022-07-21,V,213.15,216.90,212.73,216.19,4801300,1037993058.72,0
1658323800000,2022-07-20,V,212.00,214.13,211.21,213.37,4460300,951694189.22,0
1658237400000,2022-07-19,V,208.22,214.11,207.90,213.66,4927100,1052724204.04,0
1658151000000,2022-07-18,V,211.50,212.91,206.64,207.21,4648900,963298600.21,0
1657891800000,2022-07-15,V,209.37,211.71,207.18,210.04,7245700,1521886779.35,0
1657805400000,2022-07-14,V,200.00,206.08,197.98,205.91,5605500,1154228525.53,0
