https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume AAPL,Volume USDT,tradecount
1663767000000,2022-09-21,AAPL,157.34,158.74,153.60,153.72,101696800,15632832220.14,0
1663680600000,2022-09-20,AAPL,153.40,158.08,153.08,156.90,107689800,16896528962.71,0
1663594200000,2022-09-19,AAPL,149.31,154.56,149.10,154.48,81474200,12586134067.90,0
1663335000000,2022-09-16,AAPL,151.21,151.35,148.37,150.70,162278800,24455414664.76,0
1663248600000,2022-09-15,AAPL,154.65,155.24,151.38,152.37,90481100,13786604765.20,0
1663162200000,2022-09-14,AAPL,154.79,157.10,153.61,155.31,87965400,13661906059.24,0
1663075800000,2022-09-13,AAPL,159.90,160.54,153.37,153.84,122656600,18869490894.82,0
1662989400000,2022-09-12,AAPL,159.59,164.26,159.30,163.43,104956000,17152958311.28,0
1662730200000,2022-09-09,AAPL,155.47,157.82,154.75,157.37,68028800,10705691923.83,0
1662643800000,2022-09-08,AAPL,154.64,156.36,152.68,154.46,84923800,13117330718.17,0
1662557400000,2022-09-07,AAPL,154.82,156.67,153.61,155.96,87449600,13638640203.12,0
1662471000000,2022-09-06,AAPL,156.47,157.09,153.69,154.53,73714800,11391147954.02,0
1662125400000,2022-09-02,AAPL,159.75,160.36,154.97,155.81,76957800,11990794630.11,0
1662039000000,2022-09-01,AAPL,156.64,158.42,154.67,157.96,74229900,11725355502.37,0
1661952600000,2022-08-31,AAPL,160.31,160.58,157.14,157.22,87991100,13833960849.41,0
1661866200000,2022-08-30,AAPL,162.13,162.56,157.72,158.91,77906200,12380074527.30,0
1661779800000,2022-08-29,AAPL,161.15,162.90,159.82,161.38,73314000,11831413677.98,0
1661520600000,2022-08-26,AAPL,170.57,171.05,163.56,163.62,78961000,12919598434.45,0
1661434200000,2022-08-25,AAPL,168.78,170.14,168.35,170.03,51218200,8708630483.48,0
1661347800000,2022-08-24,AAPL,167.32,168.11,166.25,167.53,53841500,9020066429.28,0
1661261400000,2022-08-23,AAPL,167.08,168.71,166.65,167.23,54147100,9055019301.66,0
1661175000000,2022-08-22,AAPL,169.69,169.86,167.14,167.57,69026800,11566821381.57,0
1660915800000,2022-08-19,AAPL,173.03,173.74,171.31,171.52,70346300,12065797676.55,0
1660829400000,2022-08-18,AAPL,173.75,174.90,173.12,174.15,62290100,10847820534.81,0
1660743000000,2022-08-17,AAPL,172.77,176.15,172.57,174.55,79542000,13884056342.74,0
1660656600000,2022-08-16,AAPL,172.78,173.71,171.66,173.03,56377100,9754929544.18,0
1660570200000,2022-08-15,AAPL,171.52,173.39,171.35,173.19,54091700,9368141655.06,0
1660311000000,2022-08-12,AAPL,169.82,172.17,169.40,172.10,68039400,11709581155.28,0
1660224600000,2022-08-11,AAPL,170.06,170.99,168.19,168.49,57149200,9629069021.93,0
1660138200000,2022-08-10,AAPL,167.68,169.34,166.90,169.24,70170500,11875655805.46,0
1660051800000,2022-08-09,AAPL,164.02,165.82,163.25,164.92,63135500,10412306544.40,0
1659965400000,2022-08-08,AAPL,166.37,167.81,164.20,164.87,60276900,9937852208.68,0
1659706200000,2022-08-05,AAPL,163.21,165.85,163.00,165.35,56697000,9374849296.05,0
1659619800000,2022-08-04,AAPL,166.01,167.19,164.43,165.81,55474100,9198160385.57,0
1659533400000,2022-08-03,AAPL,160.84,166.59,160.75,166.13,82507500,13706971377.87,0
1659447000000,2022-08-02,AAPL,160.10,162.41,159.63,160.01,59907000,9585718740.92,0
1659360600000,2022-08-01,AAPL,161.01,163.59,160.89,161.51,67829400,10955126021.40,0
1659101400000,2022-07-29,AAPL,161.24,163.63,159.50,162.51,101786900,16541388559.87,0
1659015000000,2022-07-28,AAPL,156.98,157.64,154.41,157.35,81378700,12804938941.70,0
1658928600000,2022-07-27,AAPL,152.58,157.33,152.16,156.79,78620700,12326939025.15,0
1658842200000,2022-07-26,AAPL,152.26,153.09,150.80,151.60,55138700,8359027256.54,0
1658755800000,2022-07-25,AAPL,154.01,155.04,152.28,152.95,53623900,8201775341.35,0
1658496600000,2022-07-22,AAPL,155.39,156.28,153.41,154.09,66675400,10274012141.83,0
1658410200000,2022-07-21,AAPL,154.50,155.57,151.94,155.35,65086600,10111203707.26,0
1658323800000,2022-07-20,AAPL,151.12,153.72,150.37,153.04,64823400,9920572700.78,0
1658237400000,2022-07-19,AAPL,147.92,151.23,146.91,151.00,82982400,12530342400.00,0
1658151000000,2022-07-18,AAPL,150.74,151.57,146.70,147.07,81420900,11974572359.34,0
1657891800000,2022-07-15,AAPL,149.78,150.86,148.20,150.17,76259900,11451949043.36,0
1657805400000,2022-07-14,AAPL,144.08,148.95,143.25,148.47,78140700,11601549824.39,0
1657719000000,2022-07-13,AAPL,142.99,146.45,142.12,145.49,71185600,10356793335.03,0
1657632600000,2022-07-12,AAPL,145.76,148.45,145.05,145.86,77588800,11317102415.36,0
1657546200000,2022-07-11,AAPL,145.67,146.64,143.78,144.87,63141600,9147323283.69,0
1657287000000,2022-07-08,AAPL,145.26,147.55,145.00,147.04,64547800,9491108078.63,0
1657200600000,2022-07-07,AAPL,143.29,146.55,143.28,146.35,66253700,9696229399.38,0
1657114200000,2022-07-06,AAPL,141.35,144.12,141.08,142.92,74064300,10585269620.38,0
1657027800000,2022-07-05,AAPL,137.77,141.61,136.93,141.56,73353800,10383963748.91,0
1656682200000,2022-07-01,AAPL,136.04,139.04,135.66,138.93,71051600,9871198267.60,0
1656595800000,2022-06-30,AAPL,137.25,138.37,133.77,136.72,98964500,13530426560.81,0
1656509400000,2022-06-29,AAPL,137.46,140.67,136.67,139.23,66242400,9222929068.98,0
1656423000000,2022-06-28,AAPL,142.13,143.42,137.32,137.44,67083400,9219942659.78,0
1656336600000,2022-06-27,AAPL,142.70,143.49,140.97,141.66,70207900,9945651371.11,0
1656077400000,2022-06-24,AAPL,139.90,141.91,139.77,141.66,89116800,12624286214.36,0
1655991000000,2022-06-23,AAPL,136.82,138.59,135.63,138.27,72433800,10015421835.47,0
1655904600000,2022-06-22,AAPL,134.79,137.76,133.91,135.35,73409200,9935935668.05,0
1655818200000,2022-06-21,AAPL,133.42,137.06,133.32,135.87,81000500,11005537539.49,0
1655472600000,2022-06-17,AAPL,130.07,133.08,129.81,131.56,134520300,17697490339.58,0
1655386200000,2022-06-16,AAPL,132.08,132.39,129.04,130.06,108123900,14062594170.03,0
1655299800000,2022-06-15,AAPL,134.29,137.34,132.16,135.43,91533000,12396313519.59,0
1655213400000,2022-06-14,AAPL,133.13,133.89,131.48,132.76,84784300,11255963202.27,0
1655127000000,2022-06-13,AAPL,132.87,135.20,131.44,131.88,122207100,16116672944.71,0
1654867800000,2022-06-10,AAPL,140.28,140.76,137.06,137.13,91437900,12538879673.47,0
1654781400000,2022-06-09,AAPL,147.08,147.95,142.53,142.64,69473000,9909628677.60,0
1654695000000,2022-06-08,AAPL,148.58,149.87,147.46,147.96,53950200,7982471954.21,0
1654608600000,2022-06-07,AAPL,144.35,149.00,144.10,148.71,67808200,10083757877.26,0
1654522200000,2022-06-06,AAPL,147.03,148.57,144.90,146.14,71598400,10463390132.30,0
1654263000000,2022-06-03,AAPL,146.90,147.97,144.46,145.38,88570300,12876350646.47,0
1654176600000,2022-06-02,AAPL,147.83,151.27,146.86,151.21,72348100,10939756686.74,0
1654090200000,2022-06-01,AAPL,149.90,151.74,147.68,148.71,74286600,11047160784.75,0
1654003800000,2022-05-31,AAPL,149.07,150.66,146.84,148.84,103718400,15437446276.17,0
1653658200000,2022-05-27,AAPL,145.39,149.68,145.26,149.64,90978500,13614022684.47,0
1653571800000,2022-05-26,AAPL,137.39,144.34,137.14,143.78,90601500,13026683559.40,0
1653485400000,2022-05-25,AAPL,138.43,141.79,138.34,140.52,92482700,12995669399.13,0
1653399000000,2022-05-24,AAPL,140.81,141.97,137.33,140.36,104132700,14616065835.56,0
1653312600000,2022-05-23,AAPL,137.79,143.26,137.65,143.11,117726300,16847810864.85,0
1653053400000,2022-05-20,AAPL,139.09,140.70,132.61,137.59,137426100,18908456595.73,0
1652967000000,2022-05-19,AAPL,139.88,141.66,136.60,137.35,136095600,18692731490.66,0
1652880600000,2022-05-18,AAPL,146.85,147.36,139.90,140.82,109742900,15453995981.78,0
1652794200000,2022-05-17,AAPL,148.86,149.77,146.68,149.24,78336300,11690909842.31,0
1652707800000,2022-05-16,AAPL,145.55,147.52,144.18,145.54,86643800,12610138070.29,0
1652448600000,2022-05-13,AAPL,144.59,148.10,143.11,147.11,113990900,16769201368.57,0
1652362200000,2022-05-12,AAPL,142.77,146.20,138.80,142.56,182602000,26031740674.19,0
1652275800000,2022-05-11,AAPL,153.50,155.45,145.81,146.50,142689800,20904055700.00,0
1652189400000,2022-05-10,AAPL,155.52,156.74,152.93,154.51,115366700,17825308183.27,0
1652103000000,2022-05-09,AAPL,154.93,155.83,151.49,152.06,131577900,20007735152.76,0
1651843800000,2022-05-06,AAPL,156.01,159.44,154.18,157.28,116124600,18264076946.25,0
1651757400000,2022-05-05,AAPL,163.85,164.08,154.95,156.77,130525300,20462451838.66,0
1651671000000,2022-05-04,AAPL,159.67,166.48,159.26,166.02,108256500,17972744592.52,0
1651584600000,2022-05-03,AAPL,158.15,160.71,156.32,159.48,88966500,14188377039.89,0
1651498200000,2022-05-02,AAPL,156.71,158.23,153.27,157.96,123055300,19437816014.18,0
1651239000000,2022-04-29,AAPL,161.84,166.20,157.25,157.65,131747600,20770008335.88,0
1651152600000,2022-04-28,AAPL,159.25,164.52,158.93,163.64,130216800,21308677072.52,0
1651066200000,2022-04-27,AAPL,155.91,159.79,155.38,156.57,88063200,13788055868.99,0
1650979800000,2022-04-26,AAPL,162.25,162.34,156.72,156.80,95623200,14993718051.82,0
1650893400000,2022-04-25,AAPL,161.12,163.17,158.46,162.88,96046400,15644038100.98,0
1650634200000,2022-04-22,AAPL,166.46,167.87,161.50,161.79,84882400,13733122926.11,0
1650547800000,2022-04-21,AAPL,168.91,171.53,165.91,166.42,87227800,14516450316.28,0
1650461400000,2022-04-20,AAPL,168.76,168.88,166.10,167.23,67929800,11359900163.77,0
1650375000000,2022-04-19,AAPL,165.02,167.82,163.91,167.40,67723800,11336963706.65,0
1650288600000,2022-04-18,AAPL,163.92,166.60,163.57,165.07,69023900,11393775678.55,0
1649943000000,2022-04-14,AAPL,170.62,171.27,165.04,165.29,75329400,12451196020.25,0
1649856600000,2022-04-13,AAPL,167.39,171.04,166.77,170.40,70618900,12033460128.98,0
1649770200000,2022-04-12,AAPL,168.02,169.87,166.64,167.66,79265200,13289603722.28,0
1649683800000,2022-04-11,AAPL,168.71,169.03,165.50,165.75,72246700,11974890525.00,0
1649424600000,2022-04-08,AAPL,171.78,171.78,169.20,170.09,76575500,13024726514.57,0
1649338200000,2022-04-07,AAPL,171.16,173.36,169.85,172.14,77594700,13357151610.64,0
1649251800000,2022-04-06,AAPL,172.36,173.63,170.13,171.83,89058800,15302973767.07,0
1649165400000,2022-04-05,AAPL,177.50,178.30,174.42,175.06,73401800,12849718928.80,0
1649079000000,2022-04-04,AAPL,174.57,178.49,174.44,178.44,76468400,13645021482.69,0
1648819800000,2022-04-01,AAPL,174.03,174.88,171.94,174.31,78751300,13727138910.74,0
1648733400000,2022-03-31,AAPL,177.84,178.03,174.40,174.61,103049300,17993438335.90,0
1648647000000,2022-03-30,AAPL,178.55,179.61,176.70,177.77,92633200,16467404359.77,0
1648560600000,2022-03-29,AAPL,176.69,179.01,176.34,178.96,100589400,18001479699.34,0
1648474200000,2022-03-28,AAPL,172.17,175.73,172.00,175.60,90371900,15869306191.59,0
1648215000000,2022-03-25,AAPL,173.88,175.28,172.75,174.72,80546200,14073032162.32,0
1648128600000,2022-03-24,AAPL,171.06,174.14,170.21,174.07,90131400,15689173458.14,0
1648042200000,2022-03-23,AAPL,167.99,172.64,167.65,170.21,98062700,16691252825.38,0
1647955800000,2022-03-22,AAPL,165.51,169.42,164.91,168.82,81532000,13764232837.16,0
1647869400000,2022-03-21,AAPL,163.51,166.35,163.01,165.38,95811400,15845289799.83,0
1647610200000,2022-03-18,AAPL,160.51,164.48,159.76,163.98,123511700,20253448038.30,0
1647523800000,2022-03-17,AAPL,158.61,161.00,157.63,160.62,75615400,12145345178.78,0
1647437400000,2022-03-16,AAPL,157.05,160.00,154.46,159.59,102300200,16326088543.37,0
1647351000000,2022-03-15,AAPL,150.90,155.57,150.38,155.09,92964300,14417832946.55,0
1647264600000,2022-03-14,AAPL,151.45,154.12,150.10,150.62,108732100,16377228371.08,0
1647009000000,2022-03-11,AAPL,158.93,159.28,154.50,154.73,96970100,15004183158.70,0
1646922600000,2022-03-10,AAPL,160.20,160.39,155.98,158.52,105342000,16698814290.07,0
1646836200000,2022-03-09,AAPL,161.48,163.41,159.41,162.95,91454900,14902575675.90,0
1646749800000,2022-03-08,AAPL,158.82,162.88,155.80,157.44,131148300,20647988672.19,0
1646663400000,2022-03-07,AAPL,163.36,165.02,159.04,159.30,96418800,15359515134.25,0
1646404200000,2022-03-04,AAPL,164.49,165.55,162.10,163.17,83737200,13663398770.67,0
1646317800000,2022-03-03,AAPL,168.47,168.91,165.55,166.23,76678400,12746250104.39,0
1646231400000,2022-03-02,AAPL,164.39,167.36,162.95,166.56,79724800,13278962493.36,0
1646145000000,2022-03-01,AAPL,164.70,166.60,161.97,163.20,83474400,13623021825.26,0
1646058600000,2022-02-28,AAPL,163.06,165.42,162.43,165.12,95056600,15695745327.86,0
1645799400000,2022-02-25,AAPL,163.84,165.12,160.87,164.85,91974200,15161947431.37,0
1645713000000,2022-02-24,AAPL,152.58,162.85,152.00,162.74,141147500,22970344925.35,0
1645626600000,2022-02-23,AAPL,165.54,166.15,159.75,160.07,90009200,14407773303.25,0
1645540200000,2022-02-22,AAPL,164.98,166.69,162.15,164.32,91162800,14979871963.70,0
1645194600000,2022-02-18,AAPL,169.82,170.54,166.19,167.30,82772700,13847872962.60,0
1645108200000,2022-02-17,AAPL,171.03,171.91,168.47,168.88,69589300,11752241323.79,0
1645021800000,2022-02-16,AAPL,171.85,173.34,170.05,172.55,61177400,10556160556.70,0
1644935400000,2022-02-15,AAPL,170.97,172.95,170.25,172.79,62527400,10804109026.20,0
1644849000000,2022-02-14,AAPL,167.37,169.58,166.56,168.88,86185500,14555007660.83,0
1644589800000,2022-02-11,AAPL,172.33,173.08,168.04,168.64,98670700,16639826787.78,0
1644503400000,2022-02-10,AAPL,174.14,175.48,171.55,172.12,90865900,15639838264.32,0
1644417000000,2022-02-09,AAPL,176.05,176.65,174.90,176.28,71285000,12566119712.98,0
1644330600000,2022-02-08,AAPL,171.73,175.35,171.43,174.83,74829200,13082389173.02,0
1644244200000,2022-02-07,AAPL,172.86,173.95,170.95,171.66,77251200,13260941274.90,0
1643985000000,2022-02-04,AAPL,171.68,174.10,170.68,172.39,82465400,14216210255.67,0
1643898600000,2022-02-03,AAPL,174.48,176.24,172.12,172.90,89418100,15460388944.24,0
1643812200000,2022-02-02,AAPL,174.75,175.88,173.33,175.84,84914300,14931330201.03,0
1643725800000,2022-02-01,AAPL,174.01,174.84,172.31,174.61,86213900,15053809131.62,0
1643639400000,2022-01-31,AAPL,170.16,175.00,169.51,174.78,115541600,20194360706.96,0
1643380200000,2022-01-28,AAPL,165.71,170.35,162.80,170.33,179935700,30648448110.47,0
1643293800000,2022-01-27,AAPL,162.45,163.84,158.28,159.22,121954600,19417611560.87,0
1643207400000,2022-01-26,AAPL,163.50,164.39,157.82,159.69,108275300,17290482921.34,0
1643121000000,2022-01-25,AAPL,158.98,162.76,157.02,159.78,115798400,18502268210.64,0
1643034600000,2022-01-24,AAPL,160.02,162.30,154.70,161.62,162294600,26230052459.55,0
1642775400000,2022-01-21,AAPL,164.42,166.33,162.30,162.41,122848900,19951890298.89,0
1642689000000,2022-01-20,AAPL,166.98,169.68,164.18,164.51,91420500,15039585952.81,0
1642602600000,2022-01-19,AAPL,170.00,171.08,165.94,166.23,94815000,15761097044.91,0
1642516200000,2022-01-18,AAPL,171.51,172.54,169.41,169.80,90956700,15444447937.58,0
1642170600000,2022-01-14,AAPL,171.34,173.78,171.09,173.07,80440800,13921889845.17,0
1642084200000,2022-01-13,AAPL,175.78,176.62,171.79,172.19,84505800,14551053908.31,0
1641997800000,2022-01-12,AAPL,176.12,177.18,174.82,175.53,74805200,13130556664.69,0
1641911400000,2022-01-11,AAPL,172.32,175.18,170.82,175.08,76138300,13330293703.41,0
1641825000000,2022-01-10,AAPL,169.08,172.50,168.17,172.19,106765600,18383968924.66,0
1641565800000,2022-01-07,AAPL,172.89,174.14,171.03,172.17,86709100,14928705588.23,0
1641479400000,2022-01-06,AAPL,172.70,175.30,171.64,172.00,96904000,16667488000.00,0
1641393000000,2022-01-05,AAPL,179.61,180.17,174.64,174.92,94537600,16536516818.90,0
1641306600000,2022-01-04,AAPL,182.63,182.94,179.12,179.70,99310400,17846078576.93,0
1641220200000,2022-01-03,AAPL,177.83,182.88,177.71,182.01,104487900,19017842105.03,0
1640961000000,2021-12-31,AAPL,178.09,179.23,177.26,177.57,64062300,11375543080.21,0
1640874600000,2021-12-30,AAPL,179.47,180.57,178.09,178.20,59773000,10651548417.59,0
1640788200000,2021-12-29,AAPL,179.33,180.63,178.14,179.38,62348900,11184145986.44,0
1640701800000,2021-12-28,AAPL,180.16,181.33,178.53,179.29,79144300,14189781015.64,0
1640615400000,2021-12-27,AAPL,177.09,180.42,177.07,180.33,74919600,13510251605.18,0
1640269800000,2021-12-23,AAPL,175.85,176.85,175.27,176.28,68356600,12049901364.56,0
1640183400000,2021-12-22,AAPL,173.04,175.86,172.15,175.64,92135300,16182644035.77,0
1640097000000,2021-12-21,AAPL,171.56,173.20,169.12,172.99,91185900,15774249341.90,0
1640010600000,2021-12-20,AAPL,168.28,170.58,167.46,169.75,107499100,18247972225.00,0
1639751400000,2021-12-17,AAPL,169.93,173.47,169.69,171.14,195432700,33446352158.72,0
1639665000000,2021-12-16,AAPL,179.28,181.14,170.75,172.26,150185800,25871005083.00,0
1639578600000,2021-12-15,AAPL,175.11,179.50,172.31,179.30,131063300,23499650089.97,0
1639492200000,2021-12-14,AAPL,175.25,177.74,172.21,174.33,139380400,24298185387.21,0
1639405800000,2021-12-13,AAPL,181.12,182.13,175.53,175.74,153237000,26929871221.76,0
1639146600000,2021-12-10,AAPL,175.21,179.63,174.69,179.45,115402700,20709014162.82,0
1639060200000,2021-12-09,AAPL,174.91,176.75,173.92,174.56,108923700,19013720806.07,0
1638973800000,2021-12-08,AAPL,172.13,175.96,170.70,175.08,116998900,20484167626.23,0
1638887400000,2021-12-07,AAPL,169.08,171.58,168.34,171.18,120405400,20610995490.12,0
1638801000000,2021-12-06,AAPL,164.29,167.88,164.28,165.32,107497000,17771404827.33,0
1638541800000,2021-12-03,AAPL,164.02,164.96,159.72,161.84,118023100,19100858071.79,0
1638455400000,2021-12-02,AAPL,158.74,164.20,157.80,163.76,136739200,22392410640.87,0
1638369000000,2021-12-01,AAPL,167.48,170.30,164.53,164.77,152052500,25053691074.64,0
1638282600000,2021-11-30,AAPL,159.99,165.52,159.92,165.30,174048100,28770151461.15,0
1638196200000,2021-11-29,AAPL,159.37,161.19,158.79,160.24,88748200,14221012055.51,0
1637937000000,2021-11-26,AAPL,159.57,160.45,156.36,156.81,76959800,12068066050.11,0
1637764200000,2021-11-24,AAPL,160.75,162.14,159.64,161.94,69463600,11248935553.59,0
1637677800000,2021-11-23,AAPL,161.12,161.80,159.06,161.41,96041900,15502123430.72,0
1637591400000,2021-11-22,AAPL,161.68,165.70,161.00,161.02,117467900,18914681759.88,0
1637332200000,2021-11-19,AAPL,157.65,161.02,156.53,160.55,117305600,18833414437.99,0
1637245800000,2021-11-18,AAPL,153.71,158.67,153.05,157.87,137827700,21758858326.01,0
1637159400000,2021-11-17,AAPL,151.00,155.00,150.99,153.49,88807000,13630986917.83,0
1637073000000,2021-11-16,AAPL,149.94,151.49,149.34,151.00,59256200,8947686200.00,0
1636986600000,2021-11-15,AAPL,150.37,151.88,149.43,150.00,59222800,8883420000.00,0
1636727400000,2021-11-12,AAPL,148.43,150.40,147.48,149.99,63804000,9569962310.49,0
1636641000000,2021-11-11,AAPL,148.96,149.43,147.68,147.87,41000000,6062669799.80,0
1636554600000,2021-11-10,AAPL,150.02,150.13,147.85,147.92,65187100,9642475712.64,0
1636468200000,2021-11-09,AAPL,150.20,151.43,150.06,150.81,56787900,8564183060.36,0
1636381800000,2021-11-08,AAPL,151.41,151.57,150.16,150.44,55020900,8277344330.33,0
1636119000000,2021-11-05,AAPL,151.89,152.20,150.06,151.28,65463900,9903378712.09,0
1636032600000,2021-11-04,AAPL,151.58,152.43,150.64,150.96,60394600,9117169221.48,0
1635946200000,2021-11-03,AAPL,150.39,151.97,149.82,151.49,54511500,8257947434.44,0
1635859800000,2021-11-02,AAPL,148.66,151.57,148.65,150.02,69122000,10369682735.32,0
1635773400000,2021-11-01,AAPL,148.99,149.70,147.80,148.96,74588300,11110673668.78,0
1635514200000,2021-10-29,AAPL,147.22,149.94,146.41,149.80,124953200,18717989741.33,0
1635427800000,2021-10-28,AAPL,149.82,153.17,149.72,152.57,100077900,15268885935.99,0
1635341400000,2021-10-27,AAPL,149.36,149.73,148.49,148.85,56094900,8349726207.38,0
1635255000000,2021-10-26,AAPL,149.33,150.84,149.01,149.32,60893400,9092602934.00,0
1635168600000,2021-10-25,AAPL,148.68,149.37,147.62,148.64,50720600,7539109953.04,0
1634909400000,2021-10-22,AAPL,149.69,150.18,148.64,148.69,58883400,8755372889.76,0
1634823000000,2021-10-21,AAPL,148.81,149.64,147.87,149.48,61421000,9181210817.58,0
1634736600000,2021-10-20,AAPL,148.70,149.75,148.12,149.26,58418800,8719589767.10,0
1634650200000,2021-10-19,AAPL,147.01,149.17,146.55,148.76,76378900,11362124744.44,0
1634563800000,2021-10-18,AAPL,143.45,146.84,143.16,146.55,85589200,12543097521.20,0
1634304600000,2021-10-15,AAPL,143.77,144.90,143.51,144.84,67940300,9840472803.20,0
1634218200000,2021-10-14,AAPL,142.11,143.88,141.51,143.76,69907100,10049844311.99,0
1634131800000,2021-10-13,AAPL,141.24,141.40,139.20,140.91,78762700,11098452345.44,0
1634045400000,2021-10-12,AAPL,143.23,143.25,141.04,141.51,73035900,10335309807.80,0
1633959000000,2021-10-11,AAPL,142.27,144.81,141.81,142.81,64452200,9204418524.65,0
1633699800000,2021-10-08,AAPL,144.03,144.18,142.56,142.90,58773200,8398689921.28,0
1633613400000,2021-10-07,AAPL,143.06,144.22,142.72,143.29,61732700,8845678168.53,0
1633527000000,2021-10-06,AAPL,139.47,142.15,138.37,142.00,83221100,11817396200.00,0
1633440600000,2021-10-05,AAPL,139.49,142.24,139.36,141.11,80861100,11410309870.35,0
1633354200000,2021-10-04,AAPL,141.76,142.21,138.27,139.14,98322000,13680523019.99,0
1633095000000,2021-10-01,AAPL,141.90,142.92,139.11,142.65,94639600,13500338362.37,0
1633008600000,2021-09-30,AAPL,143.66,144.38,141.28,141.50,89056700,12601523050.00,0
1632922200000,2021-09-29,AAPL,142.47,144.45,142.03,142.83,74602000,10655403796.60,0
1632835800000,2021-09-28,AAPL,143.25,144.75,141.69,141.91,108972300,15464259492.07,0
1632749400000,2021-09-27,AAPL,145.47,145.96,143.82,145.37,74150700,10779286896.94,0
1632490200000,2021-09-24,AAPL,145.66,147.47,145.56,146.92,53477900,7856972970.08,0
1632403800000,2021-09-23,AAPL,146.65,147.08,145.64,146.83,64838200,9520193024.72,0
1632317400000,2021-09-22,AAPL,144.45,146.43,143.70,145.85,76404300,11143567621.33,0
1632231000000,2021-09-21,AAPL,143.93,144.60,142.78,143.43,75834000,10876870064.58,0
1632144600000,2021-09-20,AAPL,143.80,144.84,141.27,142.94,123478900,17650074267.46,0
1631885400000,2021-09-17,AAPL,148.82,148.82,145.76,146.06,129868800,18968636610.94,0
1631799000000,2021-09-16,AAPL,148.44,148.97,147.22,148.79,68034100,10122793282.23,0
1631712600000,2021-09-15,AAPL,148.56,149.44,146.37,149.03,83281300,12411412037.34,0
1631626200000,2021-09-14,AAPL,150.35,151.07,146.91,148.12,109296300,16188967422.33,0
1631539800000,2021-09-13,AAPL,150.63,151.42,148.75,149.55,102404300,15314563377.51,0
1631280600000,2021-09-10,AAPL,155.00,155.48,148.70,148.97,140893200,20988860175.99,0
1631194200000,2021-09-09,AAPL,155.49,156.11,153.95,154.07,57305700,8829089618.72,0
1631107800000,2021-09-08,AAPL,156.98,157.04,153.98,155.11,74420200,11543317267.42,0
1631021400000,2021-09-07,AAPL,154.97,157.26,154.39,156.69,82278300,12892187027.87,0
1630675800000,2021-09-03,AAPL,153.76,154.63,153.09,154.30,57808700,8919882586.42,0
1630589400000,2021-09-02,AAPL,153.87,154.72,152.40,153.65,71115500,10926896140.95,0
1630503000000,2021-09-01,AAPL,152.83,154.98,152.34,152.51,80313700,12248641945.82,0
1630416600000,2021-08-31,AAPL,152.66,152.80,151.29,151.83,86453100,13126174331.30,0
1630330200000,2021-08-30,AAPL,149.00,153.49,148.61,153.12,90956700,13927289459.88,0
1630071000000,2021-08-27,AAPL,147.48,148.75,146.83,148.60,55802400,8292236980.59,0
1629984600000,2021-08-26,AAPL,148.35,149.12,147.51,147.54,48597200,7170030561.72,0
1629898200000,2021-08-25,AAPL,149.81,150.32,147.80,148.36,58991300,8751949304.01,0
1629811800000,2021-08-24,AAPL,149.45,150.86,149.15,149.62,48606400,7272489330.66,0
1629725400000,2021-08-23,AAPL,148.31,150.19,147.89,149.71,60131800,9002332181.72,0
1629466200000,2021-08-20,AAPL,147.44,148.50,146.78,148.19,60549600,8972845371.83,0
1629379800000,2021-08-19,AAPL,145.03,148.00,144.50,146.70,86960300,12757075744.62,0
1629293400000,2021-08-18,AAPL,149.80,150.72,146.15,146.36,86326000,12634673412.69,0
1629207000000,2021-08-17,AAPL,150.23,151.68,149.09,150.19,92229700,13851978868.17,0
1629120600000,2021-08-16,AAPL,148.54,151.19,146.47,151.12,103296000,15610091015.62,0
1628861400000,2021-08-13,AAPL,148.97,149.44,148.27,149.10,59375000,8852812862.40,0
1628775000000,2021-08-12,AAPL,146.19,149.05,145.84,148.89,72282600,10762156269.88,0
1628688600000,2021-08-11,AAPL,146.05,146.72,145.53,145.86,48493500,7073261939.60,0
1628602200000,2021-08-10,AAPL,146.44,147.71,145.30,145.60,69023100,10049763781.28,0
1628515800000,2021-08-09,AAPL,146.20,146.70,145.52,146.09,48908700,7145071803.89,0
1628256600000,2021-08-06,AAPL,146.35,147.11,145.63,146.14,54126800,7910090518.96,0
1628170200000,2021-08-05,AAPL,146.98,147.84,146.17,147.06,46397700,6823245648.72,0
1628083800000,2021-08-04,AAPL,147.27,147.79,146.28,146.95,56368300,8283321512.98,0
1627997400000,2021-08-03,AAPL,145.81,148.04,145.18,147.36,64786600,9546953415.54,0
1627911000000,2021-08-02,AAPL,146.36,146.95,145.25,145.52,62880000,9150297868.65,0
1627651800000,2021-07-30,AAPL,144.38,146.33,144.11,145.86,70440600,10274465958.99,0
1627565400000,2021-07-29,AAPL,144.69,146.55,144.58,145.64,56699500,8257715145.39,0
1627479000000,2021-07-28,AAPL,144.81,146.97,142.54,144.98,118931200,17242644867.87,0
1627392600000,2021-07-27,AAPL,149.12,149.21,145.55,146.77,104818600,15384226369.83,0
1627306200000,2021-07-26,AAPL,148.27,149.83,147.70,148.99,72434100,10791956956.89,0
1627047000000,2021-07-23,AAPL,147.55,148.72,146.92,148.56,71447400,10614225569.57,0
1626960600000,2021-07-22,AAPL,145.94,148.20,145.81,146.80,77338200,11353247996.02,0
1626874200000,2021-07-21,AAPL,145.53,146.13,144.63,145.40,74993500,10904054442.28,0
