https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume COIN,Volume USDT,tradecount
1671201000000,2022-12-16,COIN,37.40,38.01,34.71,36.60,18247400,667854812.16,0
1671114600000,2022-12-15,COIN,38.95,39.60,37.44,37.98,12013400,456268926.50,0
1671028200000,2022-12-14,COIN,39.41,41.90,38.82,40.19,16117600,647766321.87,0
1670941800000,2022-12-13,COIN,46.01,46.33,38.50,38.69,20558300,795400598.77,0
1670855400000,2022-12-12,COIN,39.98,42.65,39.65,42.60,9962600,424406744.80,0
1670596200000,2022-12-09,COIN,41.60,42.32,40.15,40.24,10030200,403615264.84,0
1670509800000,2022-12-08,COIN,41.56,43.90,40.30,42.81,9361800,400778670.86,0
1670423400000,2022-12-07,COIN,41.88,43.20,40.55,41.26,10824500,446618851.83,0
1670337000000,2022-12-06,COIN,45.60,46.65,41.73,42.41,12156100,515540199.15,0
1670250600000,2022-12-05,COIN,47.98,49.85,45.63,46.00,11228300,516501800.00,0
1669991400000,2022-12-02,COIN,43.97,47.70,43.73,47.67,10372100,494437988.01,0
1669905000000,2022-12-01,COIN,45.82,47.19,44.44,45.27,11579400,524199443.30,0
1669818600000,2022-11-30,COIN,43.71,45.88,41.51,45.73,15562700,711682263.88,0
1669732200000,2022-11-29,COIN,42.91,44.65,42.70,43.11,9090600,391895771.55,0
1669645800000,2022-11-28,COIN,43.30,44.90,42.02,42.51,10497900,446265711.38,0
1669386600000,2022-11-25,COIN,44.76,45.24,43.70,44.28,6451500,285672412.12,0
1669213800000,2022-11-23,COIN,43.85,46.17,42.21,45.57,14665800,668320501.52,0
1669127400000,2022-11-22,COIN,42.35,44.40,41.61,43.39,20783100,901778696.32,0
1669041000000,2022-11-21,COIN,43.60,44.64,40.61,41.23,22382000,922809849.75,0
1668781800000,2022-11-18,COIN,48.80,49.00,44.31,45.26,20287300,918203163.95,0
1668695400000,2022-11-17,COIN,46.67,49.97,45.18,48.79,17974700,876985629.46,0
1668609000000,2022-11-16,COIN,52.83,54.03,48.00,48.83,24054700,1174591045.05,0
1668522600000,2022-11-15,COIN,55.00,58.00,54.60,55.53,14805300,822138290.93,0
1668436200000,2022-11-14,COIN,55.70,55.74,52.60,53.22,16150900,859550917.72,0
1668177000000,2022-11-11,COIN,47.50,58.29,46.25,57.46,30584500,1757385342.00,0
1668090600000,2022-11-10,COIN,51.04,53.93,49.02,50.92,30695400,1563009711.80,0
1668004200000,2022-11-09,COIN,47.09,49.69,44.62,45.98,42274200,1943767696.65,0
1667917800000,2022-11-08,COIN,54.50,58.45,47.69,50.83,61868200,3144760719.28,0
1667831400000,2022-11-07,COIN,60.00,60.99,54.22,56.97,13659100,778158943.67,0
1667568600000,2022-11-04,COIN,60.40,63.43,56.40,58.82,18901400,1111780342.23,0
1667482200000,2022-11-03,COIN,59.40,61.88,55.75,55.80,14238800,794525029.14,0
1667395800000,2022-11-02,COIN,63.40,66.21,60.55,60.71,12700900,771071627.37,0
1667309400000,2022-11-01,COIN,69.00,69.71,63.13,63.29,8238200,521395685.54,0
1667223000000,2022-10-31,COIN,72.37,74.65,66.15,66.25,10648400,705456500.00,0
1666963800000,2022-10-28,COIN,72.00,73.72,69.35,72.07,7372100,531307244.75,0
1666877400000,2022-10-27,COIN,74.51,75.65,71.51,72.47,5967600,432471979.28,0
1666791000000,2022-10-26,COIN,75.28,78.29,73.10,73.81,14102500,1040905490.57,0
1666704600000,2022-10-25,COIN,67.01,75.40,66.96,75.05,14446900,1084239889.09,0
1666618200000,2022-10-24,COIN,67.40,68.15,63.68,66.39,8111700,538535758.05,0
1666359000000,2022-10-21,COIN,63.40,66.63,61.70,66.38,9156400,607801806.85,0
1666272600000,2022-10-20,COIN,63.14,67.43,62.70,63.59,8938700,568411934.36,0
1666186200000,2022-10-19,COIN,64.82,66.89,62.55,63.19,8601100,543503497.19,0
1666099800000,2022-10-18,COIN,72.90,73.90,65.30,66.21,13874700,918643874.30,0
1666013400000,2022-10-17,COIN,66.48,70.95,66.34,69.17,11263300,779082440.38,0
1665754200000,2022-10-14,COIN,71.85,73.79,63.38,63.59,13711600,871920646.09,0
1665667800000,2022-10-13,COIN,63.66,69.63,61.06,69.26,18342000,1270366959.18,0
1665581400000,2022-10-12,COIN,69.74,71.85,67.82,69.95,8998900,629473027.54,0
1665495000000,2022-10-11,COIN,67.61,72.69,65.03,70.16,17705600,1242224960.84,0
1665408600000,2022-10-10,COIN,67.58,69.26,65.43,67.04,7714000,517146567.06,0
1665149400000,2022-10-07,COIN,70.85,71.10,65.50,67.00,11427900,765669300.00,0
1665063000000,2022-10-06,COIN,73.07,76.28,71.34,73.91,11103700,820674507.66,0
1664976600000,2022-10-05,COIN,71.80,73.48,69.28,72.97,9222700,672980430.26,0
1664890200000,2022-10-04,COIN,69.09,74.63,69.08,74.50,11881400,885164300.00,0
1664803800000,2022-10-03,COIN,64.95,67.86,61.92,65.95,10949200,722099706.59,0
1664544600000,2022-09-30,COIN,61.25,67.59,61.07,64.49,10210300,658462225.19,0
1664458200000,2022-09-29,COIN,64.62,65.03,60.26,61.94,11492100,711820658.22,0
1664371800000,2022-09-28,COIN,62.80,67.74,62.76,67.31,8482700,570970516.29,0
1664285400000,2022-09-27,COIN,65.29,67.55,61.88,63.05,11860500,747804515.95,0
1664199000000,2022-09-26,COIN,62.98,66.33,62.18,62.28,9562600,595558716.33,0
1663939800000,2022-09-23,COIN,61.56,63.15,59.43,61.88,10932900,676527863.68,0
1663853400000,2022-09-22,COIN,67.40,68.98,62.31,62.94,11156900,702215270.68,0
1663767000000,2022-09-21,COIN,68.90,72.24,67.43,67.64,12344600,834988736.47,0
1663680600000,2022-09-20,COIN,68.09,69.80,66.17,67.94,7974500,541787549.47,0
1663594200000,2022-09-19,COIN,71.88,72.54,67.00,69.93,13135300,918551533.01,0
1663335000000,2022-09-16,COIN,75.15,76.37,73.60,74.00,17089000,1264586000.00,0
1663248600000,2022-09-15,COIN,77.63,82.00,76.63,77.23,10950100,845676259.76,0
1663162200000,2022-09-14,COIN,75.30,79.20,74.11,78.70,10840700,853163056.92,0
1663075800000,2022-09-13,COIN,75.34,78.09,74.35,75.25,11235300,845456325.00,0
1662989400000,2022-09-12,COIN,82.60,84.58,80.60,82.55,12554900,1036407033.31,0
1662730200000,2022-09-09,COIN,78.20,81.04,75.15,80.87,15357100,1241928719.18,0
1662643800000,2022-09-08,COIN,66.36,73.33,65.50,73.08,9241500,675368836.92,0
1662557400000,2022-09-07,COIN,62.00,68.77,61.83,68.25,8408400,573873300.00,0
1662471000000,2022-09-06,COIN,65.56,66.88,62.60,62.78,7478100,469475108.87,0
1662125400000,2022-09-02,COIN,67.71,68.14,63.82,65.26,6392800,417194141.66,0
1662039000000,2022-09-01,COIN,65.55,65.99,61.91,65.53,8046600,527293688.18,0
1661952600000,2022-08-31,COIN,68.70,70.38,66.66,66.80,6707900,448087740.47,0
1661866200000,2022-08-30,COIN,67.97,69.45,64.63,67.03,8293500,555913294.88,0
1661779800000,2022-08-29,COIN,65.51,69.40,65.46,66.34,7944100,527011564.91,0
1661520600000,2022-08-26,COIN,71.71,71.80,65.34,66.74,9797300,653871781.07,0
1661434200000,2022-08-25,COIN,71.84,72.45,68.52,71.37,8563500,611177018.52,0
1661347800000,2022-08-24,COIN,71.88,74.32,70.71,71.48,6675500,477164762.41,0
1661261400000,2022-08-23,COIN,71.95,76.41,70.60,71.18,9598300,683206996.93,0
1661175000000,2022-08-22,COIN,70.91,74.94,70.29,71.47,9082400,649119139.09,0
1660915800000,2022-08-19,COIN,76.00,78.25,74.01,74.06,13727900,1016688240.48,0
1660829400000,2022-08-18,COIN,86.33,86.36,81.42,83.47,7923300,661357860.67,0
1660743000000,2022-08-17,COIN,87.51,88.64,84.77,85.44,10697900,914028602.12,0
1660656600000,2022-08-16,COIN,90.55,95.50,84.24,90.39,17034400,1539739405.60,0
1660570200000,2022-08-15,COIN,89.11,93.68,88.59,91.97,11001900,1011844756.43,0
1660311000000,2022-08-12,COIN,85.23,92.48,83.29,90.49,13755200,1244708018.62,0
1660224600000,2022-08-11,COIN,97.25,98.70,82.31,84.00,23247300,1952773200.00,0
1660138200000,2022-08-10,COIN,89.98,95.00,88.00,94.14,23818200,2242245333.46,0
1660051800000,2022-08-09,COIN,93.89,93.89,85.60,87.68,17411400,1526631557.31,0
1659965400000,2022-08-08,COIN,97.84,103.55,93.81,98.02,18878700,1850490110.63,0
1659706200000,2022-08-05,COIN,86.58,98.87,86.52,93.05,24865700,2313753460.88,0
1659619800000,2022-08-04,COIN,106.10,116.30,86.79,88.90,54342800,4831075002.92,0
1659533400000,2022-08-03,COIN,69.05,82.25,67.61,80.81,24784200,2002811141.49,0
1659447000000,2022-08-02,COIN,60.91,69.59,60.80,67.23,12142100,816313423.76,0
1659360600000,2022-08-01,COIN,61.19,63.62,59.42,62.70,7361300,461553515.62,0
1659101400000,2022-07-29,COIN,60.14,64.23,59.77,62.96,9113800,573804839.66,0
1659015000000,2022-07-28,COIN,58.24,62.95,55.59,62.25,13674800,851256300.00,0
1658928600000,2022-07-27,COIN,54.87,60.61,53.12,58.83,18230200,1072482699.38,0
1658842200000,2022-07-26,COIN,61.69,62.89,52.63,52.93,26875800,1422536102.20,0
1658755800000,2022-07-25,COIN,68.93,69.98,66.30,67.07,8797600,590055029.32,0
1658496600000,2022-07-22,COIN,76.20,76.57,69.09,70.82,12013300,850781902.33,0
1658410200000,2022-07-21,COIN,71.00,76.62,70.28,73.98,17301200,1279942834.08,0
1658323800000,2022-07-20,COIN,67.08,79.00,67.05,75.27,34032000,2561588525.76,0
1658237400000,2022-07-19,COIN,60.86,65.98,57.78,65.83,19210600,1264633833.18,0
1658151000000,2022-07-18,COIN,56.71,63.38,56.69,58.67,21226200,1245341115.13,0
1657891800000,2022-07-15,COIN,54.35,56.55,51.93,53.79,10714300,576322206.81,0
1657805400000,2022-07-14,COIN,52.34,54.71,50.34,53.42,9682100,517217764.27,0
1657719000000,2022-07-13,COIN,51.68,54.73,50.40,53.10,9439900,501258675.60,0
1657632600000,2022-07-12,COIN,53.70,56.11,52.62,54.24,8466200,459206702.21,0
1657546200000,2022-07-11,COIN,57.54,58.43,53.30,53.88,10705800,576828515.44,0
1657287000000,2022-07-08,COIN,55.61,63.70,54.51,60.29,17950500,1082235661.43,0
1657200600000,2022-07-07,COIN,52.14,57.65,52.14,57.46,12318500,707820998.72,0
1657114200000,2022-07-06,COIN,54.17,56.27,51.40,51.71,11881900,614413038.12,0
1657027800000,2022-07-05,COIN,48.13,55.82,45.95,55.41,13087900,725200537.00,0
1656682200000,2022-07-01,COIN,47.99,50.16,47.52,49.04,8556500,419610767.83,0
1656595800000,2022-06-30,COIN,48.20,48.40,44.15,47.02,12934400,608175493.92,0
1656509400000,2022-06-29,COIN,50.50,51.46,48.59,49.75,9776200,486365950.00,0
1656423000000,2022-06-28,COIN,56.26,57.25,50.33,51.18,10253500,524774133.13,0
1656336600000,2022-06-27,COIN,59.56,60.45,55.02,55.96,15201600,850681522.08,0
1656077400000,2022-06-24,COIN,60.00,64.09,59.33,62.71,24381400,1528957571.68,0
1655991000000,2022-06-23,COIN,53.60,59.62,51.83,58.88,15840700,932700432.92,0
1655904600000,2022-06-22,COIN,53.87,56.75,51.57,51.91,18947700,983575104.11,0
1655818200000,2022-06-21,COIN,54.20,60.75,54.10,57.49,16916200,972512366.39,0
1655472600000,2022-06-17,COIN,50.12,52.80,49.28,51.22,11771000,602910634.37,0
1655386200000,2022-06-16,COIN,52.58,54.43,50.08,51.05,13157700,671700574.96,0
1655299800000,2022-06-15,COIN,50.94,56.66,50.45,55.01,16340100,898868873.57,0
1655213400000,2022-06-14,COIN,52.50,53.29,48.81,51.58,17430300,899054905.92,0
1655127000000,2022-06-13,COIN,46.18,54.30,46.00,52.01,28961400,1506282365.39,0
1654867800000,2022-06-10,COIN,60.00,61.63,57.77,58.71,10982600,644788435.95,0
1654781400000,2022-06-09,COIN,69.08,69.38,63.12,63.76,9349300,596111352.31,0
1654695000000,2022-06-08,COIN,69.23,72.98,68.30,69.20,6276600,434340700.85,0
1654608600000,2022-06-07,COIN,67.31,69.97,64.36,69.57,8485100,590308404.41,0
1654522200000,2022-06-06,COIN,70.76,74.11,68.43,70.67,9352400,660934090.88,0
1654263000000,2022-06-03,COIN,69.39,70.50,65.61,66.69,10213600,681145008.94,0
1654176600000,2022-06-02,COIN,67.80,74.48,67.28,73.82,8607200,635383501.37,0
1654090200000,2022-06-01,COIN,77.50,77.80,67.80,68.63,14608500,1002581314.88,0
1654003800000,2022-05-31,COIN,80.00,83.32,75.60,78.10,22623200,1766871885.48,0
1653658200000,2022-05-27,COIN,69.84,77.18,69.84,75.32,14112800,1062976091.69,0
1653571800000,2022-05-26,COIN,63.97,71.17,62.30,69.87,12000200,838454006.96,0
1653485400000,2022-05-25,COIN,61.07,68.50,60.99,67.17,11062000,743034519.74,0
1653399000000,2022-05-24,COIN,64.56,64.56,59.12,61.36,10714900,657466270.54,0
1653312600000,2022-05-23,COIN,65.54,68.65,62.35,66.10,12055700,796881751.60,0
1653053400000,2022-05-20,COIN,69.37,70.74,62.05,66.15,15166300,1003250768.14,0
1652967000000,2022-05-19,COIN,65.00,70.99,63.61,67.42,15410100,1038948913.78,0
1652880600000,2022-05-18,COIN,67.69,71.81,61.94,63.03,17422700,1098152759.73,0
1652794200000,2022-05-17,COIN,66.20,70.50,63.11,70.00,15868000,1110760000.00,0
1652707800000,2022-05-16,COIN,68.06,68.08,60.51,61.70,18685900,1152920044.26,0
1652448600000,2022-05-13,COIN,69.26,74.25,65.50,67.87,38264800,2597032081.10,0
1652362200000,2022-05-12,COIN,48.54,60.30,40.83,58.50,58789000,3439156500.00,0
1652275800000,2022-05-11,COIN,54.85,61.28,50.15,53.72,67080200,3603548425.89,0
1652189400000,2022-05-10,COIN,87.00,89.38,70.19,72.99,31780000,2319622132.11,0
1652103000000,2022-05-09,COIN,96.00,96.43,81.78,83.51,16845400,1406759389.99,0
1651843800000,2022-05-06,COIN,112.50,112.50,100.25,103.74,9026500,936409090.72,0
1651757400000,2022-05-05,COIN,125.00,125.64,112.05,114.25,7324400,836812700.00,0
1651671000000,2022-05-04,COIN,124.00,132.81,116.20,130.15,6492800,845037880.37,0
1651584600000,2022-05-03,COIN,120.23,129.40,119.97,123.56,5053200,624373379.66,0
1651498200000,2022-05-02,COIN,113.07,122.29,111.80,121.34,6229400,755875373.19,0
1651239000000,2022-04-29,COIN,121.10,129.09,112.14,112.71,5760900,649311033.73,0
1651152600000,2022-04-28,COIN,123.69,126.39,113.32,122.69,8070900,990218740.70,0
1651066200000,2022-04-27,COIN,125.28,130.71,121.98,122.55,4658500,570899189.22,0
1650979800000,2022-04-26,COIN,135.31,136.77,126.52,127.15,3717600,472692845.67,0
1650893400000,2022-04-25,COIN,130.01,137.35,129.29,135.14,4066500,549546807.52,0
1650634200000,2022-04-22,COIN,137.29,141.20,131.25,131.52,5162200,678932566.06,0
1650547800000,2022-04-21,COIN,151.97,153.44,135.31,137.32,6252900,858648273.80,0
1650461400000,2022-04-20,COIN,154.93,154.96,144.85,147.13,3486000,512895197.02,0
1650375000000,2022-04-19,COIN,146.02,152.10,144.45,151.27,2916000,441103332.46,0
1650288600000,2022-04-18,COIN,145.45,149.50,140.53,145.16,4668700,677708509.10,0
1649943000000,2022-04-14,COIN,153.54,154.00,146.82,147.29,4082200,601267210.59,0
1649856600000,2022-04-13,COIN,149.03,156.16,147.80,154.79,3740500,578991969.89,0
1649770200000,2022-04-12,COIN,158.07,162.44,149.41,149.85,4654400,697461868.41,0
1649683800000,2022-04-11,COIN,156.57,157.56,151.73,153.87,4305800,662533424.98,0
1649424600000,2022-04-08,COIN,165.21,166.00,160.13,160.94,2951000,474933947.20,0
1649338200000,2022-04-07,COIN,166.71,169.42,160.68,166.19,3093600,514125391.55,0
1649251800000,2022-04-06,COIN,172.83,174.33,165.01,166.84,4675300,780027034.88,0
1649165400000,2022-04-05,COIN,189.76,191.33,176.26,177.17,5012800,888117766.82,0
1649079000000,2022-04-04,COIN,187.34,193.07,186.16,191.65,2488800,476978504.81,0
1648819800000,2022-04-01,COIN,189.86,191.87,184.39,186.96,2975900,556374283.98,0
1648733400000,2022-03-31,COIN,197.25,198.08,189.56,189.86,2999200,569428113.83,0
1648647000000,2022-03-30,COIN,201.29,206.33,194.76,196.70,3775900,742719518.48,0
1648560600000,2022-03-29,COIN,198.95,206.79,194.05,204.53,4811500,984096089.13,0
1648474200000,2022-03-28,COIN,193.31,203.27,193.01,201.41,6624000,1334139864.26,0
1648215000000,2022-03-25,COIN,192.00,195.70,182.80,186.71,3598300,671838617.16,0
1648128600000,2022-03-24,COIN,185.26,192.00,179.50,190.19,3536500,672606943.63,0
1648042200000,2022-03-23,COIN,184.72,189.55,181.80,183.11,2311900,423332010.41,0
1647955800000,2022-03-22,COIN,180.50,188.81,178.50,186.08,4086100,760341495.48,0
1647869400000,2022-03-21,COIN,181.80,183.59,171.70,176.81,4214000,745077329.71,0
1647610200000,2022-03-18,COIN,175.03,186.69,175.00,185.94,4835700,899150069.81,0
1647523800000,2022-03-17,COIN,170.73,177.50,168.00,177.22,2975900,527389001.63,0
1647437400000,2022-03-16,COIN,160.47,173.07,160.00,172.53,5974300,1030745971.71,0
1647351000000,2022-03-15,COIN,152.90,156.42,150.12,155.98,4245400,662197473.86,0
1647264600000,2022-03-14,COIN,159.99,161.70,150.42,153.19,4450000,681695510.86,0
1647009000000,2022-03-11,COIN,175.35,175.75,160.00,160.07,3660500,585936261.81,0
1646922600000,2022-03-10,COIN,173.14,174.49,168.10,172.97,2670600,461933685.26,0
1646836200000,2022-03-09,COIN,174.26,181.45,173.51,178.97,4945200,885042450.04,0
1646749800000,2022-03-08,COIN,160.10,168.35,156.53,161.99,3840800,622171213.10,0
1646663400000,2022-03-07,COIN,168.25,172.98,160.23,161.14,4424000,712883357.30,0
1646404200000,2022-03-04,COIN,177.61,178.66,162.16,165.75,5848700,969422025.00,0
1646317800000,2022-03-03,COIN,194.71,194.92,177.15,178.03,3734400,664835227.44,0
1646231400000,2022-03-02,COIN,192.26,196.15,189.51,194.50,3414100,664042450.00,0
1646145000000,2022-03-01,COIN,196.28,205.88,189.63,196.17,7779200,1526045649.76,0
1646058600000,2022-02-28,COIN,172.50,192.23,172.09,190.77,8036300,1533084985.33,0
1645799400000,2022-02-25,COIN,180.24,182.09,170.40,176.83,6836800,1208951356.52,0
1645713000000,2022-02-24,COIN,159.08,183.00,155.92,179.56,8134000,1460541020.14,0
1645626600000,2022-02-23,COIN,180.69,183.34,171.77,172.74,3892500,672390471.38,0
1645540200000,2022-02-22,COIN,180.87,185.75,173.16,176.76,4472800,790612103.43,0
1645194600000,2022-02-18,COIN,191.08,192.72,180.54,189.16,4502200,851636168.49,0
1645108200000,2022-02-17,COIN,202.10,206.31,188.93,191.92,4740600,909815943.32,0
1645021800000,2022-02-16,COIN,205.38,214.02,203.83,207.96,3593600,747325080.13,0
1644935400000,2022-02-15,COIN,202.31,209.31,201.18,208.95,3714300,776102973.66,0
1644849000000,2022-02-14,COIN,193.48,203.56,193.46,195.25,4528100,884111525.00,0
1644589800000,2022-02-11,COIN,205.80,205.98,191.02,194.53,5054200,983193519.83,0
1644503400000,2022-02-10,COIN,210.57,217.49,202.86,204.77,4587400,939361917.60,0
1644417000000,2022-02-09,COIN,210.18,215.25,207.61,214.50,3811700,817609650.00,0
1644330600000,2022-02-08,COIN,200.37,209.25,196.75,208.73,4639100,968319323.18,0
1644244200000,2022-02-07,COIN,198.70,211.11,198.20,205.74,6668300,1371936078.63,0
1643985000000,2022-02-04,COIN,181.02,197.00,177.45,194.44,4397900,855127686.74,0
1643898600000,2022-02-03,COIN,182.26,189.30,179.00,181.31,3417000,619536261.66,0
1643812200000,2022-02-02,COIN,195.81,197.00,181.73,187.37,3861700,723566710.14,0
1643725800000,2022-02-01,COIN,197.97,201.45,188.62,197.73,5159000,1020089047.96,0
1643639400000,2022-01-31,COIN,177.87,192.00,175.03,190.15,4060500,772104050.22,0
1643380200000,2022-01-28,COIN,169.10,181.75,162.20,177.58,6475800,1149972575.86,0
1643293800000,2022-01-27,COIN,182.03,182.75,168.58,170.20,5551900,944933363.06,0
1643207400000,2022-01-26,COIN,193.60,198.05,177.00,178.64,7566300,1351643827.38,0
1643121000000,2022-01-25,COIN,185.17,193.12,177.15,185.63,6271300,1164141449.62,0
1643034600000,2022-01-24,COIN,173.18,191.86,162.51,191.48,12978700,2485161420.55,0
1642775400000,2022-01-21,COIN,209.98,210.19,186.86,191.97,13628300,2616224767.64,0
1642689000000,2022-01-20,COIN,222.30,232.00,220.84,221.62,3691200,818043725.98,0
1642602600000,2022-01-19,COIN,224.25,227.17,218.82,219.50,2976700,653385650.00,0
1642516200000,2022-01-18,COIN,226.82,227.19,219.60,222.00,3483000,773226000.00,0
1642170600000,2022-01-14,COIN,226.62,232.00,222.30,230.03,4325600,995017762.72,0
1642084200000,2022-01-13,COIN,241.99,242.87,227.19,228.23,3814100,870492026.70,0
1641997800000,2022-01-12,COIN,242.11,246.27,234.42,234.70,3937000,924013887.99,0
1641911400000,2022-01-11,COIN,225.50,238.00,222.18,237.23,5585600,1325071864.14,0
1641825000000,2022-01-10,COIN,224.43,225.26,214.64,225.01,6800800,1530247970.64,0
1641565800000,2022-01-07,COIN,233.63,238.48,227.59,232.33,3312000,769476966.06,0
1641479400000,2022-01-06,COIN,233.19,235.98,224.88,234.00,5236000,1225224000.00,0
1641393000000,2022-01-05,COIN,247.72,248.69,232.86,234.23,5196300,1217129326.80,0
1641306600000,2022-01-04,COIN,253.05,258.81,244.14,250.15,3652600,913697867.71,0
1641220200000,2022-01-03,COIN,256.27,261.63,250.64,251.05,3350900,841243455.23,0
1640961000000,2021-12-31,COIN,255.81,259.21,251.52,252.37,2360300,595668899.48,0
1640874600000,2021-12-30,COIN,252.60,260.00,252.04,256.79,2887600,741506828.67,0
1640788200000,2021-12-29,COIN,256.67,263.01,251.37,252.60,3474300,877608201.21,0
1640701800000,2021-12-28,COIN,270.00,270.98,259.69,261.33,4372800,1142743765.28,0
1640615400000,2021-12-27,COIN,270.26,281.99,270.20,280.27,4448900,1246893154.12,0
1640269800000,2021-12-23,COIN,256.56,269.31,253.50,268.15,4106100,1101050689.94,0
1640183400000,2021-12-22,COIN,248.51,254.79,245.64,254.55,3779100,961969916.53,0
1640097000000,2021-12-21,COIN,244.15,248.12,239.59,247.69,2776500,687711291.78,0
1640010600000,2021-12-20,COIN,236.56,239.37,231.77,238.05,3572200,850362220.90,0
1639751400000,2021-12-17,COIN,240.00,250.48,236.00,243.35,4420300,1075680031.98,0
1639665000000,2021-12-16,COIN,264.46,268.26,244.63,247.17,3346600,827179115.87,0
1639578600000,2021-12-15,COIN,254.49,261.17,242.26,258.30,4623500,1194249993.56,0
1639492200000,2021-12-14,COIN,247.28,260.50,243.50,255.86,3866600,989308278.36,0
1639405800000,2021-12-13,COIN,252.14,256.50,244.80,251.37,3410400,857272231.35,0
1639146600000,2021-12-10,COIN,266.30,269.19,250.15,255.76,5062100,1294682668.19,0
1639060200000,2021-12-09,COIN,284.97,284.99,258.92,263.91,5394600,1423688905.76,0
1638973800000,2021-12-08,COIN,284.44,290.00,278.29,287.48,2495900,717521359.42,0
1638887400000,2021-12-07,COIN,277.65,290.19,274.91,286.42,4648200,1331337506.41,0
1638801000000,2021-12-06,COIN,253.13,267.23,244.46,263.24,5366400,1412651083.59,0
1638541800000,2021-12-03,COIN,286.00,286.00,258.16,265.65,7271100,1931567670.62,0
1638455400000,2021-12-02,COIN,295.16,305.32,283.82,284.71,4625100,1316812181.48,0
1638369000000,2021-12-01,COIN,318.60,323.00,293.70,294.50,4267500,1256778750.00,0
1638282600000,2021-11-30,COIN,320.75,331.70,310.98,315.00,7168400,2258046000.00,0
1638196200000,2021-11-29,COIN,312.22,321.58,306.75,319.39,4159700,1328566643.93,0
1637937000000,2021-11-26,COIN,301.30,307.92,299.15,303.19,2678700,812155059.54,0
1637764200000,2021-11-24,COIN,309.38,316.32,305.88,312.38,2759800,862106337.48,0
1637677800000,2021-11-23,COIN,312.50,319.70,304.60,317.20,3465000,1099098042.30,0
1637591400000,2021-11-22,COIN,333.33,335.90,310.67,315.48,5013600,1581690583.08,0
1637332200000,2021-11-19,COIN,325.56,339.41,325.40,332.55,3680400,1223916975.07,0
1637245800000,2021-11-18,COIN,343.00,344.84,323.41,323.57,5408800,1750125455.62,0
1637159400000,2021-11-17,COIN,342.03,348.49,338.18,346.52,3772100,1307108050.56,0
1637073000000,2021-11-16,COIN,333.14,347.40,331.58,342.12,4128100,1412305551.84,0
1636986600000,2021-11-15,COIN,345.10,355.20,339.03,345.36,4465700,1542274086.58,0
1636727400000,2021-11-12,COIN,339.25,344.00,332.56,342.98,4469900,1533086351.11,0
1636641000000,2021-11-11,COIN,327.43,342.49,327.00,336.39,4905800,1650262133.86,0
1636554600000,2021-11-10,COIN,327.22,348.98,320.00,328.60,15168900,4984500632.58,0
1636468200000,2021-11-09,COIN,367.39,368.90,345.06,357.39,10153700,3628830991.74,0
1636381800000,2021-11-08,COIN,349.50,363.17,345.56,353.92,8531100,3019327026.55,0
1636119000000,2021-11-05,COIN,345.23,345.23,333.44,337.05,3527600,1188977536.94,0
1636032600000,2021-11-04,COIN,340.74,345.85,333.88,344.45,5893700,2030085036.94,0
1635946200000,2021-11-03,COIN,335.26,344.47,328.31,344.38,4809800,1656398947.49,0
1635859800000,2021-11-02,COIN,336.33,345.25,332.14,336.34,6104700,2053254775.64,0
1635773400000,2021-11-01,COIN,324.77,338.43,323.90,330.99,6255900,2070640279.91,0
1635514200000,2021-10-29,COIN,319.32,326.50,316.14,319.42,3766400,1203063538.57,0
1635427800000,2021-10-28,COIN,319.81,327.72,311.00,319.13,5952300,1899557528.06,0
1635341400000,2021-10-27,COIN,309.33,320.28,306.50,311.67,5253300,1637296081.54,0
1635255000000,2021-10-26,COIN,328.15,328.48,315.51,319.49,7635800,2439561667.43,0
1635168600000,2021-10-25,COIN,306.76,327.00,305.11,325.54,8444900,2749152818.16,0
1634909400000,2021-10-22,COIN,302.00,306.00,293.62,300.84,5437300,1635757312.09,0
1634823000000,2021-10-21,COIN,311.96,317.18,298.00,300.01,8289200,2486842972.95,0
1634736600000,2021-10-20,COIN,306.66,317.37,303.96,314.71,10315300,3246327974.86,0
1634650200000,2021-10-19,COIN,300.00,307.85,294.11,305.63,14785700,4518953563.20,0
1634563800000,2021-10-18,COIN,275.74,296.98,271.50,293.34,11789600,3458361220.83,0
1634304600000,2021-10-15,COIN,266.60,281.72,266.53,280.61,9517500,2670705535.58,0
1634218200000,2021-10-14,COIN,250.90,262.95,249.10,260.00,6299100,1637766000.00,0
1634131800000,2021-10-13,COIN,246.50,249.73,244.56,246.78,2878000,710232836.49,0
1634045400000,2021-10-12,COIN,254.26,256.37,246.08,249.33,3971900,990313834.27,0
1633959000000,2021-10-11,COIN,249.57,263.19,248.49,256.50,4945300,1268469450.00,0
1633699800000,2021-10-08,COIN,253.53,256.18,246.90,248.14,2873700,713079916.25,0
1633613400000,2021-10-07,COIN,248.00,253.00,245.65,251.59,3213200,808408976.23,0
1633527000000,2021-10-06,COIN,242.40,252.14,242.20,250.38,5747700,1439109154.06,0
1633440600000,2021-10-05,COIN,231.35,240.09,230.79,240.09,2994400,718925485.03,0
1633354200000,2021-10-04,COIN,231.49,233.10,224.51,229.31,2591100,594165134.67,0
1633095000000,2021-10-01,COIN,232.89,235.76,226.93,231.15,3457300,799154873.90,0
1633008600000,2021-09-30,COIN,227.00,229.99,225.28,227.48,2514700,572043945.26,0
