https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume TSLA,Volume USDT,tradecount
1663594200000,2022-09-19,TSLA,300.09,309.84,297.80,309.07,60231200,18615657425.15,0
1663335000000,2022-09-16,TSLA,299.61,303.71,295.60,303.35,87087800,26418084661.54,0
1663248600000,2022-09-15,TSLA,301.83,309.12,300.72,303.75,64795500,19681633125.00,0
1663162200000,2022-09-14,TSLA,292.24,306.00,291.64,302.61,72628700,21978169843.10,0
1663075800000,2022-09-13,TSLA,292.90,297.40,290.40,292.13,68229600,19931913381.15,0
1662989400000,2022-09-12,TSLA,300.72,305.49,300.40,304.42,48674600,14817522385.59,0
1662730200000,2022-09-09,TSLA,291.67,299.85,291.25,299.68,54338100,16284041410.02,0
1662643800000,2022-09-08,TSLA,281.30,289.50,279.76,289.26,53713100,15537051830.54,0
1662557400000,2022-09-07,TSLA,273.10,283.84,272.27,283.70,50028900,14193199540.70,0
1662471000000,2022-09-06,TSLA,272.68,275.99,265.74,274.42,55860000,15329101950.07,0
1662125400000,2022-09-02,TSLA,281.07,282.35,269.08,270.21,50890100,13751013486.15,0
1662039000000,2022-09-01,TSLA,272.58,277.58,266.15,277.16,54287000,15046185118.80,0
1661952600000,2022-08-31,TSLA,280.62,281.25,271.81,275.61,52107300,14361292189.71,0
1661866200000,2022-08-30,TSLA,287.87,288.48,272.65,277.70,50541800,14035458476.97,0
1661779800000,2022-08-29,TSLA,282.83,287.74,280.70,284.82,41864700,11923904160.63,0
1661520600000,2022-08-26,TSLA,297.43,302.00,287.47,288.09,57163900,16468347741.66,0
1661434200000,2022-08-25,TSLA,302.36,302.96,291.60,296.07,53230000,15759806489.87,0
1661347800000,2022-08-24,TSLA,297.56,303.65,296.50,297.10,57259800,17011696459.57,0
1661261400000,2022-08-23,TSLA,291.45,298.83,287.92,296.45,63984900,18968537226.46,0
1661175000000,2022-08-22,TSLA,291.91,292.40,286.30,289.91,55843200,16189688074.22,0
1660915800000,2022-08-19,TSLA,299.00,300.36,292.50,296.67,61395300,18213938375.45,0
1660829400000,2022-08-18,TSLA,306.00,306.50,301.85,302.87,47500500,14386476203.06,0
1660743000000,2022-08-17,TSLA,303.40,309.66,300.03,304.00,68766000,20904635255.68,0
1660656600000,2022-08-16,TSLA,311.67,314.67,302.88,306.56,88136400,27019387747.16,0
1660570200000,2022-08-15,TSLA,301.79,313.13,301.23,309.32,89359200,27640588398.49,0
1660311000000,2022-08-12,TSLA,289.42,300.16,285.03,300.03,79657200,23899549618.76,0
1660224600000,2022-08-11,TSLA,296.51,298.24,285.83,286.63,70155000,20108527992.55,0
1660138200000,2022-08-10,TSLA,297.07,297.51,283.37,294.36,94918800,27939980838.17,0
1660051800000,2022-08-09,TSLA,290.29,292.40,279.35,283.33,86244600,24435970877.33,0
1659965400000,2022-08-08,TSLA,295.00,305.20,289.09,290.42,98994000,28750168104.49,0
1659706200000,2022-08-05,TSLA,302.67,304.61,285.54,288.17,113172900,32613036112.66,0
1659619800000,2022-08-04,TSLA,311.00,313.61,305.00,308.63,72256200,22300671712.99,0
1659533400000,2022-08-03,TSLA,305.00,309.55,301.15,307.40,80091000,24619706495.18,0
1659447000000,2022-08-02,TSLA,294.00,307.83,292.67,300.59,95577600,28729352503.12,0
1659360600000,2022-08-01,TSLA,301.28,311.88,295.00,297.28,117042900,34794123835.75,0
1659101400000,2022-07-29,TSLA,280.70,298.32,279.10,297.15,95313000,28322257368.26,0
1659015000000,2022-07-28,TSLA,280.07,283.30,272.80,280.90,84723000,23798690182.89,0
1658928600000,2022-07-27,TSLA,263.81,275.93,261.79,274.82,88110000,24214390845.34,0
1658842200000,2022-07-26,TSLA,266.51,267.31,256.26,258.86,66820800,17297231309.18,0
1658755800000,2022-07-25,TSLA,272.22,274.15,267.40,268.43,64073400,17199435427.50,0
1658496600000,2022-07-22,TSLA,276.22,280.79,270.71,272.24,103472700,28169754188.51,0
1658410200000,2022-07-21,TSLA,255.11,273.27,254.87,271.71,142032300,38591122560.83,0
1658323800000,2022-07-20,TSLA,246.78,250.66,243.48,247.50,88864200,21993889500.00,0
1658237400000,2022-07-19,TSLA,245.00,247.14,236.98,245.53,80890200,19860970707.26,0
1658151000000,2022-07-18,TSLA,244.94,250.52,239.60,240.55,82537500,19854120063.40,0
1657891800000,2022-07-15,TSLA,240.00,243.62,236.89,240.07,69683100,16728589469.11,0
1657805400000,2022-07-14,TSLA,234.90,238.65,229.33,238.31,78557400,18721276315.49,0
1657719000000,2022-07-13,TSLA,225.50,242.06,225.03,237.04,97954500,23219134022.35,0
1657632600000,2022-07-12,TSLA,236.85,239.77,228.37,233.07,87930900,20494055507.03,0
1657546200000,2022-07-11,TSLA,252.10,253.06,233.63,234.34,99241200,23256514076.39,0
1657287000000,2022-07-08,TSLA,242.33,254.98,241.16,250.76,101854200,25541298996.11,0
1657200600000,2022-07-07,TSLA,233.92,245.36,232.21,244.54,81930600,20035582159.35,0
1657114200000,2022-07-06,TSLA,230.78,234.56,227.19,231.73,71853600,16650874532.37,0
1657027800000,2022-07-05,TSLA,223.00,233.15,216.17,233.07,84581100,19713034953.96,0
1656682200000,2022-07-01,TSLA,227.00,230.23,222.12,227.26,74460300,16922096191.09,0
1656595800000,2022-06-30,TSLA,224.51,229.46,218.86,224.47,94600500,21235289031.10,0
1656509400000,2022-06-29,TSLA,230.50,231.17,222.27,228.49,82897200,18941181683.37,0
1656423000000,2022-06-28,TSLA,244.48,249.97,232.34,232.66,90391200,21030717601.76,0
1656336600000,2022-06-27,TSLA,249.37,252.07,242.57,244.92,89178300,21841549072.71,0
1656077400000,2022-06-24,TSLA,237.47,246.07,236.09,245.71,95770800,23531523876.12,0
1655991000000,2022-06-23,TSLA,237.91,239.32,228.64,235.07,104202600,24494905945.20,0
1655904600000,2022-06-22,TSLA,234.50,246.83,233.83,236.09,101107500,23870132979.13,0
1655818200000,2022-06-21,TSLA,224.60,243.58,224.33,237.04,122793000,29106443434.98,0
1655472600000,2022-06-17,TSLA,213.43,220.97,213.20,216.76,92641800,20081036059.10,0
1655386200000,2022-06-16,TSLA,222.74,225.17,208.69,213.10,107390700,22884958825.46,0
1655299800000,2022-06-15,TSLA,220.92,235.66,218.15,233.00,119131800,27757709400.00,0
1655213400000,2022-06-14,TSLA,218.29,226.33,211.74,220.89,97988700,21644723883.19,0
1655127000000,2022-06-13,TSLA,223.17,226.63,214.68,215.74,102767400,22170696025.29,0
1654867800000,2022-06-10,TSLA,235.16,239.50,227.91,232.23,97536600,22650924201.28,0
1654781400000,2022-06-09,TSLA,249.34,255.55,239.33,239.71,96491400,23129631698.95,0
1654695000000,2022-06-08,TSLA,240.09,249.96,239.18,241.87,76210500,18432779755.05,0
1654608600000,2022-06-07,TSLA,234.00,240.00,230.09,238.89,72808500,17392980329.20,0
1654522200000,2022-06-06,TSLA,244.35,244.87,234.35,238.28,84204600,20064271985.21,0
1654263000000,2022-06-03,TSLA,243.23,247.80,233.42,234.52,112393800,26358218872.67,0
1654176600000,2022-06-02,TSLA,244.16,264.21,242.07,258.33,93473100,24147218450.86,0
1654090200000,2022-06-01,TSLA,251.72,257.33,243.64,246.79,77247900,19064008722.37,0
1654003800000,2022-05-31,TSLA,257.95,259.60,244.74,252.75,101914500,25759228885.03,0
1653658200000,2022-05-27,TSLA,241.08,253.27,240.18,253.21,89295000,22610387549.51,0
1653571800000,2022-05-26,TSLA,220.47,239.56,217.89,235.91,106003200,25007215300.20,0
1653485400000,2022-05-25,TSLA,207.95,223.11,207.67,219.60,92139300,20233790842.37,0
1653399000000,2022-05-24,TSLA,217.84,217.97,206.86,209.39,89092500,18654782161.90,0
1653312600000,2022-05-23,TSLA,218.34,226.65,212.69,224.97,88903500,20000323416.94,0
1653053400000,2022-05-20,TSLA,238.00,240.53,211.00,221.30,144973200,32082569602.42,0
1652967000000,2022-05-19,TSLA,235.67,244.67,231.37,236.47,90296700,21352761123.61,0
1652880600000,2022-05-18,TSLA,248.17,253.50,233.60,236.60,87811800,20776564514.54,0
1652794200000,2022-05-17,TSLA,249.12,254.83,242.95,253.87,80236200,20369563702.22,0
1652707800000,2022-05-16,TSLA,255.72,256.59,239.70,241.46,86098500,20789056674.87,0
1652448600000,2022-05-13,TSLA,257.83,262.45,250.52,256.53,92150700,23639418958.51,0
1652362200000,2022-05-12,TSLA,233.67,253.22,226.67,242.67,140313000,34049288713.67,0
1652275800000,2022-05-11,TSLA,265.00,269.92,242.40,244.67,97224600,23787619294.51,0
1652189400000,2022-05-10,TSLA,273.10,275.12,258.08,266.68,84401700,22508244737.82,0
1652103000000,2022-05-09,TSLA,278.82,281.88,260.38,262.37,90810300,23825897967.59,0
1651843800000,2022-05-06,TSLA,295.67,296.00,281.04,288.55,72903000,21036159760.07,0
1651757400000,2022-05-05,TSLA,313.01,315.20,285.90,291.09,92519100,26931692237.20,0
1651671000000,2022-05-04,TSLA,301.31,318.50,295.09,317.54,81643800,25925172949.64,0
1651584600000,2022-05-03,TSLA,301.06,308.03,296.20,303.08,63709500,19309288273.09,0
1651498200000,2022-05-02,TSLA,286.92,302.12,282.68,300.98,75781500,22808716702.56,0
1651239000000,2022-04-29,TSLA,300.75,311.47,290.00,290.25,88133100,25580925442.36,0
1651152600000,2022-04-28,TSLA,299.99,300.00,273.90,292.50,124948500,36547851880.69,0
1651066200000,2022-04-27,TSLA,299.53,306.00,292.45,293.84,76956300,22612582921.51,0
1650979800000,2022-04-26,TSLA,331.81,333.33,291.67,292.14,136133700,39770101112.15,0
1650893400000,2022-04-25,TSLA,326.32,336.21,325.10,332.67,68341200,22735295252.93,0
1650634200000,2022-04-22,TSLA,338.30,344.95,331.33,335.02,69696600,23349522326.40,0
1650547800000,2022-04-21,TSLA,358.24,364.07,332.14,336.26,105416400,35447319693.46,0
1650461400000,2022-04-20,TSLA,343.33,344.67,325.08,325.73,70711200,23032995167.72,0
1650375000000,2022-04-19,TSLA,335.02,344.98,331.78,342.72,49847700,17083637990.66,0
1650288600000,2022-04-18,TSLA,329.68,338.31,324.47,334.76,51715200,17312352883.30,0
1649943000000,2022-04-14,TSLA,333.10,337.57,327.40,328.33,58422300,19181989094.30,0
1649856600000,2022-04-13,TSLA,327.03,342.08,324.37,340.79,55121100,18784720140.01,0
1649770200000,2022-04-12,TSLA,332.55,340.40,325.53,328.98,65976000,21705004668.46,0
1649683800000,2022-04-11,TSLA,326.80,336.16,324.88,325.31,59357100,19309458056.09,0
1649424600000,2022-04-08,TSLA,347.74,349.48,340.81,341.83,55013700,18805332332.29,0
1649338200000,2022-04-07,TSLA,350.80,358.86,340.51,352.42,79447200,27998783290.80,0
1649251800000,2022-04-06,TSLA,357.82,359.67,342.57,348.59,89348400,31145661218.85,0
1649165400000,2022-04-05,TSLA,378.77,384.29,362.43,363.75,80075100,29127583988.10,0
1649079000000,2022-04-04,TSLA,363.13,383.30,357.51,381.82,82035900,31322675053.32,0
1648819800000,2022-04-01,TSLA,360.38,364.92,355.55,361.53,54263100,19617738476.76,0
1648733400000,2022-03-31,TSLA,364.86,367.71,358.88,359.20,48992700,17598178438.06,0
1648647000000,2022-03-30,TSLA,363.72,371.32,361.33,364.66,59865000,21830570255.13,0
1648560600000,2022-03-29,TSLA,369.33,371.59,357.70,366.52,73614900,26981579459.57,0
1648474200000,2022-03-28,TSLA,355.03,365.96,351.20,363.95,102506100,37306752240.12,0
1648215000000,2022-03-25,TSLA,336.00,340.60,332.44,336.88,62031600,20897205710.89,0
1648128600000,2022-03-24,TSLA,336.58,341.50,329.60,337.97,68920800,23293392119.38,0
1648042200000,2022-03-23,TSLA,326.65,346.90,325.47,333.04,120676200,40189601259.92,0
1647955800000,2022-03-22,TSLA,310.00,332.62,307.25,331.33,105868500,35077056520.75,0
1647869400000,2022-03-21,TSLA,304.99,314.28,302.36,307.05,81981600,25172724486.04,0
1647610200000,2022-03-18,TSLA,291.50,302.62,289.13,301.80,100414200,30304670314.84,0
1647523800000,2022-03-17,TSLA,277.00,291.67,275.24,290.53,66582900,19344551338.15,0
1647437400000,2022-03-16,TSLA,269.67,280.67,267.42,280.08,84028800,23534505660.94,0
1647351000000,2022-03-15,TSLA,258.42,268.52,252.19,267.30,66841200,17866429602.43,0
1647264600000,2022-03-14,TSLA,260.20,266.90,252.01,255.46,71152200,18176303722.19,0
1647009000000,2022-03-11,TSLA,280.07,281.27,264.59,265.12,67037100,17772652631.39,0
1646922600000,2022-03-10,TSLA,283.82,284.82,270.12,279.43,58648500,16388345014.76,0
1646836200000,2022-03-09,TSLA,279.83,286.85,277.34,286.32,59184000,16945760184.08,0
1646749800000,2022-03-08,TSLA,265.18,283.33,260.72,274.80,80399100,22093671698.57,0
1646663400000,2022-03-07,TSLA,285.43,288.71,268.19,268.19,72494100,19442434001.52,0
1646404200000,2022-03-04,TSLA,283.03,285.22,275.05,279.43,66999600,18721697737.28,0
1646317800000,2022-03-03,TSLA,292.92,295.48,277.53,279.76,61623600,17240023923.52,0
1646231400000,2022-03-02,TSLA,290.71,295.49,281.42,293.30,74643300,21892630684.16,0
1646145000000,2022-03-01,TSLA,289.89,296.63,284.59,288.12,74766900,21542087568.74,0
1646058600000,2022-02-28,TSLA,271.67,292.29,271.57,290.14,99006900,28726192754.43,0
1645799400000,2022-02-25,TSLA,269.74,273.17,260.80,269.96,76067700,20534982609.19,0
1645713000000,2022-02-24,TSLA,233.46,267.49,233.33,266.92,135322200,36120653579.00,0
1645626600000,2022-02-23,TSLA,276.81,278.43,253.52,254.68,95256900,24260026594.32,0
1645540200000,2022-02-22,TSLA,278.04,285.58,267.03,273.84,83288100,22807890049.86,0
1645194600000,2022-02-18,TSLA,295.33,295.62,279.20,285.66,68501700,19568195872.86,0
1645108200000,2022-02-17,TSLA,304.42,306.17,291.37,292.12,55178400,16118530392.26,0
1645021800000,2022-02-16,TSLA,304.68,308.81,300.40,307.80,51294300,15788214287.67,0
1644935400000,2022-02-15,TSLA,300.00,307.67,297.79,307.48,57286200,17614169099.40,0
1644849000000,2022-02-14,TSLA,287.19,299.63,284.38,291.92,67756500,19779478389.82,0
1644589800000,2022-02-11,TSLA,303.21,305.32,283.57,286.67,79645800,22831795189.80,0
1644503400000,2022-02-10,TSLA,302.79,314.60,298.90,301.52,66126900,19938362195.93,0
1644417000000,2022-02-09,TSLA,311.67,315.42,306.67,310.67,52259400,16235253068.39,0
1644330600000,2022-02-08,TSLA,301.84,308.76,298.27,307.33,50729100,15590743916.04,0
1644244200000,2022-02-07,TSLA,307.93,315.92,300.90,302.45,60994500,18447582515.08,0
1643985000000,2022-02-04,TSLA,299.07,312.17,293.72,307.77,73625400,22659935704.71,0
1643898600000,2022-02-03,TSLA,294.00,312.33,293.51,297.05,78855600,23423792710.88,0
1643812200000,2022-02-02,TSLA,309.39,310.50,296.47,301.89,66792900,20163885340.08,0
1643725800000,2022-02-01,TSLA,311.74,314.57,301.67,310.42,73138200,22703315506.00,0
1643639400000,2022-01-31,TSLA,290.90,312.66,287.35,312.24,104436000,32609095620.12,0
1643380200000,2022-01-28,TSLA,277.19,285.83,264.00,282.12,134789100,38026251869.23,0
1643293800000,2022-01-27,TSLA,311.12,311.80,276.33,276.37,147109500,40656162449.30,0
1643207400000,2022-01-26,TSLA,317.48,329.23,302.00,312.47,104867400,32767916606.01,0
1643121000000,2022-01-25,TSLA,304.73,317.09,301.07,306.13,86595900,26509891343.82,0
1643034600000,2022-01-24,TSLA,301.59,311.17,283.82,310.00,151565700,46985367000.00,0
1642775400000,2022-01-21,TSLA,332.11,334.85,313.50,314.63,103416000,32538120589.60,0
1642689000000,2022-01-20,TSLA,336.58,347.22,331.33,332.09,70488600,23408558915.86,0
1642602600000,2022-01-19,TSLA,347.24,351.56,331.67,331.88,75442500,25038108221.51,0
1642516200000,2022-01-18,TSLA,342.20,356.93,338.69,343.50,66743400,22926579916.31,0
1642170600000,2022-01-14,TSLA,339.96,350.67,337.79,349.87,72924300,25514024484.92,0
1642084200000,2022-01-13,TSLA,369.69,371.87,342.18,343.85,97209900,33425948068.89,0
1641997800000,2022-01-12,TSLA,359.62,371.61,357.53,368.74,83739000,30877918042.24,0
1641911400000,2022-01-11,TSLA,351.22,358.62,346.27,354.80,66063300,23439258033.56,0
1641825000000,2022-01-10,TSLA,333.33,353.03,326.67,352.71,91815000,32383762450.56,0
1641565800000,2022-01-07,TSLA,360.12,360.31,336.67,342.32,84164700,28811260720.44,0
1641479400000,2022-01-06,TSLA,359.00,362.67,340.17,354.90,90336600,32060458788.63,0
1641393000000,2022-01-05,TSLA,382.22,390.11,360.34,362.71,80119800,29059985461.60,0
1641306600000,2022-01-04,TSLA,396.52,402.67,374.35,383.20,100248300,38414813256.85,0
1641220200000,2022-01-03,TSLA,382.58,400.36,378.68,399.93,103931400,41564938321.71,0
1640961000000,2021-12-31,TSLA,357.81,360.67,351.53,352.26,40733700,14348853559.79,0
1640874600000,2021-12-30,TSLA,353.78,365.18,351.05,356.78,47040900,16783252244.58,0
1640788200000,2021-12-29,TSLA,366.21,368.00,354.71,362.06,56154000,20331303894.47,0
1640701800000,2021-12-28,TSLA,369.83,373.00,359.47,362.82,60324000,21886954784.55,0
1640615400000,2021-12-27,TSLA,357.89,372.33,356.91,364.65,71145900,25943115339.90,0
1640269800000,2021-12-23,TSLA,335.60,357.66,332.52,355.67,92713200,32974993856.87,0
1640183400000,2021-12-22,TSLA,321.89,338.55,319.02,336.29,93634200,31488245918.10,0
1640097000000,2021-12-21,TSLA,305.62,313.17,295.37,312.84,71517900,22373897472.38,0
1640010600000,2021-12-20,TSLA,303.57,307.23,297.80,299.98,56480100,16942901018.51,0
1639751400000,2021-12-17,TSLA,304.92,320.22,303.01,310.86,100437300,31221603510.51,0
1639665000000,2021-12-16,TSLA,331.50,331.66,307.28,308.97,82771500,25574185788.48,0
1639578600000,2021-12-15,TSLA,317.74,326.25,309.42,325.33,75169200,24454794826.65,0
1639492200000,2021-12-14,TSLA,315.00,322.14,310.00,319.50,70806300,22622848381.21,0
1639405800000,2021-12-13,TSLA,333.70,335.00,317.14,322.14,78595500,25318491681.43,0
1639146600000,2021-12-10,TSLA,336.25,340.33,327.51,339.01,59664300,20226794925.66,0
1639060200000,2021-12-09,TSLA,353.55,354.16,334.12,334.60,59438400,19888089002.78,0
1638973800000,2021-12-08,TSLA,350.90,357.46,344.33,356.32,41906400,14932088754.93,0
1638887400000,2021-12-07,TSLA,348.07,352.56,342.27,350.58,56084700,19662361645.52,0
1638801000000,2021-12-06,TSLA,333.84,340.55,316.83,336.34,81663000,27466261475.83,0
1638541800000,2021-12-03,TSLA,361.60,363.53,333.40,338.32,92322000,31234686817.57,0
1638455400000,2021-12-02,TSLA,366.35,371.00,352.22,361.53,73114800,26433436764.99,0
1638369000000,2021-12-01,TSLA,386.90,390.95,363.59,365.00,68450400,24984396000.00,0
1638282600000,2021-11-30,TSLA,381.46,389.33,372.67,381.59,81276000,31013838184.57,0
1638196200000,2021-11-29,TSLA,367.00,380.89,366.73,379.00,58393500,22130942258.93,0
1637937000000,2021-11-26,TSLA,366.49,369.59,360.33,360.64,35042700,12637799841.32,0
1637764200000,2021-11-24,TSLA,360.13,377.59,354.00,372.00,67680600,25177183200.00,0
1637677800000,2021-11-23,TSLA,389.17,393.50,354.23,369.68,108515100,40115500406.85,0
1637591400000,2021-11-22,TSLA,387.44,400.65,377.48,385.62,99217500,38260581904.22,0
1637332200000,2021-11-19,TSLA,366.29,379.57,364.23,379.02,64926900,24608592924.69,0
1637245800000,2021-11-18,TSLA,368.85,370.67,358.34,365.46,62696700,22913135446.26,0
1637159400000,2021-11-17,TSLA,354.50,373.21,351.83,363.00,94336200,34244354401.45,0
1637073000000,2021-11-16,TSLA,334.44,352.40,334.06,351.58,79627200,27995065033.59,0
1636986600000,2021-11-15,TSLA,339.21,343.99,326.20,337.80,104326800,35241244732.14,0
1636727400000,2021-11-12,TSLA,349.17,351.50,339.73,344.47,76719300,26427752564.96,0
1636641000000,2021-11-11,TSLA,367.59,368.32,351.56,354.50,67189800,23819007601.23,0
1636554600000,2021-11-10,TSLA,336.80,359.37,329.10,355.98,128408100,45711143987.49,0
1636468200000,2021-11-09,TSLA,391.20,391.50,337.17,341.17,177317400,60494784496.23,0
1636381800000,2021-11-08,TSLA,383.26,399.00,377.67,387.65,100337100,38895342439.65,0
1636119000000,2021-11-05,TSLA,409.33,413.29,402.67,407.36,64886400,26432340772.85,0
1636032600000,2021-11-04,TSLA,411.47,414.50,405.67,409.97,76192200,31236516327.01,0
1635946200000,2021-11-03,TSLA,392.44,405.13,384.21,404.62,103885500,42034150502.75,0
1635859800000,2021-11-02,TSLA,386.45,402.86,382.00,390.67,128213400,50088700295.75,0
1635773400000,2021-11-01,TSLA,381.67,403.25,372.89,402.86,168146100,67739899838.21,0
1635514200000,2021-10-29,TSLA,360.62,371.74,357.74,371.33,89755200,33329098513.04,0
1635427800000,2021-10-28,TSLA,356.10,360.33,351.40,359.01,81639600,29309705160.53,0
1635341400000,2021-10-27,TSLA,346.55,356.96,343.59,345.95,115579500,39985113901.38,0
1635255000000,2021-10-26,TSLA,341.56,364.98,333.81,339.48,187245000,63565306088.10,0
1635168600000,2021-10-25,TSLA,316.84,348.34,314.73,341.62,188556300,64414602285.31,0
1634909400000,2021-10-22,TSLA,298.50,303.33,296.99,303.23,68642400,20814205278.15,0
1634823000000,2021-10-21,TSLA,285.33,300.00,285.17,298.00,94444500,28144461000.00,0
1634736600000,2021-10-20,TSLA,288.45,289.83,285.79,288.60,42096300,12148992436.94,0
1634650200000,2021-10-19,TSLA,292.51,292.65,287.50,288.09,52143300,15021963106.05,0
1634563800000,2021-10-18,TSLA,283.93,291.75,283.82,290.04,72621600,21062927914.89,0
1634304600000,2021-10-15,TSLA,274.58,281.07,274.12,281.01,56773800,15954006092.43,0
1634218200000,2021-10-14,TSLA,271.83,273.42,271.12,272.77,36741600,10022129167.46,0
1634131800000,2021-10-13,TSLA,270.16,271.80,268.59,270.36,42360300,11452530087.49,0
1634045400000,2021-10-12,TSLA,266.98,270.77,265.52,268.57,66060000,17741954426.88,0
1633959000000,2021-10-11,TSLA,262.55,267.08,261.83,263.98,42600900,11245786050.03,0
1633699800000,2021-10-08,TSLA,265.40,265.46,260.30,261.83,50215800,13148002239.72,0
1633613400000,2021-10-07,TSLA,261.82,268.33,261.13,264.54,57587400,15233979728.43,0
1633527000000,2021-10-06,TSLA,258.73,262.22,257.74,260.92,43898400,11453823753.44,0
1633440600000,2021-10-05,TSLA,261.60,265.77,258.07,260.20,55297800,14388302603.98,0
1633354200000,2021-10-04,TSLA,265.50,268.99,258.71,260.51,91449900,23823614342.07,0
1633095000000,2021-10-01,TSLA,259.47,260.26,254.53,258.41,51094200,13203082448.55,0
1633008600000,2021-09-30,TSLA,260.33,263.04,258.33,258.49,53868000,13924519625.24,0
1632922200000,2021-09-29,TSLA,259.93,264.50,256.89,260.44,62828700,16362897787.00,0
1632835800000,2021-09-28,TSLA,262.40,265.21,255.39,259.19,76144200,19735562096.61,0
1632749400000,2021-09-27,TSLA,257.71,266.33,256.44,263.79,84212100,22214030454.11,0
1632490200000,2021-09-24,TSLA,248.63,258.27,248.19,258.13,64119000,16551037783.08,0
1632403800000,2021-09-23,TSLA,251.67,252.73,249.31,251.21,35842500,9004113892.71,0
1632317400000,2021-09-22,TSLA,247.84,251.22,246.37,250.65,45378900,11374070058.93,0
1632231000000,2021-09-21,TSLA,244.93,248.25,243.48,246.46,48992100,12074593294.93,0
1632144600000,2021-09-20,TSLA,244.85,247.33,239.54,243.39,74273100,18077329763.67,0
1631885400000,2021-09-17,TSLA,252.38,253.68,250.00,253.16,84612600,21420807582.57,0
1631799000000,2021-09-16,TSLA,250.94,252.97,249.20,252.33,41770200,10539874642.48,0
1631712600000,2021-09-15,TSLA,248.33,252.29,246.12,251.94,46073100,11607810184.78,0
1631626200000,2021-09-14,TSLA,247.52,251.49,245.47,248.16,55574700,13791602620.09,0
1631539800000,2021-09-13,TSLA,246.74,248.26,236.28,247.67,68857500,17053707850.23,0
1631280600000,2021-09-10,TSLA,253.20,254.20,244.84,245.42,45552600,11179671230.57,0
1631194200000,2021-09-09,TSLA,251.14,254.03,250.54,251.62,42233100,10626692415.78,0
1631107800000,2021-09-08,TSLA,253.86,254.82,246.92,251.29,56379000,14167478531.48,0
1631021400000,2021-09-07,TSLA,246.67,253.40,246.42,250.97,60119400,15088365873.52,0
1630675800000,2021-09-03,TSLA,244.08,244.67,241.40,244.52,45738300,11184081456.03,0
1630589400000,2021-09-02,TSLA,244.83,246.99,243.51,244.13,38331900,9357966934.17,0
1630503000000,2021-09-01,TSLA,244.69,247.33,243.76,244.70,39612900,9693144740.13,0
1630416600000,2021-08-31,TSLA,244.33,246.80,242.15,245.24,62566200,15343735231.69,0
1630330200000,2021-08-30,TSLA,238.24,243.67,237.58,243.64,55812600,13597996174.01,0
1630071000000,2021-08-27,TSLA,235.00,238.33,234.03,237.31,41501400,9848559081.76,0
1629984600000,2021-08-26,TSLA,236.10,238.47,232.54,233.72,39642900,9265338636.39,0
1629898200000,2021-08-25,TSLA,235.68,238.99,234.67,237.07,37936800,8993550681.41,0
1629811800000,2021-08-24,TSLA,236.89,238.41,234.21,236.16,39249300,9269245391.24,0
1629725400000,2021-08-23,TSLA,228.48,237.38,226.92,235.43,60794700,14313098931.84,0
1629466200000,2021-08-20,TSLA,227.62,230.71,224.57,226.75,44525700,10096350586.00,0
1629379800000,2021-08-19,TSLA,226.07,228.85,222.53,224.49,42940500,9639713080.88,0
1629293400000,2021-08-18,TSLA,223.25,231.92,223.12,229.66,61048200,14020532907.28,0
1629207000000,2021-08-17,TSLA,224.22,224.86,216.28,221.90,71163900,15791506782.26,0
1629120600000,2021-08-16,TSLA,235.02,236.50,225.47,228.72,68032200,15560551170.45,0
1628861400000,2021-08-13,TSLA,241.24,243.30,238.11,239.06,50194500,11999330079.67,0
1628775000000,2021-08-12,TSLA,235.45,240.93,233.13,240.75,52377300,12609834975.00,0
1628688600000,2021-08-11,TSLA,237.57,238.39,234.74,235.94,29401800,6937060763.78,0
1628602200000,2021-08-10,TSLA,238.00,238.86,233.96,236.66,40296900,9536798545.83,0
1628515800000,2021-08-09,TSLA,236.72,239.68,235.04,237.92,44145900,10503192447.17,0
1628256600000,2021-08-06,TSLA,237.30,238.78,232.54,233.03,46869000,10922039633.74,0
1628170200000,2021-08-05,TSLA,238.67,240.32,237.14,238.21,38758800,9232734008.22,0
1628083800000,2021-08-04,TSLA,237.00,241.63,236.31,236.97,51007800,12087488101.43,0
1627997400000,2021-08-03,TSLA,239.67,240.88,233.67,236.58,64860900,15344791840.76,0
1627911000000,2021-08-02,TSLA,233.33,242.31,232.80,236.56,100847400,23856125237.38,0
1627651800000,2021-07-30,TSLA,223.92,232.51,223.00,229.07,88969200,20379877989.50,0
1627565400000,2021-07-29,TSLA,216.60,227.90,216.27,225.78,91183800,20587782959.30,0
1627479000000,2021-07-28,TSLA,215.67,218.32,213.13,215.66,48019800,10355950243.85,0
1627392600000,2021-07-27,TSLA,221.13,222.17,209.08,214.93,98439900,21157359533.94,0
1627306200000,2021-07-26,TSLA,216.99,222.73,215.70,219.21,76009800,16661854768.29,0
1627047000000,2021-07-23,TSLA,215.45,216.27,212.43,214.46,43814700,9396500856.17,0
1626960600000,2021-07-22,TSLA,218.81,220.72,214.87,216.42,45317100,9807526699.02,0
1626874200000,2021-07-21,TSLA,219.87,221.62,216.76,218.43,41859900,9143457650.41,0
1626787800000,2021-07-20,TSLA,217.33,220.80,213.50,220.17,46461300,10229229786.31,0
1626701400000,2021-07-19,TSLA,209.96,215.73,207.10,215.41,63891300,13762611663.03,0
