https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume MSFT,Volume USDT,tradecount
1695043800000,2023-09-18,MSFT,327.80,330.40,326.36,329.06,16834200,5539461810.90,0
1694784600000,2023-09-15,MSFT,336.92,337.40,329.65,330.22,37679800,12442623602.00,0
1694698200000,2023-09-14,MSFT,339.15,340.86,336.57,338.70,20267000,6864433147.40,0
1694611800000,2023-09-13,MSFT,331.31,336.85,331.17,336.06,16544400,5559911023.61,0
1694525400000,2023-09-12,MSFT,335.82,336.79,331.48,331.77,17565500,5827705742.02,0
1694439000000,2023-09-11,MSFT,337.24,338.42,335.43,337.94,16583300,5604160442.49,0
1694179800000,2023-09-08,MSFT,330.09,336.16,329.46,334.27,19530100,6528326312.44,0
1694093400000,2023-09-07,MSFT,331.29,333.08,329.03,329.91,18381000,6064075777.31,0
1694007000000,2023-09-06,MSFT,333.38,334.46,330.18,332.88,17535800,5837317189.62,0
1693920600000,2023-09-05,MSFT,329.00,334.85,328.66,333.55,18553900,6188653118.51,0
1693575000000,2023-09-01,MSFT,331.31,331.99,326.78,328.66,14942000,4910837774.72,0
1693488600000,2023-08-31,MSFT,329.20,330.91,326.78,327.76,26411000,8656469617.92,0
1693402200000,2023-08-30,MSFT,328.67,329.81,326.45,328.79,15222100,5004874389.07,0
1693315800000,2023-08-29,MSFT,321.88,328.98,321.88,328.41,19284600,6333255556.62,0
1693229400000,2023-08-28,MSFT,325.66,326.15,321.72,323.70,14808500,4793511630.77,0
1692970200000,2023-08-25,MSFT,321.47,325.36,318.80,322.98,21684100,7003530856.23,0
1692883800000,2023-08-24,MSFT,332.85,332.98,319.96,319.97,23281400,7449349586.42,0
1692797400000,2023-08-23,MSFT,323.82,329.20,323.46,327.00,21166400,6921412800.00,0
1692711000000,2023-08-22,MSFT,325.50,326.08,321.46,322.46,16084600,5186639978.56,0
1692624600000,2023-08-21,MSFT,317.93,322.77,317.04,321.88,24040000,7737995317.38,0
1692365400000,2023-08-18,MSFT,314.49,318.38,311.55,316.48,24755000,7834462671.97,0
1692279000000,2023-08-17,MSFT,320.54,321.87,316.21,316.88,21257200,6735981639.79,0
1692192600000,2023-08-16,MSFT,320.80,324.42,319.80,320.40,20698900,6631927433.66,0
1692106200000,2023-08-15,MSFT,323.00,325.09,320.90,321.86,16966300,5460773069.47,0
1692019800000,2023-08-14,MSFT,321.39,324.06,320.08,324.04,18836100,6103650004.95,0
1691760600000,2023-08-11,MSFT,320.26,322.41,319.21,321.01,24355500,7818359292.85,0
1691674200000,2023-08-10,MSFT,326.02,328.26,321.18,322.93,20113700,6495316993.68,0
1691587800000,2023-08-09,MSFT,326.47,327.11,321.05,322.23,22373300,7209348704.80,0
1691501400000,2023-08-08,MSFT,326.96,328.75,323.00,326.05,22327600,7279913707.45,0
1691415000000,2023-08-07,MSFT,328.37,331.11,327.52,330.11,17741500,5856646305.11,0
1691155800000,2023-08-04,MSFT,331.88,335.14,327.24,327.78,23741500,7781988841.02,0
1691069400000,2023-08-03,MSFT,326.00,329.88,325.95,326.66,18253700,5962753708.85,0
1690983000000,2023-08-02,MSFT,333.63,333.63,326.36,327.50,27761300,9091825750.00,0
1690896600000,2023-08-01,MSFT,335.19,338.54,333.70,336.34,18311900,6159024378.94,0
1690810200000,2023-07-31,MSFT,336.92,337.70,333.36,335.92,25446000,8547820661.68,0
1690551000000,2023-07-28,MSFT,333.67,340.01,333.17,338.37,28484900,9638435473.91,0
1690464600000,2023-07-27,MSFT,340.48,341.33,329.05,330.72,39635300,13108186464.38,0
1690378200000,2023-07-26,MSFT,341.44,344.67,333.11,337.77,58383700,19720261707.58,0
1690291800000,2023-07-25,MSFT,347.11,351.89,345.07,350.98,41637700,14614000403.45,0
1690205400000,2023-07-24,MSFT,345.85,346.92,342.31,345.11,26678100,9206878700.21,0
1689946200000,2023-07-21,MSFT,349.15,350.30,339.83,343.77,69405400,23859493595.49,0
1689859800000,2023-07-20,MSFT,353.57,357.97,345.37,346.87,33778400,11716713443.07,0
1689773400000,2023-07-19,MSFT,361.75,362.46,352.44,355.08,39732900,14108357598.48,0
1689687000000,2023-07-18,MSFT,345.83,366.78,342.17,359.49,64738600,23272878681.79,0
1689600600000,2023-07-17,MSFT,345.68,346.99,342.20,345.73,20363900,7040411370.72,0
1689341400000,2023-07-14,MSFT,347.59,351.43,344.31,345.24,28352700,9788485871.12,0
1689255000000,2023-07-13,MSFT,339.56,343.74,339.02,342.66,20567200,7047556827.32,0
1689168600000,2023-07-12,MSFT,336.60,341.65,335.67,337.20,29995300,10114415526.15,0
1689082200000,2023-07-11,MSFT,331.06,332.86,327.00,332.47,26698200,8876350586.59,0
1688995800000,2023-07-10,MSFT,334.60,335.23,327.59,331.83,32791400,10881169821.69,0
1688736600000,2023-07-07,MSFT,339.32,341.79,337.00,337.22,21214800,7154054881.90,0
1688650200000,2023-07-06,MSFT,337.30,342.99,335.50,341.27,28161200,9610572414.61,0
1688563800000,2023-07-05,MSFT,335.09,341.65,334.73,338.15,18172400,6144996949.08,0
1688391000000,2023-07-03,MSFT,339.19,340.90,336.57,337.99,12508700,4227815390.84,0
1688131800000,2023-06-30,MSFT,337.75,342.73,337.20,340.54,26832800,9137641941.28,0
1688045400000,2023-06-29,MSFT,334.71,336.11,332.62,335.05,16997000,5694844642.52,0
1687959000000,2023-06-28,MSFT,334.66,337.98,333.81,335.85,20259500,6804153198.65,0
1687872600000,2023-06-27,MSFT,331.86,336.15,329.30,334.57,24354100,8148151415.37,0
1687786200000,2023-06-26,MSFT,333.72,336.11,328.49,328.60,21520600,7071669291.35,0
1687527000000,2023-06-23,MSFT,334.36,337.96,333.45,335.02,23146900,7754674183.70,0
1687440600000,2023-06-22,MSFT,334.12,340.12,333.34,339.71,23556800,8002480326.71,0
1687354200000,2023-06-21,MSFT,336.37,337.73,332.07,333.56,25117800,8378293306.68,0
1687267800000,2023-06-20,MSFT,339.31,342.08,335.86,338.05,26375400,8916203648.03,0
1686922200000,2023-06-16,MSFT,351.32,351.47,341.95,342.33,46552000,15936145534.91,0
1686835800000,2023-06-15,MSFT,337.48,349.84,337.20,348.10,38899100,13540776947.42,0
1686749400000,2023-06-14,MSFT,334.34,339.04,332.81,337.34,26003800,8772121796.77,0
1686663000000,2023-06-13,MSFT,334.47,336.98,330.39,334.29,22951300,7672390273.12,0
1686576600000,2023-06-12,MSFT,328.58,332.10,325.16,331.85,24260300,8050780703.07,0
1686317400000,2023-06-09,MSFT,324.99,329.99,324.41,326.79,22529000,7362252102.51,0
1686231000000,2023-06-08,MSFT,323.94,326.64,323.35,325.26,23277700,7571304929.32,0
1686144600000,2023-06-07,MSFT,331.65,334.49,322.50,323.38,40717100,13167095996.81,0
1686058200000,2023-06-06,MSFT,335.33,335.37,332.17,333.68,20396200,6805803866.61,0
1685971800000,2023-06-05,MSFT,335.22,338.56,334.66,335.94,21307100,7157907226.02,0
1685712600000,2023-06-02,MSFT,334.25,337.50,332.55,335.40,25873800,8678072362.08,0
1685626200000,2023-06-01,MSFT,325.93,333.53,324.72,332.58,26773900,8904463302.49,0
1685539800000,2023-05-31,MSFT,332.29,335.94,327.33,328.39,45950600,15089718207.10,0
1685453400000,2023-05-30,MSFT,335.23,335.74,330.52,331.21,29503100,9771721498.90,0
1685107800000,2023-05-26,MSFT,324.02,333.40,323.88,332.89,36630600,12193960970.58,0
1685021400000,2023-05-25,MSFT,323.24,326.90,320.00,325.92,43301700,14112890645.44,0
1684935000000,2023-05-24,MSFT,314.73,316.50,312.61,313.85,23384900,7339351007.73,0
1684848600000,2023-05-23,MSFT,320.03,322.72,315.25,315.26,30797200,9709125572.75,0
1684762200000,2023-05-22,MSFT,318.60,322.59,318.01,321.18,24115700,7745480349.37,0
1684503000000,2023-05-19,MSFT,316.74,318.75,316.37,318.34,27546700,8769216377.12,0
1684416600000,2023-05-18,MSFT,314.53,319.04,313.72,318.52,27276000,8687951220.34,0
1684330200000,2023-05-17,MSFT,312.29,314.43,310.74,314.00,24315000,7634910000.00,0
1684243800000,2023-05-16,MSFT,309.83,313.71,309.83,311.74,26730300,8332903460.96,0
1684157400000,2023-05-15,MSFT,309.10,309.90,307.59,309.46,16336500,5055493150.41,0
1683898200000,2023-05-12,MSFT,310.55,310.65,306.60,308.97,19774700,6109789083.14,0
1683811800000,2023-05-11,MSFT,310.10,311.12,306.26,310.11,31680200,9824346357.93,0
1683725400000,2023-05-10,MSFT,308.62,313.00,307.67,312.31,30078000,9393660106.57,0
1683639000000,2023-05-09,MSFT,308.00,310.04,306.31,307.00,21340800,6551625600.00,0
1683552600000,2023-05-08,MSFT,310.13,310.20,306.09,308.65,21318600,6579985759.88,0
1683293400000,2023-05-05,MSFT,305.72,311.97,304.27,310.65,28197100,8759428942.90,0
1683207000000,2023-05-04,MSFT,306.24,307.76,303.40,305.41,22519900,6877802741.47,0
1683120600000,2023-05-03,MSFT,306.62,308.61,304.09,304.40,22360800,6806627383.52,0
1683034200000,2023-05-02,MSFT,307.76,309.18,303.91,305.41,26404400,8064167900.70,0
1682947800000,2023-05-01,MSFT,306.97,308.60,305.15,305.56,21294100,6506625144.01,0
1682688600000,2023-04-28,MSFT,304.01,308.93,303.31,307.26,36469600,11205649652.15,0
1682602200000,2023-04-27,MSFT,295.97,305.20,295.25,304.83,46462600,14163193734.11,0
1682515800000,2023-04-26,MSFT,296.70,299.57,292.73,295.37,64599200,19080665388.57,0
1682429400000,2023-04-25,MSFT,279.51,281.60,275.37,275.42,45772200,12606579938.62,0
1682343000000,2023-04-24,MSFT,282.09,284.95,278.72,281.77,26611000,7498181177.64,0
1682083800000,2023-04-21,MSFT,285.01,286.27,283.06,285.76,21676400,6194248275.68,0
1681997400000,2023-04-20,MSFT,285.25,289.03,285.08,286.11,23244400,6650454943.51,0
1681911000000,2023-04-19,MSFT,285.99,289.05,284.54,288.45,17150300,4947004244.35,0
1681824600000,2023-04-18,MSFT,291.57,291.76,287.01,288.37,20161800,5814058167.55,0
1681738200000,2023-04-17,MSFT,289.93,291.60,286.16,288.80,23836200,6883894269.03,0
1681479000000,2023-04-14,MSFT,287.00,288.48,283.69,286.14,20987900,6005478013.44,0
1681392600000,2023-04-13,MSFT,283.59,289.90,283.17,289.84,24222700,7020707279.29,0
1681306200000,2023-04-12,MSFT,284.79,287.01,281.96,283.49,27403400,7768589598.39,0
1681219800000,2023-04-11,MSFT,285.75,285.98,281.64,282.83,27276600,7714640411.74,0
1681133400000,2023-04-10,MSFT,289.21,289.60,284.71,289.39,23103000,6685777508.42,0
1680787800000,2023-04-06,MSFT,283.21,292.08,282.03,291.60,29770300,8681019661.70,0
1680701400000,2023-04-05,MSFT,285.85,287.15,282.92,284.34,22064800,6273905151.20,0
1680615000000,2023-04-04,MSFT,287.23,290.45,285.67,287.18,25824300,7416222284.86,0
1680528600000,2023-04-03,MSFT,286.52,288.27,283.95,287.23,24883300,7147230532.38,0
1680269400000,2023-03-31,MSFT,283.73,289.27,283.00,288.30,32766000,9446437400.02,0
1680183000000,2023-03-30,MSFT,284.23,284.46,281.48,284.05,25053400,7116417964.17,0
1680096600000,2023-03-29,MSFT,278.96,281.14,278.41,280.51,25087000,7037154614.99,0
1680010200000,2023-03-28,MSFT,275.79,276.14,272.05,275.23,21878600,6021647318.37,0
1679923800000,2023-03-27,MSFT,280.50,281.46,275.52,276.38,26840200,7418094607.06,0
1679664600000,2023-03-24,MSFT,277.24,280.63,275.28,280.57,28172000,7904218246.34,0
1679578200000,2023-03-23,MSFT,277.94,281.06,275.20,277.66,36610900,10165382628.07,0
1679491800000,2023-03-22,MSFT,273.40,281.04,272.18,272.29,34873300,9495651154.99,0
1679405400000,2023-03-21,MSFT,274.88,275.00,269.52,273.78,34558700,9461480843.81,0
1679319000000,2023-03-20,MSFT,276.98,277.48,269.85,272.23,43466600,11832912995.54,0
1679059800000,2023-03-17,MSFT,278.26,283.33,276.32,279.43,69527400,19428040872.77,0
1678973400000,2023-03-16,MSFT,265.21,276.56,263.28,276.20,54768800,15127143228.56,0
1678887000000,2023-03-15,MSFT,259.98,266.48,259.21,265.44,46028000,12217672432.37,0
1678800600000,2023-03-14,MSFT,256.75,261.07,255.86,260.79,33620300,8767838324.28,0
1678714200000,2023-03-13,MSFT,247.40,257.91,245.73,253.92,33339700,8465616562.95,0
1678458600000,2023-03-10,MSFT,251.08,252.79,247.60,248.59,28333900,7043524097.24,0
1678372200000,2023-03-09,MSFT,255.82,259.56,251.58,252.32,26653400,6725186083.22,0
1678285800000,2023-03-08,MSFT,254.04,254.54,250.81,253.70,17340200,4399208687.08,0
1678199400000,2023-03-07,MSFT,256.30,257.69,253.39,254.15,21473200,5457413648.94,0
1678113000000,2023-03-06,MSFT,256.43,260.12,255.98,256.87,24109800,6193084208.28,0
1677853800000,2023-03-03,MSFT,252.19,255.62,251.39,255.29,30760100,7852745722.48,0
1677767400000,2023-03-02,MSFT,246.55,251.40,245.61,251.11,24808200,6229587117.14,0
1677681000000,2023-03-01,MSFT,250.76,250.93,245.79,246.27,27565300,6788506548.77,0
1677594600000,2023-02-28,MSFT,249.07,251.49,248.73,249.42,22491000,5609705178.82,0
1677508200000,2023-02-27,MSFT,252.46,252.82,249.39,250.16,21190000,5300890477.60,0
1677249000000,2023-02-24,MSFT,249.96,251.00,248.10,249.22,24990900,6228232128.51,0
1677162600000,2023-02-23,MSFT,255.56,256.84,250.48,254.77,29219100,7444150231.84,0
1677076200000,2023-02-22,MSFT,254.09,254.34,250.34,251.51,22491100,5656736437.45,0
1676989800000,2023-02-21,MSFT,254.48,255.49,251.59,252.67,28397400,7175171006.00,0
1676644200000,2023-02-17,MSFT,259.39,260.09,256.00,258.06,30000100,7741825732.76,0
1676557800000,2023-02-16,MSFT,264.02,266.74,261.90,262.15,29603600,7760583559.31,0
1676471400000,2023-02-15,MSFT,268.32,270.73,266.18,269.32,28922400,7789380979.83,0
1676385000000,2023-02-14,MSFT,272.67,274.97,269.28,272.17,37047900,10083327440.47,0
1676298600000,2023-02-13,MSFT,267.64,274.60,267.15,271.32,44630900,12109256114.89,0
1676039400000,2023-02-10,MSFT,261.53,264.09,260.66,263.10,25818500,6792847507.58,0
1675953000000,2023-02-09,MSFT,273.80,273.98,262.80,263.62,42375100,11170923655.09,0
1675866600000,2023-02-08,MSFT,273.20,276.76,266.21,266.73,54686000,14586397380.80,0
1675780200000,2023-02-07,MSFT,260.53,268.77,260.08,267.56,50841400,13603124859.88,0
1675693800000,2023-02-06,MSFT,257.44,258.30,254.78,256.77,22518000,5781946612.61,0
1675434600000,2023-02-03,MSFT,259.54,264.20,257.10,258.35,29077300,7512120632.47,0
1675348200000,2023-02-02,MSFT,258.82,264.69,257.25,264.60,39940400,10568230083.78,0
1675261800000,2023-02-01,MSFT,248.00,255.18,245.47,252.75,31259900,7900939725.00,0
1675175400000,2023-01-31,MSFT,243.45,247.95,242.95,247.81,26541100,6577149926.20,0
1675089000000,2023-01-30,MSFT,244.51,245.60,242.20,242.71,25867400,6278276827.67,0
1674829800000,2023-01-27,MSFT,248.99,249.83,246.83,248.16,26498900,6575967121.04,0
1674743400000,2023-01-26,MSFT,243.65,248.31,242.00,248.00,33454500,8296716000.00,0
1674657000000,2023-01-25,MSFT,234.48,243.30,230.90,240.61,66526600,16006965266.60,0
1674570600000,2023-01-24,MSFT,242.50,243.95,240.44,242.04,40234400,9738333905.87,0
1674484200000,2023-01-23,MSFT,241.10,245.17,239.65,242.58,31934000,7746549778.47,0
1674225000000,2023-01-20,MSFT,234.86,240.74,234.51,240.22,35389800,8501337799.20,0
1674138600000,2023-01-19,MSFT,233.78,235.52,230.68,231.93,28623000,6638532180.36,0
1674052200000,2023-01-18,MSFT,241.57,242.38,235.52,235.81,30028700,7081067673.69,0
1673965800000,2023-01-17,MSFT,237.97,240.91,237.09,240.35,29831300,7169953137.08,0
1673620200000,2023-01-13,MSFT,237.00,239.37,234.92,239.23,21333300,5103565267.85,0
1673533800000,2023-01-12,MSFT,235.26,239.90,233.56,238.51,27269500,6504048295.20,0
1673447400000,2023-01-11,MSFT,231.29,235.95,231.11,235.77,28669300,6759360983.49,0
1673361000000,2023-01-10,MSFT,227.76,231.31,227.33,228.85,27033900,6186708180.00,0
1673274600000,2023-01-09,MSFT,226.45,231.24,226.41,227.12,27369800,6216228842.36,0
1673015400000,2023-01-06,MSFT,223.00,225.76,219.35,224.93,43613600,9810006728.56,0
1672929000000,2023-01-05,MSFT,227.20,227.55,221.76,222.31,39585600,8800274639.36,0
1672842600000,2023-01-04,MSFT,232.28,232.87,225.96,229.10,50623400,11597821248.98,0
1672756200000,2023-01-03,MSFT,243.08,245.75,237.40,239.58,25740000,6166789247.13,0
1672410600000,2022-12-30,MSFT,238.21,239.96,236.66,239.82,21938500,5261291230.68,0
1672324200000,2022-12-29,MSFT,235.65,241.92,235.65,241.01,19770700,4764936298.40,0
1672237800000,2022-12-28,MSFT,236.89,239.72,234.17,234.53,17457100,4094213641.69,0
1672151400000,2022-12-27,MSFT,238.70,238.93,235.83,236.96,16688600,3954530768.05,0
1671805800000,2022-12-23,MSFT,236.11,238.87,233.94,238.73,21207000,5062747019.39,0
1671719400000,2022-12-22,MSFT,241.26,241.99,233.87,238.19,28651700,6824548492.95,0
1671633000000,2022-12-21,MSFT,241.69,245.62,240.11,244.43,23690600,5790693184.48,0
1671546600000,2022-12-20,MSFT,239.40,242.91,238.42,241.80,25150800,6081463516.75,0
1671460200000,2022-12-19,MSFT,244.86,245.21,238.71,240.45,29696400,7140499289.37,0
1671201000000,2022-12-16,MSFT,248.55,249.84,243.51,244.69,86102000,21068298590.21,0
1671114600000,2022-12-15,MSFT,253.72,254.20,247.34,249.01,35560400,8854895008.66,0
1671028200000,2022-12-14,MSFT,257.13,262.59,254.31,257.22,35410900,9108391741.23,0
1670941800000,2022-12-13,MSFT,261.69,263.92,253.07,256.92,42196900,10841228114.61,0
1670855400000,2022-12-12,MSFT,247.45,252.54,247.17,252.51,30665100,7743244232.55,0
1670596200000,2022-12-09,MSFT,244.70,248.31,244.16,245.42,20609700,5058032536.26,0
1670509800000,2022-12-08,MSFT,244.84,248.74,243.06,247.40,22611800,5594159181.99,0
1670423400000,2022-12-07,MSFT,244.83,246.16,242.21,244.37,20481500,5005064054.99,0
1670337000000,2022-12-06,MSFT,250.82,251.86,243.78,245.12,22463700,5506302034.31,0
1670250600000,2022-12-05,MSFT,252.01,253.82,248.06,250.20,23435300,5863511988.48,0
1669991400000,2022-12-02,MSFT,249.82,256.06,249.69,255.02,21528500,5490198161.98,0
1669905000000,2022-12-01,MSFT,253.87,256.12,250.92,254.69,26041500,6632509698.58,0
1669818600000,2022-11-30,MSFT,240.57,255.33,239.86,255.14,47594200,12143184158.95,0
1669732200000,2022-11-29,MSFT,241.40,242.79,238.21,240.33,17956300,4315437611.88,0
1669645800000,2022-11-28,MSFT,246.08,246.65,240.80,241.76,24778200,5990377495.89,0
1669386600000,2022-11-25,MSFT,247.31,248.70,246.73,247.49,9200800,2277106042.54,0
1669213800000,2022-11-23,MSFT,245.11,248.28,244.27,247.58,19508500,4829914465.72,0
1669127400000,2022-11-22,MSFT,243.59,245.31,240.71,245.03,19665700,4818686446.99,0
1669041000000,2022-11-21,MSFT,241.43,244.67,241.19,242.05,26394700,6388837215.55,0
1668781800000,2022-11-18,MSFT,243.51,243.74,239.03,241.22,27613500,6660928503.71,0
1668695400000,2022-11-17,MSFT,237.78,243.25,237.63,241.68,23123500,5588487310.64,0
1668609000000,2022-11-16,MSFT,242.79,243.80,240.42,241.73,24093300,5824073306.06,0
1668522600000,2022-11-15,MSFT,245.66,247.00,240.03,241.97,31390100,7595462535.32,0
1668436200000,2022-11-14,MSFT,241.99,243.91,239.21,241.55,31123300,7517833209.98,0
1668177000000,2022-11-11,MSFT,242.99,247.99,241.93,247.11,34620200,8554997643.13,0
1668090600000,2022-11-10,MSFT,235.43,243.33,235.00,242.98,46268000,11242198442.32,0
1668004200000,2022-11-09,MSFT,227.37,228.63,224.33,224.51,27852900,6253254426.00,0
1667917800000,2022-11-08,MSFT,228.70,231.65,225.84,228.87,28192500,6452417337.34,0
1667831400000,2022-11-07,MSFT,221.99,228.41,221.28,227.87,33498000,7633189096.44,0
1667568600000,2022-11-04,MSFT,217.55,221.59,213.43,221.39,36789100,8144738826.55,0
1667482200000,2022-11-03,MSFT,220.09,220.41,213.98,214.25,36633900,7848813075.00,0
1667395800000,2022-11-02,MSFT,229.46,231.30,220.04,220.10,38407000,8453380934.42,0
1667309400000,2022-11-01,MSFT,234.60,235.74,227.33,228.17,30592300,6980245034.98,0
1667223000000,2022-10-31,MSFT,233.76,234.92,231.15,232.13,28357300,6582580187.46,0
1666963800000,2022-10-28,MSFT,226.24,236.60,226.05,235.87,40647700,9587572800.52,0
1666877400000,2022-10-27,MSFT,231.04,233.69,225.78,226.75,40424600,9166278050.00,0
1666791000000,2022-10-26,MSFT,231.17,238.30,230.06,231.32,82543200,19093893628.56,0
1666704600000,2022-10-25,MSFT,247.26,251.04,245.83,250.66,34775500,8716826957.35,0
1666618200000,2022-10-24,MSFT,243.76,247.84,241.30,247.25,24911200,6159294200.00,0
1666359000000,2022-10-21,MSFT,234.74,243.00,234.50,242.12,26299700,6367683235.58,0
1666272600000,2022-10-20,MSFT,235.77,241.31,234.87,236.15,21811000,5150667516.88,0
1666186200000,2022-10-19,MSFT,237.04,239.61,234.29,236.48,19985700,4726218250.61,0
1666099800000,2022-10-18,MSFT,243.24,243.93,235.37,238.50,26329600,6279609600.00,0
1666013400000,2022-10-17,MSFT,235.82,238.96,235.14,237.53,28142300,6684640484.65,0
1665754200000,2022-10-14,MSFT,235.54,237.24,228.34,228.56,30198600,6902191942.27,0
1665667800000,2022-10-13,MSFT,219.85,236.10,219.13,234.24,42551800,9967333865.74,0
1665581400000,2022-10-12,MSFT,225.40,227.86,223.96,225.75,21903900,4944805425.00,0
1665495000000,2022-10-11,MSFT,227.62,229.06,224.11,225.41,30474000,6869144451.60,0
1665408600000,2022-10-10,MSFT,233.05,234.56,226.73,229.25,29743600,6818720300.00,0
1665149400000,2022-10-07,MSFT,240.90,241.32,233.17,234.24,37769600,8847151311.47,0
1665063000000,2022-10-06,MSFT,247.93,250.34,246.08,246.79,20239900,4995004785.11,0
1664976600000,2022-10-05,MSFT,245.99,250.58,244.10,249.20,20347100,5070497257.91,0
1664890200000,2022-10-04,MSFT,245.09,250.36,244.98,248.88,34888400,8683025162.35,0
1664803800000,2022-10-03,MSFT,235.41,241.61,234.66,240.74,28880400,6952667654.64,0
1664544600000,2022-09-30,MSFT,238.29,240.54,232.73,232.90,35694800,8313318702.14,0
1664458200000,2022-09-29,MSFT,238.89,239.95,234.41,237.50,27484200,6527497500.00,0
1664371800000,2022-09-28,MSFT,236.81,242.33,234.73,241.07,29029700,6998189991.62,0
1664285400000,2022-09-27,MSFT,239.98,241.80,234.50,236.41,27018700,6387490965.95,0
1664199000000,2022-09-26,MSFT,237.05,241.45,236.90,237.45,27694200,6575987705.48,0
1663939800000,2022-09-23,MSFT,239.54,241.13,235.20,237.92,34176000,8131153857.42,0
1663853400000,2022-09-22,MSFT,237.87,243.86,237.57,240.98,31061200,7485127843.29,0
1663767000000,2022-09-21,MSFT,244.27,247.66,238.90,238.95,28625600,6840087032.64,0
1663680600000,2022-09-20,MSFT,242.07,243.51,239.64,242.45,26660300,6463789653.64,0
1663594200000,2022-09-19,MSFT,242.47,245.14,240.85,244.52,26826900,6559713702.62,0
1663335000000,2022-09-16,MSFT,244.26,245.30,242.06,244.74,39791800,9738645350.58,0
1663248600000,2022-09-15,MSFT,249.77,251.40,244.02,245.38,31530900,7737052395.96,0
1663162200000,2022-09-14,MSFT,253.53,254.23,249.86,252.22,23913000,6031336889.19,0
1663075800000,2022-09-13,MSFT,258.84,260.40,251.59,251.99,33353300,8404698250.22,0
1662989400000,2022-09-12,MSFT,265.78,267.45,265.16,266.65,18747700,4999074090.57,0
1662730200000,2022-09-09,MSFT,260.50,265.23,260.29,264.46,22084700,5840519573.29,0
1662643800000,2022-09-08,MSFT,257.51,260.43,254.79,258.52,20319900,5253100324.76,0
1662557400000,2022-09-07,MSFT,254.70,258.83,253.22,258.09,24126700,6226859914.65,0
1662471000000,2022-09-06,MSFT,256.20,257.83,251.94,253.25,21328200,5401366650.00,0
1662125400000,2022-09-02,MSFT,261.70,264.74,254.47,256.06,22855400,5852353668.20,0
1662039000000,2022-09-01,MSFT,258.87,260.89,255.41,260.40,23263400,6057789218.01,0
1661952600000,2022-08-31,MSFT,265.39,267.11,261.33,261.47,24791800,6482311976.26,0
1661866200000,2022-08-30,MSFT,266.67,267.05,260.66,262.97,22767100,5987064314.79,0
1661779800000,2022-08-29,MSFT,265.85,267.40,263.85,265.23,20338500,5394380578.45,0
1661520600000,2022-08-26,MSFT,279.08,280.34,267.98,268.09,27549300,7385691736.11,0
1661434200000,2022-08-25,MSFT,277.33,279.02,274.52,278.85,16583400,4624281191.22,0
1661347800000,2022-08-24,MSFT,275.41,277.23,275.11,275.79,18137000,5002003384.98,0
1661261400000,2022-08-23,MSFT,276.44,278.86,275.40,276.44,17527400,4845274498.79,0
1661175000000,2022-08-22,MSFT,282.08,282.46,277.22,277.75,25061100,6960720525.00,0
1660915800000,2022-08-19,MSFT,288.90,289.25,285.56,286.15,20570000,5886105374.45,0
1660829400000,2022-08-18,MSFT,290.19,291.91,289.08,290.17,17186200,4986919884.77,0
1660743000000,2022-08-17,MSFT,289.74,293.35,289.47,291.32,18253400,5317580621.69,0
1660656600000,2022-08-16,MSFT,291.99,294.04,290.42,292.71,18102900,5298899704.31,0
1660570200000,2022-08-15,MSFT,291.00,294.18,290.11,293.47,18085700,5307610401.08,0
1660311000000,2022-08-12,MSFT,288.48,291.91,286.94,291.91,22619700,6602916709.84,0
1660224600000,2022-08-11,MSFT,290.85,291.21,286.51,287.02,20065900,5759314397.55,0
1660138200000,2022-08-10,MSFT,288.17,289.81,286.94,289.16,24687800,7138724338.41,0
1660051800000,2022-08-09,MSFT,279.64,283.08,277.61,282.30,23405200,6607287674.29,0
1659965400000,2022-08-08,MSFT,284.05,285.92,279.32,280.32,18739200,5252972681.25,0
1659706200000,2022-08-05,MSFT,279.15,283.65,278.68,282.91,16774600,4745702147.43,0
1659619800000,2022-08-04,MSFT,281.80,283.80,280.17,283.65,18098700,5133696144.53,0
1659533400000,2022-08-03,MSFT,276.76,283.50,276.61,282.47,23518900,6643383711.71,0
1659447000000,2022-08-02,MSFT,276.00,277.89,272.38,274.82,22754200,6253309410.66,0
1659360600000,2022-08-01,MSFT,277.82,281.28,275.84,278.01,21539600,5988224406.35,0
1659101400000,2022-07-29,MSFT,277.70,282.00,276.63,280.74,32152800,9026576758.01,0
1659015000000,2022-07-28,MSFT,269.75,277.84,267.87,276.41,33459300,9248485235.53,0
1658928600000,2022-07-27,MSFT,261.16,270.05,258.85,268.74,45994000,12360427110.84,0
1658842200000,2022-07-26,MSFT,259.86,259.88,249.57,251.90,39348000,9911760959.84,0
1658755800000,2022-07-25,MSFT,261.00,261.50,256.81,258.83,21056000,5449924197.27,0
1658496600000,2022-07-22,MSFT,265.24,265.33,259.07,260.36,21881300,5697014947.47,0
1658410200000,2022-07-21,MSFT,259.79,264.89,257.03,264.84,22404700,5933660665.95,0
1658323800000,2022-07-20,MSFT,259.90,264.87,258.91,262.27,22788300,5976687190.64,0
1658237400000,2022-07-19,MSFT,257.58,259.72,253.68,259.53,25012600,6491520047.47,0
1658151000000,2022-07-18,MSFT,259.75,260.84,253.30,254.25,20975000,5332893750.00,0
1657891800000,2022-07-15,MSFT,255.72,260.37,254.77,256.72,29774100,7643606988.35,0
